gene_id	gene_name	EP1-BRN3B-RO	EP1-WT_hRO_2	EP1-WT_ROs_D45	H9-BRN3B_hRO_2	H9-BRN3B-RO	H9-CRX_hRO_2	H9-CRX_ROs_D45
ARHGAP23	ARHGAP23	56.999999212491005	16.000000123280998	36.99999781544998	10.999999758336996	19.999998214411995	13.999998632157991	39.99999920834899
ARHGAP28	ARHGAP28	20.000003704395965	11.999999758233999	40.999998909345976	25.000001192773	19.999998214411995	18.999999652849	38.999997567254965
ARHGAP32	ARHGAP32	157.99999842949802	29.99999805867799	47.00000055019	17.000000162522998	113.00000030309299	28.000000282728006	32.999997211463956
ARHGAP44	ARHGAP44	17.99999867958201	20.000000488328	19.999994923975958	12.999998910394995	17.000000815072998	15.999999945958002	16.99999942627899
ARHGAP6	ARHGAP6	22.999998151189015	6.999999636151997	11.999999766519998	5.999998930179996	12.999998627292996	7.999999218375997	14.999996144090934
ARHGEF10	ARHGEF10	95.00000159646898	33.000000003597	59.000003831878026	46.99999923544099	32.000000536255996	48.999999740171006	59.00000191681604
ARHGEF12	ARHGEF12	341.00000003499895	71.99999854940398	166.000003214668	65.000001922005	243.99999984745597	83.999997829772	152.99999800010195
ARHGEF16	ARHGEF16	35.00000211921698	17.999999637350996	22.000002501260017	20.999999940644994	30.999999989310993	24.00000067354001	39.00000073084601
ARHGEF2	ARHGEF2	42.00000370665396	13.999997935396985	47.99999203574392	17.999999738551992	21.999999308301994	14.999998534454992	45.99999956414
ARHGEF37	ARHGEF37	31.999998945472008	21.000000245362997	23.999999533039993	14.999999536458995	17.999999241269997	6.999999316078997	20.999999663472995
ARHGEF39	ARHGEF39	17.000000530650993	15.000000366246	112.00000250774401	23.000000566708994	8.000000134063999	17.999999750552	81.00000005779201
ARHGEF7	ARHGEF7	92.00000133170798	45.99999951886599	82.00000133386	54.00000068966199	55.99999669695199	34.999999598807	58.999995589633926
ARID1A	ARID1A	191.99999658181605	49.99999988391299	120.99999969625799	50.999999013562984	143.99999817165596	59.999998665438	119.99999762504694
ARL6IP4	ARL6IP4	348.9999939533989	44.00000000479599	148.000001807304	82.00000061052198	126.99999523583499	45.999998524074	176.9999962596749
ARMC8	ARMC8	89.999999215878	32.99999866668999	63.999999926495995	43.99999903334799	57.999997790841995	57.99999735163799	74.99999970200099
ARPP21	ARPP21	7.000004496420959	8.999999150221994	38.99999836239798	11.999999334365995	9.000002801757002	15.999999945958	39.99999604475794
ARSB	ARSB	133.99999922039402	55.00000000599499	168.000000246448	58.999998569806984	101.000002222745	60.000000174644015	172.00000387216008
ASAP1	ASAP1	51.99999974088401	11.999999758233997	75.000001177126	10.999999758336998	17.999999241269993	14.999998534454994	67.00000239120403
ASAP2	ASAP2	75.99999894998798	12.999999515268996	96.00000164732802	20.999998466638992	35.000000056343	13.999998632157993	87.000000413583
ASB3	ASB3	226.999998701033	104.99999988990798	251.00000361136603	133.00000109809096	181.000001442637	116.00000074010003	188.00000165734505
ASCC1	ASCC1	27.00000529183295	27.000000124479996	33.99999875261199	25.99999929479599	25.000000949136997	23.999999164333996	34.999994166469904
ASPH	ASPH	469.9999968748019	178.00000220706798	237.99999829861991	194.000000293962	366.00000083155794	178.99999911242904	156.99999823729596
ASPHD1	ASPHD1	39.000000532908984	26.000000367444997	27.000002111046015	27.99999992085999	40.00000067031999	21.00000096664901	15.999997785184963
ASXL1	ASXL1	66.00000291575796	38.000001462586006	67.99999750522397	49.99999943753399	60.999999431677	18.999999652849002	59.999997230727956
ATAD3B	ATAD3B	50.000000534037994	49.99999988391299	35.999999299559995	32.99999927501099	33.999999509397995	38.00000081490401	40.999997685851966
ATAT1	ATAT1	77.00000291688697	49.99999854700599	109.99999844562797	49.99999796352798	43.99999861660399	43.99999871948	58.99999242604288
ATG10	ATG10	51.99999974088399	22.000000002397996	58.00000180082001	18.999999314580993	17.999999241269993	10.999998925266993	43.99999628195194
ATG14	ATG14	125.99999657504202	32.000000246561996	82.00000133386	39.99999925522599	82.00000031378197	25.999998968927997	68.00000086870702
ATG5	ATG5	42.00000370665396	23.99999817956099	55.99999422353594	24.999999718766997	36.999999029485	55.999999056250005	47.99999651914594
ATG9A	ATG9A	64.00000079992799	16.000000123281	33.99999875261198	7.9999995562439965	44.000000737351996	8.999999120672996	21.999998140975972
ATIC	ATIC	72.000000536296	34.99999951766699	176.00000243424	41.999999881289995	26.999997801530995	49.999999642468005	132.00000150022004
ATP13A3	ATP13A3	123.00000212824897	33.99999842372499	56.000001253872	60.00000256785398	53.99999772380999	53.99999774245	39.99998971757583
ATP1B1	ATP1B1	124.00000027717998	31.000000489526997	130.99999891582996	62.999999821934985	101.99999852819398	64.99999968612902	123.99999786224095
ATP1B3	ATP1B3	77.999998156834	97.99999891684898	448.00000651580797	109.00000095535299	43.00000019040699	86.00000065277803	427.0000079207092
ATP2A2	ATP2A2	137.99999763408601	49.00000012687799	203.00000806045404	46.99999923544098	86.00000038081399	35.99999799189799	139.99999881101695
ATP2C1	ATP2C1	133.999999220394	37.99999878877199	116.9999915720259	45.999999659411984	70.99999853888299	61.99999997923801	81.00000005779198
ATP5IF1	ATP5IF1	409.9999973975499	192.00000147937197	338.000001039844	189.00000093981095	302.000001879794	192.00000236990806	342.0000076257232
ATP8A1	ATP8A1	35.00000211921697	21.000000245362997	22.99999750198198	20.999999940644997	25.999997254585995	18.999999652849002	24.000001423164026
ATP8B2	ATP8B2	12.999999207975009	6.9999982992449885	30.999999689773993	6.000001878192005	12.999998627292996	10.999998925266995	29.999998615363978
ATRN	ATRN	106.99999974652899	42.000000490725995	66.00000047344399	39.99999925522599	83.000000860727	45.00000013098301	70.00000098730402
AUTS2	AUTS2	301.9999995020899	85.000002075394	204.00000306117602	84.99999933860899	186.99999836206297	63.999998274626	211.99999358973588
B3GAT1	B3GAT1	106.99999974652899	25.999999030537992	49.000004612306036	13.999999960429996	115.99999982317999	15.999999945958004	80.00000158028904
B3GNT5	B3GNT5	102.99999551486903	45.99999951886599	146.999999776246	58.000000467783984	61.99999785787399	48.999999740171	81.99999853529496
B4GALT2	B4GALT2	164.99999710795097	16.999999880315997	226.00000204726797	11.999999334365995	67.000000592599	13.999998632157993	189.000000134848
B9D1	B9D1	109.999997102306	53.99999891205299	156.99999899581798	69.99999980215	92.00000154173598	59.00000027234701	138.99999716992295
BACH2	BACH2	100.999999217007	36.99999903173699	58.99999680154196	27.000000344830994	103.99999962208399	35.999999501104	72.00000110590102
BAIAP2-DT	BAIAP2-DT	134.99999736932503	51.000000977854995	120.000001180368	50.00000091154	82.00000031378198	43.00000032638901	68.99999934620999
BAP1	BAP1	188.999999226039	50.99999964094799	270.000000019452	72.00000042821398	117.00000037012498	55.000000663159014	225.00000226959403
BAZ1A	BAZ1A	38.00000238397797	17.999998300443988	97.000003678386	21.99999804266799	13.999997053489995	28.000000282728003	54.99999535243994
BAZ1B	BAZ1B	96.999997894331	60.000000128077	108.00000141384801	52.999999639626985	64.99999949870899	65.99999958842601	93.00000076937401
BCAR3	BCAR3	29.00000449867895	7.999999393186995	46.99999703502197	8.999999132272995	18.999999788214996	5.999999413781998	70.99999946480699
BCL2L1	BCL2L1	104.999997630699	13.999999272303995	30.999999689773997	30.000000546923992	113.00000030309297	33.999998187304	34.99999733006095
BCL3	BCL3	32.00000185445598	14.99999902933899	4.999999609785997	20.999999940644997	21.000000882105	19.999999555145997	12.999999189084987
BCOR	BCOR	92.99999657165502	34.000001097539005	89.99999649131595	31.99999822497599	91.99999942098799	30.000000087322007	87.000000413583
BCR	BCR	54.99999709666102	17.99999830044399	85.00000039669798	9.999998708301993	29.000001016168994	11.999998827563994	60.99999887182199
BDH1	BDH1	29.999999738626	7.999999393186995	22.999993986813955	4.999999354150996	31.999998415507996	5.999999413781997	23.999998259572973
BET1	BET1	111.99999921813598	71.999999886311	201.00000048316997	69.000001700127	71.00000065963098	75.99999861139601	132.99999997772298
BEX2	BEX2	526.999996087293	238.00000099823797	396.00000284066397	213.00000108254895	447.9999990245919	400.0000016673621	480.00000631814316
BFSP1	BFSP1	10.000001852197983	309.000001127514	115.000001570582	27.000000344830998	11.999998080347996	39.00000071720101	88.00000205467704
BHMT	BHMT	2.000002115829981	387.0000022298489	2754.000021992452	39.000001153202994	4.000002187780002	68.00000090222602	5646.000091202826
BIN1	BIN1	59.999999477252	22.999999759433	98.000002194276	34.99999990107499	70.99999853888299	24.000000673540008	96.00000252906504
BLTP1	BLTP1	133.00000107146298	59.000000371042	71.99999859911996	58.99999709580098	172.99999918782493	53.999999251656	72.99999641981293
BMERB1	BMERB1	196.999998962407	154.000000016786	594.000007776164	201.00000027417695	105.00000228977699	177.000000817041	415.0000040455361
BOLA3-DT	BOLA3-DT	21.00000185332698	12.999999515268996	18.999999923253995	13.999999960429996	14.999999721182999	11.000000434473005	12.999996025493934
BRCA1	BRCA1	28.000003440763965	22.99999842252599	135.00000352489403	20.99999846663899	11.999998080347996	29.999998578115996	90.99999116000386
BRD2	BRD2	183.00000160550098	75.99999891445098	136.99999704150594	66.00000002402798	124.99999414194495	85.99999914357201	149.00000092649898
BRD4	BRD4	128.999996839803	58.99999769722798	110.99999696151798	50.99999901356298	91.99999517949199	39.999999110291995	110.99999867315597
BRF1	BRF1	99.999998159092	24.999997936595985	83.00000336491802	32.99999780100498	83.999999286924	32.999999794213004	79.99999525310693
BSG	BSG	569.999995033894	158.00000038183296	164.00000266772003	308.00000060346594	559.0000024752909	252.00000254455205	345.00000305823204
BSG-AS1	BSG-AS1	7.999999736368001	3.9999990281399938	21.999998986091992	9.000000606279	5.999999040173998	9.999999022969995	24.999996737075946
BTBD8	BTBD8	83.00000053742498	36.000000611608996	52.99999867586598	60.000001093848	74.99999860591498	70.00000070682002	22.99999978207
BTF3	BTF3	237.00000055323096	151.00000074568098	306.00000283418	164.000001221044	191.99999897603996	185.000000035417	286.99999961891905
BTG1-DT	BTG1-DT	12.000001059043989	11.000000001198998	17.99999789219598	10.000000182307998	19.000001908962997	6.9999993160789975	17.999997903781964
C12orf57	C12orf57	425.999996870286	287.000002462023	1110.000008282028	380.0000010316799	307.000002493771	373.0000012869311	912.0000161171404
C12orf60	C12orf60	34.999999210233	10.000000244164	28.999999142825992	13.999999960429996	52.99999929761299	20.999999457443	24.000001423164022
C12orf76	C12orf76	169.999996579558	116.00000122801401	277.000003691354	154.00000103873597	109.00000023606097	109.99999981711201	159.999999996987
C18orf25	C18orf25	67.99999921362	27.000000124479996	33.000000236722	17.999999738551995	35.99999848253999	18.999999652849002	25.999998378169973
C18orf32	C18orf32	539.999995295268	215.000001238805	463.00000534516596	292.0000014909779	463.0000008665229	268.00000249051004	343.00000610322616
C19orf12	C19orf12	94.999998687485	37.99999878877199	131.00000243099802	36.99999905313299	61.99999785787399	44.000000228686005	91.99999596468894
C1orf35	C1orf35	130.999998955633	55.00000000599499	127.99999985299198	86.00000038864398	88.00000147470399	52.99999934935901	182.00000130155402
CACNB3	CACNB3	44.00000291349997	38.000001462586006	119.00000266447799	31.00000012295299	29.000001016168994	16.999999848255	97.99999632047994
CADM3	CADM3	700.999993989527	367.00000174152103	240.000002360736	298.00000042115795	204.00000129788395	283.0000025341711	216.00000331770306
CADPS	CADPS	289.999998443046	107.99999916101298	79.99999727174395	97.00000162098699	216.00000149897994	156.99999975268904	39.99999288116688
CALCOCO1	CALCOCO1	66.00000000677399	36.99999903173699	49.99999609785995	59.99999961984198	19.999998214411995	40.00000061949801	28.999993810678895
CALCRL	CALCRL	7.000001587436985	5.999999879116998	55.000002737982015	20.000000364615996	6.999999587118999	13.000000239067004	33.00000037505501
CAPN15	CAPN15	56.000001063559985	27.999999881514995	56.000001253872	11.999999334365995	39.000000123374996	12.000000336770004	37.99999908975199
CAPN2	CAPN2	227.99999684996402	62.999999399181995	299.000002677446	78.00000083239999	123.99999783649596	46.00000003328	305.0000006862921
CAPRIN2	CAPRIN2	62.999999742013	24.99999793659599	40.99999539417795	24.999999718766986	36.000000603288	17.999999750552	43.99999628195194
CAPZB	CAPZB	128.999999748787	63.99999915621699	69.99999805217199	37.000000527138994	48.999999230581004	41.999998914886	73.99999173372487
CARHSP1	CARHSP1	144.999999221523	144.000001109529	465.000005892114	141.00000065433497	55.000002512251	110.99999971940902	368.0000060038931
CASC15	CASC15	174.00000081121797	149.99999831483194	241.0000008766259	168.000002473172	84.99999771312099	172.99999969864703	155.99999659620192
CASK	CASK	59.99999656826802	25.000000610409998	46.99999703502196	38.000000103167984	37.99999745568199	24.99999755742499	22.999990291296836
CASP3	CASP3	99.00000291914496	32.000000246561996	90.000003521652	28.000001394865997	39.99999854957199	25.000000575837007	58.999995589633926
CASP8AP2	CASP8AP2	59.999999477252004	22.999999759432995	117.00000211752999	31.999999698981995	39.999998549572	27.999998773521995	93.00000076937401
CAST	CAST	62.99999974201299	20.999998908455993	59.99999883259998	38.999998205190984	55.00000039150299	12.999998729860994	77.99999513450992
CATSPER2	CATSPER2	53.999998947730006	14.000000609211002	11.999999766519998	19.000000788587	70.00000011268598	10.999998925266995	8.999998951890982
CBR4	CBR4	222.999997378357	206.00000075167594	442.000004874964	215.00000023460694	142.99999974545898	306.00000179620804	300.000001971595
CBX2	CBX2	61.999998684098	70.00000037224099	359.00000502521397	66.99999960005698	26.999999922278995	46.99999993557701	255.00000404854907
CC2D2A	CC2D2A	127.00000635990891	54.00000024895999	48.99999758196998	73.00000000424299	140.000000225372	39.999999110292	44.999994759454914
CCAR1	CCAR1	76.000001858972	35.000000854574	153.99999641781196	37.000000527138994	54.99999615000699	43.99999871948	104.99999831736496
CCDC106	CCDC106	107.00000265551296	13.999999272303995	71.99999859911998	14.999999536458994	67.99999901879599	18.999999652849	78.99999993919499
CCDC120	CCDC120	29.999999738626	18.999999394385995	25.99999656481997	20.999999940644997	25.999999375333996	8.999999120672996	17.99999474019091
CCDC122	CCDC122	72.99999868522701	44.000001341703	47.999999066079994	41.00000030526099	88.99999990090099	30.999998480412994	58.99999875322498
CCDC144BP	CCDC144BP	33.000000003386994	30.000000732492005	18.999999923254	24.999999718766993	37.00000115023299	13.999998632157995	17.999997903781967
CCDC150	CCDC150	14.000000265889994	6.999999636151996	78.00000023996398	3.0000002020929997	7.000001707867001	3.999999609187998	46.000002727731044
CCDC18	CCDC18	20.00000079541199	25.999999030537992	88.99999797542597	16.000000586493996	12.000002321844	17.999999750552	73.99999806090696
CCDC186	CCDC186	45.999999211362	25.000000610409998	36.99999781544997	27.000000344830994	30.000001563113997	19.999999555146	21.99999814097597
CCDC3	CCDC3	6.999998678453011	1.9999995140699969	13.000001797578012	2.0000006260640015	2.000001093890001	4.999999511484997	13.99999766658796
CCDC51	CCDC51	28.00000053177999	14.999999029338992	28.999995627657963	13.999998486423989	32.000000536255996	11.999998827563992	27.999998496766974
CCDC61	CCDC61	125.99999948402599	14.000000609211003	27.999997111767975	14.999999536458994	33.999999509397995	11.000000434473005	20.999996499881938
CCDC77	CCDC77	28.00000053177999	12.999998178361986	59.99999883259998	19.000000788587	16.999998694324994	20.999999457443	56.999995471036925
CCNDBP1	CCNDBP1	135.99999842724	51.99999939798299	121.00000321142602	70.00000127615598	84.999999833869	76.99999851369301	85.99999877248898
CCNE1	CCNE1	15.999999472736004	3.9999990281399938	54.99999922281398	11.999999334365995	4.0000000670319995	4.999999511484998	58.000000275722
CCNY-AS1	CCNY-AS1	39.00000053290899	18.000000974258004	22.000002501260017	10.000000182308	18.999999788214996	8.000000727582007	14.999999307681989
CD276	CD276	110.00000001129	61.99999964214699	264.000001893776	69.99999980214999	63.99999895176399	32.999999794213004	201.0000040100211
CD47	CD47	154.999998164737	90.99999928069698	309.000001897018	79.00000040842897	137.99999913148199	81.999999534384	182.00000130155402
CDAN1	CDAN1	94.00000053855399	29.000000975457	97.00000016321799	19.000000788587002	29.999999442365993	22.00000086894601	64.99999910901597
CDC16	CDC16	157.000000280567	38.99999854580699	136.000002040784	45.00000008338299	92.99999996793298	46.99999993557701	82.00000169888602
CDC25B	CDC25B	28.000000531779992	11.000000001198998	35.999999299559995	27.000001818836996	9.000000681008999	7.999999218375996	39.99999920834899
CDC42	CDC42	213.99999949305797	82.99999721369598	160.00000860416006	72.000003376226	114.99999715548697	81.99999802517802	120.99999293895888
CDH11	CDH11	53.00000079879897	44.00000000479599	161.99999860560393	81.00000103449298	51.000000324470996	89.99999875276	109.99999703206196
CDH23	CDH23	118.00000265664198	49.00000012687799	50.99999812891798	36.99999757912698	80.99999976683699	38.999999207994996	41.99999932694599
CDHR2	CDHR2	7.000004496420959	6.000001216024006	6.000001640844013	3.9999997781219983	13.000000748040996	4.999999511484997	9.999997429393956
CDIP1	CDIP1	271.99999976346396	55.99999976302999	118.00000063341997	60.999999195870984	107.999999689116	78.99999982749301	124.99999950333499
CDKL3	CDKL3	36.00000026814799	18.99999805747899	35.999999299559995	16.999998688516992	21.999999308301994	15.999999945958002	28.00000166035803
CDKN1B	CDKN1B	202.999999491929	30.999999152619992	85.00000391186603	38.00000010316799	172.00000076162797	43.000000326389014	64.00000063151302
CDV3	CDV3	159.999997636344	55.99999976302999	188.00000220075998	53.99999774164998	122.99999941029898	61.00000007694101	216.99999863161497
CELF2	CELF2	144.99999922152298	37.99999878877199	170.99999930928598	41.00000030526099	113.00000030309296	52.00000095626802	129.99999821803198
CELF4	CELF4	113.00000027605098	33.000000003596995	45.00000000324199	24.000000142737996	86.00000038081399	19.999999555146	20.99999649988194
CENPA	CENPA	25.000003176002966	16.999999880315997	172.99999985623398	24.999999718766993	4.0000000670319995	13.000000239067003	132.999999977723
CENPBD2P	CENPBD2P	115.99999763182801	41.000000733690996	106.99999938279	60.00000109384799	60.999999431677	58.00000037005002	84.00000181748302
CENPK	CENPK	45.00000106243098	27.99999854460799	204.000006576344	32.00000117298799	15.000001841930997	25.999998968927997	166.00000351636905
CENPX	CENPX	198.99999816925302	71.00000012927599	227.00000407832601	61.00000066987698	111.99999975614797	57.999998860844	220.99999886880897
CEP290	CEP290	61.99999868409801	61.99999964214699	96.99999664804996	51.00000048756899	61.999999978622	57.999998860844	49.999999801334
CEP95	CEP95	107.99999789546001	40.000000976656004	99.00000071016599	56.99999941774898	70.99999853888299	34.999999598807	65.99999442292793
CEPT1	CEPT1	46.00000212034598	22.999999759432995	52.00000367514402	27.000000344830994	33.999999509397995	25.999998968928	35.999995807563934
CEROX1	CEROX1	81.99999947951	10.000000244164001	26.999998595877983	17.000000162522994	39.000000123374996	14.000000141364005	22.00000130456702
CES2	CES2	81.00000133057898	36.99999903173699	63.000001410606	46.000001133417996	37.99999957643	40.00000061949801	50.00000296492505
CFAP54	CFAP54	14.000003174873969	11.000000001198998	54.000000706924006	9.000000606279	6.000001160922	5.999999413781997	22.999996618478942
CHN2	CHN2	275.999998177156	22.999999759432995	4.999996094617968	10.999998284330992	316.00000105403194	31.999999891916005	7.999994147205902
CHORDC1	CHORDC1	144.99999922152298	79.00000085936999	162.00000212077197	85.000000812615	95.00000106182299	82.99999943668101	101.99999972126501
CKAP2	CKAP2	21.00000185332698	11.000000001198996	61.000000863658	20.999999940644997	8.999998560260998	9.999999022969996	46.99999804164297
CKB	CKB	557.99999397485	342.00000113111093	644.000007389192	368.0000002233079	308.00000091996793	357.00000285017904	503.0000092638042
CLK1	CLK1	167.99999737271202	77.999999765428	528.0000037875519	135.00000025014901	94.99999894107499	123.99999995847604	259.000001122152
CLK4	CLK4	178.999997373841	48.000000369842994	148.000001807304	64.99999897399299	97.999998461162	61.999998470032004	75.99999817950396
CLTA	CLTA	243.99999632270004	87.00000025255699	111.00000047668598	124.00000049181199	285.00000106472095	107.99999850331201	107.99999691346495
CLTB	CLTB	269.999997647634	84.99999940157998	104.00000383512001	118.00000008762598	226.99999903238296	134.000000490652	97.00000100656801
CLUL1	CLUL1	21.00000185332698	0	4.999996094617968	0	59.999998884731994	5.999999413781997	2.999998596099976
CNRIP1	CNRIP1	220.00000002257997	80.00000061640499	142.00000016645998	99.00000224705099	192.000001096788	82.00000104359003	114.000000432847
CNTN2	CNTN2	9.000000794282991	88.00000000959199	289.000003457874	77.99999935839396	3.000001640835001	134.00000049065204	210.00000296191203
CNTRL	CNTRL	67.00000106468899	25.00000061041	69.00000305145001	41.000001779266995	53.000001418361	38.999999207994996	51.99999359274889
COASY	COASY	41.99999788868601	75.99999891445098	120.00000118036799	68.00000065009199	44.99999916354899	52.99999934935901	102.99999819876797
COBL	COBL	26.000001324933983	6.999999636151997	7.000000156734001	0.9999995760289982	14.000001294986	1.999999804593999	4.000000237194004
COG8	COG8	204.99999869877502	93.99999988870898	297.000002130498	76.999999782365	114.99999927623497	114.00000244471205	235.00000286257907
COL5A1	COL5A1	26.000001324933983	8.999999150221994	7.999998672623988	11.000001232343003	18.999999788214996	14.000000141364003	14.999999307681989
COL5A2	COL5A2	35.00000211921698	26.000000367445	59.99999883259997	30.99999864894699	9.999999107205998	23.999999164333996	22.999999782069995
COPB2	COPB2	94.999998687485	30.999999152619996	77.99999672479596	44.00000198135999	109.99999654150997	37.999999305698005	56.000000157125
COPS4	COPS4	127.999998690872	40.99999939678399	206.000000092956	68.00000065009198	72.99999963277298	54.000000760862015	165.00000187527502
COX20	COX20	425.99999687028594	204.000001237606	431.00000362433394	199.00000112211896	301.00000133284897	161.00000087108302	371.00000459999313
CPSF7	CPSF7	70.00000423843396	33.999999760631994	67.99999750522397	20.999999940644997	50.99999608297499	21.99999935974	61.99999418573392
CRACR2B	CRACR2B	74.99999789207301	19.999999151420994	51.99999664480797	45.999998185405985	28.000002589972	19.000001162055014	27.000000019264
CROCCP3	CROCCP3	123.999997368196	51.99999939798299	82.99999984975	42.99999945731899	71.00000065963098	55.000000663159014	72.99999958340399
CRYAA	CRYAA	0	119.00000183602599	200.00000196728	16.999998688516992	1.0000005469450004	20.999999457443	295.000003256898
CRYAB	CRYAB	14.00000317487397	38.000001462586	39.99999687828796	4.999999354150997	11.999998080347996	0.9999999022969995	78.99999677560393
CRYGS	CRYGS	18.999999737497	2456.0000129075515	1792.00001200256	254.00000138780996	23.999998281443993	264.00000137211606	1697.0000262851665
CSNK1E	CSNK1E	230.00000187477795	44.00000000479599	104.000000319952	35.99999947710399	137.99999913148199	37.99999779649199	80.9999937306099
CSRNP3	CSRNP3	31.00000079654099	33.999999760631994	74.99999766195796	34.000000325045995	26.999997801530995	26.999998871225	41.999999326945996
CTBP2	CTBP2	312.9999965942351	81.000001710347	258.00000376809993	68.00000065009198	227.99999957932795	55.99999905624999	207.99999651613294
CTCF	CTCF	106.99999974652899	39.000001219621	162.00000212077202	50.00000091153999	45.999999710493995	53.999999251656	114.99999574675893
CTNND2	CTNND2	161.99999684319002	37.000000368643995	194.000003841604	66.00000002402798	72.000001206576	42.00000042409201	153.000001163693
CUL2	CUL2	56.000003972543965	17.999998300443988	53.999993676587934	25.999999294795984	30.999999989310993	32.999998285006996	37.99999276256988
CUTA	CUTA	116.999998689743	72.99999830643898	261.000002830938	104.00000012719599	113.00000030309297	82.00000104359002	239.000003099773
CXXC1	CXXC1	19.000002646480972	15.999998786373993	26.999998595877987	15.999999112487991	12.000000201095997	9.999999022969995	35.99999897115499
CYB561A3	CYB561A3	47.99999841820801	17.999998300443988	38.99999836239798	11.000001232343003	43.99999861660399	15.000000043661004	46.99999804164297
CYFIP1	CYFIP1	48.00000423617597	28.999998301642993	77.99999320962792	15.999999112487991	19.999998214411992	21.000000966649008	49.99999347415191
CYP1B1-AS1	CYP1B1-AS1	18.000004497549956	11.999999758233995	54.99999570764595	19.000000788586995	12.000000201095997	20.999997948236988	42.999991477266875
DAB2IP	DAB2IP	130.00000371568595	36.999997694829986	92.0000040686	13.99999848642399	61.99999997862199	22.999999262036997	97.99999948407098
DAZAP1	DAZAP1	28.00000344076397	14.999999029338994	28.999999142825992	10.999999758336998	22.000001429049995	13.999998632157993	40.999991358669845
DBF4	DBF4	39.99999868184001	26.00000170435201	175.99999891907197	41.000001779266995	25.999999375333996	36.999999403401	128.999999740529
DCAF6	DCAF6	50.000000534037994	17.999998300443988	34.999993753333946	25.99999929479599	36.000002724036	32.999999794213004	21.99998865020281
DCP1B	DCP1B	75.00000080105698	25.00000061041	90.00000352165202	55.000001739697	53.000001418360995	59.00000027234701	77.99999829810096
DDIT4	DDIT4	123.999997368196	136.00000171634198	88.00000297470402	286.9999991888149	74.000002300466	183.00000324923505	72.00000110590102
DDX11-AS1	DDX11-AS1	18.000001588565983	5.000000122082	14.000000313468002	3.0000002020929997	18.000003482765997	3.999999609187998	5.999997192199952
DDX39A	DDX39A	192.999997639731	73.999999400381	450.000003547588	136.00000130018398	107.00000126291899	93.00000147806303	373.00000788218114
DDX41	DDX41	84.99999683528702	21.999998665490992	34.99999726850197	47.00000070944699	44.0000028581	25.000000575837007	29.99999545177292
DDX6	DDX6	364.99999924410304	97.99999891684898	262.000004861996	121.99999986574798	181.99999986883395	160.999999361877	174.99999930466893
DEAF1	DEAF1	124.999998426111	31.99999890965499	100.99999774194595	28.999999496888993	68.000001139544	31.99999838270999	100.99999175298885
DENND4B	DENND4B	108.00000080444399	27.000000124479996	59.99999883259997	25.999999294795995	59.00000045853499	20.999999457443	77.99999829810096
DENND5A	DENND5A	227.99999684996402	55.999998426122986	160.000001573824	46.00000113341799	137.99999913148199	72.999998904505	138.99999716992295
DET1	DET1	63.99999789094401	30.000000732491998	37.000001330618005	15.000002484471004	51.99999875066799	21.99999935974	28.999996974269948
DFFA	DFFA	373.999997129402	206.00000075167597	342.00000213374	188.00000136378196	282.00000154463396	189.00000266301706	295.0000064204891
DGKZ	DGKZ	43.000001855584976	12.999998178361986	36.99999781544997	10.999999758336998	20.000000335159996	4.999999511484997	38.99999440366391
DHRS7	DHRS7	184.99999790336298	24.999999273502993	37.999999846508	33.99999885103999	231.99999964635998	56.99999895854699	26.999996855672947
DHX57	DHX57	98.00000186122996	28.999999638549994	93.99999758521196	36.99999905313299	49.99999765677799	31.000001498825014	72.99999641981294
DIRAS2	DIRAS2	262.999996060197	113.000000620002	63.999999926496	156.00000019079397	374.0000009656219	131.00000078376104	58.000000275722016
DIS3L2	DIS3L2	94.00000344753795	41.999997816911986	84.99999688152997	31.000000122952994	44.000000737351996	33.00000130341901	45.99999956413999
DIXDC1	DIXDC1	120.999997103435	101.00000086176799	187.99999868559195	97.000000146981	106.99999914217098	85.00000075048102	133.00000314131407
DKK3	DKK3	894.9999897781892	282.0000010030341	793.0000077123859	395.00000056813894	569.0000037032449	367.00000489156105	752.0000097929712
DLEU1	DLEU1	26.000004233917956	9.999998907256991	34.99999375333394	11.999999334365995	25.999999375333996	14.999998534454992	41.99999932694599
DLG5	DLG5	159.99999472736005	35.99999927470199	85.000000396698	26.000000768801996	57.99999991158999	30.999999989619006	93.00000076937403
DLGAP4	DLGAP4	133.999999220394	81.00000037343999	150.000002354252	53.99999921565598	88.99999990090097	41.00000052179501	148.00000244899604
DMAC2L	DMAC2L	46.000002120345975	10.000000244164	50.99999812891797	15.999999112487995	26.999997801530995	18.999999652849002	40.99999452226091
DMAP1	DMAP1	92.99999948063899	27.99999854460799	77.99999672479596	28.000001394865997	67.000000592599	41.00000052179501	82.99999701279795
DMD	DMD	130.99999895563298	39.99999830284199	34.99999375333394	34.999996953062976	212.99999561664896	43.99999871948	28.999987483496785
DMTN	DMTN	7.999999736368002	22.000000002397996	11.000001250630008	5.000000828157002	10.999999654150997	5.999999413781997	13.999994502996906
DNAH10	DNAH10	20.00000079541199	5.999999879116999	9.999999219571993	10.000000182307998	7.000001707867001	6.9999993160789975	7.999997310796955
DNAJC6	DNAJC6	55.99999524559204	14.999999029338994	27.999997111767975	34.000000325045995	71.999999085828	16.999999848255	18.00000106737302
