isoform_id	gene_id	gene_name	iso_value_1	iso_value_2	IF1	IF2
ENST00000550415.2	ENSG00000258013	RPL3P13	0.09295	0	1	NA
ENST00000550415.2	ENSG00000258013	RPL3P13	0.09295	0	1	NA
ENST00000550979.1	ENSG00000258016	HIGD1AP1	0.15242	0	1	NA
ENST00000550979.1	ENSG00000258016	HIGD1AP1	0.15242	0	1	NA
ENST00000550979.1	ENSG00000258016	HIGD1AP1	0.15242	0	1	NA
ENST00000552112.1	ENSG00000258021		0.062465	0	1	NA
ENST00000552112.1	ENSG00000258021		0.062465	0	1	NA
ENST00000552112.1	ENSG00000258021		0.062465	0	1	NA
ENST00000553218.1	ENSG00000258024	OR5BT1P	0.527955	0	1	NA
ENST00000553218.1	ENSG00000258024	OR5BT1P	0.527955	0	1	NA
ENST00000553218.1	ENSG00000258024	OR5BT1P	0.527955	0	1	NA
ENST00000547123.1	ENSG00000258026		0.468485	0	1	NA
ENST00000547123.1	ENSG00000258026		0.468485	0	1	NA
ENST00000547123.1	ENSG00000258026		0.468485	0	1	NA
ENST00000549579.2	ENSG00000258027	NF1P4	0.06097	0	1	NA
ENST00000549579.2	ENSG00000258027	NF1P4	0.06097	0	1	NA
ENST00000549579.2	ENSG00000258027	NF1P4	0.06097	0	1	NA
ENST00000547000.1	ENSG00000258033	SNX5P2	0.030485	0	1	NA
ENST00000547000.1	ENSG00000258033	SNX5P2	0.030485	0	1	NA
ENST00000547000.1	ENSG00000258033	SNX5P2	0.030485	0	1	NA
ENST00000549725.1	ENSG00000258034		0	0.6155	NA	1
ENST00000549725.1	ENSG00000258034		0	0.6155	NA	1
ENST00000549725.1	ENSG00000258034		0	0.6155	NA	1
ENST00000546827.2	ENSG00000258036	KRT125P	0.1859	0	1	NA
ENST00000546827.2	ENSG00000258036	KRT125P	0.1859	0	1	NA
ENST00000546827.2	ENSG00000258036	KRT125P	0.1859	0	1	NA
ENST00000547633.2	ENSG00000258039		0.40227999999999997	0	1	NA
ENST00000547633.2	ENSG00000258039		0.40227999999999997	0	1	NA
ENST00000547633.2	ENSG00000258039		0.40227999999999997	0	1	NA
ENST00000555643.1	ENSG00000258050		0	0.037305	NA	1
ENST00000555643.1	ENSG00000258050		0	0.037305	NA	1
ENST00000555643.1	ENSG00000258050		0	0.037305	NA	1
ENST00000551045.1	ENSG00000258051		0.030485	0	1	NA
ENST00000551045.1	ENSG00000258051		0.030485	0	1	NA
ENST00000551045.1	ENSG00000258051		0.030485	0	1	NA
ENST00000549357.1	ENSG00000258053		0.218625	0	1	NA
ENST00000549357.1	ENSG00000258053		0.218625	0	1	NA
ENST00000549357.1	ENSG00000258053		0.218625	0	1	NA
ENST00000546905.1	ENSG00000258065		0.061715000000000006	0	1	NA
ENST00000546905.1	ENSG00000258065		0.061715000000000006	0	1	NA
ENST00000546905.1	ENSG00000258065		0.061715000000000006	0	1	NA
ENST00000550907.1	ENSG00000258071	ARL2BPP2	0.03123	0	1	NA
ENST00000550907.1	ENSG00000258071	ARL2BPP2	0.03123	0	1	NA
ENST00000550907.1	ENSG00000258071	ARL2BPP2	0.03123	0	1	NA
ENST00000549459.1	ENSG00000258073		0.030485	0	1	NA
ENST00000549459.1	ENSG00000258073		0.030485	0	1	NA
ENST00000549459.1	ENSG00000258073		0.030485	0	1	NA
ENST00000550220.1	ENSG00000258074	VTI1BP3	0.03123	0	1	NA
ENST00000550220.1	ENSG00000258074	VTI1BP3	0.03123	0	1	NA
ENST00000550220.1	ENSG00000258074	VTI1BP3	0.03123	0	1	NA
ENST00000549567.1	ENSG00000258076		0.030485	0	1	NA
ENST00000549567.1	ENSG00000258076		0.030485	0	1	NA
ENST00000549567.1	ENSG00000258076		0.030485	0	1	NA
ENST00000552856.1	ENSG00000258077		0.093695	0	1	NA
ENST00000552856.1	ENSG00000258077		0.093695	0	1	NA
ENST00000552856.1	ENSG00000258077		0.093695	0	1	NA
ENST00000549782.1	ENSG00000258080	ARHGAP42P4	0.062465	0	1	NA
ENST00000549782.1	ENSG00000258080	ARHGAP42P4	0.062465	0	1	NA
ENST00000549782.1	ENSG00000258080	ARHGAP42P4	0.062465	0	1	NA
ENST00000549744.2	ENSG00000258082	LINC03108	0.09295	0	1	NA
ENST00000549744.2	ENSG00000258082	LINC03108	0.09295	0	1	NA
ENST00000549744.2	ENSG00000258082	LINC03108	0.09295	0	1	NA
ENST00000641559.1	ENSG00000258083	OR9A4	0.34281	0	0.75	NA
ENST00000641559.1	ENSG00000258083	OR9A4	0.34281	0	0.75	NA
ENST00000641559.1	ENSG00000258083	OR9A4	0.34281	0	0.75	NA
ENST00000548136.1	ENSG00000258083	OR9A4	0.030485	0	0.25	NA
ENST00000548136.1	ENSG00000258083	OR9A4	0.030485	0	0.25	NA
ENST00000548136.1	ENSG00000258083	OR9A4	0.030485	0	0.25	NA
ENST00000552785.1	ENSG00000258086	GPR84-AS1	0.12493	0	1	NA
ENST00000552785.1	ENSG00000258086	GPR84-AS1	0.12493	0	1	NA
ENST00000552785.1	ENSG00000258086	GPR84-AS1	0.12493	0	1	NA
ENST00000548702.1	ENSG00000258088		0.218625	0	1	NA
ENST00000548702.1	ENSG00000258088		0.218625	0	1	NA
ENST00000548702.1	ENSG00000258088		0.218625	0	1	NA
ENST00000548926.1	ENSG00000258090		0.186645	0	1	NA
ENST00000548926.1	ENSG00000258090		0.186645	0	1	NA
ENST00000548926.1	ENSG00000258090		0.186645	0	1	NA
ENST00000547483.1	ENSG00000258091		0.37479	0	1	NA
ENST00000547483.1	ENSG00000258091		0.37479	0	1	NA
ENST00000547483.1	ENSG00000258091		0.37479	0	1	NA
ENST00000552425.2	ENSG00000258098	LINC02286	0.030485	0	1	NA
ENST00000552425.2	ENSG00000258098	LINC02286	0.030485	0	1	NA
ENST00000552425.2	ENSG00000258098	LINC02286	0.030485	0	1	NA
ENST00000548457.1	ENSG00000258108		0.213385	0	0.4375	NA
ENST00000548457.1	ENSG00000258108		0.213385	0	0.4375	NA
ENST00000548457.1	ENSG00000258108		0.213385	0	0.4375	NA
ENST00000550378.1	ENSG00000258108		0.155415	0	0.4625	NA
ENST00000550378.1	ENSG00000258108		0.155415	0	0.4625	NA
ENST00000550378.1	ENSG00000258108		0.155415	0	0.4625	NA
ENST00000650643.1	ENSG00000258108		0.03123	0	0.1	NA
ENST00000650643.1	ENSG00000258108		0.03123	0	0.1	NA
ENST00000650643.1	ENSG00000258108		0.03123	0	0.1	NA
ENST00000549521.1	ENSG00000258112	CCNG2P1	0.061715000000000006	0	1	NA
ENST00000549521.1	ENSG00000258112	CCNG2P1	0.061715000000000006	0	1	NA
ENST00000549521.1	ENSG00000258112	CCNG2P1	0.061715000000000006	0	1	NA
ENST00000551729.2	ENSG00000258117	LINC03056	0.218625	0	1	NA
ENST00000551729.2	ENSG00000258117	LINC03056	0.218625	0	1	NA
ENST00000551729.2	ENSG00000258117	LINC03056	0.218625	0	1	NA
ENST00000549364.1	ENSG00000258119		0.04647	0	0.5	NA
ENST00000549364.1	ENSG00000258119		0.04647	0	0.5	NA
ENST00000549364.1	ENSG00000258119		0.04647	0	0.5	NA
ENST00000552639.1	ENSG00000258119		0.04647	0	0.5	NA
ENST00000552639.1	ENSG00000258119		0.04647	0	0.5	NA
ENST00000552639.1	ENSG00000258119		0.04647	0	0.5	NA
ENST00000550723.1	ENSG00000258123	LINC02444	0.24387	0	1	NA
ENST00000550723.1	ENSG00000258123	LINC02444	0.24387	0	1	NA
ENST00000550723.1	ENSG00000258123	LINC02444	0.24387	0	1	NA
ENST00000550035.1	ENSG00000258125		0.062465	0	1	NA
ENST00000550035.1	ENSG00000258125		0.062465	0	1	NA
ENST00000550035.1	ENSG00000258125		0.062465	0	1	NA
ENST00000599191.1	ENSG00000258128	MKRN9P	0.061715000000000006	0	1	NA
ENST00000599191.1	ENSG00000258128	MKRN9P	0.061715000000000006	0	1	NA
ENST00000599191.1	ENSG00000258128	MKRN9P	0.061715000000000006	0	1	NA
ENST00000552238.1	ENSG00000258131		0.06097	0	1	NA
ENST00000552238.1	ENSG00000258131		0.06097	0	1	NA
ENST00000552238.1	ENSG00000258131		0.06097	0	1	NA
ENST00000552027.1	ENSG00000258133		0.030485	0	1	NA
ENST00000552027.1	ENSG00000258133		0.030485	0	1	NA
ENST00000552027.1	ENSG00000258133		0.030485	0	1	NA
ENST00000549976.1	ENSG00000258134		0.030485	0	1	NA
ENST00000549976.1	ENSG00000258134		0.030485	0	1	NA
ENST00000549976.1	ENSG00000258134		0.030485	0	1	NA
ENST00000550636.1	ENSG00000258135	LINC02396	0.17809	0	0.875	NA
ENST00000550636.1	ENSG00000258135	LINC02396	0.17809	0	0.875	NA
ENST00000550636.1	ENSG00000258135	LINC02396	0.17809	0	0.875	NA
ENST00000552628.1	ENSG00000258135	LINC02396	0.03904	0	0.125	NA
ENST00000552628.1	ENSG00000258135	LINC02396	0.03904	0	0.125	NA
ENST00000552628.1	ENSG00000258135	LINC02396	0.03904	0	0.125	NA
ENST00000650080.1	ENSG00000258140		0.03123	0	1	NA
ENST00000650080.1	ENSG00000258140		0.03123	0	1	NA
ENST00000650080.1	ENSG00000258140		0.03123	0	1	NA
ENST00000668449.1	ENSG00000258144	LINC02406	0.16266	0	0.375	NA
ENST00000668449.1	ENSG00000258144	LINC02406	0.16266	0	0.375	NA
ENST00000668449.1	ENSG00000258144	LINC02406	0.16266	0	0.375	NA
ENST00000659930.1	ENSG00000258144	LINC02406	0.16266	0	0.375	NA
ENST00000659930.1	ENSG00000258144	LINC02406	0.16266	0	0.375	NA
ENST00000659930.1	ENSG00000258144	LINC02406	0.16266	0	0.375	NA
ENST00000553029.1	ENSG00000258144	LINC02406	0.053345	0	0.125	NA
ENST00000553029.1	ENSG00000258144	LINC02406	0.053345	0	0.125	NA
ENST00000553029.1	ENSG00000258144	LINC02406	0.053345	0	0.125	NA
ENST00000662938.1	ENSG00000258144	LINC02406	0.053345	0	0.125	NA
ENST00000662938.1	ENSG00000258144	LINC02406	0.053345	0	0.125	NA
ENST00000662938.1	ENSG00000258144	LINC02406	0.053345	0	0.125	NA
ENST00000546853.2	ENSG00000258148		0.062465	0	1	NA
ENST00000546853.2	ENSG00000258148		0.062465	0	1	NA
ENST00000546853.2	ENSG00000258148		0.062465	0	1	NA
ENST00000550617.1	ENSG00000258153	HSPE1P4	0.18365	0	1	NA
ENST00000550617.1	ENSG00000258153	HSPE1P4	0.18365	0	1	NA
ENST00000550617.1	ENSG00000258153	HSPE1P4	0.18365	0	1	NA
ENST00000547179.1	ENSG00000258169	LINC00485	0.37254	0	1	NA
ENST00000547179.1	ENSG00000258169	LINC00485	0.37254	0	1	NA
ENST00000547179.1	ENSG00000258169	LINC00485	0.37254	0	1	NA
ENST00000550111.1	ENSG00000258172		0.03123	0	1	NA
ENST00000550111.1	ENSG00000258172		0.03123	0	1	NA
ENST00000550111.1	ENSG00000258172		0.03123	0	1	NA
ENST00000549742.1	ENSG00000258175	LINC02300	0.030485	0	1	NA
ENST00000549742.1	ENSG00000258175	LINC02300	0.030485	0	1	NA
ENST00000549742.1	ENSG00000258175	LINC02300	0.030485	0	1	NA
ENST00000552063.1	ENSG00000258181		0	0.041035	NA	1
ENST00000552063.1	ENSG00000258181		0	0.041035	NA	1
ENST00000552063.1	ENSG00000258181		0	0.041035	NA	1
ENST00000658748.1	ENSG00000258183	LINC02392	0.12493	0	0.4	NA
ENST00000658748.1	ENSG00000258183	LINC02392	0.12493	0	0.4	NA
ENST00000658748.1	ENSG00000258183	LINC02392	0.12493	0	0.4	NA
ENST00000670390.1	ENSG00000258183	LINC02392	0.01016	0	0.16665	NA
ENST00000670390.1	ENSG00000258183	LINC02392	0.01016	0	0.16665	NA
ENST00000670390.1	ENSG00000258183	LINC02392	0.01016	0	0.16665	NA
ENST00000549470.5	ENSG00000258183	LINC02392	0.01016	0	0.16665	NA
ENST00000549470.5	ENSG00000258183	LINC02392	0.01016	0	0.16665	NA
ENST00000549470.5	ENSG00000258183	LINC02392	0.01016	0	0.16665	NA
ENST00000658788.1	ENSG00000258183	LINC02392	0.04139	0	0.26665	NA
ENST00000658788.1	ENSG00000258183	LINC02392	0.04139	0	0.26665	NA
ENST00000658788.1	ENSG00000258183	LINC02392	0.04139	0	0.26665	NA
ENST00000547093.1	ENSG00000258196		0.062465	0	1	NA
ENST00000547093.1	ENSG00000258196		0.062465	0	1	NA
ENST00000547093.1	ENSG00000258196		0.062465	0	1	NA
ENST00000552958.5	ENSG00000258203		0	0.041035	NA	1
ENST00000552958.5	ENSG00000258203		0	0.041035	NA	1
ENST00000552958.5	ENSG00000258203		0	0.041035	NA	1
ENST00000550231.1	ENSG00000258210		0.121935	0	1	NA
ENST00000550231.1	ENSG00000258210		0.121935	0	1	NA
ENST00000550231.1	ENSG00000258210		0.121935	0	1	NA
ENST00000548512.1	ENSG00000258220	LINC02424	0.311575	0	1	NA
ENST00000548512.1	ENSG00000258220	LINC02424	0.311575	0	1	NA
ENST00000548512.1	ENSG00000258220	LINC02424	0.311575	0	1	NA
ENST00000546910.6	ENSG00000258227	CLEC5A	0.246865	0	1	NA
ENST00000546910.6	ENSG00000258227	CLEC5A	0.246865	0	1	NA
ENST00000546910.6	ENSG00000258227	CLEC5A	0.246865	0	1	NA
ENST00000548856.1	ENSG00000258233	ARHGAP42P5	0.093695	0	1	NA
ENST00000548856.1	ENSG00000258233	ARHGAP42P5	0.093695	0	1	NA
ENST00000548856.1	ENSG00000258233	ARHGAP42P5	0.093695	0	1	NA
ENST00000547523.1	ENSG00000258234		0.03123	0	1	NA
ENST00000547523.1	ENSG00000258234		0.03123	0	1	NA
ENST00000547523.1	ENSG00000258234		0.03123	0	1	NA
ENST00000547563.1	ENSG00000258235		0.121935	0	1	NA
ENST00000547563.1	ENSG00000258235		0.121935	0	1	NA
ENST00000547563.1	ENSG00000258235		0.121935	0	1	NA
ENST00000550281.1	ENSG00000258239	MTND2P17	0.030485	0	1	NA
ENST00000550281.1	ENSG00000258239	MTND2P17	0.030485	0	1	NA
ENST00000550281.1	ENSG00000258239	MTND2P17	0.030485	0	1	NA
ENST00000654505.1	ENSG00000258240	LINC01404	0.06238	0	0.9986	NA
ENST00000654505.1	ENSG00000258240	LINC01404	0.06238	0	0.9986	NA
ENST00000654505.1	ENSG00000258240	LINC01404	0.06238	0	0.9986	NA
ENST00000659394.1	ENSG00000258240	LINC01404	8.5e-5	0	0.0014	NA
ENST00000659394.1	ENSG00000258240	LINC01404	8.5e-5	0	0.0014	NA
ENST00000659394.1	ENSG00000258240	LINC01404	8.5e-5	0	0.0014	NA
ENST00000547227.1	ENSG00000258251	YPEL5P3	0.03123	0	1	NA
ENST00000547227.1	ENSG00000258251	YPEL5P3	0.03123	0	1	NA
ENST00000547227.1	ENSG00000258251	YPEL5P3	0.03123	0	1	NA
ENST00000547819.1	ENSG00000258254		0.030485	0	1	NA
ENST00000547819.1	ENSG00000258254		0.030485	0	1	NA
ENST00000547819.1	ENSG00000258254		0.030485	0	1	NA
ENST00000549291.1	ENSG00000258256		0.06097	0	1	NA
ENST00000549291.1	ENSG00000258256		0.06097	0	1	NA
ENST00000549291.1	ENSG00000258256		0.06097	0	1	NA
ENST00000552900.1	ENSG00000258262	MTCH2P2	0.74883	0	1	NA
ENST00000552900.1	ENSG00000258262	MTCH2P2	0.74883	0	1	NA
ENST00000552900.1	ENSG00000258262	MTCH2P2	0.74883	0	1	NA
ENST00000548740.1	ENSG00000258272		0.030485	0	1	NA
ENST00000548740.1	ENSG00000258272		0.030485	0	1	NA
ENST00000548740.1	ENSG00000258272		0.030485	0	1	NA
ENST00000546439.1	ENSG00000258275	OR7K1P	0.0922	0	1	NA
ENST00000546439.1	ENSG00000258275	OR7K1P	0.0922	0	1	NA
ENST00000546439.1	ENSG00000258275	OR7K1P	0.0922	0	1	NA
ENST00000547527.2	ENSG00000258278	CLUHP8	0.34281	0	1	NA
ENST00000547527.2	ENSG00000258278	CLUHP8	0.34281	0	1	NA
ENST00000547527.2	ENSG00000258278	CLUHP8	0.34281	0	1	NA
ENST00000547436.2	ENSG00000258282	BTF3P2	0.062465	0	1	NA
ENST00000547436.2	ENSG00000258282	BTF3P2	0.062465	0	1	NA
ENST00000547436.2	ENSG00000258282	BTF3P2	0.062465	0	1	NA
ENST00000547006.1	ENSG00000258285	TESC-AS1	0.062465	0	1	NA
ENST00000547006.1	ENSG00000258285	TESC-AS1	0.062465	0	1	NA
ENST00000547006.1	ENSG00000258285	TESC-AS1	0.062465	0	1	NA
ENST00000551462.1	ENSG00000258288	NENFP2	0.062465	0	1	NA
ENST00000551462.1	ENSG00000258288	NENFP2	0.062465	0	1	NA
ENST00000551462.1	ENSG00000258288	NENFP2	0.062465	0	1	NA
ENST00000551135.5	ENSG00000258294		0.20301	0	0.5	NA
ENST00000551135.5	ENSG00000258294		0.20301	0	0.5	NA
ENST00000551135.5	ENSG00000258294		0.20301	0	0.5	NA
ENST00000552541.1	ENSG00000258294		0.20301	0	0.5	NA
ENST00000552541.1	ENSG00000258294		0.20301	0	0.5	NA
ENST00000552541.1	ENSG00000258294		0.20301	0	0.5	NA
ENST00000551257.1	ENSG00000258303		0	0.037305	NA	1
ENST00000551257.1	ENSG00000258303		0	0.037305	NA	1
ENST00000551257.1	ENSG00000258303		0	0.037305	NA	1
ENST00000552852.1	ENSG00000258304		0.061715000000000006	0	1	NA
ENST00000552852.1	ENSG00000258304		0.061715000000000006	0	1	NA
ENST00000552852.1	ENSG00000258304		0.061715000000000006	0	1	NA
ENST00000551656.1	ENSG00000258313		0.53095	0	1	NA
ENST00000551656.1	ENSG00000258313		0.53095	0	1	NA
ENST00000551656.1	ENSG00000258313		0.53095	0	1	NA
ENST00000553211.1	ENSG00000258331	LINC02461	0.121935	0	1	NA
ENST00000553211.1	ENSG00000258331	LINC02461	0.121935	0	1	NA
ENST00000553211.1	ENSG00000258331	LINC02461	0.121935	0	1	NA
ENST00000549140.2	ENSG00000258332	LINC02394	0.03123	0	0.25	NA
ENST00000549140.2	ENSG00000258332	LINC02394	0.03123	0	0.25	NA
ENST00000549140.2	ENSG00000258332	LINC02394	0.03123	0	0.25	NA
ENST00000647598.1	ENSG00000258332	LINC02394	0.061715000000000006	0	0.75	NA
ENST00000647598.1	ENSG00000258332	LINC02394	0.061715000000000006	0	0.75	NA
ENST00000647598.1	ENSG00000258332	LINC02394	0.061715000000000006	0	0.75	NA
ENST00000549363.2	ENSG00000258336	DUX4L52	0.093695	0	1	NA
ENST00000549363.2	ENSG00000258336	DUX4L52	0.093695	0	1	NA
ENST00000549363.2	ENSG00000258336	DUX4L52	0.093695	0	1	NA
ENST00000550279.1	ENSG00000258338		0.03123	0	1	NA
ENST00000550279.1	ENSG00000258338		0.03123	0	1	NA
ENST00000550279.1	ENSG00000258338		0.03123	0	1	NA
ENST00000553061.1	ENSG00000258344		0	0.272315	NA	1
ENST00000553061.1	ENSG00000258344		0	0.272315	NA	1
ENST00000553061.1	ENSG00000258344		0	0.272315	NA	1
ENST00000550840.1	ENSG00000258345		0.030485	0	1	NA
ENST00000550840.1	ENSG00000258345		0.030485	0	1	NA
ENST00000550840.1	ENSG00000258345		0.030485	0	1	NA
ENST00000551218.1	ENSG00000258357	NSA2P2	0.21713	0	1	NA
ENST00000551218.1	ENSG00000258357	NSA2P2	0.21713	0	1	NA
ENST00000551218.1	ENSG00000258357	NSA2P2	0.21713	0	1	NA
ENST00000552501.1	ENSG00000258359	PCNPP1	0	0.07833999999999999	NA	1
ENST00000552501.1	ENSG00000258359	PCNPP1	0	0.07833999999999999	NA	1
ENST00000552501.1	ENSG00000258359	PCNPP1	0	0.07833999999999999	NA	1
ENST00000549509.1	ENSG00000258369	ADI1P3	0.343555	0	1	NA
ENST00000549509.1	ENSG00000258369	ADI1P3	0.343555	0	1	NA
ENST00000549509.1	ENSG00000258369	ADI1P3	0.343555	0	1	NA
ENST00000547720.1	ENSG00000258373	SLC25A3P2	0.15242	0	1	NA
ENST00000547720.1	ENSG00000258373	SLC25A3P2	0.15242	0	1	NA
ENST00000547720.1	ENSG00000258373	SLC25A3P2	0.15242	0	1	NA
ENST00000556383.1	ENSG00000258380		0	0.037305	NA	1
ENST00000556383.1	ENSG00000258380		0	0.037305	NA	1
ENST00000556383.1	ENSG00000258380		0	0.037305	NA	1
ENST00000555595.1	ENSG00000258383		0.030485	0	1	NA
ENST00000555595.1	ENSG00000258383		0.030485	0	1	NA
ENST00000555595.1	ENSG00000258383		0.030485	0	1	NA
ENST00000556949.1	ENSG00000258386		0.03123	0	1	NA
ENST00000556949.1	ENSG00000258386		0.03123	0	1	NA
ENST00000556949.1	ENSG00000258386		0.03123	0	1	NA
ENST00000585246.5	ENSG00000258388	PPT2-EGFL8	0	0.041035	NA	1
ENST00000585246.5	ENSG00000258388	PPT2-EGFL8	0	0.041035	NA	1
ENST00000585246.5	ENSG00000258388	PPT2-EGFL8	0	0.041035	NA	1
ENST00000671217.1	ENSG00000258390	LINC02318	0.039685	0	0.1489	NA
ENST00000671217.1	ENSG00000258390	LINC02318	0.039685	0	0.1489	NA
ENST00000671217.1	ENSG00000258390	LINC02318	0.039685	0	0.1489	NA
ENST00000668649.1	ENSG00000258390	LINC02318	0.039685	0	0.1489	NA
ENST00000668649.1	ENSG00000258390	LINC02318	0.039685	0	0.1489	NA
ENST00000668649.1	ENSG00000258390	LINC02318	0.039685	0	0.1489	NA
ENST00000659262.1	ENSG00000258390	LINC02318	0.039685	0	0.1489	NA
ENST00000659262.1	ENSG00000258390	LINC02318	0.039685	0	0.1489	NA
ENST00000659262.1	ENSG00000258390	LINC02318	0.039685	0	0.1489	NA
ENST00000668634.1	ENSG00000258390	LINC02318	0.039685	0	0.1489	NA
ENST00000668634.1	ENSG00000258390	LINC02318	0.039685	0	0.1489	NA
ENST00000668634.1	ENSG00000258390	LINC02318	0.039685	0	0.1489	NA
ENST00000656453.1	ENSG00000258390	LINC02318	0.14365	0	0.2555	NA
ENST00000656453.1	ENSG00000258390	LINC02318	0.14365	0	0.2555	NA
ENST00000656453.1	ENSG00000258390	LINC02318	0.14365	0	0.2555	NA
ENST00000553785.1	ENSG00000258390	LINC02318	0.039685	0	0.1489	NA
ENST00000553785.1	ENSG00000258390	LINC02318	0.039685	0	0.1489	NA
ENST00000553785.1	ENSG00000258390	LINC02318	0.039685	0	0.1489	NA
ENST00000556557.1	ENSG00000258392	RPA2P1	0.062465	0	1	NA
ENST00000556557.1	ENSG00000258392	RPA2P1	0.062465	0	1	NA
ENST00000556557.1	ENSG00000258392	RPA2P1	0.062465	0	1	NA
ENST00000557745.1	ENSG00000258393		0.06097	0	1	NA
ENST00000557745.1	ENSG00000258393		0.06097	0	1	NA
ENST00000557745.1	ENSG00000258393		0.06097	0	1	NA
ENST00000699458.1	ENSG00000258399	MIR493HG	0.030485	0	1	NA
ENST00000699458.1	ENSG00000258399	MIR493HG	0.030485	0	1	NA
ENST00000699458.1	ENSG00000258399	MIR493HG	0.030485	0	1	NA
ENST00000557160.1	ENSG00000258400		0.936975	0	1	NA
ENST00000557160.1	ENSG00000258400		0.936975	0	1	NA
ENST00000557160.1	ENSG00000258400		0.936975	0	1	NA
ENST00000554689.1	ENSG00000258406	TUBBP3	0.435005	0	1	NA
ENST00000554689.1	ENSG00000258406	TUBBP3	0.435005	0	1	NA
ENST00000554689.1	ENSG00000258406	TUBBP3	0.435005	0	1	NA
ENST00000555383.1	ENSG00000258412		0.030485	0	1	NA
ENST00000555383.1	ENSG00000258412		0.030485	0	1	NA
ENST00000555383.1	ENSG00000258412		0.030485	0	1	NA
ENST00000554307.1	ENSG00000258416		0.03123	0	1	NA
ENST00000554307.1	ENSG00000258416		0.03123	0	1	NA
ENST00000554307.1	ENSG00000258416		0.03123	0	1	NA
ENST00000262283.5	ENSG00000258417		0.06097	0	1	NA
ENST00000262283.5	ENSG00000258417		0.06097	0	1	NA
ENST00000262283.5	ENSG00000258417		0.06097	0	1	NA
ENST00000555153.2	ENSG00000258421	FXNP1	0.03123	0	1	NA
ENST00000555153.2	ENSG00000258421	FXNP1	0.03123	0	1	NA
ENST00000555153.2	ENSG00000258421	FXNP1	0.03123	0	1	NA
ENST00000555893.1	ENSG00000258423	OR7E105P	0.06097	0	1	NA
ENST00000555893.1	ENSG00000258423	OR7E105P	0.06097	0	1	NA
ENST00000555893.1	ENSG00000258423	OR7E105P	0.06097	0	1	NA
ENST00000557709.1	ENSG00000258426		0.06097	0	1	NA
ENST00000557709.1	ENSG00000258426		0.06097	0	1	NA
ENST00000557709.1	ENSG00000258426		0.06097	0	1	NA
ENST00000554649.2	ENSG00000258433		0.213385	0	1	NA
ENST00000554649.2	ENSG00000258433		0.213385	0	1	NA
ENST00000554649.2	ENSG00000258433		0.213385	0	1	NA
ENST00000556526.1	ENSG00000258436	RNASE12	0.015615	0	0.25	NA
ENST00000556526.1	ENSG00000258436	RNASE12	0.015615	0	0.25	NA
ENST00000556526.1	ENSG00000258436	RNASE12	0.015615	0	0.25	NA
ENST00000696784.1	ENSG00000258436	RNASE12	0.10706500000000001	0	0.75	NA
ENST00000696784.1	ENSG00000258436	RNASE12	0.10706500000000001	0	0.75	NA
ENST00000696784.1	ENSG00000258436	RNASE12	0.10706500000000001	0	0.75	NA
ENST00000554967.1	ENSG00000258437		0.030485	0	1	NA
ENST00000554967.1	ENSG00000258437		0.030485	0	1	NA
ENST00000554967.1	ENSG00000258437		0.030485	0	1	NA
ENST00000553311.1	ENSG00000258438	OR11K2P	0.154665	0	1	NA
ENST00000553311.1	ENSG00000258438	OR11K2P	0.154665	0	1	NA
ENST00000553311.1	ENSG00000258438	OR11K2P	0.154665	0	1	NA
ENST00000553394.1	ENSG00000258443		0.030485	0	1	NA
ENST00000553394.1	ENSG00000258443		0.030485	0	1	NA
ENST00000553394.1	ENSG00000258443		0.030485	0	1	NA
ENST00000557756.1	ENSG00000258446		0.061715000000000006	0	1	NA
ENST00000557756.1	ENSG00000258446		0.061715000000000006	0	1	NA
ENST00000557756.1	ENSG00000258446		0.061715000000000006	0	1	NA
ENST00000555862.1	ENSG00000258449		0.812045	0	1	NA
ENST00000555862.1	ENSG00000258449		0.812045	0	1	NA
ENST00000555862.1	ENSG00000258449		0.812045	0	1	NA
ENST00000554393.2	ENSG00000258456	PTCD2P1	0.09295	0	1	NA
ENST00000554393.2	ENSG00000258456	PTCD2P1	0.09295	0	1	NA
ENST00000554393.2	ENSG00000258456	PTCD2P1	0.09295	0	1	NA
ENST00000554984.2	ENSG00000258462		0.06097	0	1	NA
ENST00000554984.2	ENSG00000258462		0.06097	0	1	NA
ENST00000554984.2	ENSG00000258462		0.06097	0	1	NA
ENST00000647676.1	ENSG00000258465		0.030485	0	0.25	NA
ENST00000647676.1	ENSG00000258465		0.030485	0	0.25	NA
ENST00000647676.1	ENSG00000258465		0.030485	0	0.25	NA
ENST00000556710.6	ENSG00000258465		0.04647	0	0.625	NA
ENST00000556710.6	ENSG00000258465		0.04647	0	0.625	NA
ENST00000556710.6	ENSG00000258465		0.04647	0	0.625	NA
ENST00000485079.1	ENSG00000258465		0.01524	0	0.125	NA
ENST00000485079.1	ENSG00000258465		0.01524	0	0.125	NA
ENST00000485079.1	ENSG00000258465		0.01524	0	0.125	NA
ENST00000553582.5	ENSG00000258466		0	0.861695	NA	1
ENST00000553582.5	ENSG00000258466		0	0.861695	NA	1
ENST00000553582.5	ENSG00000258466		0	0.861695	NA	1
ENST00000555180.1	ENSG00000258467	PHKBP2	0.12268000000000001	0	1	NA
ENST00000555180.1	ENSG00000258467	PHKBP2	0.12268000000000001	0	1	NA
ENST00000555180.1	ENSG00000258467	PHKBP2	0.12268000000000001	0	1	NA
