isoform_id	DTU_Stage_1_vs_Stage_2	DTU_Stage_1_vs_Stage_3	DTU_Stage_2_vs_Stage_3
ENST00000383472	FALSE	FALSE	FALSE
ENST00000383490	FALSE	FALSE	FALSE
ENST00000383578	FALSE	FALSE	FALSE
ENST00000383657	FALSE	FALSE	FALSE
ENST00000383671	FALSE	FALSE	FALSE
ENST00000383673	FALSE	FALSE	FALSE
ENST00000383675	FALSE	FALSE	FALSE
ENST00000383677	FALSE	FALSE	FALSE
ENST00000383678	FALSE	FALSE	FALSE
ENST00000383693	FALSE	FALSE	FALSE
ENST00000383694	FALSE	FALSE	FALSE
ENST00000383699	FALSE	FALSE	FALSE
ENST00000383701	FALSE	FALSE	FALSE
ENST00000383703	FALSE	FALSE	FALSE
ENST00000383710	FALSE	TRUE	FALSE
ENST00000383714	FALSE	FALSE	FALSE
ENST00000383716	FALSE	FALSE	FALSE
ENST00000383718	FALSE	FALSE	FALSE
ENST00000383721	FALSE	FALSE	FALSE
ENST00000383729	FALSE	FALSE	FALSE
ENST00000383734	FALSE	FALSE	FALSE
ENST00000383738	FALSE	FALSE	FALSE
ENST00000383744	FALSE	FALSE	FALSE
ENST00000383745	FALSE	FALSE	FALSE
ENST00000383746	FALSE	FALSE	FALSE
ENST00000383754	FALSE	FALSE	FALSE
ENST00000383759	FALSE	FALSE	FALSE
ENST00000383763	FALSE	FALSE	FALSE
ENST00000383767	FALSE	FALSE	FALSE
ENST00000383768	FALSE	FALSE	FALSE
ENST00000383772	FALSE	FALSE	FALSE
ENST00000383773	FALSE	FALSE	FALSE
ENST00000383775	FALSE	FALSE	FALSE
ENST00000383781	FALSE	FALSE	FALSE
ENST00000383788	FALSE	FALSE	FALSE
ENST00000383789	FALSE	FALSE	FALSE
ENST00000383790	FALSE	FALSE	FALSE
ENST00000383791	FALSE	FALSE	FALSE
ENST00000383794	FALSE	FALSE	FALSE
ENST00000383801	FALSE	FALSE	FALSE
ENST00000383811	FALSE	FALSE	FALSE
ENST00000383812	FALSE	FALSE	FALSE
ENST00000383814	FALSE	FALSE	FALSE
ENST00000383815	FALSE	FALSE	FALSE
ENST00000383820	TRUE	FALSE	FALSE
ENST00000383826	FALSE	FALSE	FALSE
ENST00000383827	FALSE	FALSE	FALSE
ENST00000383829	FALSE	FALSE	FALSE
ENST00000383832	FALSE	FALSE	FALSE
ENST00000383836	FALSE	FALSE	FALSE
ENST00000383843	FALSE	FALSE	FALSE
ENST00000383847	FALSE	FALSE	FALSE
ENST00000388711	FALSE	FALSE	FALSE
ENST00000388712	FALSE	FALSE	FALSE
ENST00000388738	FALSE	FALSE	FALSE
ENST00000388740	FALSE	FALSE	FALSE
ENST00000388741	FALSE	FALSE	FALSE
ENST00000388742	FALSE	FALSE	FALSE
ENST00000388747	FALSE	FALSE	FALSE
ENST00000388749	FALSE	FALSE	FALSE
ENST00000388752	FALSE	FALSE	FALSE
ENST00000388761	FALSE	FALSE	FALSE
ENST00000388767	FALSE	FALSE	FALSE
ENST00000388768	FALSE	FALSE	FALSE
ENST00000388782	FALSE	FALSE	FALSE
ENST00000388795	FALSE	FALSE	FALSE
ENST00000388820	FALSE	FALSE	FALSE
ENST00000388822	FALSE	FALSE	FALSE
ENST00000388825	FALSE	FALSE	FALSE
ENST00000388833	FALSE	FALSE	FALSE
ENST00000388835	FALSE	FALSE	FALSE
ENST00000388837	FALSE	FALSE	FALSE
ENST00000388887	FALSE	FALSE	FALSE
ENST00000388901	FALSE	FALSE	FALSE
ENST00000388913	FALSE	FALSE	FALSE
ENST00000388918	FALSE	FALSE	FALSE
ENST00000388922	FALSE	FALSE	FALSE
ENST00000388923	FALSE	FALSE	FALSE
ENST00000388940	FALSE	FALSE	FALSE
ENST00000388942	FALSE	FALSE	FALSE
ENST00000388948	FALSE	FALSE	FALSE
ENST00000388950	FALSE	FALSE	FALSE
ENST00000388968	FALSE	FALSE	FALSE
ENST00000388975	FALSE	FALSE	FALSE
ENST00000388995	FALSE	FALSE	FALSE
ENST00000388996	FALSE	FALSE	FALSE
ENST00000389003	FALSE	FALSE	FALSE
ENST00000389005	FALSE	FALSE	FALSE
ENST00000389017	FALSE	FALSE	FALSE
ENST00000389022	FALSE	FALSE	FALSE
ENST00000389032	FALSE	FALSE	TRUE
ENST00000389044	FALSE	FALSE	FALSE
ENST00000389048	FALSE	TRUE	FALSE
ENST00000389054	FALSE	TRUE	FALSE
ENST00000389061	FALSE	FALSE	FALSE
ENST00000389063	TRUE	FALSE	FALSE
ENST00000389082	FALSE	FALSE	FALSE
ENST00000389093	FALSE	FALSE	FALSE
ENST00000389100	FALSE	FALSE	FALSE
ENST00000389118	FALSE	FALSE	FALSE
ENST00000389120	FALSE	FALSE	FALSE
ENST00000389125	FALSE	TRUE	TRUE
ENST00000389131	FALSE	FALSE	FALSE
ENST00000389142	FALSE	FALSE	FALSE
ENST00000389146	FALSE	FALSE	FALSE
ENST00000389153	FALSE	FALSE	FALSE
ENST00000389154	FALSE	FALSE	FALSE
ENST00000389156	FALSE	FALSE	FALSE
ENST00000389167	FALSE	FALSE	FALSE
ENST00000389168	FALSE	FALSE	FALSE
ENST00000389169	FALSE	FALSE	FALSE
ENST00000389171	FALSE	FALSE	FALSE
ENST00000389173	FALSE	FALSE	FALSE
ENST00000389175	FALSE	FALSE	FALSE
ENST00000389194	FALSE	FALSE	FALSE
ENST00000389195	FALSE	FALSE	FALSE
ENST00000389201	FALSE	FALSE	FALSE
ENST00000389202	FALSE	FALSE	FALSE
ENST00000389204	FALSE	FALSE	FALSE
ENST00000389221	TRUE	TRUE	FALSE
ENST00000389231	TRUE	TRUE	FALSE
ENST00000389232	FALSE	FALSE	FALSE
ENST00000389253	FALSE	FALSE	FALSE
ENST00000389262	FALSE	FALSE	FALSE
ENST00000389266	FALSE	FALSE	FALSE
ENST00000389272	FALSE	FALSE	FALSE
ENST00000389279	FALSE	FALSE	FALSE
ENST00000389282	FALSE	FALSE	FALSE
ENST00000389286	FALSE	FALSE	FALSE
ENST00000389297	FALSE	FALSE	FALSE
ENST00000389301	FALSE	FALSE	FALSE
ENST00000389302	FALSE	FALSE	FALSE
ENST00000389313	FALSE	FALSE	FALSE
ENST00000389341	FALSE	FALSE	FALSE
ENST00000389354	FALSE	FALSE	FALSE
ENST00000389363	FALSE	FALSE	FALSE
ENST00000389373	FALSE	FALSE	FALSE
ENST00000389378	FALSE	FALSE	FALSE
ENST00000389384	TRUE	FALSE	FALSE
ENST00000389386	FALSE	FALSE	FALSE
ENST00000389394	FALSE	FALSE	FALSE
ENST00000389398	FALSE	FALSE	FALSE
ENST00000389413	FALSE	FALSE	FALSE
ENST00000389418	TRUE	TRUE	FALSE
ENST00000389420	FALSE	FALSE	FALSE
ENST00000389425	FALSE	FALSE	FALSE
ENST00000389428	FALSE	FALSE	FALSE
ENST00000389441	FALSE	FALSE	FALSE
ENST00000389462	FALSE	FALSE	FALSE
ENST00000389463	FALSE	FALSE	FALSE
ENST00000389474	FALSE	FALSE	FALSE
ENST00000389484	FALSE	FALSE	FALSE
ENST00000389501	FALSE	FALSE	FALSE
ENST00000389506	FALSE	FALSE	FALSE
ENST00000389532	FALSE	FALSE	FALSE
ENST00000389534	FALSE	FALSE	TRUE
ENST00000389536	FALSE	FALSE	FALSE
ENST00000389547	FALSE	FALSE	FALSE
ENST00000389554	FALSE	FALSE	FALSE
ENST00000389561	FALSE	FALSE	FALSE
ENST00000389567	FALSE	FALSE	FALSE
ENST00000389574	FALSE	FALSE	FALSE
ENST00000389583	FALSE	FALSE	FALSE
ENST00000389617	FALSE	FALSE	FALSE
ENST00000389622	FALSE	FALSE	FALSE
ENST00000389623	FALSE	FALSE	FALSE
ENST00000389629	FALSE	FALSE	FALSE
ENST00000389651	FALSE	FALSE	FALSE
ENST00000389652	FALSE	FALSE	FALSE
ENST00000389658	FALSE	FALSE	FALSE
ENST00000389661	FALSE	FALSE	FALSE
ENST00000389672	FALSE	FALSE	FALSE
ENST00000389677	FALSE	FALSE	FALSE
ENST00000389682	FALSE	FALSE	FALSE
ENST00000389698	FALSE	FALSE	FALSE
ENST00000389703	FALSE	FALSE	FALSE
ENST00000389704	TRUE	TRUE	FALSE
ENST00000389707	FALSE	FALSE	FALSE
ENST00000389709	FALSE	FALSE	FALSE
ENST00000389720	FALSE	FALSE	FALSE
ENST00000389722	FALSE	FALSE	FALSE
ENST00000389727	FALSE	FALSE	FALSE
ENST00000389737	FALSE	FALSE	FALSE
ENST00000389740	FALSE	FALSE	FALSE
ENST00000389744	FALSE	FALSE	TRUE
ENST00000389749	FALSE	FALSE	FALSE
ENST00000389757	FALSE	FALSE	FALSE
ENST00000389759	FALSE	FALSE	FALSE
ENST00000389772	FALSE	FALSE	FALSE
ENST00000389793	FALSE	TRUE	FALSE
ENST00000389797	FALSE	FALSE	FALSE
ENST00000389798	FALSE	FALSE	FALSE
ENST00000389805	FALSE	FALSE	FALSE
ENST00000389817	FALSE	FALSE	FALSE
ENST00000389825	FALSE	FALSE	FALSE
ENST00000389834	FALSE	FALSE	FALSE
ENST00000389840	FALSE	FALSE	FALSE
ENST00000389857	FALSE	FALSE	FALSE
ENST00000389858	TRUE	FALSE	TRUE
ENST00000389861	FALSE	FALSE	FALSE
ENST00000389863	FALSE	FALSE	FALSE
ENST00000389869	FALSE	FALSE	FALSE
ENST00000389879	FALSE	FALSE	FALSE
ENST00000389887	FALSE	FALSE	FALSE
ENST00000389900	FALSE	FALSE	FALSE
ENST00000389902	FALSE	FALSE	FALSE
ENST00000389912	FALSE	FALSE	FALSE
ENST00000389915	FALSE	FALSE	FALSE
ENST00000389916	FALSE	FALSE	FALSE
ENST00000389924	FALSE	FALSE	FALSE
ENST00000389958	FALSE	FALSE	FALSE
ENST00000389960	FALSE	TRUE	FALSE
ENST00000389964	FALSE	FALSE	FALSE
ENST00000389975	FALSE	FALSE	FALSE
ENST00000389980	FALSE	FALSE	FALSE
ENST00000389995	FALSE	FALSE	FALSE
ENST00000389997	FALSE	FALSE	FALSE
ENST00000390006	FALSE	FALSE	FALSE
ENST00000390015	FALSE	FALSE	FALSE
ENST00000390288	FALSE	FALSE	FALSE
ENST00000390645	FALSE	FALSE	FALSE
ENST00000390652	FALSE	FALSE	FALSE
ENST00000390654	FALSE	FALSE	FALSE
ENST00000390658	FALSE	FALSE	FALSE
ENST00000390666	FALSE	FALSE	FALSE
ENST00000390667	FALSE	FALSE	FALSE
ENST00000390672	FALSE	FALSE	FALSE
ENST00000390673	FALSE	FALSE	FALSE
ENST00000390687	FALSE	FALSE	FALSE
ENST00000391338	FALSE	FALSE	FALSE
ENST00000391440	FALSE	FALSE	FALSE
ENST00000391553	TRUE	FALSE	FALSE
ENST00000391611	FALSE	FALSE	FALSE
ENST00000391623	FALSE	FALSE	FALSE
ENST00000391694	FALSE	FALSE	FALSE
ENST00000391701	FALSE	FALSE	FALSE
ENST00000391709	FALSE	FALSE	FALSE
ENST00000391711	FALSE	FALSE	FALSE
ENST00000391713	FALSE	FALSE	FALSE
ENST00000391720	FALSE	FALSE	FALSE
ENST00000391739	FALSE	FALSE	FALSE
ENST00000391742	FALSE	FALSE	FALSE
ENST00000391751	FALSE	FALSE	FALSE
ENST00000391752	FALSE	FALSE	FALSE
ENST00000391753	FALSE	FALSE	FALSE
ENST00000391754	FALSE	FALSE	FALSE
ENST00000391759	FALSE	FALSE	FALSE
ENST00000391762	FALSE	FALSE	FALSE
ENST00000391764	FALSE	FALSE	FALSE
ENST00000391767	FALSE	FALSE	FALSE
ENST00000391768	FALSE	FALSE	FALSE
ENST00000391769	FALSE	FALSE	FALSE
ENST00000391770	FALSE	TRUE	FALSE
ENST00000391771	FALSE	TRUE	FALSE
ENST00000391778	FALSE	FALSE	FALSE
ENST00000391781	FALSE	FALSE	FALSE
ENST00000391783	FALSE	FALSE	FALSE
ENST00000391785	FALSE	FALSE	FALSE
ENST00000391788	FALSE	FALSE	FALSE
ENST00000391795	FALSE	FALSE	FALSE
ENST00000391814	FALSE	FALSE	FALSE
ENST00000391821	FALSE	FALSE	FALSE
ENST00000391831	FALSE	FALSE	FALSE
ENST00000391832	FALSE	FALSE	FALSE
ENST00000391833	FALSE	FALSE	FALSE
ENST00000391835	FALSE	FALSE	FALSE
ENST00000391839	TRUE	TRUE	FALSE
ENST00000391842	FALSE	FALSE	FALSE
ENST00000391844	FALSE	FALSE	FALSE
ENST00000391851	FALSE	FALSE	FALSE
ENST00000391854	FALSE	FALSE	FALSE
ENST00000391855	FALSE	FALSE	FALSE
ENST00000391857	FALSE	FALSE	FALSE
ENST00000391858	FALSE	TRUE	FALSE
ENST00000391860	FALSE	FALSE	FALSE
ENST00000391864	FALSE	FALSE	FALSE
ENST00000391867	FALSE	FALSE	FALSE
ENST00000391874	FALSE	FALSE	FALSE
ENST00000391875	FALSE	FALSE	FALSE
ENST00000391878	FALSE	FALSE	FALSE
ENST00000391883	FALSE	FALSE	FALSE
ENST00000391884	FALSE	FALSE	FALSE
ENST00000391890	FALSE	FALSE	FALSE
ENST00000391898	FALSE	FALSE	FALSE
ENST00000391901	FALSE	FALSE	FALSE
ENST00000391909	FALSE	FALSE	FALSE
ENST00000391910	FALSE	TRUE	FALSE
ENST00000391911	FALSE	FALSE	FALSE
ENST00000391916	FALSE	FALSE	FALSE
ENST00000391918	FALSE	FALSE	FALSE
ENST00000391919	FALSE	TRUE	FALSE
ENST00000391932	FALSE	FALSE	FALSE
ENST00000391944	FALSE	FALSE	FALSE
ENST00000391945	FALSE	FALSE	FALSE
ENST00000391947	FALSE	FALSE	FALSE
ENST00000391951	FALSE	FALSE	FALSE
ENST00000391959	FALSE	TRUE	TRUE
ENST00000391960	FALSE	FALSE	FALSE
ENST00000391961	FALSE	FALSE	FALSE
ENST00000391965	FALSE	FALSE	FALSE
ENST00000391967	FALSE	FALSE	FALSE
ENST00000391971	FALSE	FALSE	FALSE
ENST00000391973	FALSE	FALSE	FALSE
ENST00000391975	FALSE	TRUE	FALSE
ENST00000391976	FALSE	FALSE	FALSE
ENST00000391980	FALSE	FALSE	FALSE
ENST00000391983	FALSE	FALSE	FALSE
ENST00000391984	FALSE	FALSE	FALSE
ENST00000391993	FALSE	FALSE	FALSE
ENST00000391997	FALSE	FALSE	FALSE
ENST00000392002	FALSE	FALSE	FALSE
ENST00000392006	FALSE	FALSE	FALSE
ENST00000392008	FALSE	FALSE	FALSE
ENST00000392011	FALSE	FALSE	FALSE
ENST00000392017	FALSE	TRUE	FALSE
ENST00000392020	TRUE	TRUE	FALSE
ENST00000392021	FALSE	TRUE	FALSE
ENST00000392023	FALSE	FALSE	FALSE
ENST00000392035	TRUE	FALSE	FALSE
ENST00000392038	FALSE	FALSE	TRUE
ENST00000392045	FALSE	FALSE	FALSE
ENST00000392054	FALSE	FALSE	FALSE
ENST00000392055	FALSE	FALSE	FALSE
ENST00000392056	FALSE	FALSE	FALSE
ENST00000392061	FALSE	FALSE	FALSE
ENST00000392062	FALSE	FALSE	FALSE
ENST00000392064	FALSE	FALSE	FALSE
ENST00000392066	FALSE	TRUE	FALSE
ENST00000392067	FALSE	FALSE	FALSE
ENST00000392070	FALSE	FALSE	FALSE
ENST00000392081	FALSE	FALSE	FALSE
ENST00000392086	FALSE	FALSE	FALSE
ENST00000392089	FALSE	FALSE	FALSE
ENST00000392090	FALSE	FALSE	FALSE
ENST00000392092	FALSE	FALSE	FALSE
ENST00000392095	FALSE	FALSE	FALSE
ENST00000392096	FALSE	FALSE	FALSE
ENST00000392102	FALSE	TRUE	FALSE
ENST00000392105	FALSE	FALSE	FALSE
ENST00000392108	FALSE	FALSE	FALSE
ENST00000392110	FALSE	FALSE	FALSE
ENST00000392111	FALSE	FALSE	FALSE
ENST00000392112	FALSE	FALSE	FALSE
ENST00000392121	FALSE	FALSE	FALSE
ENST00000392124	FALSE	FALSE	FALSE
ENST00000392127	FALSE	FALSE	FALSE
ENST00000392132	FALSE	FALSE	FALSE
ENST00000392133	FALSE	FALSE	FALSE
ENST00000392142	TRUE	TRUE	FALSE
ENST00000392153	FALSE	FALSE	FALSE
ENST00000392161	FALSE	FALSE	FALSE
ENST00000392168	FALSE	FALSE	FALSE
ENST00000392169	FALSE	FALSE	FALSE
ENST00000392170	FALSE	FALSE	FALSE
ENST00000392179	FALSE	FALSE	FALSE
ENST00000392185	FALSE	FALSE	FALSE
ENST00000392190	FALSE	FALSE	FALSE
ENST00000392192	FALSE	FALSE	FALSE
ENST00000392193	FALSE	FALSE	FALSE
ENST00000392194	FALSE	TRUE	FALSE
ENST00000392202	FALSE	FALSE	FALSE
ENST00000392204	FALSE	FALSE	FALSE
ENST00000392219	FALSE	FALSE	FALSE
ENST00000392222	FALSE	TRUE	TRUE
ENST00000392225	FALSE	TRUE	FALSE
ENST00000392237	FALSE	FALSE	FALSE
ENST00000392238	FALSE	FALSE	FALSE
ENST00000392244	FALSE	FALSE	FALSE
ENST00000392245	FALSE	FALSE	FALSE
ENST00000392246	FALSE	FALSE	FALSE
ENST00000392249	FALSE	FALSE	FALSE
ENST00000392250	FALSE	FALSE	FALSE
ENST00000392271	FALSE	FALSE	FALSE
ENST00000392273	FALSE	FALSE	FALSE
ENST00000392276	FALSE	FALSE	FALSE
ENST00000392283	TRUE	FALSE	TRUE
ENST00000392288	FALSE	FALSE	FALSE
ENST00000392290	FALSE	FALSE	FALSE
ENST00000392314	FALSE	FALSE	FALSE
ENST00000392316	FALSE	FALSE	FALSE
ENST00000392318	FALSE	FALSE	FALSE
ENST00000392319	FALSE	FALSE	FALSE
ENST00000392320	FALSE	FALSE	FALSE
ENST00000392321	FALSE	FALSE	FALSE
ENST00000392322	FALSE	FALSE	FALSE
ENST00000392324	FALSE	FALSE	FALSE
ENST00000392325	FALSE	FALSE	FALSE
ENST00000392328	FALSE	FALSE	FALSE
ENST00000392329	FALSE	FALSE	TRUE
ENST00000392332	FALSE	FALSE	FALSE
ENST00000392334	FALSE	FALSE	FALSE
ENST00000392335	FALSE	FALSE	FALSE
ENST00000392341	FALSE	FALSE	FALSE
ENST00000392343	FALSE	FALSE	FALSE
ENST00000392346	FALSE	FALSE	FALSE
ENST00000392349	FALSE	FALSE	FALSE
ENST00000392350	FALSE	FALSE	FALSE
ENST00000392351	FALSE	FALSE	FALSE
ENST00000392357	FALSE	FALSE	FALSE
ENST00000392358	FALSE	FALSE	FALSE
ENST00000392359	TRUE	TRUE	FALSE
ENST00000392365	FALSE	FALSE	FALSE
ENST00000392366	FALSE	FALSE	FALSE
ENST00000392369	FALSE	FALSE	FALSE
ENST00000392370	FALSE	FALSE	TRUE
ENST00000392373	FALSE	FALSE	FALSE
ENST00000392376	FALSE	FALSE	FALSE
ENST00000392378	FALSE	FALSE	FALSE
ENST00000392379	FALSE	FALSE	FALSE
ENST00000392381	FALSE	FALSE	FALSE
ENST00000392386	FALSE	FALSE	TRUE
ENST00000392391	FALSE	FALSE	FALSE
ENST00000392396	FALSE	FALSE	FALSE
ENST00000392401	FALSE	FALSE	FALSE
ENST00000392403	FALSE	FALSE	FALSE
ENST00000392404	FALSE	FALSE	FALSE
ENST00000392413	FALSE	FALSE	FALSE
ENST00000392415	FALSE	FALSE	FALSE
ENST00000392427	FALSE	FALSE	FALSE
ENST00000392429	FALSE	TRUE	FALSE
ENST00000392433	FALSE	FALSE	FALSE
ENST00000392436	FALSE	FALSE	FALSE
ENST00000392437	FALSE	FALSE	FALSE
ENST00000392441	FALSE	FALSE	FALSE
ENST00000392442	FALSE	FALSE	FALSE
ENST00000392446	FALSE	FALSE	FALSE
ENST00000392449	FALSE	FALSE	FALSE
ENST00000392452	FALSE	FALSE	FALSE
ENST00000392455	TRUE	FALSE	FALSE
ENST00000392456	TRUE	FALSE	FALSE
ENST00000392464	FALSE	FALSE	FALSE
ENST00000392465	FALSE	FALSE	FALSE
ENST00000392467	FALSE	FALSE	FALSE
ENST00000392473	FALSE	FALSE	FALSE
ENST00000392477	FALSE	FALSE	FALSE
ENST00000392481	FALSE	FALSE	FALSE
ENST00000392485	TRUE	FALSE	FALSE
ENST00000392490	FALSE	FALSE	FALSE
ENST00000392492	FALSE	FALSE	FALSE
ENST00000392496	TRUE	TRUE	FALSE
ENST00000392499	FALSE	FALSE	FALSE
ENST00000392500	FALSE	FALSE	FALSE
ENST00000392502	FALSE	FALSE	FALSE
ENST00000392505	FALSE	FALSE	FALSE
ENST00000392508	FALSE	FALSE	FALSE
ENST00000392509	FALSE	FALSE	FALSE
ENST00000392514	FALSE	FALSE	FALSE
ENST00000392518	FALSE	FALSE	FALSE
ENST00000392519	FALSE	FALSE	FALSE
ENST00000392521	FALSE	FALSE	FALSE
ENST00000392522	FALSE	FALSE	FALSE
ENST00000392523	FALSE	FALSE	FALSE
ENST00000392524	FALSE	FALSE	FALSE
ENST00000392527	FALSE	FALSE	FALSE
ENST00000392533	FALSE	FALSE	FALSE
ENST00000392537	FALSE	FALSE	FALSE
ENST00000392541	FALSE	FALSE	FALSE
ENST00000392542	FALSE	TRUE	TRUE
ENST00000392544	FALSE	FALSE	FALSE
ENST00000392550	FALSE	FALSE	FALSE
ENST00000392551	FALSE	FALSE	FALSE
ENST00000392552	FALSE	FALSE	FALSE
ENST00000392554	FALSE	FALSE	FALSE
ENST00000392557	FALSE	FALSE	FALSE
ENST00000392561	FALSE	TRUE	FALSE
ENST00000392563	FALSE	FALSE	FALSE
ENST00000392564	FALSE	FALSE	FALSE
ENST00000392568	FALSE	TRUE	FALSE
ENST00000392571	FALSE	FALSE	FALSE
ENST00000392579	FALSE	FALSE	FALSE
ENST00000392580	FALSE	FALSE	FALSE
ENST00000392584	FALSE	FALSE	FALSE
ENST00000392586	FALSE	FALSE	FALSE
ENST00000392587	FALSE	FALSE	FALSE
ENST00000392588	FALSE	FALSE	FALSE
ENST00000392589	FALSE	FALSE	FALSE
ENST00000392593	FALSE	FALSE	FALSE
ENST00000392594	FALSE	FALSE	FALSE
ENST00000392595	FALSE	FALSE	FALSE
ENST00000392597	FALSE	TRUE	FALSE
ENST00000392607	FALSE	FALSE	FALSE
ENST00000392622	FALSE	FALSE	FALSE
ENST00000392623	FALSE	FALSE	FALSE
ENST00000392627	FALSE	FALSE	FALSE
ENST00000392632	FALSE	FALSE	FALSE
ENST00000392634	FALSE	FALSE	FALSE
ENST00000392640	FALSE	FALSE	FALSE
ENST00000392644	FALSE	FALSE	FALSE
ENST00000392645	FALSE	FALSE	FALSE
ENST00000392647	FALSE	FALSE	FALSE
ENST00000392649	FALSE	FALSE	FALSE
ENST00000392650	FALSE	FALSE	FALSE
ENST00000392657	FALSE	TRUE	FALSE
ENST00000392659	FALSE	FALSE	FALSE
ENST00000392663	FALSE	FALSE	FALSE
ENST00000392676	FALSE	FALSE	FALSE
ENST00000392679	FALSE	FALSE	FALSE
ENST00000392687	FALSE	TRUE	FALSE
ENST00000392690	FALSE	FALSE	FALSE
ENST00000392692	FALSE	FALSE	FALSE
ENST00000392693	FALSE	TRUE	FALSE
ENST00000392701	FALSE	FALSE	FALSE
ENST00000392708	FALSE	FALSE	FALSE
ENST00000392709	FALSE	FALSE	FALSE
ENST00000392710	FALSE	FALSE	FALSE
ENST00000392711	FALSE	FALSE	FALSE
ENST00000392715	FALSE	FALSE	FALSE
ENST00000392720	FALSE	FALSE	FALSE
ENST00000392723	FALSE	FALSE	FALSE
ENST00000392727	FALSE	FALSE	FALSE
ENST00000392741	FALSE	FALSE	FALSE
ENST00000392743	TRUE	FALSE	FALSE
ENST00000392744	FALSE	FALSE	FALSE
ENST00000392745	FALSE	FALSE	FALSE
ENST00000392748	FALSE	FALSE	FALSE
ENST00000392749	FALSE	FALSE	FALSE
ENST00000392750	FALSE	FALSE	FALSE
ENST00000392754	FALSE	FALSE	FALSE
ENST00000392757	FALSE	FALSE	FALSE
ENST00000392759	FALSE	FALSE	FALSE
ENST00000392761	FALSE	FALSE	FALSE
ENST00000392766	FALSE	FALSE	FALSE
ENST00000392769	FALSE	FALSE	FALSE
ENST00000392770	FALSE	FALSE	FALSE
ENST00000392771	FALSE	FALSE	FALSE
ENST00000392776	FALSE	FALSE	FALSE
ENST00000392779	FALSE	FALSE	FALSE
ENST00000392782	FALSE	FALSE	FALSE
ENST00000392783	FALSE	FALSE	FALSE
ENST00000392789	FALSE	FALSE	FALSE
ENST00000392793	FALSE	FALSE	FALSE
ENST00000392799	FALSE	FALSE	FALSE
ENST00000392807	FALSE	FALSE	FALSE
ENST00000392811	FALSE	FALSE	FALSE
ENST00000392813	FALSE	FALSE	FALSE
ENST00000392825	TRUE	FALSE	FALSE
ENST00000392826	FALSE	FALSE	FALSE
ENST00000392827	TRUE	FALSE	FALSE
ENST00000392830	FALSE	FALSE	FALSE
ENST00000392834	FALSE	FALSE	FALSE
ENST00000392837	FALSE	FALSE	FALSE
ENST00000392839	TRUE	FALSE	FALSE
ENST00000392842	FALSE	TRUE	FALSE
ENST00000392844	FALSE	FALSE	FALSE
ENST00000392857	FALSE	FALSE	FALSE
ENST00000392859	FALSE	FALSE	FALSE
ENST00000392861	FALSE	FALSE	FALSE
ENST00000392863	FALSE	FALSE	FALSE
ENST00000392865	FALSE	FALSE	FALSE
ENST00000392867	FALSE	FALSE	FALSE
ENST00000392869	TRUE	FALSE	FALSE
ENST00000392870	FALSE	FALSE	FALSE
ENST00000392872	FALSE	FALSE	FALSE
ENST00000392876	FALSE	FALSE	FALSE
ENST00000392882	TRUE	FALSE	FALSE
ENST00000392894	FALSE	FALSE	FALSE
ENST00000392901	FALSE	FALSE	FALSE
ENST00000392903	FALSE	FALSE	FALSE
ENST00000392908	FALSE	FALSE	FALSE
ENST00000392910	FALSE	FALSE	FALSE
ENST00000392944	FALSE	FALSE	FALSE
ENST00000392950	FALSE	FALSE	FALSE
ENST00000392951	FALSE	FALSE	FALSE
ENST00000392952	FALSE	FALSE	FALSE
ENST00000392953	FALSE	FALSE	FALSE
ENST00000392955	FALSE	FALSE	FALSE
ENST00000392959	FALSE	FALSE	FALSE
ENST00000392973	FALSE	TRUE	FALSE
ENST00000392976	FALSE	FALSE	FALSE
ENST00000392977	FALSE	FALSE	FALSE
ENST00000392979	FALSE	FALSE	FALSE
ENST00000392981	FALSE	FALSE	FALSE
ENST00000392982	FALSE	FALSE	FALSE
ENST00000392985	FALSE	FALSE	FALSE
ENST00000392987	FALSE	FALSE	FALSE
ENST00000392990	FALSE	FALSE	FALSE
ENST00000392991	FALSE	FALSE	FALSE
ENST00000392993	FALSE	FALSE	FALSE
ENST00000392994	FALSE	FALSE	FALSE
ENST00000392996	FALSE	FALSE	FALSE
ENST00000393000	FALSE	FALSE	FALSE
ENST00000393004	FALSE	FALSE	TRUE
ENST00000393006	FALSE	FALSE	FALSE
ENST00000393008	FALSE	FALSE	FALSE
ENST00000393010	FALSE	FALSE	FALSE
ENST00000393020	FALSE	FALSE	TRUE
ENST00000393021	FALSE	FALSE	FALSE
ENST00000393028	FALSE	FALSE	FALSE
ENST00000393033	FALSE	FALSE	FALSE
ENST00000393034	FALSE	FALSE	FALSE
ENST00000393035	FALSE	FALSE	FALSE
ENST00000393038	FALSE	FALSE	FALSE
ENST00000393040	FALSE	TRUE	TRUE
ENST00000393041	FALSE	FALSE	FALSE
ENST00000393042	FALSE	FALSE	FALSE
ENST00000393043	FALSE	FALSE	FALSE
ENST00000393045	FALSE	FALSE	FALSE
ENST00000393046	FALSE	TRUE	FALSE
ENST00000393047	FALSE	FALSE	FALSE
ENST00000393051	FALSE	FALSE	FALSE
ENST00000393053	FALSE	FALSE	FALSE
ENST00000393054	FALSE	FALSE	FALSE
ENST00000393056	FALSE	FALSE	FALSE
ENST00000393060	FALSE	FALSE	FALSE
ENST00000393065	FALSE	FALSE	FALSE
