"transcript_id","biotype","gene_id","gene_name"
"ENST00000530465","unprocessed_pseudogene","ENSG00000254728","ANKRD33BP2"
"ENST00000530467","protein_coding","ENSG00000149428","HYOU1"
"ENST00000530470","retained_intron","ENSG00000137699","TRIM29"
"ENST00000530478","protein_coding","ENSG00000178685","PARP10"
"ENST00000530482","retained_intron","ENSG00000156738","MS4A1"
"ENST00000530497","protein_coding","ENSG00000152578","GRIA4"
"ENST00000530515","unprocessed_pseudogene","ENSG00000215339","ZNF705CP"
"ENST00000530524","processed_pseudogene","ENSG00000254543","HSPD1P2"
"ENST00000530525","lncRNA","ENSG00000255143","ENSG00000255143"
"ENST00000530532","retained_intron","ENSG00000149418","ST14"
"ENST00000530556","protein_coding","ENSG00000137491","SLCO2B1"
"ENST00000530606","lncRNA","ENSG00000226051","ZNF503-AS1"
"ENST00000530660","protein_coding","ENSG00000165494","PCF11"
"ENST00000530662","nonsense_mediated_decay","ENSG00000166928","MS4A14"
"ENST00000530684","processed_pseudogene","ENSG00000255018","ENSG00000255018"
"ENST00000530713","processed_pseudogene","ENSG00000255469","BOLA3P1"
"ENST00000530714","protein_coding_CDS_not_defined","ENSG00000007372","PAX6"
"ENST00000530717","retained_intron","ENSG00000182272","B4GALNT4"
"ENST00000530733","lncRNA","ENSG00000255334","ENSG00000255334"
"ENST00000530735","nonsense_mediated_decay","ENSG00000168070","MAJIN"
"ENST00000530808","unprocessed_pseudogene","ENSG00000188439","OR4P1P"
"ENST00000530834","protein_coding_CDS_not_defined","ENSG00000109832","DDX25"
"ENST00000530847","unprocessed_pseudogene","ENSG00000254723","OR4A12P"
"ENST00000530855","unprocessed_pseudogene","ENSG00000182565","OR4C2P"
"ENST00000530869","protein_coding_CDS_not_defined","ENSG00000147434","CHRNA6"
"ENST00000530892","retained_intron","ENSG00000149809","TM7SF2"
"ENST00000530919","retained_intron","ENSG00000137699","TRIM29"
"ENST00000530924","retained_intron","ENSG00000134954","ETS1"
"ENST00000530960","lncRNA","ENSG00000254526","ENSG00000254526"
"ENST00000530974","processed_pseudogene","ENSG00000255266","ENSG00000255266"
"ENST00000530980","unprocessed_pseudogene","ENSG00000255486","ENSG00000255486"
"ENST00000531014","protein_coding","ENSG00000198561","CTNND1"
"ENST00000531024","lncRNA","ENSG00000255399","TBX5-AS1"
"ENST00000531032","protein_coding","ENSG00000160948","VPS28"
"ENST00000531054","transcribed_processed_pseudogene","ENSG00000254621","SETP16"
"ENST00000531059","retained_intron","ENSG00000149262","INTS4"
"ENST00000531085","protein_coding","ENSG00000156413","FUT6"
"ENST00000531102","protein_coding_CDS_not_defined","ENSG00000166441","RPL27A"
"ENST00000531124","processed_pseudogene","ENSG00000254437","COX6A1P4"
"ENST00000531145","protein_coding","ENSG00000205177","C11orf91"
"ENST00000531157","lncRNA","ENSG00000254754","ENSG00000254754"
"ENST00000531194","processed_pseudogene","ENSG00000255380","ENSG00000255380"
"ENST00000531240","protein_coding","ENSG00000174996","KLC2"
"ENST00000531247","processed_pseudogene","ENSG00000254668","ENSG00000254668"
"ENST00000531260","unprocessed_pseudogene","ENSG00000254785","ENSG00000254785"
"ENST00000531295","retained_intron","ENSG00000118094","TREH"
"ENST00000531330","retained_intron","ENSG00000167701","GPT"
"ENST00000531353","protein_coding","ENSG00000149577","SIDT2"
"ENST00000531443","protein_coding","ENSG00000164830","OXR1"
"ENST00000531444","processed_pseudogene","ENSG00000255293","WIZP1"
"ENST00000531463","unprocessed_pseudogene","ENSG00000255349","OR4A7P"
"ENST00000531492","unprocessed_pseudogene","ENSG00000181837","OR5D17P"
"ENST00000531501","processed_pseudogene","ENSG00000255259","ZNF123P"
"ENST00000531504","protein_coding","ENSG00000110422","HIPK3"
"ENST00000531511","lncRNA","ENSG00000254810","ENSG00000254810"
"ENST00000531526","protein_coding","ENSG00000165905","LARGE2"
"ENST00000531546","retained_intron","ENSG00000196954","CASP4"
"ENST00000531550","retained_intron","ENSG00000177098","SCN4B"
"ENST00000531556","processed_pseudogene","ENSG00000254853","ENSG00000254853"
"ENST00000531560","processed_pseudogene","ENSG00000254954","SLC2A13P1"
"ENST00000531567","unprocessed_pseudogene","ENSG00000254430","OR6M3P"
"ENST00000531575","protein_coding_CDS_not_defined","ENSG00000118515","SGK1"
"ENST00000531584","protein_coding","ENSG00000126883","NUP214"
"ENST00000531593","retained_intron","ENSG00000197858","GPAA1"
"ENST00000531626","protein_coding_CDS_not_defined","ENSG00000137812","KNL1"
"ENST00000531671","unprocessed_pseudogene","ENSG00000255019","OR5D15P"
"ENST00000531677","protein_coding","ENSG00000147654","EBAG9"
"ENST00000531714","retained_intron","ENSG00000138115","CYP2C8"
"ENST00000531718","nonsense_mediated_decay","ENSG00000171204","TMEM126B"
"ENST00000531735","retained_intron","ENSG00000159314","ARHGAP27"
"ENST00000531736","unprocessed_pseudogene","ENSG00000254738","MRGPRX11P"
"ENST00000531763","lncRNA","ENSG00000254878","ENSG00000254878"
"ENST00000531766","unprocessed_pseudogene","ENSG00000255431","OR5B19P"
"ENST00000531777","protein_coding_CDS_not_defined","ENSG00000137496","IL18BP"
"ENST00000531783","protein_coding","ENSG00000166928","MS4A14"
"ENST00000531820","retained_intron","ENSG00000149476","TKFC"
"ENST00000531874","protein_coding_CDS_not_defined","ENSG00000153898","MCOLN2"
"ENST00000531876","processed_pseudogene","ENSG00000255352","PPP1R10P1"
"ENST00000531882","lncRNA","ENSG00000255175","LINC02759"
"ENST00000531887","lncRNA","ENSG00000290749","ENSG00000290749"
"ENST00000531907","protein_coding_CDS_not_defined","ENSG00000172818","OVOL1"
"ENST00000531913","retained_intron","ENSG00000198851","CD3E"
"ENST00000531948","lncRNA","ENSG00000255313","ENSG00000255313"
"ENST00000531961","processed_pseudogene","ENSG00000255123","MTND5P21"
"ENST00000532021","retained_intron","ENSG00000118515","SGK1"
"ENST00000532023","protein_coding","ENSG00000204296","TSBP1"
"ENST00000532029","protein_coding","ENSG00000154237","LRRK1"
"ENST00000532030","processed_pseudogene","ENSG00000254725","ENSG00000254725"
"ENST00000532033","unprocessed_pseudogene","ENSG00000255550","ENSG00000255550"
"ENST00000532071","lncRNA","ENSG00000255512","LINC02684"
"ENST00000532092","processed_pseudogene","ENSG00000255338","ENSG00000255338"
"ENST00000532109","lncRNA","ENSG00000254599","ENSG00000254599"
"ENST00000532110","protein_coding","ENSG00000079277","MKNK1"
"ENST00000532126","processed_pseudogene","ENSG00000254735","HMGB1P42"
"ENST00000532135","protein_coding","ENSG00000175018","TEX36"
"ENST00000532136","unprocessed_pseudogene","ENSG00000255172","OR5AM1P"
"ENST00000532166","protein_coding_CDS_not_defined","ENSG00000133816","MICAL2"
"ENST00000532171","protein_coding","ENSG00000137225","CAPN11"
"ENST00000532188","processed_pseudogene","ENSG00000254784","DNAAF11P1"
"ENST00000532189","protein_coding","ENSG00000147642","SYBU"
"ENST00000532193","unprocessed_pseudogene","ENSG00000254464","OR4A3P"
"ENST00000532195","retained_intron","ENSG00000137699","TRIM29"
"ENST00000532207","retained_intron","ENSG00000117054","ACADM"
"ENST00000532300","retained_intron","ENSG00000154133","ROBO4"
"ENST00000532310","processed_pseudogene","ENSG00000255454","ENSG00000255454"
"ENST00000532318","unprocessed_pseudogene","ENSG00000255401","ENSG00000255401"
"ENST00000532323","unprocessed_pseudogene","ENSG00000255424","MRGPRX9P"
"ENST00000532342","unprocessed_pseudogene","ENSG00000254408","OR4A1P"
"ENST00000532355","protein_coding_CDS_not_defined","ENSG00000140798","ABCC12"
"ENST00000532368","unprocessed_pseudogene","ENSG00000254925","OR4C9P"
"ENST00000532369","unprocessed_pseudogene","ENSG00000255283","ENSG00000255283"
"ENST00000532402","nonsense_mediated_decay","ENSG00000089597","GANAB"
"ENST00000532404","protein_coding","ENSG00000170236","USP50"
"ENST00000532411","protein_coding","ENSG00000188691","OR56A5"
"ENST00000532437","protein_coding","ENSG00000149115","TNKS1BP1"
"ENST00000532532","protein_coding_CDS_not_defined","ENSG00000175356","SCUBE2"
"ENST00000532561","processed_pseudogene","ENSG00000254660","ENSG00000254660"
"ENST00000532562","lncRNA","ENSG00000254516","LINC02760"
"ENST00000532612","protein_coding","ENSG00000197580","BCO2"
"ENST00000532617","protein_coding","ENSG00000168070","MAJIN"
"ENST00000532625","retained_intron","ENSG00000203499","IQANK1"
"ENST00000532653","protein_coding","ENSG00000150672","DLG2"
"ENST00000532682","unprocessed_pseudogene","ENSG00000254487","ENSG00000254487"
"ENST00000532690","processed_pseudogene","ENSG00000254544","PCNAP4"
"ENST00000532712","unprocessed_pseudogene","ENSG00000255536","MRGPRX5P"
"ENST00000532733","unprocessed_pseudogene","ENSG00000226461","OR10G5P"
"ENST00000532759","unprocessed_pseudogene","ENSG00000181943","OR4A21P"
"ENST00000532761","unprocessed_pseudogene","ENSG00000182365","OR5F2P"
"ENST00000532768","lncRNA","ENSG00000228862","ENSG00000228862"
"ENST00000532787","protein_coding","ENSG00000198561","CTNND1"
"ENST00000532847","unprocessed_pseudogene","ENSG00000177400","OR7E8P"
"ENST00000532898","unprocessed_pseudogene","ENSG00000254769","OR4A4P"
"ENST00000532905","protein_coding","ENSG00000149507","OOSP2"
"ENST00000532918","lncRNA","ENSG00000196167","COLCA1"
"ENST00000532938","unprocessed_pseudogene","ENSG00000255534","OR4A43P"
"ENST00000532944","processed_pseudogene","ENSG00000255116","SLC5A4P1"
"ENST00000532955","unprocessed_pseudogene","ENSG00000254848","OR5BN1P"
"ENST00000532977","protein_coding","ENSG00000136574","GATA4"
"ENST00000532980","processed_pseudogene","ENSG00000254704","ENSG00000254704"
"ENST00000532989","lncRNA","ENSG00000283217","ENSG00000283217"
"ENST00000533049","lncRNA","ENSG00000254456","LINC02699"
"ENST00000533053","unprocessed_pseudogene","ENSG00000255297","OR4A41P"
"ENST00000533056","protein_coding","ENSG00000177830","CHID1"
"ENST00000533060","protein_coding","ENSG00000070985","TRPM5"
"ENST00000533061","protein_coding_CDS_not_defined","ENSG00000128284","APOL3"
"ENST00000533069","retained_intron","ENSG00000184363","PKP3"
"ENST00000533101","lncRNA","ENSG00000255311","DLG2-AS2"
"ENST00000533152","protein_coding","ENSG00000172487","OR8J1"
"ENST00000533167","lncRNA","ENSG00000291092","PMS2P3"
"ENST00000533181","nonsense_mediated_decay","ENSG00000284969","ENSG00000284969"
"ENST00000533191","protein_coding","ENSG00000204296","TSBP1"
"ENST00000533203","lncRNA","ENSG00000255186","ENSG00000255186"
"ENST00000533230","lncRNA","ENSG00000290412","ENSG00000290412"
"ENST00000533240","protein_coding","ENSG00000185122","HSF1"
"ENST00000533287","lncRNA","ENSG00000254762","KLC2-AS2"
"ENST00000533292","retained_intron","ENSG00000215009","ACSM4"
"ENST00000533306","protein_coding","ENSG00000156738","MS4A1"
"ENST00000533313","nonsense_mediated_decay","ENSG00000184571","PIWIL3"
"ENST00000533326","unprocessed_pseudogene","ENSG00000254825","OR9G2P"
"ENST00000533357","protein_coding","ENSG00000158887","MPZ"
"ENST00000533375","unprocessed_pseudogene","ENSG00000255312","OR4C7P"
"ENST00000533394","protein_coding","ENSG00000147642","SYBU"
"ENST00000533422","nonsense_mediated_decay","ENSG00000029363","BCLAF1"
"ENST00000533451","retained_intron","ENSG00000154127","UBASH3B"
"ENST00000533462","retained_intron","ENSG00000160654","CD3G"
"ENST00000533484","transcribed_unprocessed_pseudogene","ENSG00000254917","OR7E15P"
"ENST00000533491","protein_coding","ENSG00000119535","CSF3R"
"ENST00000533575","lncRNA","ENSG00000254562","LINC01493"
"ENST00000533579","unprocessed_pseudogene","ENSG00000254940","OR4A19P"
"ENST00000533593","transcribed_unprocessed_pseudogene","ENSG00000255442","ENSG00000255442"
"ENST00000533605","protein_coding","ENSG00000186652","PRG2"
"ENST00000533651","processed_pseudogene","ENSG00000255058","PDCL2P2"
"ENST00000533660","retained_intron","ENSG00000110077","MS4A6A"
"ENST00000533700","protein_coding_CDS_not_defined","ENSG00000110324","IL10RA"
"ENST00000533718","protein_coding","ENSG00000131808","FSHB"
"ENST00000533803","protein_coding","ENSG00000177685","CRACR2B"
"ENST00000533815","protein_coding","ENSG00000113303","BTNL8"
"ENST00000533869","unprocessed_pseudogene","ENSG00000254937","ENSG00000254937"
"ENST00000533878","unprocessed_pseudogene","ENSG00000254832","OR4A40P"
"ENST00000533885","nonsense_mediated_decay","ENSG00000166930","MS4A5"
"ENST00000533921","protein_coding_CDS_not_defined","ENSG00000148950","IMMP1L"
"ENST00000533932","unprocessed_pseudogene","ENSG00000255030","OR8B5P"
"ENST00000533936","transcribed_unprocessed_pseudogene","ENSG00000225802","WARS1P1"
"ENST00000534005","unprocessed_pseudogene","ENSG00000254903","OR8L1P"
"ENST00000534021","protein_coding_CDS_not_defined","ENSG00000170959","DCDC1"
"ENST00000534044","protein_coding","ENSG00000118513","MYB"
"ENST00000534059","lncRNA","ENSG00000255300","LINC02745"
"ENST00000534067","nonsense_mediated_decay","ENSG00000167207","NOD2"
"ENST00000534069","protein_coding_CDS_not_defined","ENSG00000211452","DIO1"
"ENST00000534089","retained_intron","ENSG00000203499","IQANK1"
"ENST00000534111","protein_coding","ENSG00000137648","TMPRSS4"
"ENST00000534128","lncRNA","ENSG00000255447","ENSG00000255447"
"ENST00000534143","nonsense_mediated_decay","ENSG00000089505","CMTM1"
"ENST00000534147","protein_coding","ENSG00000166452","AKIP1"
"ENST00000534196","unprocessed_pseudogene","ENSG00000254770","OR4D7P"
"ENST00000534245","retained_intron","ENSG00000178795","GDPD4"
"ENST00000534263","protein_coding_CDS_not_defined","ENSG00000165973","NELL1"
"ENST00000534310","retained_intron","ENSG00000166927","MS4A7"
"ENST00000534345","protein_coding","ENSG00000127054","INTS11"
"ENST00000534351","protein_coding_CDS_not_defined","ENSG00000115523","GNLY"
"ENST00000534364","unprocessed_pseudogene","ENSG00000255078","OR4A6P"
"ENST00000534415","protein_coding_CDS_not_defined","ENSG00000186714","CCDC73"
"ENST00000534452","protein_coding","ENSG00000110080","ST3GAL4"
"ENST00000534492","lncRNA","ENSG00000254594","LINC02686"
"ENST00000534501","protein_coding","ENSG00000147642","SYBU"
"ENST00000534503","protein_coding_CDS_not_defined","ENSG00000156738","MS4A1"
"ENST00000534504","processed_pseudogene","ENSG00000254567","UBTFL9"
"ENST00000534506","protein_coding","ENSG00000166452","AKIP1"
"ENST00000534518","processed_pseudogene","ENSG00000224829","TOMM20P1"
"ENST00000534519","protein_coding_CDS_not_defined","ENSG00000134242","PTPN22"
"ENST00000534523","processed_pseudogene","ENSG00000255070","OSBPL9P3"
"ENST00000534542","unprocessed_pseudogene","ENSG00000255048","OR8X1P"
"ENST00000534576","processed_pseudogene","ENSG00000255437","ENSG00000255437"
"ENST00000534578","protein_coding","ENSG00000147642","SYBU"
"ENST00000534608","unprocessed_pseudogene","ENSG00000254947","OR8K4P"
"ENST00000534620","lncRNA","ENSG00000254607","ENSG00000254607"
"ENST00000534653","lncRNA","ENSG00000255179","ENSG00000255179"
"ENST00000534747","nonsense_mediated_decay","ENSG00000165325","DEUP1"
"ENST00000534760","processed_pseudogene","ENSG00000236607","EEF1DP8"
"ENST00000534805","protein_coding","ENSG00000143379","SETDB1"
"ENST00000534827","lncRNA","ENSG00000254813","LINC03019"
"ENST00000534833","retained_intron","ENSG00000197614","MFAP5"
"ENST00000534849","lncRNA","ENSG00000275212","LINC02826"
"ENST00000534879","processed_pseudogene","ENSG00000255995","ENSG00000255995"
"ENST00000534895","processed_pseudogene","ENSG00000257094","ENSG00000257094"
"ENST00000534914","lncRNA","ENSG00000153363","LINC00467"
"ENST00000534921","protein_coding","ENSG00000095110","NXPE1"
"ENST00000534967","protein_coding","ENSG00000090615","GOLGA3"
"ENST00000535069","nonsense_mediated_decay","ENSG00000205809","KLRC2"
"ENST00000535157","protein_coding","ENSG00000136155","SCEL"
"ENST00000535224","protein_coding","ENSG00000166037","CEP57"
"ENST00000535243","unprocessed_pseudogene","ENSG00000256630","ENSG00000256630"
"ENST00000535247","lncRNA","ENSG00000255945","ENSG00000255945"
"ENST00000535301","lncRNA","ENSG00000241388","HNF1A-AS1"
"ENST00000535346","protein_coding","ENSG00000073670","ADAM11"
"ENST00000535367","protein_coding","ENSG00000157895","C12orf43"
"ENST00000535383","protein_coding","ENSG00000173262","SLC2A14"
"ENST00000535390","protein_coding_CDS_not_defined","ENSG00000111241","FGF6"
"ENST00000535452","protein_coding","ENSG00000139182","CLSTN3"
"ENST00000535454","protein_coding","ENSG00000156009","MAGEA8"
"ENST00000535466","protein_coding_CDS_not_defined","ENSG00000010610","CD4"
"ENST00000535544","lncRNA","ENSG00000189238","LINC00943"
"ENST00000535568","retained_intron","ENSG00000256713","PGA5"
"ENST00000535660","lncRNA","ENSG00000260877","ENSG00000260877"
"ENST00000535669","protein_coding","ENSG00000104894","CD37"
"ENST00000535679","protein_coding","ENSG00000138068","SULT6B1"
"ENST00000535787","protein_coding","ENSG00000121989","ACVR2A"
"ENST00000535815","protein_coding","ENSG00000119714","GPR68"
"ENST00000535821","processed_pseudogene","ENSG00000255763","MRPS18CP4"
"ENST00000535849","unprocessed_pseudogene","ENSG00000256263","DDX11L8"
"ENST00000535885","processed_pseudogene","ENSG00000256355","NTAN1P3"
"ENST00000535903","retained_intron","ENSG00000256660","CLEC12B"
"ENST00000535914","lncRNA","ENSG00000256894","ENSG00000256894"
"ENST00000535985","nonsense_mediated_decay","ENSG00000165458","INPPL1"
"ENST00000536019","protein_coding","ENSG00000156026","MCU"
"ENST00000536054","lncRNA","ENSG00000290837","LRRC37A5P"
"ENST00000536202","protein_coding","ENSG00000160551","TAOK1"
"ENST00000536216","lncRNA","ENSG00000257025","ENSG00000257025"
"ENST00000536217","lncRNA","ENSG00000256259","LINC02425"
"ENST00000536271","retained_intron","ENSG00000095110","NXPE1"
"ENST00000536312","protein_coding","ENSG00000095110","NXPE1"
"ENST00000536386","protein_coding","ENSG00000111731","C2CD5"
"ENST00000536387","protein_coding","ENSG00000197430","OPALIN"
"ENST00000536421","processed_pseudogene","ENSG00000256125","FAM32EP"
"ENST00000536422","lncRNA","ENSG00000256494","LINC02825"
"ENST00000536425","processed_pseudogene","ENSG00000256393","RPL41P5"
"ENST00000536467","protein_coding","ENSG00000139200","PIANP"
"ENST00000536512","lncRNA","ENSG00000256298","ENSG00000256298"
"ENST00000536517","lncRNA","ENSG00000256128","LINC00944"
"ENST00000536529","lncRNA","ENSG00000256422","LINC02552"
"ENST00000536561","protein_coding","ENSG00000169224","GCSAML"
"ENST00000536594","nonsense_mediated_decay","ENSG00000173262","SLC2A14"
