isoform_id	H9.FT_1	H9.FT_2	H9.hRGC_1	H9.hRGC_2
ENST00000614986.4	186.23712	169.05167	6.60963	105.14584
ENST00000615392.4	2.38927	7.63529	0	17.4486
ENST00000615422.2	12.5569	13.61079	38.40092	0
ENST00000615665.5	155.87958	151.13042	148.87006	452.91622
ENST00000615667.4	34.76234	12.72986	1.70164	14.42315
ENST00000615891.2	23.46744	28.69068	1.61774	9.74498
ENST00000615984.4	7.85076	13.02443	4.921	10.71289
ENST00000615986.4	6.33226	9.43395	0	3.41523
ENST00000616053.4	5.42771	40.07161	0	16.15732
ENST00000616058.4	104.32685	101.56087	81.55573	136.52818
ENST00000616094.1	0	0	4.86153	7.071
ENST00000616176.4	0	0	0	31.32018
ENST00000616449.1	12	7	6	5
ENST00000616552.4	354.51061	296.61474	7.81599	57
ENST00000616568.5	3.98919	0	0	0
ENST00000616617.4	1e-5	7.53916	0	0
ENST00000616707.1	8.06887	3.11806	1	20
ENST00000616970.5	0	0	1.60347	0
ENST00000616975.5	44.84444	3.43633	7	25.38394
ENST00000617066.4	3.2076	1.59441	0	10.93292
ENST00000617122.1	317.53943	278.20043	42.32114	163.94708
ENST00000617204.4	5.04076	11.00849	4.34312	25.14695
ENST00000617207.4	13.39435	11.5	0	6.75079
ENST00000617388.4	163.14209	30.91769	7.69362	10.54116
ENST00000617601.4	21.62548	32.59569	23.97079	248.55062
ENST00000617876.4	4.53914	0	0	30.59881
ENST00000617987.1	14.19311	9.59028	1.8	11.71071
ENST00000618072.4	5.2454	0	9.58028	0
ENST00000618084.2	224.77901	153.57766	22.6193	154.41266
ENST00000618125.2	13	11	0	9
ENST00000618438.4	5.25103	5.69309	1.98344	7.89248
ENST00000618521.4	16.76339	18.69953	6.01456	54.01958
ENST00000618548.4	8.59581	2.81817	0	1.29956
ENST00000618670.4	2.2113	0	0	0
ENST00000618822.4	44.70585	14.31237	0	6.83944
ENST00000618828.1	0	5.92	2.87857	5.5
ENST00000619054.4	68.60976	63.89332	50.02944	162.44891
ENST00000619101.5	9.00379	12.98059	0	3.79768
ENST00000619145.4	3.0427	6.05196	3.25544	18.97593
ENST00000619700.1	0	13.07162	0	1.98921
ENST00000619810.4	20.2326	7.87569	10.892	30.30633
ENST00000620230.4	91.3183	45.85628	3.16933	12.07655
ENST00000620295.2	12.21106	17.48134	72.45161	71.88962
ENST00000620340.4	0	2.24113	7.4	0
ENST00000620350.5	37.90786	14	2.99089	14.41991
ENST00000620552.4	2e-5	2e-5	19.24234	97.39436
ENST00000620578.4	6.77619	1e-5	14.5394	1e-5
ENST00000620786.5	1.87692	0	2.94047	23.626
ENST00000620791.1	57	62.7	65.61017	213.85
ENST00000620797.4	1.33594	1.36532	1.30679	1.25297
ENST00000620879.4	131.92738	138.91388	4.61136	51.22649
ENST00000620897.4	39.4294	48.08833	0	1.16893
ENST00000621103.4	20.00109	19.77526	19.59068	50.45637
ENST00000621158.5	56	31	3.13847	26.929
ENST00000621161.5	81.07895	81.71053	92.93617	356.87831
ENST00000621183.4	7.66104	11.43092	1.22038	21.08204
ENST00000621266.4	77.16007	121.37513	2	14.95842
ENST00000621282.4	6.844	0	1.20764	4.19641
ENST00000621385.1	6.15734	6.45117	0	16.27933
ENST00000621507.1	1.26626	3.55691	1.91777	7.20797
ENST00000621565.5	5.35465	0	3.80121	0
ENST00000621647.2	2.19984	1.57609	0.1028	0
ENST00000621734.4	6.05327	6.12644	8.95492	174.15719000000001
ENST00000621833.4	28.01762	44.7619	0	19.41073
ENST00000621883.1	13.19173	6.53016	2	5.25085
ENST00000621914.4	367.98982	284.77428	140.39171	409.36877
ENST00000622252.4	0	0	1.01767	9.35664
ENST00000622427.4	2.81269	0	7.16977	32.00431
ENST00000622483.4	0	0	0.66667	1.39088
ENST00000622514.4	7.69065	14.63497	13.23043	13.56861
ENST00000622694.5	107.79909	95.52192	35.24164	184.29363
ENST00000622703.4	12.03671	22.23491	1	3.00712
ENST00000623108.3	6.54902	6.15743	1.66667	8
ENST00000623241.3	33.55762	0	6.58384	31.26461
ENST00000623271.1	2	0	0	3
ENST00000623608.3	1.33812	2	2.29649	35.48351
ENST00000623691.3	145.81862	116.44863	71.73419	527.65658
ENST00000623858.2	7.08893	1.03687	1.33333	5.42448
ENST00000624028.1	57.80264	28.39529	21.61095	53.77586
ENST00000624112.2	12.94619	102.65181	1.98048	4.55063
ENST00000624145.3	1e-5	0	57.89831	93.65611
ENST00000624499.2	38.71712	71.49169	54.45857	149.36033
ENST00000624539.1	2	1	4	2
ENST00000624829.4	55.26134	36.27269	6.45193	66.21421
ENST00000624862.3	0	0	1.739	5.96387
ENST00000625172.3	57.87538	108.56886	0	2e-5
ENST00000625522.3	17.64104	10.3068	24.84315	357.10798
ENST00000626257.2	2.92768	7.09395	0	0
ENST00000626839.2	14.8442	14.41779	66.82579	194.98376
ENST00000627024.2	0	4.08412	0	0
ENST00000627217.3	24.79678	49.12894	13.76086	19.62553
ENST00000627394.3	0	1.80719	0	45.43395
ENST00000627587.2	0	9.24154	2.0861	7.79511
ENST00000627992.3	12	60	2	1
ENST00000628426.1	6.64284	2.2036	0	2.1759
ENST00000628542.2	148.27451	107.73296	25.02291	130.6296
ENST00000628776.2	10	13	1.5	3
ENST00000628915.2	0	0	68.39977	86.30206
ENST00000629272.2	6.49946	3.8717800000000002	1.44222	11.8281
ENST00000629387.2	51.3367	19.97123	11.2759	104.11988
ENST00000629438.2	132.30332	104.78884	79.04909	327.78043
ENST00000629575.2	6.79746	1.63833	1.6343	4.72034
ENST00000629669.2	3.2959	10.58	4.67483	8.59545
ENST00000630077.3	21.62421	12.81541	2.25856	31.1144
ENST00000630712.2	0	0	109.28053	0
ENST00000630940.2	33.01329	28.25597	14.25786	62.34378
ENST00000630951.1	0	0	4.78767	45.08383
ENST00000630992.2	28.59137	14.9355	3.05923	4.53645
ENST00000631182.3	0	0	70.15247	163.35536
ENST00000631460.1	124.51007	84.30406	3.56965	54.94335
ENST00000632573.1	0	4.34068	7.31168	30.98637
ENST00000633077.2	112.1533	98.18484	61.14127	365.18193
ENST00000633485.1	0	1.97047	13.73047	19.85524
ENST00000633691.1	1e-5	8.5189800000000009	18.92778	12.76631
ENST00000634017.1	10.90721	1.18467	1.19405	16.8744
ENST00000634613.1	0	1.60987	0	1.31494
ENST00000634910.1	4.53205	12.49485	6	30
ENST00000635206.3	53.00956	74.96123	18.13808	73.86511
ENST00000635248.1	9.58675	16.25499	12.71692	22.6264
ENST00000635465.1	3.2417	5.81852	4.79125	33.18387
ENST00000635664.1	11.88133	43.41886	131.34384	701.31904
ENST00000635731.1	0	3	13	6
ENST00000635736.2	15.47416	14.46354	3.24795	5.84118
ENST00000635765.1	1.29631	0	0	4.72773
ENST00000635795.1	54.68947	114.37914	426.49313	2681.52199
ENST00000635799.1	74.20762	9.74744	19.96751	45.02185
ENST00000635816.2	5.38344	10.20337	8.60835	28.66067
ENST00000635835.1	1	1	1.0512	0
ENST00000636035.2	54.68947	8e-5	296.88271	2681.52199
ENST00000636159.2	116	115.21055	13.13675	139.26142
ENST00000636203.1	0	1.46432	1.51228	12.6852
ENST00000636247.1	3.45558	3.93834	1.54212	2.6872
ENST00000636395.1	2.08556	3.15045	8.75547	11.63974
ENST00000636400.2	164.96548	0	0	0
ENST00000636507.1	0	0	0	7.30687
ENST00000636557.1	2	11	0.5	0
ENST00000636598.1	3.31997	6.09064	0	0
ENST00000636630.1	3.37465	3.01944	0	13.11623
ENST00000636662.2	0	0	24.75886	20.23006
ENST00000636706.1	2.65909	0	0	2.76316
ENST00000636751.2	218.53707	0	3.01061	0.10827
ENST00000636834.1	0	0	0	6.96576
ENST00000636838.1	10	7	0	2.02398
ENST00000636902.1	23	15	10.59354	34.41811
ENST00000636947.1	0	2.81715	0	2.98617
ENST00000636956.1	3.12184	0	38.10561	52.23673
ENST00000637169.2	18.94169	17.01104	178.01407	195.96825
ENST00000637217.1	0	0	0	7.13431
ENST00000637290.1	17.48474	18.67501	5.91894	17.09757
ENST00000637312.1	1	0	0	1.61289
ENST00000637324.1	0	54.68724	0	1.28309
ENST00000637367.1	2	2	0	17.28161
ENST00000637476.1	0	28.43561	0	20.28872
ENST00000637479.1	0	1	0	7.88334
ENST00000637491.1	0	0	0	6.58295
ENST00000637565.1	6.87745	5.24362	5.43527	11.87417
ENST00000637622.1	1	2	8.83685	4.75563
ENST00000637651.1	4.93375	5.69775	9.29856	17.35451
ENST00000637759.1	0	2.14286	8.07156	13.764709999999999
ENST00000637828.1	1	1.16272	0	1.34653
ENST00000637884.1	0	1.6935	5.19147	4.70295
ENST00000637923.2	18.94169	17.01104	178.01407	588.90661
ENST00000637942.1	0	3.74664	0	1.37213
ENST00000638040.1	3	0	0	1.47594
ENST00000638047.1	23.58775	82.69522	0	12.31063
ENST00000638083.1	0	0	6.19117	3.11666
ENST00000638086.1	1.21915	0	0	4.78254
ENST00000638125.1	28	26	3	6
ENST00000638154.3	9.20551	0	65.71671	0
ENST00000638233.1	10.95748	0	9.61335	10.01977
ENST00000638309.1	0	9.00506	1.62457	7.46325
ENST00000638311.1	2	4.24667	0	16.26885
ENST00000638394.2	104.59227	72.29131	19.7898	46.64254
ENST00000638429.1	21.53285	4.08135	3.01404	6.14157
ENST00000638437.1	72.80477	92.89731	64.65296	57.49937
ENST00000638452.2	49.78474	63.86219	48.20956	45.97599
ENST00000638504.1	13.5329	7.11486	7.03325	73.4066
ENST00000638521.1	0	17.94023	2.19997	38.63267
ENST00000638568.2	1e-5	1e-5	48.20956	45.97599
ENST00000638583.1	0	6.10624	1.17725	3.08383
ENST00000638702.1	13.04936	15.55928	3.16146	2.08372
ENST00000638708.1	34.04519	31.82186	0	2.0834
ENST00000638749.2	0	0	38.09516	179.92984
ENST00000638888.1	0	1.22007	1.69704	15.72477
ENST00000638914.3	553.8452	343.92903	644.9704	2249.79353
ENST00000639161.2	23.43995	20.53159	7.82275	29.22105
ENST00000639386.2	1214.74118	1337.40438	121.50806	389.29013
ENST00000639461.1	1.08784	3.39648	2.26162	0
ENST00000639539.1	581.62484	588.09835	287.32272	739.31492
ENST00000639543.1	20.69709	0	0	2
ENST00000639578.3	4.97169	5.70071	3.26896	9.56899
ENST00000639639.1	0	0	4.77155	24.42456
ENST00000639796.1	1	0	0.54424	0.53148
ENST00000639832.1	8.84581	16.72126	0	25.97526
ENST00000639835.1	12.73998	36.20921	0	2.08752
ENST00000639899.1	11.20696	0	20.33806	40.07526
ENST00000639916.1	191.7161	163.42138	195.31557	682.74038
ENST00000639943.1	250.9841	4.22218	5.00831	16.62791
ENST00000640095.1	13	0	1.99607	6.69701
ENST00000640149.1	95.90713	183.64565	1.22401	16.13516
ENST00000640168.2	38.59131	30.67785	0	0
ENST00000640183.1	1.44701	0	3.34324	0
ENST00000640217.2	43.57719	25.51148	18	67.8677
ENST00000640287.1	0	0	231.31901	0
ENST00000640303.1	0	0	0.21413	2.11945
ENST00000640368.2	174.89999	173.01643	258.10103	1109.31484
ENST00000640565.1	3.04423	3.12419	0	1.00455
ENST00000640592.1	3.65843	1.90071	0	18.1404
ENST00000640610.1	123.18947	58.94277	47.71778	185.98755
ENST00000640655.2	351.47539	263.02294	48.20956	276.56617
ENST00000640694.1	16.7515	5.7658	0	15.9824
ENST00000640791.1	2	6	3	6
ENST00000640870.1	0	2.41592	1.71905	22.14311
ENST00000640977.2	919.42815	690.62869	216.71382	569.57517
ENST00000641499.1	0	0	1.16402	6.21708
ENST00000642025.1	0	1.30769	4.61538	13
ENST00000642212.1	12.20425	22.46107	3.78627	17.9905
ENST00000642361.2	14.04707	8.2564	24.98683	0
ENST00000642484.1	5.00678	0	2.91538	0
ENST00000642551.1	0	0	3.90599	1.49931
ENST00000642564.1	0	214.87614	0	0
ENST00000642584.1	0	13.22111	0	17.92999
ENST00000642625.1	0	1.85788	18.92223	0
ENST00000642630.1	87.50933	45.42136	6.05642	11.2
ENST00000642696.1	1.29036	3.98163	0	0
ENST00000642754.1	28.40131	14.73238	22.79889	32.31575
ENST00000642782.1	0	1.06324	0	6.0766
ENST00000642791.1	92.42669	121.36687	62.81945	250.43767
ENST00000642817.1	5	4.2219	1.31868	3.0349
ENST00000642864.1	7.11436	3.40545	1.23718	15.31412
ENST00000642915.1	0	0	0	5.09595
ENST00000642933.1	4.76609	2.9827	17.48465	116.42684
ENST00000642936.1	14.01094	11.06523	0	9.14826
ENST00000642974.1	0	1.03262	1.73026	0
ENST00000643193.1	28.81918	0	0	2.5742
ENST00000643201.1	0	0	0	5.37367
ENST00000643273.2	157.94013	147.70626	69.06287	187.79192
ENST00000643347.1	1.53288	3.68043	3.22704	11.12016
ENST00000643402.1	1.16445	0	0	314.99429
ENST00000643461.1	62.42416	53.07171	27.96246	7.5
ENST00000643473.1	0	1.20336	0	2.34065
ENST00000643479.1	5.04561	1.24319	0	3.20337
ENST00000643499.1	0	2.60317	2.43516	16.44019
ENST00000643582.1	24.601680000000002	26.63202	1	8.04127
ENST00000643788.1	1.82967	1.6233	5.22429	16
ENST00000643853.1	8.1795	7.73249	6.13284	55.31622
ENST00000643860.1	0	0	2.96627	11.35341
ENST00000643871.1	354.08519	230.47747	323.95604	1362.2194
ENST00000643948.1	0	6.67478	0	2.29229
ENST00000643988.1	7.57699	11.76726	0	0
ENST00000644038.1	1.06092	1.09229	7.89996	2.07754
ENST00000644219.1	39.24595	52.39737	0	1.2e-4
ENST00000644252.3	55.18327	53.28044	7.5622	62.91565
ENST00000644325.1	4.44821	2.0705	1	0
ENST00000644331.1	3.88338	0	0	6.23394
ENST00000644347.1	202.77177	245.06523	4e-5	42.42325
ENST00000644441.1	8.19467	5.62795	0	0
ENST00000644493.1	4.79805	5.77969	0	1.59471
ENST00000644769.1	4.89836	5.37401	0	5.61585
ENST00000644770.1	13.5568	11.9917	2.24738	12.49098
ENST00000644816.1	8.84003	7.79797	5.46669	53.22497
ENST00000644837.1	0.5	0.33333	0	3.6798
ENST00000644861.2	4e-5	10.47328	210.3186	439.45364
ENST00000644935.1	346.73272	250.23776	163.01277	488.84146
ENST00000645020.1	6.98369	0	2.2887	0
ENST00000645058.1	2.48389	5.67767	0	14
ENST00000645262.1	0	0	2.90684	13.59495
ENST00000645268.1	26.27541	18.3035	25.81852	0
ENST00000645331.1	2.14988	3.74073	0	3.82428
ENST00000645353.2	393.71701	407.98185	82.86238	456.82238
ENST00000645365.1	0.01761	0	0	6.47052
ENST00000645390.1	0	1.00382	5.56977	0
ENST00000645482.3	26.02628	9.35647	5	28.27309
ENST00000645486.1	0	3.26194	2.2305	10.74734
ENST00000645495.2	140.60549	170.55383	101.1582	297.04852
ENST00000645496.2	546.05216	606.35461	53.04578	583.95382
ENST00000645548.2	36.4194	39.92829	8.07508	55.43039
ENST00000645560.1	0	0	4.14558	16.1214
ENST00000645566.1	6.94916	10.34345	25.19486	93.451
ENST00000645665.1	0	8.72032	4.84991	0
ENST00000645686.1	85.87332	0	0	10.63553
ENST00000645693.1	6.68913	2.32971	1.73026	6.14072
ENST00000645711.1	6.95993	0	0	0
ENST00000645790.1	3	1	4	11
ENST00000645808.1	0	0	1	1
ENST00000645819.1	29.01184	28.28613	127.40061	509.65688
ENST00000645893.1	0.00336	2.82371	0	0
ENST00000645986.2	32.61453	5.90041	17.56212	25.9162
ENST00000646102.2	33.23551	33.35667	13.12145	124.15702
ENST00000646146.1	14.74101	1e-5	0	0
ENST00000646241.3	61.49906	0	0	3.61637
ENST00000646295.1	24.34979	3.61232	0.23297	4.6813
ENST00000646357.1	0	2.90097	3.02821	2.8
ENST00000646406.1	0	2	0	0
ENST00000646464.2	22.24396	24.38294	6.78294	21.142
ENST00000646488.1	1	0	1.09921	3.78464
ENST00000646515.1	0	0	2.01245	0
ENST00000646521.1	0	1.08731	2.2305	20.53558
ENST00000646610.1	44.5792	36.79422	0	11.48304
ENST00000646640.1	47.06034	0	2.98556	0
ENST00000646718.1	0	3.61232	0.23297	0
ENST00000646761.1	2.88315	1.01314	11.11539	12.44736
ENST00000646777.1	13.35208	3.72957	0	3.11619
ENST00000646805.1	28	21	1	5
ENST00000646879.1	14.98209	1.02464	2.44428	0
ENST00000646935.2	66.53008	84.51694	19.96218	70.25625
ENST00000646969.1	0	6.21744	0	3.96471
ENST00000647039.1	0	4.34925	0	0
ENST00000647046.1	3.34489	1	0	3
ENST00000647059.1	7	6	2	6.47549
ENST00000647211.2	16.8106	6.48088	0	1e-5
ENST00000647244.1	5.65757	6	5.14286	9.6
ENST00000647365.1	5.53645	0.29522	2.44609	7.74867
ENST00000647438.1	0	2.10714	0	4.90779
ENST00000647561.1	484.59653	368.85915	3.47619	32.32179
ENST00000647584.2	218.18947	236.47259	15.09551	55.7968
ENST00000647715.1	7.36045	1e-5	1.5	3.83205
ENST00000647876.1	47.64211	0	0	71.18674
ENST00000648096.1	2	3	1	1
ENST00000648122.1	0	0	2.3614	5.85104
ENST00000648185.2	17.45316	13.02178	3.30013	47.05297
ENST00000648329.1	1.44908	2.48902	0	5.16927
ENST00000648402.1	6	0	0	0
ENST00000648415.1	0	7.21952	0	0
ENST00000648440.1	116.06336	87.57162	5.11077	11.08
ENST00000648479.1	20.02488	8.90095	6.1297	31.227
ENST00000648511.1	9.23862	3.99836	7.89318	26.39869
ENST00000648571.1	7.92348	2.79929	3.51467	1.81304
ENST00000648600.1	40.45175	29.37602	3.58151	11.49268
ENST00000648772.1	14.74064	28.97772	0	1.86758
ENST00000648935.1	11.95635	0	1	2
ENST00000648936.2	101.1255	95.17041	1.60516	4.27062
ENST00000649046.1	1079.3071	1075.99658	487.39376	1800.84395
ENST00000649114.1	6.9203	0	0	0
ENST00000649152.1	0	4.55938	0	3.19575
ENST00000649191.2	11.15131	7.64004	2.95472	11.56154
ENST00000649226.1	2.34022	2.79954	22.07544	47.36092
ENST00000649372.1	0	0	20.41616	19.25558
ENST00000649519.1	1	0	12	4.08721
ENST00000649766.1	1.56384	7.63828	10.87592	12.71039
ENST00000649816.1	4	10	0	5
ENST00000650012.1	72.88299	168.23344	188.46179	1165.99
ENST00000650260.1	2.36919	1.22297	0	38.90997
ENST00000650353.1	0	0	1	5.54649
ENST00000650389.1	1.03268	3.16416	7.28155	9.41361
ENST00000650396.1	0	0	1.16866	0
ENST00000650599.1	5.94076	5.75396	29	94.47815
ENST00000650653.1	54.12436	105.65169	289.89983	1015.41067
ENST00000650687.2	599.80833	492.87164	0	4.81739
ENST00000650721.1	46.29206	19.86153	6.66643	50.27049
ENST00000650735.1	10.47294	8.20034	0	16.29902
ENST00000650764.1	0	1.07043	1.19617	2.44017
ENST00000650934.1	10.81299	9.64494	0	0
ENST00000650935.1	0	1	1.5	0
ENST00000651023.2	12.21397	2e-5	7.49593	26.86281
ENST00000651044.1	0	0	0	4
ENST00000651092.1	4.84878	1.34173	1.38557	27.88969
ENST00000651105.1	36.28396	193.65867	30.24394	41.65237
ENST00000651139.1	3.23158	15.9129	0	0
ENST00000651185.1	0	0	8.66667	0
ENST00000651222.2	80.45966	102.37216	174.295	623.73783
ENST00000651234.1	4.89699	24.01782	41.20566	347.12485
ENST00000651257.2	31.3142	27.97316	2	24.04933
ENST00000651287.1	7.0258	5.06936	8	2.99808
ENST00000651354.1	183.00885	154.46804	16	133.5
ENST00000651400.1	8.91429	13.78788	1.07143	1.0117
ENST00000651410.1	3.29394	7.02187	0	1.97336
ENST00000651428.1	0	13.05678	0	0
ENST00000651528.2	7.19748	6.39788	6.32924	26.33524
ENST00000651564.2	832.51398	434.75272	7.61175	23.27173
ENST00000651586.1	21.88236	19.51757	1.83697	17.566770000000002
ENST00000651590.1	0	0	3.45651	21.18747
ENST00000651622.2	62.96392	9.29646	14.82828	44.07818
ENST00000651703.1	32.52954	175.58939	38.52685	27.1851
ENST00000651779.1	18.8685	14.18989	19.096800000000002	0
ENST00000651820.1	1.41378	5.08167	4.03276	1.83491
ENST00000651903.1	1	1	1.5	1
ENST00000651929.2	229.9075	213.66555	67.39902	471.71274
ENST00000651941.1	32.77298	17.67911	54.31843	119.98955
ENST00000652223.1	8.97222	10.8789	3.68476	5.9855
ENST00000652237.1	11	0	0	0.5
ENST00000652240.1	4.74047	5.06936	8	32.97887
ENST00000652274.1	0	12.92362	1.57639	0
ENST00000652277.1	35.13218	20.80115	6	0
ENST00000652315.1	9.31958	9.86198	7.14539	31.26884
ENST00000652319.1	46.02636	59.3634	10.34387	87.02501
ENST00000652320.1	0	0	8.66667	13.2
ENST00000652342.2	11.37372	11.00778	9.7156	10.1752
ENST00000652354.1	0	4.46405	0	2.07106
ENST00000652369.1	75.53202	15.4978	70.02736	271.58458
ENST00000652466.1	4.59005	3.71884	1	2
ENST00000652476.1	1.25442	0	1.05553	0
ENST00000652494.1	11.17184	7.53094	20.51669	18.78378
ENST00000652578.1	45.84508	35.28751	9.52823	102.55359
ENST00000652616.1	12.35945	15.49932	0.71188	28.82226
ENST00000652704.1	30.08571	21.21212	13.92857	171.9883
ENST00000652747.1	53.34217	10.23357	15.41169	57.25153
ENST00000653003.1	0	7.51943	10.64358	1.10313
ENST00000653097.1	0	4.08233	0	0
ENST00000653156.1	9.83804	11.63779	1.70714	2
ENST00000653574.1	4.81121	4.95045	0	5.34478
ENST00000653994.1	1	0	1	1
ENST00000654015.1	81.41404	64.3135	3.56621	32.11195
ENST00000654016.1	19.47155	0	0.5	0
ENST00000654031.1	1.77986	1.18918	1.25506	0
ENST00000654089.1	26.69114	5.70664	1	13
ENST00000654110.1	2.21209	3.31952	1.77739	0
ENST00000654331.1	53.27722	112.2823	2.56849	29.59888
ENST00000654373.1	1258.85689	0	1.06025	0
ENST00000654594.1	1.5	8.16621	1.93891	13.11027
ENST00000654761.1	0	1	1	0
ENST00000654890.1	19.78223	3.16518	0	13.40147
ENST00000654992.1	3	3.42676	0	1
ENST00000655002.1	0	0	0	2
ENST00000655144.2	1.62599	1.22851	11.97894	99.02971
ENST00000655540.1	1527.20985	1200.77574	693.97454	2044.80752
ENST00000655561.1	0	0	3	13
ENST00000655760.1	4.1704	33.53825	10.1418	55.67873
ENST00000655855.1	13.66696	16.77985	0	0
ENST00000655895.1	0	0	1.5	1
ENST00000655903.1	6.06151	7.01412	3.05538	13.7713
ENST00000655946.2	0.65087	2.20658	0	0
ENST00000655968.1	8.69119	6.1157	2.84669	3.96099
ENST00000656041.1	99.06071	36.58682	19.50116	98.82054
ENST00000656218.1	0	0	2.17919	0
ENST00000656253.1	0	0	4.31207	16.04268
ENST00000656688.1	2.73164	1	6.79236	3.80912
ENST00000656836.1	0	2.40102	0	0
ENST00000656858.1	15.63083	65.36215	0.08821	2.43055
ENST00000656898.2	0	0	1.33631	4.73331
ENST00000656966.1	0	4	0	11
ENST00000656969.1	5.21701	0	3.39596	0.99607
ENST00000656993.1	0	15.74588	39.00317	19
ENST00000657331.1	0	3.07069	0	13.93744
ENST00000657334.1	0	1e-5	0	21.90934
ENST00000657397.2	2	1	0	2
ENST00000657572.1	6.06151	0	0	13.7713
ENST00000657579.1	10.90831	6.86294	12.2846	28.34609
ENST00000657603.1	0	2.44928	1.56187	3.08299
ENST00000657675.1	0	0	0	1
ENST00000657680.1	43.13201	20.98016	1.70714	2
ENST00000657697.1	0	0	0	2
ENST00000657717.1	1.51646	0	0	4.02664
ENST00000657725.1	0	8.95485	0	10.53701
ENST00000657820.1	2	2.20926	2.30904	4.30557
ENST00000657934.2	2.35083	0	10.37831	6.00246
ENST00000658101.1	3.76455	4.88848	0	19.05205
ENST00000658152.1	16	12.68416	0	11.02873
ENST00000658166.1	1	0	0	0
ENST00000658265.1	19.16167	55.30044	6.3697	6.50221
ENST00000658446.1	38	2	2	1
ENST00000658477.1	0.27302	1.46198	1	0
ENST00000658491.1	2	1.98058	0	1
ENST00000658500.1	0	65.2341	0	1e-5
ENST00000658647.1	0	0	2	0
ENST00000658780.2	12.84979	14.93935	0	13.56646
ENST00000658811.2	2	4.0029	4.75711	24.14566
ENST00000658870.1	9.02678	0	6.13097	15.76437
ENST00000658877.1	9.60349	9.03969	4.20719	2.01859
ENST00000659108.1	7.33472	5.20891	10.27652	10.7815
ENST00000659112.3	6.51462	0	0	3.83035
ENST00000659211.1	0	6.56545	0	0
ENST00000659470.1	17.59342	32.56508	1.68444	2.63489
ENST00000659502.1	23.58775	5.34877	0	18.46595
ENST00000659606.1	0	0	1	0
ENST00000659705.1	1e-5	0	10.72092	0
ENST00000659757.1	67.95553	1.31216	32.97316	83
ENST00000659926.1	16.78257	18.21635	10.22209	42.54973
ENST00000659935.1	12.92112	7.37242	3.12374	8.56687
ENST00000659956.1	79.08878	8.76463	2.10234	3.51961
ENST00000659966.1	5.68261	11.72441	8.91353	1.53089
ENST00000660003.1	3.52996	6.3257	2.57708	7.86281
ENST00000660138.1	45.90582	25.55778	11.73045	29.10932
ENST00000660193.1	1.00898	2.32713	1	2.71768
ENST00000660224.1	162.98249	121.64411	104.17062	248.23911
ENST00000660242.1	29.68092	10.03148	0.09759	0.39265
ENST00000660638.1	6.20274	0	5	4.30219
ENST00000660645.1	1.2272	3.9265	1.16035	31.43163
ENST00000660656.1	31	32.58148	0.69096	4.51525
ENST00000661105.1	6.15867	19.42642	4.50723	7.49779
ENST00000661513.1	6.49504	6.04998	10.92688	53.48369
ENST00000661543.1	49.4856	24.15769	0	5.74991
ENST00000661654.1	6.29671	100.98325	4.92059	44.28556
ENST00000661718.1	2.74929	2.41748	11.57113	11.74483
ENST00000661905.1	2.30422	0	0	0
ENST00000662171.1	1e-5	4.08856	1.68444	6.6312
ENST00000662330.1	15.78439	18.10834	3.86932	12.48956
ENST00000662392.1	2	0	0	6.55336
ENST00000662447.1	0	1.50072	0	0
ENST00000662666.1	3.90934	4.80321	0	4.02071
ENST00000662806.1	27.33333	12.75	6	26
ENST00000662869.1	365.78313000000003	380.52336	30.49126	531.14907
ENST00000662879.1	0	0	1	1
ENST00000663049.1	0.0274	1	1	2
ENST00000663324.1	0	2.27325	0.50452	5.24802
ENST00000663411.1	4.5223	11.51368	44.06735	11.883
ENST00000663480.2	17.72765	15.39574	0.90868	12.58333
ENST00000663503.1	29.52845	4	0.5	12
ENST00000663584.1	5.98173	77.66433	5.96148	13.62965
ENST00000663659.1	0	0	0	433.59852
ENST00000663674.1	1	1	0	6
ENST00000663936.2	8.41878	2.50596	0	0
ENST00000664084.1	0	3.51022	0	7.5199
ENST00000664132.1	12.60373	13.03985	1.99994	24.11616
ENST00000664197.1	1	0	2	7
ENST00000664571.1	0.60985	19.19176	3.20547	6.48732
ENST00000664672.1	286.41555	1.22464	0	0
ENST00000664685.1	14.98899	6.49714	1.54887	7.37287
ENST00000664725.1	4.38294	4.85849	8.54955	9.91732
ENST00000664779.1	0	6	5	63
ENST00000664939.2	63.55556	70.82242	15.47501	191.20614
ENST00000664943.1	21.30886	11.29336	0	0
ENST00000665093.1	18	1.82825	0	0.34346
ENST00000665126.1	49.2369	8.20557	0	24.88066
ENST00000665220.1	3	0	0	3.83716
ENST00000665281.1	0	0.74507	0	0
ENST00000665585.2	2.15542	0	0.14783	0
ENST00000665615.1	5	5	2	1
ENST00000665648.1	22.39167	16.41274	3.48709	16.41936
ENST00000665859.2	5.93735	6.12027	0	10
ENST00000665975.1	2e-5	0	5.71657	9.64255
ENST00000666471.1	9.83804	11.63779	0	2
ENST00000666504.1	90.52848	90.937	23.54438	57.76091
ENST00000666531.1	0	1.25493	0	1
ENST00000666555.2	66.35064	0	0	11.16207
ENST00000666627.1	0	3.40854	1.61592	0
ENST00000666863.1	9.20509	10.9884	0	3.81684
ENST00000667315.1	0	1.07404	0	0
ENST00000667339.1	1.01968	1.63338	1.38276	1.55863
ENST00000667343.2	0	1.50072	1.39589	20.85185
