isoform_id	H9.FT_1	H9.FT_2	H9.hRGC_1	H9.hRGC_2
ENST00000646357.1	0	0.38358	0.99738	0.22823
ENST00000646406.1	0	0.26445	0	0
ENST00000646464.2	2.68608	3.22406	2.23405	1.72328
ENST00000646488.1	0.12076	0	0.36204	0.30849
ENST00000646515.1	0	0	0.66283	0
ENST00000646521.1	0	0.14377	0.73465	1.67385
ENST00000646610.1	5.38319	4.86515	0	0.93598
ENST00000646640.1	5.6828	0	0.98333	0
ENST00000646718.1	0	0.47764	0.07673	0
ENST00000646761.1	0.34816	0.13396	3.661	1.01458
ENST00000646777.1	1.61234	0.49315	0	0.254
ENST00000646805.1	3.38116	2.77675	0.32936	0.40755
ENST00000646879.1	1.80917	0.13548	0.80506	0
ENST00000646935.2	8.03388	11.17533	6.57481	5.72659
ENST00000646969.1	0	0.82211	0	0.32316
ENST00000647039.1	0	0.57508	0	0
ENST00000647046.1	0.40391	0.13223	0	0.24453
ENST00000647059.1	0.84529	0.79336	0.65873	0.52782
ENST00000647211.2	2.02997	0.85694	0	0
ENST00000647244.1	0.68318	0.79336	1.69387	0.7825
ENST00000647365.1	0.66856	0.03904	0.80565	0.63159
ENST00000647438.1	0	0.27862	0	0.40003
ENST00000647561.1	58.51776	48.77276	1.14493	2.63455
ENST00000647584.2	26.34761	31.26782	4.97191	4.548
ENST00000647715.1	0.88882	0	0.49404	0.31235
ENST00000647876.1	5.75305	0	0	5.80243
ENST00000648096.1	0.24151	0.39668	0.32936	0.08151
ENST00000648122.1	0	0	0.77776	0.47692
ENST00000648185.2	2.10757	1.72182	1.08694	3.83529
ENST00000648329.1	0.17498	0.32911	0	0.42135
ENST00000648402.1	0.72453	0	0	0
ENST00000648415.1	0	0.95461	0	0
ENST00000648440.1	14.0153	11.57924	1.6833	0.90313
ENST00000648479.1	2.41812	1.17694	2.0189	2.54531
ENST00000648511.1	1.11562	0.52869	2.59972	2.15176
ENST00000648571.1	0.95681	0.37014	1.1576	0.14778
ENST00000648600.1	4.88478	3.88427	1.17962	0.93677
ENST00000648772.1	1.78002	3.83161	0	0.15223
ENST00000648935.1	1.4438	0	0.32936	0.16302
ENST00000648936.2	12.21147	12.584	0.52868	0.3481
ENST00000649046.1	130.33241	142.27469	160.52962	146.78675
ENST00000649114.1	0.83567	0	0	0
ENST00000649152.1	0	0.60287	0	0.26049
ENST00000649191.2	1.34658	1.01021	0.97318	0.94238
ENST00000649226.1	0.28259	0.37017	7.27084	3.86039
ENST00000649372.1	0	0	6.72433	1.56952
ENST00000649519.1	0.12076	0	3.95236	0.33315
ENST00000649766.1	0.18884	1.00998	3.58213	1.03602
ENST00000649816.1	0.48302	1.32226	0	0.40755
ENST00000650012.1	8.80103	22.24483	62.0724	95.03982
ENST00000650260.1	0.28609	0.16171	0	3.17155
ENST00000650353.1	0	0	0.32936	0.45209
ENST00000650389.1	0.1247	0.41838	2.39828	0.7673
ENST00000650396.1	0	0	0.38491	0
ENST00000650599.1	0.71738	0.76082	9.55154	7.70091
ENST00000650653.1	6.53582	13.9699	95.48236	82.7661
ENST00000650687.2	72.43024	65.17043	0	0.39267
ENST00000650721.1	5.59003	2.62621	2.19568	4.09755
ENST00000650735.1	1.26467	1.0843	0	1.32853
ENST00000650764.1	0	0.14154	0.39397	0.1989
ENST00000650934.1	1.30573	1.27531	0	0
ENST00000650935.1	0	0.13223	0.49404	0
ENST00000651023.2	1.47491	0	2.46889	2.18959
ENST00000651044.1	0	0	0	0.32604
ENST00000651092.1	0.58552	0.17741	0.45636	2.27329
ENST00000651105.1	4.38149	25.60671	9.96124	3.39508
ENST00000651139.1	0.39023	2.1041	0	0
ENST00000651185.1	0	0	2.85448	0
ENST00000651222.2	9.71596	13.53626	57.40637	50.84086
ENST00000651234.1	0.59134	3.17578	13.57163	28.29414
ENST00000651257.2	3.78137	3.69878	0.65873	1.96026
ENST00000651287.1	0.84841	0.6703	2.63491	0.24437
ENST00000651354.1	22.09935	20.42469	5.26981	10.88158
ENST00000651400.1	1.07645	1.82312	0.35289	0.08246
ENST00000651410.1	0.39776	0.92847	0	0.16085
ENST00000651428.1	0	1.72644	0	0
ENST00000651528.2	0.86914	0.84597	2.08462	2.14658
ENST00000651564.2	100.53075	57.4856	2.50703	1.89688
ENST00000651586.1	2.64242	2.58073	0.60503	1.43187
ENST00000651590.1	0	0	1.13845	1.72699
ENST00000651622.2	7.60325	1.22923	4.88389	3.59281
ENST00000651703.1	3.92813	23.21748	12.68933	2.21586
ENST00000651779.1	2.27848	1.87627	6.28978	0
ENST00000651820.1	0.17072	0.67193	1.32824	0.14956
ENST00000651903.1	0.12076	0.13223	0.49404	0.08151
ENST00000651929.2	27.76263	28.25213	22.19876	38.44929
ENST00000651941.1	3.95752	2.33764	17.8905	9.78035
ENST00000652223.1	1.08345	1.43847	1.21362	0.48788
ENST00000652237.1	1.32831	0	0	0.04075
ENST00000652240.1	0.57244	0.6703	2.63491	2.68811
ENST00000652274.1	0	1.70884	0.51921	0
ENST00000652277.1	4.24241	2.75045	1.97618	0
ENST00000652315.1	1.12539	1.30401	2.35343	2.54872
ENST00000652319.1	5.55794	7.84938	3.40689	7.09341
ENST00000652320.1	0	0	2.85448	1.07593
ENST00000652342.2	1.37344	1.45551	3.19996	0.82938
ENST00000652354.1	0	0.59026	0	0.16881
ENST00000652369.1	9.12092	2.04921	23.06444	22.13685
ENST00000652466.1	0.55427	0.49173	0.32936	0.16302
ENST00000652476.1	0.15148	0	0.34765	0
ENST00000652494.1	1.34906	0.99579	6.75745	1.53107
ENST00000652578.1	5.53605	4.66593	3.13825	8.35914
ENST00000652616.1	1.49247	2.04941	0.23447	2.3493
ENST00000652704.1	3.63302	2.80479	4.58756	14.01876
ENST00000652747.1	6.44137	1.35314	5.07604	4.66657
ENST00000653003.1	0	0.99426	3.5056	0.08992
ENST00000653097.1	0	0.53979	0	0
ENST00000653156.1	1.188	1.53882	0.56227	0.16302
ENST00000653574.1	0.58098	0.65458	0	0.43565
ENST00000653994.1	0.12076	0	0.32936	0.08151
ENST00000654015.1	9.8312	8.50391	1.17458	2.61744
ENST00000654016.1	2.3513	0	0.16468	0
ENST00000654031.1	0.21493	0.15724	0.41337	0
ENST00000654089.1	3.22311	0.75457	0.32936	1.05963
ENST00000654110.1	0.26712	0.43893	0.58541	0
ENST00000654331.1	6.43352	14.84664	0.84596	2.4126
ENST00000654373.1	152.01406	0	0.34921	0
ENST00000654594.1	0.18113	1.07979	0.6386	1.06862
ENST00000654761.1	0	0.13223	0.32936	0
ENST00000654890.1	2.38882	0.41852	0	1.09235
ENST00000654992.1	0.36227	0.45311	0	0.08151
ENST00000655002.1	0	0	0	0.16302
ENST00000655144.2	0.19635	0.16244	3.94542	8.07191
ENST00000655540.1	184.4192	158.77373	228.56974	166.67221
ENST00000655561.1	0	0	0.98809	1.05963
ENST00000655760.1	0.5036	4.43463	3.34034	4.53837
ENST00000655855.1	1.65036	2.21873	0	0
ENST00000655895.1	0	0	0.49404	0.08151
ENST00000655903.1	0.73196	0.92745	1.00633	1.1225
ENST00000655946.2	0.0786	0.29177	0	0
ENST00000655968.1	1.04951	0.80865	0.9376	0.32286
ENST00000656041.1	11.96214	4.83773	6.42297	8.05486
ENST00000656218.1	0	0	0.71774	0
ENST00000656253.1	0	0	1.42024	1.30764
ENST00000656688.1	0.32986	0.13223	2.23715	0.31048
ENST00000656836.1	0	0.31748	0	0
ENST00000656858.1	1.88751	8.64257	0.02905	0.19811
ENST00000656898.2	0	0	0.44013	0.38581
ENST00000656966.1	0	0.5289	0	0.89661
ENST00000656969.1	0.62998	0	1.11851	0.08119
ENST00000656993.1	0	2.08201	12.84621	1.54869
ENST00000657331.1	0	0.40603	0	1.13604
ENST00000657334.1	0	0	0	1.78583
ENST00000657397.2	0.24151	0.13223	0	0.16302
ENST00000657572.1	0.73196	0	0	1.1225
ENST00000657579.1	1.31724	0.90746	4.0461	2.31049
ENST00000657603.1	0	0.32386	0.51442	0.25129
ENST00000657675.1	0	0	0	0.08151
ENST00000657680.1	5.20843	2.77412	0.56227	0.16302
ENST00000657697.1	0	0	0	0.16302
ENST00000657717.1	0.18312	0	0	0.32821
ENST00000657725.1	0	1.18406	0	0.85887
ENST00000657820.1	0.24151	0.29212	0.76051	0.35095
ENST00000657934.2	0.28388	0	3.41823	0.48926
ENST00000658101.1	0.45459	0.64638	0	1.55293
ENST00000658152.1	1.93209	1.67718	0	0.89895
ENST00000658166.1	0.12076	0	0	0
ENST00000658265.1	2.31388	7.31215	2.09795	0.52999
ENST00000658446.1	4.58871	0.26445	0.65873	0.08151
ENST00000658477.1	0.03297	0.19331	0.32936	0
ENST00000658491.1	0.24151	0.26188	0	0.08151
ENST00000658500.1	0	8.62564	0	0
ENST00000658647.1	0	0	0.65873	0
ENST00000658780.2	1.55168	1.97537	0	1.1058
ENST00000658811.2	0.24151	0.52929	1.56682	1.96811
ENST00000658870.1	1.09003	0	2.01932	1.28495
ENST00000658877.1	1.15968	1.19528	1.3857	0.16454
ENST00000659108.1	0.88571	0.68875	3.38471	0.8788
ENST00000659112.3	0.78668	0	0	0.31221
ENST00000659211.1	0	0.86812	0	0
ENST00000659470.1	2.1245	4.30595	0.55479	0.21477
ENST00000659502.1	2.84835	0.70725	0	1.50516
ENST00000659606.1	0	0	0.32936	0
ENST00000659705.1	0	0	3.53108	0
ENST00000659757.1	8.20601	0.1735	10.86015	6.76533
ENST00000659926.1	2.02659	2.40867	3.36678	3.46823
ENST00000659935.1	1.5603	0.97483	1.02884	0.69829
ENST00000659956.1	9.55042	1.15891	0.69243	0.28688
ENST00000659966.1	0.68621	1.55027	2.93579	0.12478
ENST00000660003.1	0.42625999999999997	0.83642	0.8488	0.6409
ENST00000660138.1	5.54339	3.3794	3.86358	2.3727
ENST00000660193.1	0.12184	0.30771	0.32936	0.22152
ENST00000660224.1	19.68105	16.08451	34.30998	20.23396
ENST00000660242.1	3.58414	1.32642	0.03214	0.032
ENST00000660638.1	0.74902	0	1.64682	0.35067
ENST00000660645.1	0.14819	0.51918	0.38218	2.56199
ENST00000660656.1	3.74342	4.30812	0.22758	0.36804
ENST00000661105.1	0.74369	2.56868	1.48451	0.61114
ENST00000661513.1	0.78431	0.79996	3.59891	4.35945
ENST00000661543.1	5.97567	3.19427	0	0.46867
ENST00000661654.1	0.76036	13.35261	1.62066	3.60971
ENST00000661718.1	0.33199	0.31965	3.8111	0.95732
ENST00000661905.1	0.27825	0	0	0
ENST00000662171.1	0	0.54061	0.55479	0.54051
ENST00000662330.1	1.90605	2.39439	1.27441	1.01802
ENST00000662392.1	0.24151	0	0	0.53416
ENST00000662447.1	0	0.19843	0	0
ENST00000662666.1	0.47207	0.63511	0	0.32773
ENST00000662806.1	3.30065	1.68588	1.97618	2.11926
ENST00000662869.1	44.17037	50.31507	10.0427	43.29395
ENST00000662879.1	0	0	0.32936	0.08151
ENST00000663049.1	0.00331	0.13223	0.32936	0.16302
ENST00000663324.1	0	0.30058	0.16617	0.42777
ENST00000663411.1	0.54609	1.52241	14.51417	0.96858
ENST00000663480.2	2.14071	2.03572	0.29929	1.02567
ENST00000663503.1	3.56573	0.5289	0.16468	0.97812
ENST00000663584.1	0.72233	10.26924	1.96349	1.11095
ENST00000663659.1	0	0	0	35.3426
ENST00000663674.1	0.12076	0.13223	0	0.48906
ENST00000663936.2	1.01661	0.33135	0	0
ENST00000664084.1	0	0.46414	0	0.61295
ENST00000664132.1	1.52197	1.72421	0.65871	1.96571
ENST00000664197.1	0.12076	0	0.65873	0.57057
ENST00000664571.1	0.07364	2.53765	1.05577	0.52878
ENST00000664672.1	34.58629	0.16193	0	0
ENST00000664685.1	1.81	0.85909	0.51014	0.60096
ENST00000664725.1	0.52927	0.64242	2.81591	0.80836
ENST00000664779.1	0	0.79336	1.64682	5.13513
ENST00000664939.2	7.67469	9.36456	5.0969	15.58521
ENST00000664943.1	2.57316	1.49327	0	0
ENST00000665093.1	2.1736	0.24174	0	0.028
ENST00000665126.1	5.94563	1.08499	0	2.02802
ENST00000665220.1	0.36227	0	0	0.31277
ENST00000665281.1	0	0.09852	0	0
ENST00000665585.2	0.26028	0	0.04869	0
ENST00000665615.1	0.60378	0.66113	0.65873	0.08151
ENST00000665648.1	2.70392	2.17019	1.14852	1.33834
ENST00000665859.2	0.71697	0.80926	0	0.8151
ENST00000665975.1	0	0	1.88283	0.78596
ENST00000666471.1	1.188	1.53882	0	0.16302
ENST00000666504.1	10.93182	12.02423	7.75465	4.70809
ENST00000666531.1	0	0.16593	0	0.08151
ENST00000666555.2	8.01221	0	0	0.90982
ENST00000666627.1	0	0.4507	0.53223	0
ENST00000666863.1	1.11157	1.45295	0	0.31111
ENST00000667315.1	0	0.14202	0	0
ENST00000667339.1	0.12313	0.21598	0.45543	0.12704
ENST00000667343.2	0	0.19843	0.45975	1.69963
ENST00000667382.1	1.97151	2.98696	0.59188	0.47878
ENST00000667824.1	0	0	0	0.20673
ENST00000667841.1	0.18805	0	0	3.49625
ENST00000667934.1	0	0	0.52953	0.31888
ENST00000667979.2	29.07659	34.37034	12.7465	30.65127
ENST00000668081.1	1.4641	0	0	0
ENST00000668133.1	0.24151	0.26445	0.32936	0.31601
ENST00000668169.1	3.35859	1.0917	0	0
ENST00000668209.1	0.47822	0.60152	1.33292	0.45807
ENST00000668224.1	3.9613	0.22158	2.7192	3.29506
ENST00000668305.1	0	0	0	0.26801
ENST00000668364.1	0	0.58981	0	0.60488
ENST00000668440.1	0.73558	0.36904	0	0.24453
ENST00000668564.1	0.65246	0.58983	0	0
ENST00000669049.1	0	0	1.31745	1.54869
ENST00000669063.1	0.58306	0	0	1.02794
ENST00000669065.1	0.26788	0	0	0.09885
ENST00000669126.1	0	0.46114	0	0
ENST00000669279.1	0.37333	0	0	0.39293
ENST00000669431.1	0.36227	0.5289	0	0
ENST00000669476.1	0.97587	1.09195	1.96581	1.95453
ENST00000669707.1	0.44334	0.18378	1.64682	0.25353
ENST00000669759.1	0	0	0	0.08151
ENST00000669932.1	0.48302	0	1.64682	0
ENST00000670058.1	1.93966	1.85116	1.0245	2.1503
ENST00000670059.1	0	0	0	0.50926
ENST00000670162.1	0	0.1841	0	0.21505
ENST00000670169.1	0.21103	0	1.56682	0
ENST00000670189.2	0.76495	0.08266	1.43976	0.21005
ENST00000670190.1	0.22337	0.31957	0	0.10791
ENST00000670249.1	0.27456	0.32779	0.65873	0.10246
ENST00000670534.1	0.36227	0	2.30554	2.03775
ENST00000670745.1	9.76986	14.72897	7.1356	10.27167
ENST00000670768.2	9.03021	3.10751	5.40736	1.16091
ENST00000670799.1	4.77705	2.00546	0.89429	0.80316
ENST00000670822.1	0	0	0.43915	0
ENST00000670879.1	0.85286	1.30636	0	0
ENST00000670957.1	0.24146	0	0	0.31475
ENST00000671125.1	0	0.59364	0.20577	0.77792
ENST00000671159.1	0.24151	1.32226	2.63491	2.77134
ENST00000671191.1	4.13305	2.98284	0	3.43655
ENST00000671199.2	3.51617	3.65226	7.23691	6.81872
ENST00000671229.1	0	0.13223	0	12.71556
ENST00000671315.1	0.36227	0	1.64682	0.08151
ENST00000671366.1	0	0.26445	0.98809	0.57057
ENST00000671508.1	0.13177	0.45843	0.34505	0.17552
ENST00000671824.1	0	0.13223	0.37287	0
ENST00000671846.1	0.1598	0.65074	1.56092	2.84865
ENST00000672084.1	0.46704	0	0.43915	0.1474
ENST00000672088.1	4.09944	1.88592	0	0
ENST00000672282.1	0.63919	0.62179	0.52013	0.94478
ENST00000672366.1	0.86001	5.29197	0	0.44242
ENST00000672401.1	0	0	8.08295	0
ENST00000672422.2	0	2.68453	4.0642	0.86834
ENST00000672502.1	4.37964	8.89505	12.97702	6.80279
ENST00000672743.1	0.14008	0.39668	1.97618	1.27565
ENST00000672955.1	3.02226	2.92133	0	0
ENST00000673239.1	0	0.13223	0	0
ENST00000673284.1	0	0.39668	0	0.7044
ENST00000673298.1	5.29885	10.24451	17.92097	16.37271
ENST00000673453.1	1.25205	3.13073	0	0
ENST00000673929.1	5.53026	5.52783	7.90472	10.16906
ENST00000674063.1	11.54598	11.52695	3.00833	10.093
ENST00000674167.1	0	0	0.39758	0
ENST00000674186.1	0	0.44723	1.72985	0.09209
ENST00000674188.1	0.67922	0.17141	0.56151	0.16034
ENST00000674198.1	1.55055	5.73193	8.88476	2.05295
ENST00000674204.1	0	1.10195	0	2.91688
ENST00000674208.1	3.88016	4.45903	0.53036	0.3859
ENST00000674218.1	10.6386	4.00113	14.65051	13.44274
ENST00000674226.1	1.12847	1.23136	8.71094	14.78083
ENST00000674261.1	0.24803	0.46495	0	0.31898
ENST00000674267.1	0.15654	0.40271	0	0
ENST00000674268.1	20.95402	23.20028	3.03103	12.26835
ENST00000674270.1	0.77753	1.36317	0	1.04991
ENST00000674277.1	0	0.30753	4.08274	0.39636
ENST00000674302.1	0.15571	1.30549	2.78275	2.94518
ENST00000674308.1	0.69879	0	2.40901	0
ENST00000674309.1	0.35814	0	2.25296	1.94795
ENST00000674316.1	3.51056	3.39547	5.20283	8.05762
ENST00000674326.1	0.78268	1.13794	0	0.09634
ENST00000674351.1	0.69879	0	4.27314	0
ENST00000674381.2	16.38835	8.71149	10.18268	3.12969
ENST00000674388.1	2.03386	4.07354	2.2716	5.40943
ENST00000674391.1	0	0.19633	0.77462	0.88814
ENST00000674398.1	8.79031	22.38292	13.4148	18.03878
ENST00000674400.1	0	0.5289	0	1.54869
ENST00000674417.1	0.94669	2.08228	9.00357	3.37076
ENST00000674434.1	1.14232	1.33087	2.4331	1.77159
ENST00000674435.1	18.26418	9.52852	1.14178	1.25081
ENST00000674442.1	3.10753	1.85822	0	0
ENST00000674455.1	0.54318	0.65922	0.26114	0.51931
ENST00000674460.1	0.10999	0	1.04966	2.1489
ENST00000674471.1	0.79915	6.53551	6.17612	1.81774
ENST00000674483.1	0.12076	0	0.98809	0
ENST00000674492.1	0	0.60331	5.79937	4.79781
ENST00000674500.2	9.67273	3.39828	0	0
ENST00000674510.1	0.8591	1.88082	0.40748	0.42986
ENST00000674537.2	0	0	4.82818	3.9565
ENST00000674543.1	0.1883	0	0.59359	0
ENST00000674632.1	7.47211	2.59917	12.48505	9.28724
ENST00000674638.1	0	0	0	47.88805
ENST00000674708.1	1.17728	2.42675	5.15644	6.01395
ENST00000674743.1	23.56876	1.42187	0	0
ENST00000674810.1	1.0603	0.66482	3.25932	1.09587
ENST00000674818.1	3.68105	6.31037	0.57198	0.68243
ENST00000674984.1	12.72086	7.45031	1.17426	0.64445
ENST00000675085.1	14.65354	2.00648	13.54396	21.64514
ENST00000675105.1	1.11674	1.87245	0	0.1405
ENST00000675107.1	0	4.43741	0.4092	0
ENST00000675179.1	10.41462	4.34874	0	0.2308
ENST00000675203.2	8.12324	6.34811	3.59495	3.71228
ENST00000675236.1	0.5859	13.16008	4.02505	0.33092
ENST00000675249.1	0.60378	1.45449	0	0.08151
ENST00000675352.1	0.17465	0	0.42222	0.89661
ENST00000675354.1	1e-5	1e-5	16.62584	7.83977
ENST00000675382.1	0	0	0	0.3997
ENST00000675387.1	12.36252	15.3657	1e-5	5.50844
ENST00000675416.1	3.89551	0	0	0
ENST00000675431.1	2.93772	1.7655	0	1.07925
ENST00000675534.1	7.54937	1.04236	27.37144	10.66484
ENST00000675663.1	4.95814	5.15107	0	0
ENST00000675777.1	1.84509	0.88499	4.68225	4.72573
ENST00000675858.1	1.98821	2.25418	3.66006	1.36367
ENST00000675881.1	0	0	0	1.10417
ENST00000676110.1	1.54908	1.39784	3.8595	0.57057
ENST00000676138.1	1.28208	1.35404	3.29363	1.38567
ENST00000676179.1	32.48271	27.94374	119.15281	89.73324
ENST00000676271.1	6.68935	16.24734	4.70394	3.9183
ENST00000676302.1	2.9618	2.05979	8.35779	5.25004
ENST00000676413.1	1.36362	0.6638	3.94034	2.59072
ENST00000676486.1	0.16258	0	0.19025	0.10866
ENST00000676494.1	0.12076	0.15481	0	0
ENST00000676574.1	0.26876	0	0.85386	0.43052
ENST00000676582.1	13.85999	14.87523	24.48671	24.59991
ENST00000676598.1	0.47483	0	1.97618	0.8037
ENST00000676681.1	33.59064	11.3729	6.64361	8.07697
ENST00000676696.1	3.06159	3.39749	1.34228	17.46907
ENST00000676706.1	129.87447	135.97785	149.63644	169.92141
ENST00000676744.1	1.53224	1.82442	0	4.40022
ENST00000676750.1	0	0	1.07846	12.04853
ENST00000676762.1	3.56527	10.80025	6.4938	6.14459
ENST00000676808.1	0.1652	0.39776	0	0.11184
ENST00000676817.1	0	0.40562	2.911	0.58471
ENST00000676849.1	1.01292	0.85472	1.31605	0.63681
ENST00000676874.1	12.61174	3.17216	4.70112	1.72739
ENST00000676935.1	1.5502	1.33497	1.91404	1.82697
ENST00000676992.1	0.94777	0	0.93655	4.04085
ENST00000677027.1	0.45189	1.12562	2.00888	0.66639
ENST00000677101.1	0.43282	0	0	1.38127
ENST00000677207.1	1.76331	0	0	0
ENST00000677288.1	2.32309	1.65124	0	2.80252
ENST00000677334.1	1.04093	1.22763	0.79021	10.33017
ENST00000677337.1	42.68331	40.7558	24.40637	76.11735
ENST00000677364.1	0	0	1.97618	0.8037
ENST00000677389.1	0.58674	0	3.15574	0
ENST00000677420.1	0.74578	0.18883	0.46461	0.09682
ENST00000677438.1	1.60353	1.93197	1.47342	2.31245
ENST00000677447.1	10.11148	9.6004	6.68227	5.937
ENST00000677508.1	4.29128	10.24816	2.63852	4.11743
ENST00000677528.1	0	0.24181	0	0.10593
ENST00000677555.1	0.49719	0.58384	0	0
ENST00000677594.1	6.12535	0	1.33476	0
ENST00000677605.1	8.24073	14.12074	3.12895	2.54992
ENST00000677610.1	1.5502	1.33497	1.91404	1.82697
ENST00000677652.1	0.23024	0	0.14761	1.26738
ENST00000677755.2	0	4.50051	1.6257	0.45498
ENST00000677802.1	3.10205	5.12386	8.96562	9.88232
ENST00000677833.1	0.4871	0.99396	2.39652	0.4357
ENST00000677905.1	3.32891	0	0	0
ENST00000677927.1	0.32156	0.14663	0.76784	0.20685
ENST00000677957.1	3.5e-4	0.90153	3.3954	1.91581
ENST00000677965.1	9.48604	4.54893	5.25408	2.95937
ENST00000677976.1	0.41224	0.1382	0	0.75652
ENST00000678031.1	0.15578	0.39776	0.54336	0
ENST00000678099.1	0	2.25825	0	0
ENST00000678111.1	13.56514	11.8589	7.771	9.01456
ENST00000678114.1	6.54687	7.28398	0	0.63594
ENST00000678124.1	3.97793	1.70707	3.46636	0.9397
ENST00000678224.1	4.96813	4.98553	6.42791	9.85413
ENST00000678225.2	5.10354	4.35981	1.56663	1.61821
ENST00000678232.1	0	0	3.84493	0
ENST00000678236.1	0.96939	2.11104	0	0.69191
ENST00000678304.1	18.39456	21.44842	5.07054	11.42262
ENST00000678310.1	0	0.63579	3.44112	0
ENST00000678314.1	0	0	0	1.54869
ENST00000678421.1	2.60023	1.72434	8.43698	1.08133
ENST00000678464.1	0	0	1.03492	0
ENST00000678512.1	1.1738	2.84647	0.98661	1.93694
ENST00000678563.1	5.53911	3.02121	4.28086	4.17897
ENST00000678580.1	0.88224	0.60699	1.11984	0.29017
ENST00000678637.1	2.70489	0.54664	1.16564	1.01975
ENST00000678652.1	0	0	0.52769	0.18342
ENST00000678691.2	1.9849	0	0	0
ENST00000678704.1	12.54793	14.24128	2.17391	12.0393
ENST00000678746.1	0	0	0.65873	0.08151
ENST00000678772.1	0	0.22731	0.55576	0.28594
ENST00000678777.1	0	0.2555	0	1.98905
ENST00000678799.1	0	0	0	0.18868
ENST00000678802.1	2.63534	1.67085	6.75571	1.79753
ENST00000678817.1	0.283	0.47652	0	0.17369
ENST00000678861.1	8.71427	2.25825	0	0
ENST00000678886.1	0.8468	0.42995	0.44935	0.16068
ENST00000678984.1	3.57987	2.98112	2.91501	1.65092
ENST00000679053.2	4.06243	4.11504	2.86176	0
ENST00000679061.1	1.48065	0.79336	0	0.08151
ENST00000679096.1	1.10581	0.62629	0.62476	2.2724
ENST00000679126.1	26.03648	22.4056	0	0.19427
ENST00000679159.1	42.68331	33.94687	24.40637	0
ENST00000679173.1	0.43369	0.51435	2.23629	1.40625
ENST00000679258.1	0.12993	0.266	0.51758	0.3368
ENST00000679283.1	0.26323	1.46421	0.52467	0.50036
ENST00000679327.1	0	0.16413	0.46461	0
ENST00000679377.1	9.29025	11.80439	9.01584	4.0629
ENST00000679398.1	1.16059	7.39422	2.31652	1.96805
ENST00000679404.1	0.60682	0	0.43919	0
ENST00000679428.1	1e-5	1e-5	46.76012	7.01446
ENST00000679521.1	49.68925	49.25611	304.50604	200.51029
ENST00000679538.1	79.56713	64.75701	1.19763	0.45634
ENST00000679546.1	0.27517	0.63695	0.37059	0.50583
ENST00000679570.1	7.98512	0	0	0
ENST00000679601.1	0.58542	0.85954	0	0.30674
ENST00000679654.1	0.16866	0.87028	0	0.13926
ENST00000679682.1	0.15544	0.26159	0	0
ENST00000679771.1	0	1.01327	2.77589	0.74928
ENST00000679784.1	0	0	0	0.12132
ENST00000679879.1	29.84257	17.47228	0	3.06489
ENST00000679888.1	0	0	0	15.58616
ENST00000679896.1	20.69077	20.28902	0.09601	3.77197
ENST00000679932.1	1.78142	2.68469	3.22341	1.74789
ENST00000680064.1	0.34419	0.40025	0	0.66693
ENST00000680074.1	0.54141	2.21303	23.33122	3.06337
ENST00000680125.1	0.60332	0	0	0
ENST00000680211.1	1.84407	2.70654	0.32936	2.40192
ENST00000680251.1	1.9147	1.53961	1.41475	1.74428
ENST00000680268.1	0	0	0.09601	0
ENST00000680281.1	12.85191	12.16216	7.34143	10.24594
ENST00000680357.1	25.09109	0	0	0
ENST00000680361.1	39.08867	22.30125	63.35913	17.82718
ENST00000680382.1	0	0	4.62131	0
ENST00000680396.1	0	0	0.59657	0.14546
ENST00000680476.1	17.7578	23.27805	162.82623	72.13422
ENST00000680489.1	0	0.69476	0	0
ENST00000680513.1	52.02607	48.66566	2.03447	0.26824
ENST00000680568.1	0	0	0.00643	0.09101
ENST00000680581.1	1.45487	1.15386	0	0
ENST00000680590.1	0.64544	0	0	0
ENST00000680655.1	0.49024	0	0	0
ENST00000680735.1	5.23942	3.49381	4.16313	7.53089
ENST00000680767.2	2.44847	2.24605	3.52762	3.54662
ENST00000680773.1	0	0	0	0.12489
ENST00000680821.2	0	0.2473	0.4099	0.2398
ENST00000680824.1	0	0.45648	0	0.31836
ENST00000680883.1	0.148	1.45449	1.31745	1.71171
ENST00000680889.1	0	0	0.09601	0
ENST00000680907.1	0.99491	0.24499	0	0.63668
ENST00000680994.1	1.5179	1.08785	1.22333	1.11405
ENST00000681017.1	0.21082	0.1828	10.89126	6.59265
ENST00000681100.1	0	1.54817	3.30195	4.05853
ENST00000681245.1	1.18507	1.63906	31.01161	3.33219
ENST00000681261.1	0	0	0.09601	0
ENST00000681341.1	0	0.00111	0.29479	0.10667
ENST00000681352.1	1.58439	0.89819	2.16456	0
ENST00000681377.1	0.18836	0.63023	1.26251	0.14607
ENST00000681380.1	0.17761	1.26894	0	1.14971
ENST00000681412.1	5.09534	4.386	12.30251	3.52891
ENST00000681448.1	0.24151	0	0	4.6962
ENST00000681587.1	0	0.71926	0.27844	0.99382
ENST00000681687.1	0	0	8.27848	4.4238
ENST00000681722.1	113.14983	97.86357	81.36935	26.37687
ENST00000681775.1	3.0153	0.75904	0	0
ENST00000681793.1	0.44251	0.75951	0	0.48603
ENST00000681941.1	219.55407	212.35417	136.21204	170.61419
ENST00000681948.1	0	0.72888	0	0.37123
ENST00000681971.1	0.48676	0	0	3.01166
ENST00000681986.1	16.50303	17.18421	15.6471	15.37887
ENST00000681995.1	1.82558	0.11601	0	0
ENST00000681999.1	3.19775	0.74716	4.49655	15.94222
ENST00000682017.1	1.24827	0.56256	0	0
