isoform_id	EP1.WT_hRO_2	EP1.WT_ROs_D45	H9.BRN3B_hRO_2	H9.CRX_hRO_2	H9.CRX_ROs_D45
ENST00000293662.9	9.7302	44.07644	29.51329	18.90482	37.46657
ENST00000293760.10	111.74951	261.26286	99.69516	52.61829	380.25201
ENST00000293872.13	71.18147	495.86298	148.34859	155.4416	385.63904
ENST00000293971.11	15.72378	65.9412	22.98961	11.78581	93.12518
ENST00000294952.13	87.57881	146.54019	193.43957	118.22007	201.05638
ENST00000295006.6	194.99891	628.49454	231.46805	143.70216	574.4116
ENST00000295211.5	1.08906	0	1.51825	0	0
ENST00000295326.4	111.07584	198.52959	155.53432	118.93967	217.04197
ENST00000295491.9	257.57498	701.6313	231.76225	267.91112	553.85095
ENST00000295497.13	30.63011	136.42539	38.84391	81.27472	15.00254
ENST00000295809.12	0	9.3058	7.2045	0	18.48679
ENST00000295830.13	194.78828	1039.24586	318.357	249.90183	612.25216
ENST00000295888.9	110.41889	235.80802	113.03539	110.82901	256.90949
ENST00000295901.9	345.6791	1162.80106	489.50152	490.42139	1043.15389
ENST00000295951.7	0	3.15334	35.88582	7.60181	26.37942
ENST00000295952.7	80.33709	0	31.87531	50.20616	7.26709
ENST00000296003.9	55.95726	51.03406	53.63526	54.15366	72.91669
ENST00000296214.10	206.44709	533.87754	253.88211	179.03225	432.18791
ENST00000296440.11	119.29016	91.60519	46.11577	119.38568	151.86801
ENST00000296555.11	68.29449	71.11959	281.0242	280.88996	197.78039
ENST00000296674.13	8514.08012	27114.5191	15093.20254	11209.86669	18992.59533
ENST00000296733.5	2.41766	11.19821	0	2.60302	1.5
ENST00000296785.8	164.58539	188.00613	236.48799	256.40328	120.91188
ENST00000296792.9	29.60067	131.05449	37.18845	39.9704	140.01046
ENST00000296873.11	53.76118	149.00312	53.24585	56.50611	193.66795
ENST00000297063.10	0	7.31054	0	8.68885	7.48318
ENST00000297071.9	91.61039	629.99166	298.61763	308.63633	489.70887
ENST00000297423.9	91.30065	318.20342	156.41455	60.41149	271.49652
ENST00000297447.10	40.52936	126.46485	69.60677	57.49673	63.41923
ENST00000297488.10	8.65826	6.18956	27.57039	15.18583	19.76617
ENST00000297508.8	15.18035	31.11163	4.26425	8.60498	48.4359
ENST00000297512.12	5.65823	1.99627	4.50947	1.20401	3.75563
ENST00000297540.5	250.78701	610.99778	273.08381	230.8646	529.63294
ENST00000297908.7	9.69975	1.63933	0	16.72464	1.69529
ENST00000298068.10	15.74777	255.43561	41.60278	26.7145	110.87884
ENST00000298292.13	67.29412	200.90698	88.46018	73.51724	207.96053
ENST00000298537.11	96.07691	80.22624	94.61953	68.93973	168.04326
ENST00000299167.12	133.07024	311.18521	101.42959	64.09437	233.08285
ENST00000299213.10	98.71947	147	121.78035	100	148.57143
ENST00000299237.3	113.90139	53.21739	77.3935	83.61129	70.64952
ENST00000299366.11	15.51014	28.77883	16.07524	18.41535	42.70975
ENST00000299736.5	332.82052	1752.64429	597.73936	591.60893	1713.32989
ENST00000300022.8	14.298400000000001	5.28521	6.8509	4.73529	9.43688
ENST00000300093.9	76.89946	606.31022	123.28748	100.23232	652.76639
ENST00000300128.9	87.68421	284.18927	158.79724	122.75607	295.5265
ENST00000300181.7	90.61933	126.32503	71.95422	51.73655	140.30854
ENST00000300209.13	85.81775	46.50247	73.81493	62.35987	46.375
ENST00000300302.9	87.99387	212.77174	4e-5	3e-5	205.50048
ENST00000300417.11	26.87348	1e-5	25.23053	16.81805	1e-5
ENST00000300434.3	3.5082	1.80887	0	2.58443	0
ENST00000300584.8	57.5345	122.65945	77.56599	60.84464	86.9325
ENST00000300849.5	23.64993	64.53631	22.58931	23.68421	69.90222
ENST00000301037.11	27.598020000000002	53.74904	24.94416	9.61773	37.96646
ENST00000301043.10	63.94442	84.37977	36.48299	50.4272	91.18477
ENST00000301050.7	157.841	359.49631	307.73806	211.34994	325.56633
ENST00000301310.8	6.81846	9.56103	10.98919	10	13.68907
ENST00000301382.8	8.00275	43.22268	5.62202	10.03596	27.82548
ENST00000301490.8	0.52172	10.04522	2.33614	2.36077	8.2263
ENST00000301618.8	0	12.63381	0	0	15.7279
ENST00000301770.10	3.5	0	7.33333	3	0
ENST00000301831.9	10.74907	78.13702	18.28246	20.35547	52.48
ENST00000301923.13	177.87276	281.23069	256.86909000000003	427.51363	220.03693
ENST00000302278.8	289.19644	620.02502	443.31399	356.28651	430.34738
ENST00000302287.7	57.14547	10.20563	40.30166	54.43024	50.37464
ENST00000302904.8	60.82928	110.7929	95.24256	15.30059	105.24721
ENST00000302956.8	29.37988	17.95901	24.01039	43.18634	28.90097
ENST00000302979.5	359.40636	383.79128	503.8562	365.8664	376.42736
ENST00000303143.9	60.12464	51.67706	50	115	13.30003
ENST00000303145.11	52.30454	166.85616	32.6695	29.35453	130.0594
ENST00000303210.9	398.96254	1157.06632	453.16255	280.73156	1311.87164
ENST00000303296.9	96.86038	63.05274	96.27992	81.8701	80.45116
ENST00000303391.11	127.71405	235.16802	115.95614	140.43497	261.52503
ENST00000303586.11	27.14638	14.73373	17.7461	11.44723	6.01862
ENST00000303657.10	53.65992	134.46274	84.94432	59.13989	134.86986
ENST00000303824.11	0	9.26938	0	4.84019	5.90551
ENST00000304129.9	4.30126	12.95793	9.51987	8.74568	17.81538
ENST00000304363.9	256.55585	365.00338	216.3656	169.20599	375.14849
ENST00000304771.8	198.19986	501.01009	194.18213	239.32733	332.52854
ENST00000304786.12	920.14748	3662.9585	1150.88942	1068.1613	2394.42532
ENST00000305233.6	62.91525	71.42105	80.95062	85.71429	104.72727
ENST00000305264.8	235.32362	597.12759	324.96327	309.57612	621.23319
ENST00000305476.10	42.84456	140.74419	40.06008	21.9934	101.27766
ENST00000305921.8	100.10764	214.04958	116.4202	110.1579	212.32833
ENST00000306729.11	0	24.54309	0	0	2.93676
ENST00000306739.9	55.03871	154.5582	50.89716	53.40863	176.58778
ENST00000306750.3	0	2.13832	1.0257	3.19801	0
ENST00000306796.10	115.76642	281.51015	68.09884	61.55665	313.34601
ENST00000306846.8	123.17115	553.95368	165.79826	146.05361	429.54264
ENST00000306910.9	11.22418	47.36761	20.8494	10.75031	46.67
ENST00000307089.7	43.02615	49.40835	51.53241	43.55871	46.31014
ENST00000307102.10	63.41052	224.96595	167.22893	127.40996	315.12149
ENST00000307114.11	10.51367	9.71235	12.34752	9.31631	5.80929
ENST00000307116.6	156.09862	261.56257	284.99692	272.58254	173.53648
ENST00000307126.10	58.59631	136.38884	61.19997	62.75982	107.12404
ENST00000307340.8	35	14.5	52.643	34.80024	38.5
ENST00000307534.10	20.71015	171.19376	44.88619	26.65385	119.11538
ENST00000307546.14	144.72944	571.5541	142.68207	154.52037	322.17247
ENST00000307641.9	6.97485	3.62487	9.03989	0	4.35689
ENST00000307729.12	127.92649	72.77649	104.5695	110.50714	236.02065
ENST00000307877.7	249.15417	505.36514	222.6199	249.59696	484.30843
ENST00000308197.10	22.81408	58.8577	27.70213	28.73561	70.64787
ENST00000308271.14	210.35902	149.82654	265.28255	295.58347	181.09338
ENST00000308370.11	57.68149	147.07991	47.32704	28.58904	195.02938
ENST00000308647.8	6.7882	0	0	13.13296	0
ENST00000308664.10	37.71239	28.40804	9.04365	6.50307	33.32667
ENST00000308696.11	275.34544	416.2186	466.93826	114.12536	293.26432
ENST00000308736.7	24.96804	93.32782	43.42038	29.82324	111.47947
ENST00000308769.12	6.69414	26.186889999999998	12.27345	10.62479	51.69178
ENST00000308893.9	72.61673	154.39694	49.81165	62.01372	178.82197
ENST00000309035.11	554.59303	454.47371	546.38076	556.82307	549.03054
ENST00000309060.7	55.93717	0	27.2856	5.02732	1e-5
ENST00000309061.12	31.67708	82.09608	47.41676	55.74158	105.15663
ENST00000309117.11	96.92295	170.38802	80.57275	61.24175	200.35143
ENST00000309212.11	14.5459	84.81463	1.34007	20.34832	197.96734
ENST00000309244.9	492.72104	669.3613	472.47097	456.15901	754.00231
ENST00000309340.11	32.36588	61.94212	67.53798	44.08838	79.87
ENST00000309536.6	0	0	0	2.73463	4.29421
ENST00000309657.8	21.44603	78.21204	19.34025	6.93103	93.42063
ENST00000309777.11	23.69185	61.83048	20.40111	22.51454	82.68683
ENST00000309863.11	121.55845	235.05988	211.67481	297.53743	221.73048
ENST00000309877.11	32.68747	21.89839	42.34831	9.75751	22.0839
ENST00000310123.8	164.48347	81.34728	284.84448	416.84631	71.98746
ENST00000310271.6	18.81469	41.9218	59.48106	32.01112	34.60662
ENST00000310397.13	1.50237	9.11452	5	0	17.00287
ENST00000310418.9	135.64618	95.83694	178.03364	206.62791000000001	102.68751
ENST00000310496.9	57.70854	121.31635	61.47958	45.62567	173.70924
ENST00000310571.8	114.21055	274.469	146.19826	119.51023	236.5529
ENST00000310826.10	64.74277	45.32766	100.65629	27.40708	30.35516
ENST00000311127.9	250.20305	80	131.69355	109.77778	98.68293
ENST00000311160.14	89.27627	121.70124	107.95046	91.80601	186.24321
ENST00000311161.11	0	0	0	0	21.848
ENST00000311275.11	5.20219	10.09112	7.91773	59.79593	8.30279
ENST00000311380.8	6.10238	3.63436	9.46122	2.98045	12.99755
ENST00000311461.7	2.45147	2.37192	0	8.56585	1.21109
ENST00000311469.9	25.54173	8.92517	51.97864	25.99884	29.24006
ENST00000311822.12	0	4.66947	0	0	0
ENST00000311873.9	18.99195	46.2455	69.63341	47.09571	20.00003
ENST00000312046.10	37.54395	97.27911	80.38056	59.7665	93.39065
ENST00000312060.9	4.16317	2.75951	0	0	2.59436
ENST00000312265.9	1e-5	7.05757	4.2354	0.55407	9.54615
ENST00000312358.12	48.26817	28.47551	51.62492	45.71071	41.38675
ENST00000312562.7	17.09927	7.82932	97.16462	5	119.96956
ENST00000312726.9	357.18732	341.29083	405.33465	423.10566	319.33691
ENST00000313071.7	0	37.64999	0	0	18.38462
ENST00000313074.7	15.37841	16.16891	24.1828	16.15866	29.37757
ENST00000313237.10	10.92131	12.49622	10.12999	1e-5	0
ENST00000313432.5	180.50838	93.34107	136.24217	160.66663	224.52986
ENST00000313465.5	22.6628	2.09836	20.69185	23.74418	4.47741
ENST00000313565.10	15.57067	15.59272	38.2875	21.46066	27.11282
ENST00000313669.12	18	39.52941	19	20	43.47368
ENST00000313695.11	32.57083	69.58048	48.86549	43.12769	84.82078
ENST00000313733.9	142.25951	225.074	142.5626	119.71079	228.00449
ENST00000313961.10	54.04271	169.5815	40.13438	29.14986	50.64141
ENST00000314070.9	7.29613	0	1e-5	28.49871	1e-5
ENST00000314088.6	93.117	134.89364	86.35683	165.70984	161.89751
ENST00000314144.10	51.66997	54.73003	32.95354	22.57283	21.41709
ENST00000314167.9	91.30092	167.22919	93.99971	82.4612	185.64396
ENST00000314228.10	1.92103	6	1.875	0	12.45297
ENST00000314328.14	123.15984	238.96647	207.48948	122.42335	195.31618
ENST00000314666.11	84.70188	331.47277	109.13896	52.51079	336.75777
ENST00000314675.11	31.93024	1.60408	1.45124	1.35591	0
ENST00000314742.13	56.38756	161.95291	77.42265	43.08244	148.08777
ENST00000314970.11	70.45643	15.17438	38.24807	87.05552	4.58253
ENST00000315005.8	27.0043	32.52934	22.61185	7.09462	50.62834
ENST00000315013.9	4.68217	0	33.09433	21.87417	2.88142
ENST00000315073.10	42.34953	98.6522	48.50884	38.65662	115.53391
ENST00000315082.9	107.24738	152.62708	150.09478	152.42284	210.58712
ENST00000315264.7	180.19024	146.84681	233.32015	274.3539	134.26445
ENST00000315422.9	44.63209	123.42709	57.08055	51.43028	92.87401
ENST00000315436.8	187.98582	716.51191	208.86139	141.41111	639.09718
ENST00000315588.11	69.57301	57.67553	96.74249	62.32767	43.42191
ENST00000315939.11	534.60456	1074.79102	335.57247	440.46909	961.3894
ENST00000315970.12	235.01244	253.4921	339.19696	284.0676	252.48249
ENST00000316156.8	174.34726	144.5963	212.79306	114.19095	163.76586
ENST00000316286.13	33	35.09677	79.69811	49.28	49.44681
ENST00000316364.9	0	1e-5	0	1e-5	11.56958
ENST00000316528.12	0	7e-5	0	3.67017	56.52164
ENST00000316586.9	312.78903	716.19143	422.2273	327.61154	690.02384
ENST00000316603.12	2.90261	19.26883	13.86479	12.99694	7.41823
ENST00000316623.10	135.68236	351.49577	83.33892	97.35894	341.49185
ENST00000316891.10	181.26981	260.46128	138.39367	122.37913	169.72719
ENST00000316924.9	15.89783	52.78316	30.09539	17.64057	46.89838
ENST00000317020.10	5.14883	77.77013	8.20379	14.78589	39.734610000000004
ENST00000317243.10	22.91057	60.40787	34.28697	32.71671	56.88073
ENST00000317338.17	8.84978	5.11237	8.44777	9.79735	11.06116
ENST00000317538.9	11.86014	23.60944	21.71437	12.13303	21.0514
ENST00000317571.8	36.45275	65.49402	40.12879	38.91151	62.94468
ENST00000317610.11	1896.03072	3817.8035	2515.68234	2638.71649	3662.16984
ENST00000317734.12	0	0	3.25714	3.0348	0
ENST00000317955.10	10.9654	9.64179	10.4775	8.70852	9.15232
ENST00000318006.10	251.84349	414.12775	254.84223	284.52092	388.52353
ENST00000318083.11	13.93654	22	27	9.04896	55.46655
ENST00000318158.11	325.42882	356.86813	456.75275	338.58951	453.25224
ENST00000318204.5	38.45007	0	8.14002	23.04984	0
ENST00000318282.9	55.77534	24.9706	12.20859	50.44926	28.58423
ENST00000318289.14	0	1.02014	6.57546	3.92718	10.4255
ENST00000318304.12	8.78039	0	1e-5	0	1e-5
ENST00000318424.9	1e-5	2.2642	1e-5	6.36134	9.34465
ENST00000318443.10	188.93757	572.73939	203.62633	124.23848	709.8699
ENST00000318584.10	60.97335	88.648929999999993	56.96719	57.39518	89.16776
ENST00000318622.8	55.07294	119.66201	42.3347	51.66676	171.24925
ENST00000318724.8	2.78547	24.51649	4.58562	1.19316	17.87055
ENST00000319481.8	83.56952	234.19242	101.16216	80.47321	168.73863
ENST00000319562.11	521.19495	811.68913	454.31283	459.0476	898.99727
ENST00000319770.7	43.54598	72.80682	76.15276	60.80963	90.01849
ENST00000320203.8	0	1e-5	0	0	9.38712
ENST00000320211.10	35.87412	91.65493	29.79984	29.1417	94.5688
ENST00000320246.10	48.81375	191.14826	27.24651	29.57412	207.09051
ENST00000320316.8	133.68563	348.81561	160.49146	125.08357	332.25608
ENST00000320631.8	90.6793	271.82991	108.44262	83.06513	448.00539
ENST00000320672.9	955.13679	2004.59253	948.00512	687.93281	991.06397
ENST00000320755.12	155.65897	811.28729	174.43546	111.9145	533.82052
ENST00000320895.10	99.12403	429	131.4665	96.30472	416.82141
ENST00000320996.14	94.82926	79.62923	78.87628	116.68352	59.16373
ENST00000321297.10	0	0	19.72719	17.73097	6.80081
ENST00000321326.11	2.67926	1e-5	0	2.83783	0
ENST00000321356.9	84.42638	251.76105	284.85576	235.08871	177.91664
ENST00000321556.5	179.14001	350.42182	207.97065	112.93728	356.43115
ENST00000321612.8	30.26432	185.94615	44.20348	22.80585	214.28707
ENST00000321757.11	274.08981	484.2806	354.09141	379.96366	384.36999
ENST00000321854.13	3.99603	0	3.25095	5.25471	5.59315
ENST00000321878.10	84.40836	209.4735	58.37016	38.40726	163.55122
ENST00000321944.8	13.20549	19.38684	22.11284	14.21443	12.41733
ENST00000322038.5	51.1029	44.63768	77.18919	63.68525	47.24138
ENST00000322090.8	222.93614	625.62003	333.53741	302.76286	520.0243
ENST00000322099.11	46.30594	24.57842	27.26893	26.61186	17.53019
ENST00000322139.4	9.61389	148.06151	44.78308	53.75	117.98568
ENST00000322157.9	356.22894	708.9599	418.3997	429.61564	620.58666
ENST00000322191.10	0	0	4.22762	0	0
ENST00000322238.12	2.60878	7.02178	6.437	7.43833	17.9716
ENST00000322344.8	54.23397	171.88742	119.00983	59.01456	168.39527
ENST00000322374.10	9.86185	0	20.6677	7.80905	0
ENST00000322396.7	43.27182	117.2252	42.31613	59.25714	108.34625
ENST00000322475.13	100.61563	38.58122	71.78912	76	46.53493
ENST00000322834.7	3.22305	3	2	1.02147	1
ENST00000322886.12	51.00535	297.45577	73.60615	39.54283	307.94264
ENST00000323055.10	73.55624	14.52965	184.76925	293.29975	31.37699
ENST00000323146.8	18.14945	408.67225	163.5338	107.41952	447.82025
ENST00000323301.8	44.77081	45.11783	41.36027	50.43898	57.33356
ENST00000323374.8	20.28094	274.15375	0	6.22604	315.47645
ENST00000323443.6	114.55272	50.35384	98.11119	106.61842	46.53814
ENST00000323460.10	218.35018	300.2606	253.39374	201.43679	283.05051
ENST00000323468.10	41.91666	229.90824	50.0557	15.44248	173.50988
ENST00000323584.10	1e-5	4e-5	91.65814	92.43827	4e-5
ENST00000323668.11	33.02051	61.15318	28.27932	7.35958	259.41795
ENST00000323851.13	176.36419	78.60101	196.81576	192.15824	66.97436
ENST00000323981.6	155.6793	152.78097	141.72633	105.30572	184.34567
ENST00000323984.8	31.29563	40.39438	13.46107	38.40462	35.02004
ENST00000324093.9	22.88765	46.80123	24.27342	18.26786	145.41765
ENST00000324309.8	20.43453	13.30415	12.15406	17.27498	24.06687
ENST00000324324.12	316.44508	715.3949	470.05176	238.82978	365.88022
ENST00000324385.9	0	0	7.33067	0	0
ENST00000324501.10	138.25737	132.5426	124.00641	132.41549	108.29849
ENST00000324545.9	109.41404	108.48796	78.79182	32.05552	36.08732
ENST00000324570.9	24.75817	21.41522	0	7.57906	9.6704
ENST00000324765.13	81.15556	88.17935	100.52174	92.31	78.35556
ENST00000325207.9	16.20992	11.61189	6.12634	0	16.4032
ENST00000325214.10	1.58481	13.38526	1.87489	0	7.10036
ENST00000325279.4	115.66235	68.05055	114.9559	92.6418	84.41634
ENST00000325333.10	255.94572	518.95755	299.72731	199.2529	581.43766
ENST00000325590.9	82.26586	326.65685	70.46734	77.74878	274.56779
ENST00000325875.7	8.89286	111.10345	8.53846	17.08	66.89474
ENST00000326134.10	3.56999	18.98192	4.16338	4.60765	10.81948
ENST00000326505.4	81.21649	171.86441	120.72464	90	128.42857
ENST00000326656.12	77.51662	165.62459	82.88067	83.00017	195.39739
ENST00000326674.10	164.15689	205.67684	168.62043	197.91606	229.03484
ENST00000326873.12	73.2985	222.28819	135.89017	86.33029	211.88678
ENST00000326932.8	525.60557	1507.40968	1033.4167	653.2897	1472.3708
ENST00000327214.5	144.46465	207.91338	255.29599	213.08491	149.31117
ENST00000327347.10	354.04497	828.37717	460.06644	390.44031	823.36655
ENST00000327428.10	102.69477	376.36197	121.29372	129.17661	411.58296
ENST00000327569.7	0	14.51286	0	24.52738	2e-5
ENST00000327773.7	128.01719	196.32398	121.9027	88.68683	237.57927
ENST00000327906.8	8.8037	41.55217	5.84756	5.33498	21.60071
ENST00000328453.9	64.73492	94.59717	51.04008	16.6196	42.97655
ENST00000328568.9	0	6.34019	0	0	4.6424
ENST00000328649.11	190.4082	361.3838	170.96907	166.93064	376.52388
ENST00000328736.7	98.77286	116.91554	108.33629	93.69576	80.72619
ENST00000328796.5	9.64111	49	9.36668	6.20745	125
ENST00000328913.8	23.81323	1.54065	3.294	12.09034	6.04144
ENST00000329006.5	52.71574	7.71853	53.21168	57.10966	28.49977
ENST00000329016.10	64.89545	29.30928	161.19997	218.86334	9.61795
ENST00000329043.7	2.87535	15.9121	0	5.40911	14.59032
ENST00000329138.9	74.71806	233.81729	88.25857	129.84156	297.44749
ENST00000329276.10	312.91815	1031.26879	371.09622	330.26292	883.35183
ENST00000329548.5	39.95317	170.95703	48.45241	48.14773	144.88682
ENST00000329559.8	83.32461	10.10364	170.52918	329.82485	603.79084
ENST00000329600.8	2.22697	18.34856	4.54063	0	10.29664
ENST00000329687.8	16.75646	118.34721	5.55537	18.63396	68.88325
ENST00000329800.7	0	1.59095	15.43394	0	1.56263
ENST00000330010.12	40.59942	45.13443	46.12506	21.20517	55.97371
ENST00000330045.12	17.08075	13.27905	18.06376	12.38044	12.54395
ENST00000330503.12	177.27519	354.63757	246.43647	215.65354	288.14891
ENST00000330675.12	18.83743	9.54571	24.0261	70.71087	12.50106
ENST00000330687.8	7.09412	0	52.47179	28.76476	0
ENST00000330753.6	290.39811	375.37649	383.75512	157.56576	314.68688
ENST00000330877.7	39.6798	0.37025	24.72198	39.86686	9.97395
ENST00000331075.10	22.4853	47.11111	26.81613	19.98135	54
ENST00000331203.7	13	84.45908	24	26.41528	73.81099
ENST00000331320.12	100.23337	503.8118	118.51221	65.87766	271.51187
ENST00000331343.11	27.11424	71.18129	55.13811	43.17534	35.68854
ENST00000331559.9	13.04286	20.42774	1e-5	5.35931	23.79763
ENST00000331581.11	511.08775	704.95051	620.51138	477.23813	743.98574
ENST00000331826.12	4.8095	3.61323	1.58539	1	6.09474
ENST00000331923.9	116.52813	339.35318	136.69699	169.1511	280.94169
ENST00000332065.9	146.74826	324.31196	205.90401	168.02496	341.85837
ENST00000332131.9	25.40051	158.76066	18.90251	34.59789	82.23862
ENST00000332246.10	0	0	0	0	2.80088
ENST00000332441.7	0	0	0	0	21.45557
ENST00000332468.5	9.52129	41	8	10.48636	26.48731
ENST00000332496.10	14.52533	85.8648	60.94819	34.29428	102.87836
ENST00000332725.7	20.52781	5.44514	23.43001	5.19525	39.58611
ENST00000332772.4	0	0	0	0	0
ENST00000332810.4	66.55863	142.1891	43.63534	44.34826	166.2834
ENST00000332830.9	110.08889	306.1082	133.38522	110.98072	330.68219
ENST00000333010.6	12.02529	60.54968	7.81237	5.85847	38.04423
ENST00000333012.5	0	8.36785	0	0	6.625
ENST00000333213.11	37.58338	144.59967	57.54966	47.56396	139.0304
ENST00000333371.8	65.18878	92	85.44244	89.43974	81.76753
ENST00000333425.10	0	0	2.02146	1.59327	0
ENST00000333640.12	10.34009	18.22329	5.80841	18.02968	22.34923
ENST00000333868.10	47.31559	77.63579	67.6028	36.67727	97.79723
ENST00000333896.5	56.94742	156.79046	30.35304	10.0753	126.84742
ENST00000333952.8	16.61779	6.88442	0.07257	7.2714	5.20792
ENST00000334211.12	26.48314	11.3092	35.83767	25.5543	9.11408
ENST00000334538.13	1e-5	18.21487	25.0001	0	19.0841
ENST00000334571.7	70.99661	124.5916	74.82576	96.89866	141.24179
ENST00000334715.7	46.18986	16.78437	33.86188	31.79604	27.71895
ENST00000334785.12	9.86856	19.21903	17.01673	0	56.02554
ENST00000334933.8	1.95153	11.65003	0	0	10.8516
ENST00000334944.9	23.41108	66.08713	80.84757	88.46272	67.55275
ENST00000334976.11	483.79373	665.37393	416.93536	526.4447	727.92174
ENST00000335258.8	3.21365	18.02889	3	1	0
ENST00000335272.10	287.56899	577.98755	320.51978	392.60507	548.57018
