isoform_id	EP1.BRN3B.RO	EP1.WT_ROs_D45	H9.BRN3B.RO	H9.CRX_ROs_D45
ENST00000651800.2	0	0	3.49457	5.57946
ENST00000651807.1	2.83553	1	1.64487	4.09765
ENST00000651829.1	7.27219	0	46	1.08291
ENST00000651854.1	1.45195	0	10.01607	0
ENST00000651875.1	10.64838	0	2.66539	15.81015
ENST00000651891.1	56.44647	1.77135	3.90233	0
ENST00000651892.2	365.96231	452.5534	311.99944	447.92645
ENST00000651903.1	65.82857	1	8.57143	1
ENST00000651922.1	2.70246	37.99749	2.343	0
ENST00000651941.1	86.28413	41.29952	93.72565	35.58433
ENST00000651943.2	191.31387	323.80913	158.44548	252.71307
ENST00000651970.2	1.30061	2.98718	7.25106	15.95126
ENST00000651974.1	72.45659	149.37436	64.75057	108.94563
ENST00000651982.1	166.93141	157.33698	6.05779	160.08484
ENST00000651989.2	69.79015	22.64889	96.25315	20.93537
ENST00000651998.1	44.97851	0	0	0
ENST00000652010.1	6.43204	0	119.67623	0
ENST00000652024.1	10.20571	3.66559	8.39095	0
ENST00000652070.1	37.28812	0	45.08042	0
ENST00000652102.1	10.14785	6.13156	15.35235	29.92157
ENST00000652107.1	44.60436	318.14805	24.53138	419.11908
ENST00000652126.1	0	8.36955	36	0.54125
ENST00000652135.1	6.99883	0	7.07617	0
ENST00000652213.1	3.36387	10.56343	3.38283	9.57543
ENST00000652269.1	0	14.66667	4.94515	24.25453
ENST00000652297.1	6.44534	7.32437	1.63603	3.54944
ENST00000652305.1	3	0	3	9
ENST00000652337.1	168.69627	369.10666	117.34105	332.53763
ENST00000652342.2	12.21242	54.5829	12.66895	74.07703
ENST00000652388.1	63.34822	27.68781	51.61099	12.44705
ENST00000652454.1	4.21918	5.71176	9.44529	10.71644
ENST00000652473.1	11.96499	10.70849	13.81656	6.80543
ENST00000652497.1	9.63206	19.48094	9.69516	11.18778
ENST00000652513.2	21.75104	9.18027	31.74269	4.99235
ENST00000652548.2	181.34141	220.39641	202.18905	204.21436
ENST00000652573.1	204.69512	0	435.99045	4.04091
ENST00000652576.1	107.99751	86.39049	71.77492	109.37594
ENST00000652580.1	0	0	3.63718	0
ENST00000652590.1	5.45841	8.216	4.51044	6.52853
ENST00000652592.1	4.68965	65.70849	0	42.84304
ENST00000652605.1	89.36508	0	2.18243	2.45298
ENST00000652623.1	16.01312	5.14139	0	13.90913
ENST00000652654.3	6.97005	9.9329	4.69294	3.01198
ENST00000652689.1	3167.75158	3910.00194	2499.36356	3327.98441
ENST00000652698.1	62.28362	0	88.69775	1e-5
ENST00000652747.1	134.18336	103.65501	86.25661	102.99315
ENST00000652782.1	188.10808	42.06177	302.61647	60.94493
ENST00000652922.1	3.48917	2.89063	0	3.50108
ENST00000653003.1	0	3.37782	35.89909	2.50789
ENST00000653077.1	1.36885	0	0	0
ENST00000653104.1	0	4.26576	4.24441	1.40289
ENST00000653124.1	0.03922	0	1.06355	1.10683
ENST00000653184.1	0	1.17413	0	0
ENST00000653233.1	1	0	26.22908	0
ENST00000653258.1	4	0	3.55325	0
ENST00000653291.1	2.01833	3.09302	3.2249	0
ENST00000653359.1	26.90065	12.1643	32.57141	17.92711
ENST00000653455.1	31	3.41111	18	4
ENST00000653462.1	5.97395	12	6.26676	15.77085
ENST00000653502.1	26.31683	5.88204	41.35242	3.5231
ENST00000653575.2	3.76619	5.27349	12.40437	8.72541
ENST00000653708.1	0	0	0.34647	0
ENST00000653745.1	2.1871	0	0	0
ENST00000653756.2	1	1.21676	1.26765	0
ENST00000653820.1	0	1.40762	0	0
ENST00000653825.1	0	0	25.4332	0
ENST00000653835.3	7.3392	0	41.25783	0
ENST00000653852.1	0	0	0	1.31987
ENST00000653952.1	0	11.61446	0	4.30124
ENST00000653994.1	2.54957	2.48261	27	1.19844
ENST00000654004.1	1.09618	0	4.52396	0
ENST00000654015.1	36.60421	133.05984	66.12978	113.22777
ENST00000654025.1	91.63381	1	14.03547	5
ENST00000654147.3	0	2.8093	0	6.19739
ENST00000654228.1	139.43699	4.85647	75.11767	3
ENST00000654331.1	5.06494	39.80419	0	14.237120000000001
ENST00000654353.1	37.4703	8.75761	8.02413	26.69796
ENST00000654370.1	17.1819	6	7	17
ENST00000654529.1	0	0	0	0
ENST00000654568.1	37.75797	3	5	1
ENST00000654594.1	35.64459	15.60471	4.42826	18.48889
ENST00000654616.2	1.94537	0	0	2.24117
ENST00000654635.1	20.39336	3.16145	8.94808	3.70176
ENST00000654706.3	19.78541	9	14	9.10653
ENST00000654728.1	15.48515	17.93294	13.65143	7.76938
ENST00000654736.2	7.61984	3	2.27843	2.14359
ENST00000654743.1	22	7.5	25.76046	4.64024
ENST00000654777.1	6.23023	1.07729	2.32776	0
ENST00000654795.1	1099.96931	2013.85522	646.07635	1949.06702
ENST00000654851.1	193.01756	36.72461	271.88782	43.87621
ENST00000654857.1	9.9052	0	5.78592	0
ENST00000654883.1	0	2.41962	0	0
ENST00000654890.1	11.62052	18.944	13.0846	55.90995
ENST00000654939.1	0	0	0	0
ENST00000654949.1	5.41867	4.29248	0	0
ENST00000655036.1	0	0	2	0
ENST00000655116.1	86.09792	215.53365	68.27325	221.28125
ENST00000655126.1	21.2986	34.28151	30.13521	27.14762
ENST00000655177.1	0	1.30456	0.66667	1.86819
ENST00000655221.1	3.37202	1.11661	10.81325	0
ENST00000655253.1	6.98983	0.38732	1.64288	4.91267
ENST00000655366.1	0	0	7	0
ENST00000655399.1	12.78172	20.31759	21.44303	9.34613
ENST00000655407.1	29.14073	1.35346	31.68887	0
ENST00000655530.1	0	5.04705	0	0
ENST00000655540.1	2724.41021	1.6e-4	2226.43107	63.83065
ENST00000655630.1	0	0	1	43.31645
ENST00000655651.1	1.26779	4.55869	8.68749	3.82944
ENST00000655667.1	1.35045	0	1e-5	0
ENST00000655771.2	18.00637	18	13.5	23
ENST00000655902.1	20	8	21	20
ENST00000655923.1	546.64303	488.9692	976.45466	389.88132
ENST00000656070.1	1	20.68876	1	6.82131
ENST00000656150.1	2	0	7.10521	1
ENST00000656188.1	0	9.61349	1.41721	3.97985
ENST00000656218.1	1e-5	10.46991	5.71206	1e-5
ENST00000656230.1	106.7543	0	3.48378	6.17338
ENST00000656389.1	15.11325	0.49382	23.57537	0
ENST00000656426.1	6.23886	0	5.17595	0
ENST00000656518.1	8.86166	8.36766	12.90365	4.71037
ENST00000656644.1	0	2.13416	2.55499	4.05588
ENST00000656705.1	10.22032	0	0	0
ENST00000656754.1	24.8181	1	4	2
ENST00000656756.1	3.59552	3	2	2
ENST00000656771.1	0	2.85023	6.42827	0
ENST00000656865.1	0	41.04562	0	2.83575
ENST00000656911.1	11.53737	3.42667	17.10165	4.14697
ENST00000656934.1	14.66667	3.07303	27	6.41704
ENST00000656960.1	1.52418	2.09883	2.67109	4.76135
ENST00000656966.1	3.375	8.44225	2.66353	8.73224
ENST00000656993.1	37.6518	22.88338	20.75002	28.10235
ENST00000657140.1	0	0	63.5089	0
ENST00000657144.1	1.17734	0	3.24298	0
ENST00000657158.1	10.11299	0	7.29872	0
ENST00000657172.1	25.93528	11.82003	15.96838	15.20499
ENST00000657329.1	7.77187	7	4	6.15746
ENST00000657335.1	5.31325	17.75854	12	13.87667
ENST00000657397.2	42	22	0	45.52077
ENST00000657430.1	2.44183	0	1.13352	1.03471
ENST00000657531.1	0	1e-5	4.02061	0
ENST00000657540.1	2.18647	5.22081	1.43322	0
ENST00000657613.1	7.28818	8.3543	0	0
ENST00000657703.1	48.8832	1.16462	66.89466	1
ENST00000657744.1	0	0	0	0
ENST00000657766.1	1	0	0	6.5
ENST00000657769.1	3.625	0	7.2	0
ENST00000657934.2	12.28966	4.23656	2.37306	2.55465
ENST00000658057.1	4.1534	0	1.47336	1.28874
ENST00000658077.1	55.95153	15.48087	130.07931	43.84195
ENST00000658093.1	0	0	16.42999	2.80596
ENST00000658154.1	2.72035	6.30454	15.87848	5.29016
ENST00000658256.1	0	0	33.34859	3.40733
ENST00000658270.1	11	39	9.13527	9
ENST00000658276.1	2.30177	7.37713	0	14.31619
ENST00000658310.1	6.05664	1.37577	51.95646	4.36073
ENST00000658319.1	0	2.95816	1.79244	0
ENST00000658344.1	51.31257	6	15.2154	8.04441
ENST00000658348.1	4.48244	2.05333	1.54469	0
ENST00000658413.1	17.63428	2	28.80086	9.72071
ENST00000658445.1	2.34202	1	0	0.34892
ENST00000658463.1	0.48903	0	0	1.60735
ENST00000658483.1	4.44012	6.41944	0	6.89982
ENST00000658487.1	2	0	37.55611	0
ENST00000658490.1	8.27815	6.74862	2.71755	2.78613
ENST00000658532.1	0	8.95034	0	7.39737
ENST00000658674.1	7.35377	5.68733	12.4181	2.01047
ENST00000658766.1	11.08073	8.67394	13.25744	8.35564
ENST00000658778.1	13.57044	0	18.51675	0
ENST00000658832.1	17.71315	18.81273	13.43388	19.26465
ENST00000658849.1	0	4.50702	1.92302	6.61547
ENST00000658877.1	9.62497	43.94233	1.05708	20.66374
ENST00000658932.3	34.71054	17.14022	38.50635	14.86632
ENST00000658963.1	1.22408	9.72737	1.02386	6.947
ENST00000659044.1	6	11.89689	3	3
ENST00000659114.1	40.55303	0	13.85603	1.56281
ENST00000659164.1	15.0713	0.5	0	0.5
ENST00000659168.1	0	10.28239	1.39553	2.54097
ENST00000659194.3	12.47363	16.15901	0	0
ENST00000659211.1	30.65651	3.09918	49.02814	1.81744
ENST00000659274.1	32.36761	23.42942	34.68594	24.6475
ENST00000659341.1	3.68743	0	2.7846	4.47779
ENST00000659351.1	0	1.40683	68.96358	3.12991
ENST00000659385.1	9	0	6.85801	2
ENST00000659459.1	1.38057	0	4.19759	0
ENST00000659470.1	2.72978	105.72834	3.10815	8.1423
ENST00000659537.1	19.27595	0.8311	6.82243	16.73135
ENST00000659539.1	6.98156	10.16623	1.70515	5.64598
ENST00000659546.1	0	14.41994	0	0
ENST00000659567.1	17.90051	0.7869	3.12334	3.11444
ENST00000659617.1	0	3.16145	0	3.70176
ENST00000659644.2	36.83958	32.22994	635.65029	30.42367
ENST00000659668.1	24.57597	0	2	0
ENST00000659757.1	180.46578	29.24149	17.81034	14.50768
ENST00000659769.1	8.23072	2.36736	1e-5	12.03532
ENST00000659860.2	3.47286	0.46224	0	2.64283
ENST00000659873.1	0	0	0.5	0
ENST00000659934.1	18.47331	14.43307	9.31557	8.09101
ENST00000659984.1	2.34202	1	23.73324	0.34892
ENST00000659985.1	5.56622	0.5	11.65046	0.5
ENST00000660000.2	3.53302	2.41908	7.93924	1.40685
ENST00000660020.1	395.39512	67.02733	40.63308	270.86409
ENST00000660061.1	0	0	55.58656	0
ENST00000660072.1	5.14586	3.60506	21.08307	1.10191
ENST00000660098.1	0	2.94811	2	2.74313
ENST00000660138.1	13.34651	49.67933	0	40.63694
ENST00000660194.1	54.36363	32.58467	177.65192	36.59785
ENST00000660242.1	0	0	4.99607	19.36754
ENST00000660264.1	0	3.41724	0	0
ENST00000660292.2	16.76318	2.28033	81	4.33333
ENST00000660325.2	0	1.66667	1e-5	11
ENST00000660326.1	2	1	6	1
ENST00000660337.1	11.1849	1.71868	11.72667	3e-5
ENST00000660378.3	22.33652	14.12765	11.92634	16.29304
ENST00000660424.1	13.95923	31	5.64189	11
ENST00000660425.1	14	24	9	5
ENST00000660446.2	9.40602	6.95754	20.14251	9.18773
ENST00000660521.1	0	1.32138	0	0
ENST00000660584.1	62.27085	11	33.09006	3.44088
ENST00000660592.2	0	0	0	1.54319
ENST00000660606.1	0	1.01942	1	0
ENST00000660661.1	0	2.7657	0	4.99369
ENST00000660676.1	191.20741	6.86878	5.68472	3.28014
ENST00000660706.2	0	94.80404	21.44037	155.24057
ENST00000660742.1	0	2.63483	0	10.74889
ENST00000660752.1	6.38941	28.07696	15.39897	0
ENST00000660769.2	2	4	0	5
ENST00000660803.1	6.32686	2	4	1
ENST00000660808.3	2.84147	5.97059	5.07545	8
ENST00000661006.1	0	2.66287	0	0
ENST00000661026.1	2.01833	8.7466	0	27.81203
ENST00000661093.1	0	0	0	9
ENST00000661212.1	0.31573	0	0	0.18488
ENST00000661376.1	0	4.685	0	1.18291
ENST00000661416.1	31.90875	4.88889	31.86207	24.10356
ENST00000661468.1	0	0	6	3.96249
ENST00000661514.1	0	1.71632	4	2.40882
ENST00000661550.1	12.85666	7.18673	6.63115	1.85599
ENST00000661551.1	85.06543	90.00558	59.20134	63.36718
ENST00000661654.1	1.53433	1.55619	0	1.2948
ENST00000661668.1	0	1.06552	0	0
ENST00000661706.1	0	0.02596	0.13255	3.08342
ENST00000661709.1	0	0	13	0
ENST00000661736.1	8.61631	2.55172	2	1.65339
ENST00000661751.1	23.42857	4.23084	21.7196	1.16488
ENST00000661769.1	3.36666	4.73673	1.33903	0
ENST00000661818.1	11.53521	6.18727	1e-5	15.73596
ENST00000661849.1	3.7424	8.06643	3.01998	0
ENST00000661885.1	18.51758	1.92129	0	0
ENST00000661955.1	1.34372	1.39151	2.12026	3.9376
ENST00000661983.1	0	0	1.35035	0
ENST00000661984.1	64.54924	20.84901	10.89352	22.09191
ENST00000662007.1	2.44091	1	6	2.4323
ENST00000662009.1	2.08363	0	0.76649	3.01432
ENST00000662069.1	0.32507	8.44124	0	5.54181
ENST00000662140.1	0.5	1.12293	0	0
ENST00000662171.1	5.45956	26.33562	3.10815	32.26647
ENST00000662218.1	0	2.04558	0	0
ENST00000662234.1	6.91421	3.79308	10.2092	11.78651
ENST00000662319.2	43.45428	30.20786	57.70988	33.18665
ENST00000662330.1	1.36243	30.19972	0	22.8552
ENST00000662364.1	10.0007	0	19.905639999999998	1.28429
ENST00000662476.1	0	3.03038	0	0
ENST00000662553.1	7	0	8	1.1743
ENST00000662554.1	4.36757	11	2.15733	6
ENST00000662576.1	4	0	3.55325	0
ENST00000662578.1	1.84243	0	0	0
ENST00000662621.1	8.47646	3	6.18688	4.28975
ENST00000662643.1	0	13.5	0	6.5
ENST00000662685.3	1e-5	22.74918	0	870.348
ENST00000662688.1	1.88881	10.74633	1.37677	1.90007
ENST00000662690.1	3.15364	7.19596	3.11925	5.25184
ENST00000662797.1	12	16	6.51915	1
ENST00000662828.1	0	0	1	16.2694
ENST00000662869.1	0	457.55508	188.77754	349.12165
ENST00000662871.1	158.77407	0	2.5809	9.76331
ENST00000662922.1	9.35453	5.25659	6.17706	0
ENST00000662925.1	0	2.93762	0	3.52116
ENST00000662946.1	5.83461	6.5426	4.30377	1.12785
ENST00000663015.1	8.17357	2.19612	4.13652	4.14905
ENST00000663063.1	11	12.10739	6.12208	10.04411
ENST00000663073.1	33.14329	44.80244	28.38932	48.82815
ENST00000663150.1	0	1.23331	0	2.89932
ENST00000663156.2	4.07874	1	8.44826	3.38546
ENST00000663159.1	1	0	10	1
ENST00000663212.1	3.74847	0	5	1.15722
ENST00000663243.1	1.55138	0	5.8363	0
ENST00000663291.1	0	0	5.17595	0
ENST00000663311.1	6	0	20.4287	2.04613
ENST00000663315.3	1.42708	7.75548	0.14291	11.6979
ENST00000663379.1	0	6.75842	2.41157	14.10796
ENST00000663411.1	7.00701	110.44453	1.01465	9.9501
ENST00000663424.1	1.0401	0	1.09681	0
ENST00000663444.1	9.81635	0	14.07683	1.35194
ENST00000663448.1	47.82883	42.7436	29.67067	50.56103
ENST00000663449.1	2.24467	0	2.9435	7.22438
ENST00000663480.2	19.82215	0	2.31782	2.60908
ENST00000663519.1	0	0	1.4537	6.64529
ENST00000663562.1	15.51082	2	9.00038	14.05884
ENST00000663647.1	1.78614	0.26607	0	0.84852
ENST00000663655.2	1	0	0	0
ENST00000663663.1	2	0	3	0
ENST00000663674.1	0	1.14253	2	6
ENST00000663720.1	1	2	2	2
ENST00000663774.1	49.91213	16.27839	95.33917	34.52586
ENST00000663838.1	16.15877	1.32138	18.31493	11.40327
ENST00000663881.1	9.4187	0	2.16199	0
ENST00000663931.1	26.76646	59.73757	23.16177	42.55497
ENST00000663941.1	3.50717	20.3355	3	0
ENST00000663973.1	5.38843	0	7.30622	0
ENST00000664094.1	18.43343	1.20595	17.22285	7.63707
ENST00000664133.1	4	3	13	3
ENST00000664138.1	0	1.33333	0	14.66667
ENST00000664155.1	4.17402	3.29874	0	28.95555
ENST00000664197.1	5.625	6.43482	1.33647	2
ENST00000664279.1	7	0	2	5.1185
ENST00000664306.2	0	2.19249	4.53671	3.23774
ENST00000664341.1	1	0	1.57436	0
ENST00000664346.1	28.55538	0	0	0
ENST00000664417.1	0	0	0	1.4777
ENST00000664429.2	4	14	12.57812	9
ENST00000664453.1	1	0.5	11.375	0.5
ENST00000664621.1	3	9	0	3
ENST00000664766.1	2	0	13	0
ENST00000664777.1	0	0	5	0
ENST00000664779.1	5.05551	5	27	2
ENST00000664783.1	40.38792	3.41693	19.31538	9.78438
ENST00000664827.2	0	0	2.26165	0
ENST00000664838.1	0	0.7869	6.60317	0
ENST00000664853.1	2.40688	37.12662	0	18.12201
ENST00000665000.1	5.47418	2.14967	8.01937	3
ENST00000665016.1	0	1.629	0	9.46358
ENST00000665026.1	0	0	7	0
ENST00000665093.1	56.93137	0	4	0
ENST00000665204.1	6.42209	1.23871	3.81225	3.14631
ENST00000665236.1	3.05915	2.03054	6.77108	5.75148
ENST00000665265.1	0	0	20.86548	0
ENST00000665432.1	2.44183	0	25.23144	0.64392
ENST00000665449.1	218.62113	378.95333	189.98258	286.63321
ENST00000665554.1	3.32571	0	1.4	0
ENST00000665585.2	15.46228	3e-5	0	2e-5
ENST00000665637.1	57.439	9.64452	14.24137	6.33419
ENST00000665662.1	2.70401	0	0	0
ENST00000665670.2	10.7674	2.00603	11.46666	17.03643
ENST00000665678.1	6.08025	10.20496	2.01867	0
ENST00000665738.1	82.06578	70.21724	104.02158	69.50826
ENST00000665763.1	22.21038	29.18822	18.98832	10.0904
ENST00000665790.1	3.49484	0	14.39732	1
ENST00000665922.1	2.08817	3.97797	0	0
ENST00000665988.1	7.30898	4.02573	6.37941	8.39896
ENST00000665989.1	26.35948	5	35.60729	3
ENST00000666013.1	4.28255	0	15.30029	0
ENST00000666112.1	0	0	6	2
ENST00000666123.1	4.62848	2.89063	0	3.50108
ENST00000666397.1	0	0	7.83232	0
ENST00000666399.1	0	0	11.91232	0
ENST00000666436.1	9	1	4	2.66667
ENST00000666441.1	1	0	3	3
ENST00000666464.2	13.61216	57.03152	2.68342	8.33316
ENST00000666503.2	4.72781	5.9513	2	0
ENST00000666555.2	9.8051	19.09721	0.23753	7.84895
ENST00000666593.2	0	0	0	143.28445
ENST00000666605.1	4.73972	1.33137	7.31894	2.54084
ENST00000666677.1	0	20.44294	2.35294	36.15
ENST00000666730.1	1.38057	0	5.17595	0
ENST00000666788.1	8.43953	0	11	3
ENST00000666824.1	10.91647	5.1324	0	2.48121
ENST00000666902.3	13.69836	4.89214	39.35161	3.59927
ENST00000666938.1	4.34567	3.38543	2.09112	2.45882
ENST00000666965.1	0	1	0	0
ENST00000666993.1	0	0	85.40571	0
ENST00000666996.1	1.3385	0	0	0
ENST00000667008.1	4.50509	4.07589	0	1.78678
ENST00000667019.1	72.48695	15.68883	16.95858	9.46361
ENST00000667026.3	18.7945	40.76485	45.4481	62.45117
ENST00000667034.1	9.2086	5.86359	11.28462	1.88552
ENST00000667056.1	1.78388	22.69836	7.05422	4.14927
ENST00000667081.1	20.23666	8.77287	3.48395	6.7746
ENST00000667092.1	2	0	7.13157	0
ENST00000667142.1	0	0	0	1.08868
ENST00000667154.1	2.92857	0	0	0
ENST00000667164.1	2	0	11	8
ENST00000667169.1	6.99363	0	4.5	0
ENST00000667184.1	8.94305	2	1	0
ENST00000667323.1	8.46873	15.84318	10.15704	10.52049
ENST00000667326.1	53	3	65.80012	1
ENST00000667327.2	7	9.39436	0	2.92563
ENST00000667331.1	8.52504	0	3.27017	0
ENST00000667348.1	0	8.39329	0	2
ENST00000667362.1	0	0	0	0
ENST00000667402.1	0	0	9.92086	1.91021
ENST00000667409.1	1.63782	5.52688	0	0
ENST00000667421.1	17.90573	32.24566	15.03057	75.86166
ENST00000667433.1	9.77913	0	5.33424	0
ENST00000667435.1	0	0	0	37.83512
ENST00000667483.1	34.71184	71.71569	0	67.939
ENST00000667600.1	120.85554	19.0322	186.65278	23.90335
ENST00000667658.1	0	1.33333	0	14.66667
ENST00000667669.1	70.87806	20.48231	53.55956	14.36059
ENST00000667672.2	2.71151	2.52629	4.86984	5.6163
ENST00000667694.1	8.73694	1	1	0
ENST00000667706.1	46.66516	97.13847	5.95464	29.0554
ENST00000667809.1	11.36688	0	2.9435	7.22438
ENST00000667839.1	24.44848	24.72611	29.21823	16.40254
ENST00000667857.1	27.79696	9.96114	19.29657	31.1177
ENST00000667979.2	303.58437	358.84549	170.40758	288.2497
ENST00000667983.1	0	2.79361	20.23165	2.23697
ENST00000668081.1	0	39.36687	1.37235	0
ENST00000668118.1	21.13449	44.26277	7	42.17227
ENST00000668169.1	23.07159	0	0	5.87517
ENST00000668232.1	8.94813	3	142.51391	2.06148
ENST00000668242.1	1	2.32532	4.06917	0
ENST00000668306.2	25.40618	3.16864	20.31299	2.1041
ENST00000668335.1	0	0	0	0
ENST00000668345.2	6.30294	21.70695	2.75937	8.84227
ENST00000668539.1	1.09071	6.516	3	0
ENST00000668584.1	1	13.5166	5.2054	10.30573
ENST00000668623.1	0	8.20118	1.32734	2.89932
ENST00000668656.1	0	0	0	0
ENST00000668657.1	12.22076	3.19535	29.83643	31.38653
ENST00000668691.1	12.56257	6.42919	167.01246	12.53529
ENST00000668704.1	0	0	0	0
ENST00000668719.1	4.88438	0	1.51155	0
ENST00000668751.1	1.14651	1.06552	0	0.84576
ENST00000668783.1	2.13344	1.39888	3	2
ENST00000668790.1	1.19956	0	0	0
ENST00000668840.1	0	1.34205	7	2.92563
ENST00000668929.1	13.4852	235.36034	5.27875	170.12684
ENST00000668946.1	0.48903	2.1059	1.5	0.79999
ENST00000668985.1	23.19961	2.92042	11.01483	9.28452
ENST00000669018.1	55.15103	36.21365	50.38772	35.54708
ENST00000669053.1	8.92452	4.32723	15.31926	10.37261
ENST00000669075.1	1	0	0	0
ENST00000669087.1	0	0	0	0
ENST00000669094.1	0	6.2054	7.45564	0
ENST00000669126.1	6.62873	3.32553	1e-5	1.10735
ENST00000669174.1	4.68882	0	10.63637	0
ENST00000669217.1	3.6269	2.7571	0	0
ENST00000669279.1	1.98944	3.17698	6.31546	4.20314
ENST00000669288.1	14.75438	8.10045	7.74987	7.63941
ENST00000669401.1	21	0	13	0
ENST00000669470.1	2	7.5	2.13304	13.35976
ENST00000669528.1	0	0	1.66864	2.33878
ENST00000669589.1	3.02865	4.67299	4.68455	9.28056
ENST00000669680.1	4.46249	0	7.83845	0
ENST00000669696.1	0	0	10.09845	0
ENST00000669884.1	0	0	0	0.4406
ENST00000669900.1	31.53531	0	0	0
ENST00000669934.1	10	3	25	1.40661
ENST00000670057.1	2.28214	4.24518	3	4.34661
ENST00000670058.1	36.71289	77.82825	11.9182	59.15439
ENST00000670059.1	12.28966	4.23656	24.04158	11.08975
ENST00000670070.1	7.38816	0	12.75883	2.09974
ENST00000670079.1	18.94857	2.7657	21.61613	4.99369
ENST00000670094.1	125.94497	101.5545	86.52857	132.561
ENST00000670095.1	0	1.53814	0.16746	7.77514
ENST00000670236.1	31.23065	13.87176	11.46342	7.57839
ENST00000670436.1	3	0	6	0
ENST00000670491.1	0	6.59419	4.71789	0
ENST00000670516.1	15.43274	8.93729	15.06737	25.14846
ENST00000670612.1	10.19599	71.48954	13.08164	35.65437
ENST00000670627.1	2.87484	0	0	2.94221
ENST00000670745.1	36.56483	92.06989	7.92589	85.60796
ENST00000670770.1	14.45749	0	5.10099	0
ENST00000670799.1	17.18266	2.6021	8.86551	29.45403
ENST00000670817.1	18.51758	0	0	12.76322
ENST00000670940.1	39.32945	18.17827	53.85485	16.49121
ENST00000670969.2	0	0	5.68766	0
ENST00000671018.1	78.47283	25.75597	84.67599	59.47885
ENST00000671073.2	123.50721	71.21215	119.51721	83.81561
ENST00000671098.1	0	0	0	0
ENST00000671125.1	9.39382	0	0	0
ENST00000671254.2	132.9529	212.68006	141.0201	461.66398
ENST00000671326.1	12.09949	6.95055	3.83431	5.06425
ENST00000671333.1	11.80766	1.33333	0	14.66667
ENST00000671403.1	71.85702	6.82694	15.05452	8.17998
ENST00000671407.1	47.4345	31.5076	28.53595	52.85681
ENST00000671496.1	1.07141	20.30774	0	25.62333
ENST00000671498.1	5.16138	13.774	2.67382	1.91072
ENST00000671542.1	2.61422	2.33225	13.5	3
ENST00000671563.1	0	3.69654	0	0
ENST00000671595.1	1.39797	3.19656	0	7.94467
ENST00000671605.1	0	0	0	0
ENST00000671608.1	12.73647	0	21.75779	2.88149
ENST00000671626.1	9.69152	2.33225	13.5	0
ENST00000671635.1	5.17325	109.97222	6.75	94.89643
ENST00000671730.1	50.49375	4.37808	10.39514	38.961
ENST00000671741.2	165.30569	181.40669	272.7446	125.14182
ENST00000671800.1	101.00827	57.44319	198.45737	38.961
ENST00000671906.1	0	44.19142	0	49.03483
ENST00000671916.1	116.65789	27.43663	223.65701	92.10135
ENST00000671971.1	194.34426	6.36993	377.96468	1.92472
ENST00000672050.1	12.85537	3.40985	0	0
ENST00000672088.1	32.06671	46.24011	23.56078	63.89779
ENST00000672178.1	33.56345	15.30761	12.62979	4.38621
ENST00000672186.1	173.3372	1591.57971	2.80998	1794.82924
ENST00000672224.1	1	4	4	0
ENST00000672240.1	36.98183	9.94393	59.93435	18.3298
ENST00000672280.1	4.99139	20.05133	2.61883	30.93453
ENST00000672314.2	5.8203	1.249	12.00536	2.21556
ENST00000672366.1	12.9534	26.91111	0	25.02415
ENST00000672422.2	51.50145	10.94181	124.72339	24.15084
ENST00000672467.1	12.42882	11.25401	58.53606	35.38021
ENST00000672502.1	0	145.13397	5.2361	64.84204
ENST00000672513.1	10.69966	7.79197	7.07402	1.50476
ENST00000672818.3	2.07335	13.4669	34.78937	5.04411
ENST00000672866.1	12.39901	0	12.43273	1.37855
ENST00000672902.1	10.678	5.24846	9.84391	8.42596
ENST00000672930.1	22.34768	7.55284	45.78922	16.01827
ENST00000672955.1	40.93617	19.06899	39.66667	30.62038
ENST00000673298.1	79.08104	80.93194	246.8754	119.94116
ENST00000673363.1	225.37876	0	224.03786	0
ENST00000673475.1	56.62788	8.15456	56.42977	3.10195
ENST00000673631.1	88.77679	25.58326	13.8071	12.43511
ENST00000673634.1	66.78573	32.49922	55	43
ENST00000673638.1	3.14929	16.10052	9.93991	2.28021
ENST00000673673.2	306.22686	15.24414	151.75011	12.84006
ENST00000673678.1	15.44126	13.10232	15.61953	7.54718
ENST00000673741.1	4.93027	10.27587	36.62172	6.56203
ENST00000673762.1	1e-5	0	253.45839	0
ENST00000673783.1	0	0	0	0
ENST00000673789.1	1.23573	0	0	1
ENST00000673816.1	0	0	0	0
ENST00000673817.1	5.34107	1.38606	51.04487	0
ENST00000673818.5	0	16.62788	0	7.77848
ENST00000673822.2	243.05453	200.40465	212.94397	146.30103
ENST00000673847.1	2.46819	0	13.72223	25.36563
ENST00000673864.2	0	0	96.03206	2.38493
ENST00000673867.1	12.38746	4.11385	9.11869	2.44296
ENST00000673881.1	2.59369	2.85645	19.60971	40.66992
ENST00000673888.1	16.08252	10.54269	25.10298	0
ENST00000673891.1	20	174.19038	14.85281	134.00748
ENST00000673892.1	18.23517	12.45561	2e-5	35.24043
ENST00000673915.1	94	13	8	8
ENST00000673923.1	26.82121	0	0.08852	0
ENST00000673934.1	183.74566	477.33022	113.86913	275.07644
ENST00000673981.1	39.58996	7.32662	5.32947	1.33903
ENST00000673997.1	31.12217	45.32987	15.72884	45.96738
ENST00000674005.2	0	11.42742	0	23.29904
ENST00000674014.1	28.33885	6.07853	54.05661	3.66614
