isoform_id	EP1.BRN3B.RO	EP1.WT_ROs_D45	H9.BRN3B.RO	H9.CRX_ROs_D45
ENST00000410048.5	0.3217	0.17644	0	0.27491
ENST00000410065.5	0.09399	0.2127	0.25218	0.49592
ENST00000410068.5	0	0.62827	0	0.4291
ENST00000410103.2	0	0.47552	0	0.50527
ENST00000411419.7	3.63217	4.46358	8.25459	4.15135
ENST00000411426.1	1.06049	0.1987	0.6447	0.26197
ENST00000411491.5	0	2.14828	0	5.57926
ENST00000411539.7	68.12507	8.14033	19.54939	4.82063
ENST00000411579.3	0.36732	0.12242	0.82502	0.32278
ENST00000411582.4	0	0.33507	0	0.55981
ENST00000411637.6	6.73586	5.97759	8.84946	5.86706
ENST00000411698.6	1.45395	2.28615	2.30831	2.22228
ENST00000411829.6	0.62375	1.09591	0.96887	0.57379
ENST00000411932.1	1.83203	0.44765	3.56561	0.24684
ENST00000412050.8	3.77192	2.83384	6.23279	1.98028
ENST00000412051.5	32.12989	19.54158	23.11564	23.76239
ENST00000412094.6	7.75704	2.19912	9.06521	2.62943
ENST00000412122.4	0.14826	2.76051	0.06246	0.82066
ENST00000412145.5	1.24114	0.60682	2.53212	0.85274
ENST00000412203.2	0.47556	0.1086	0	0
ENST00000412272.6	0.72827	0.73689	0.50356	0
ENST00000412318.5	0.14437	0.46792	0	0.20716
ENST00000412389.5	1.84777	0.99975	0.8415	0.67056
ENST00000412423.8	0.11764	0.39434	0	0.63829
ENST00000412458.6	1.50151	0	0	0
ENST00000412622.5	0	2.13145	0	0
ENST00000412670.1	13.61968	1.0078	0.71658	1.71073
ENST00000412691.5	0.25461	0.26042	0.12659	0.24913
ENST00000412711.7	51.00992	0.33545	90.9794	1.02192
ENST00000412712.1	0.07594	0	0	0.08207
ENST00000412715.3	0	0.74685	0	0.65264
ENST00000412723.6	1.97234	1.06547	1.96363	21.82966
ENST00000412882.5	0.13674	0	0	0
ENST00000412920.7	2.81587	1.22339	5.39979	2.66074
ENST00000413034.3	0	0.51953	0	1.2563
ENST00000413076.2	0.40109	0.07177	0.30061	0.13332
ENST00000413118.5	0	0.01537	0.45816	0.64011
ENST00000413127.1	0	18.10906	0	0
ENST00000413171.6	1.84311	1.29139	1.14238	1.39945
ENST00000413188.5	0.57092	0.52226	0.27061	1.39513
ENST00000413393.5	7.39881	11.67265	2.91769	9.76184
ENST00000413464.6	3.77033	1.87859	3.78233	1.41411
ENST00000413543.6	0.91454	0.87735	1.49759	0.42402
ENST00000413626.2	0.21932	0.37911	0.14438	0.7625
ENST00000413643.5	2.13724	0.85586	1.56446	1.61126
ENST00000413716.7	1.54752	11.18412	0.60939	0
ENST00000413737.2	4.47982	0.91129	1.83328	0.83032
ENST00000413800.5	2.87319	2.11609	1.93697	11.8406
ENST00000413828.3	0	0.2663	0	0.38256
ENST00000413904.6	0.31468	0	0.16702	0.15681
ENST00000413984.6	0.20373	0.40784	0.7279	0.09717
ENST00000414031.5	3.2595	6.8267	2.62027	9.47062
ENST00000414034.7	0	0	0.14395	0
ENST00000414043.7	0.74837	0	1.09168	2.12128
ENST00000414198.7	0.52992	0.327	0.43725	0.30038
ENST00000414212.5	0.87045	0.27454	0.85621	1.18625
ENST00000414255.1	7.85297	0.17451	0.24986	0.28741
ENST00000414324.5	0	0.16037	0	0.57236
ENST00000414393.5	11.10122	0.07461	12.04695	0.87631
ENST00000414593.5	1.8665	0.39411	1.88639	0
ENST00000414739.3	7.35052	15.76921	4.28744	15.17251
ENST00000414866.6	0.13159	0.08276	0.26234	0.40398
ENST00000415033.3	0.30311	0.56011	0.89929	0.46421
ENST00000415040.6	1.68847	5.30494	1.0071	3.99787
ENST00000415516.5	0.09526	0.10179	0.43905	0.24285
ENST00000415557.2	0.32054	1.42856	0.32921	1.07489
ENST00000415585.7	2.25027	0.69773	5.11076	0.93681
ENST00000415609.6	1.51584	2.25356	3.87159	3.3322600000000002
ENST00000415684.6	0.48224	0.78277	0.17939	0.59201
ENST00000415757.7	0	1.41832	1.33304	1.44443
ENST00000415803.2	1.59515	0.90795	2.75337	1.31306
ENST00000415863.5	0	0	2.73372	0
ENST00000415950.5	0.83742	0	0.69397	0
ENST00000416160.1	5.49538	2.71032	4.59514	3.24367
ENST00000416220.7	0.45961	0.5364	0.879	0.85657
ENST00000416302.6	0	0.06994	0	0
ENST00000416382.6	7.28501	9.98066	10.12166	14.26121
ENST00000416400.1	0.75011	0.15411	0.63611	0.24834
ENST00000416504.5	0.09904	0.31838	0.03615	0.4924
ENST00000416541.5	0	0.21873	0.58866	0
ENST00000416671.5	0.2755	1.58037	0.32207	0.90894
ENST00000417037.8	0.72877	0.29495	0.56591	0.91548
ENST00000417122.7	0.52842	5.59613	0.41233	1.0161
ENST00000417185.6	1.14447	0.02606	0.33767	0.99074
ENST00000417232.6	0.53195	1.22379	0.40538	0.67064
ENST00000417238.5	0.15103	0.41034	0.53594	0.5734
ENST00000417361.2	0.79990000000000006	1.63194	0.34058	0.40874
ENST00000417376.5	0.06652	0.08561	0.07071	0.23063
ENST00000417464.6	0.19842	0.08366	0.23925	0.41342
ENST00000417835.1	0.27628	1.91358	0.17112	0.18646
ENST00000417862.2	0.08112	0	0.12493	0.16413
ENST00000417956.6	1.63935	0.74553	1e-5	1.08316
ENST00000418019.5	0.28216	0.30847	0.45898	0.20867
ENST00000418034.1	0.29285	0.4577	0.64892	0.24882
ENST00000418210.2	4.51834	1.28996	3.85656	1.78659
ENST00000418341.1	0.06097	0	0.74958	0.74248
ENST00000418391.6	3.82866	6.91243	6.30554	8.38576
ENST00000418696.5	0	1.81345	0	1.9045
ENST00000418777.5	0.06597	0	0	0.11088
ENST00000418909.6	1.33619	2.79297	0.7248	3.52994
ENST00000418957.1	0	0.48496	0	0
ENST00000418998.7	0.38945	1.72545	0.12675	1.00758
ENST00000419026.5	0.45209	0.78505	1.04222	0.36285
ENST00000419083.6	0.21392	1.0911	0.27648	2.17681
ENST00000419131.6	0.72904	0	0.46981	0
ENST00000419292.1	4.20073	0.2994	0	0
ENST00000419336.6	2.17707	0	0.35191	0
ENST00000419364.3	10.83231	9.90031	9.23355	8.72008
ENST00000419442.2	3.34023	2.57444	6.77634	1.48756
ENST00000419716.7	18.95184	3.38052	16.22218	5.46279
ENST00000419727.6	0.614	0.14922	0.81204	0.32827
ENST00000419752.4	1.89176	0	0.33998	0.91087
ENST00000419781.5	2.97281	2.7328	2.46539	3.57303
ENST00000419854.1	3.59441	9.68003	1.57871	3.73148
ENST00000419895.5	6.14153	2.67832	0.38902	3.16531
ENST00000419900.6	5.53148	38.21381	4.23268	31.90423
ENST00000419902.4	1.01206	0.17043	1.15717	0
ENST00000419931.1	0.75069	0.29843	1.05765	0.20191
ENST00000420061.6	2.19254	0	0.49536	0.51513
ENST00000420095.2	0.49589	0	1.10605	0
ENST00000420101.6	0.16996	0	1.89619	0.4982
ENST00000420123.6	0.13868	0.31171	0.06682	1.0409
ENST00000420217.1	0.91366	2.56393	2.96666	1.00832
ENST00000420239.7	1.72818	0.93562	1e-5	8.93355
ENST00000420247.6	12.07369	7.33266	9.53815	7.16046
ENST00000420342.1	3.89203	6.95723	1.38009	7.18141
ENST00000420580.6	0.28766	0.40247	0.21261	0
ENST00000420584.3	6.81366	3.07349	26.10591	2.53115
ENST00000420591.1	0	0.07461	0.06246	0
ENST00000420605.7	0.47834	1.02963	0.52551	0.70109
ENST00000420658.6	4.87324	27.38636	1.8612	21.1098
ENST00000420670.5	0	0	1.82252	0
ENST00000420673.6	2.02261	4.72151	0.9584	3.56505
ENST00000420747.1	0	0.74608	0	0
ENST00000420765.6	0	0	4.67455	0.25295
ENST00000420892.1	13.5511	0	12.72096	0
ENST00000420933.2	0	0.51802	2.38855	0.34047
ENST00000421030.7	0.14273	0	0.067	0
ENST00000421117.1	0	0.42959	0.48388	0
ENST00000421138.6	1.77312	3.44767	2.86378	3.07223
ENST00000421164.5	8.06613	0.35438	0.09328	1.40659
ENST00000421216.1	0.0624	0.1533	0.22021	0.18618
ENST00000421241.7	1.59249	7.69503	1.3653	6.56842
ENST00000421284.7	0.66638	1.40739	0.32812	1.78778
ENST00000421333.6	0.12916	0.56622	0.0776	0.09286
ENST00000421337.6	3.68369	5.90425	2.66127	5.77148
ENST00000421374.5	6.60331	14.47631	5.9736	13.02185
ENST00000421420.6	2.15159	0.0857	0.27527	0.77645
ENST00000421422.1	9.61638	5.05175	3.62058	3.4974
ENST00000421665.6	0.24854	0	0.26302	0
ENST00000421834.7	61.19896	40.47965	44.67341	37.15022
ENST00000421840.2	1.51567	1.22849	1.97937	2.06338
ENST00000421852.6	8.40244	9.91172	7.55615	13.12383
ENST00000421865.3	5.70641	1.71282	6.19409	0.94681
ENST00000421906.5	1.67997	1.48961	2.22889	1.22762
ENST00000421951.5	0.06097	0.35808	0.77482	0
ENST00000422063.6	0	0	0.08131	0
ENST00000422090.2	15.19501	42.31543	13.61757	58.93048
ENST00000422127.5	0.35653	1.56304	0	0
ENST00000422135.5	0.3713	0	0	0.51266
ENST00000422228.2	0	0	0.49552	1.16169
ENST00000422279.6	0.59868	0.65993	0.3731	0.09853
ENST00000422324.1	2.56065	1.716	1.18683	2.22865
ENST00000422370.2	12.50798	0.9424	8.36	3.15608
ENST00000422373.6	0	15.89371	0.30997	1.27158
ENST00000422377.5	72.89987	18.18913	40.21213	0.29934
ENST00000422435.2	0.10435	0.59227	0.25298	0.78229
ENST00000422525.1	3.8343	1.49217	6.12971	1.06173
ENST00000422558.1	0.36581	0.22383	0.03123	0
ENST00000422665.2	0.11441	0.38348	0	0.41106
ENST00000422704.7	0.84832	8.1684	2.31898	8.54505
ENST00000422785.7	0.74814	0.81703	0.33743	1.13162
ENST00000422861.3	4.56023	2.17035	4.80879	2.94782
ENST00000422911.6	2.36382	0.35011	1.16691	0.9615
ENST00000422977.2	0.07749	0.28866000000000003	0.32113	0.44667
ENST00000423057.6	0.29303	0	0	0
ENST00000423095.7	0	0.42967	0	0.46967
ENST00000423123.1	0.12194	0	0	0.41033
ENST00000423266.5	54.70099	0	32.64823	0
ENST00000423323.2	0.3906	0.51718	1.91715	1.25027
ENST00000423381.6	1.45558	0.42292	0.78134	0.61913
ENST00000423403.1	28.14937	1.13507	3.66123	0.89668
ENST00000423473.6	5.51687	0	1.04957	0
ENST00000423567.1	0.92257	0.68952	0.87077	1.30332
ENST00000423571.6	0.55928	3.22343	0.27718	1.6604
ENST00000423656.5	0	0	3.15655	0
ENST00000423663.5	0.459	0	0	0
ENST00000423684.5	0.2073	0.40191	1.04049	0
ENST00000423742.1	0.11416	0.18758	1.74902	0.08207
ENST00000423811.3	3.69858	0.49387	3.05533	0.36833
ENST00000423823.6	4.46571	0	7.12583	0
ENST00000424001.5	1.67067	0.67235	4.95666	1.57128
ENST00000424173.6	0	0.2623	0	0.2923
ENST00000424189.6	0.09705	0.82581	0	0
ENST00000424196.5	0	0	13.29711	1e-5
ENST00000424303.5	0.08793	0.26832	0.06631	0.21605
ENST00000424306.5	0.09198	3.6627	0.30422	0.70412
ENST00000424337.7	19.71924	15.17306	22.36194	13.04917
ENST00000424349.1	33.32762	36.48125	7.47	31.99616
ENST00000424352.6	9.08488	6.6938	5.54404	8.42117
ENST00000424427.5	0.15266	0	0	0
ENST00000424558.5	1.80464	3.08214	0.92816	2.06414
ENST00000424654.5	0.29969	1.67096	0	0.98359
ENST00000424756.2	0.38543	0.5364	0.44975	0
ENST00000424768.2	0.27394	0.5976	4.66454	0.30266
ENST00000424833.5	0.87353	0	0.30912	0
ENST00000424834.6	2.98528	7.60662	0.39487	3.50519
ENST00000424866.1	0.43195	0.24838	0.17638	0
ENST00000424970.7	2.72252	0.7814	3.18577	0.22656
ENST00000425190.7	0.21949	0.30732	0	0.58489
ENST00000425241.6	4.53176	3.96038	4.28404	2.93766
ENST00000425308.6	8.87514	7.485	6.49809	5.64132
ENST00000425360.5	0.70711	0.20344	1.53953	0.25973
ENST00000425389.2	0.51343	1.21944	0.66057	2.21813
ENST00000425398.6	0	0.20709	0.09471	0.10556
ENST00000425407.6	2.70567	2.59117	1.42782	2.16523
ENST00000425427.6	2.57141	0.75902	3.62163	1.20071
ENST00000425446.6	0	0.23846	0	0.28329
ENST00000425564.2	0	0	0	0.08207
ENST00000425602.2	1.10024	0.60475	0.66828	0.48885
ENST00000425654.7	1.70523	2.37979	7.76782	2.2167
ENST00000425675.7	18.9623	12.16104	16.00563	19.11434
ENST00000425699.3	19.93647	4.00037	20.30109	3.62053
ENST00000425799.7	0.03048	0	0.05193	0
ENST00000425818.2	0.14875	0.20135	0.0749	0.24998
ENST00000425853.5	0.64895	0.58327	1.17922	1.21673
ENST00000426078.5	0.31065	0	1.0053	0
ENST00000426083.5	0	0	0.06975	0.08519
ENST00000426088.5	0.71227	0.66028	0.10872	0
ENST00000426161.8	1.93318	3.66149	1.30336	3.40179
ENST00000426173.6	0.24792	0	0.15084	0
ENST00000426191.2	4.4395	1.21261	59.74965	2.40975
ENST00000426197.2	3.28629	0.36437	5.4447	0.20313
ENST00000426200.1	0	0	0	0
ENST00000426302.1	0.40431	0	0.41307	0
ENST00000426306.2	0.36549	0	0.34688	0.91821
ENST00000426333.7	27.93932	44.39115	20.88154	47.56231
ENST00000426403.1	1.16114	0	5.17013	0
ENST00000426464.2	0.22492	0.1002	0.27317	0.54394
ENST00000426523.5	2.1224	0.67666	0.37699	1.30235
ENST00000426524.6	30.38443	2.88312	25.38613	2.03905
ENST00000426538.6	0	0.30301	0.10529	0.32827
ENST00000426576.6	4.08636	12.98968	2.24902	7.62289
ENST00000426717.6	1.3764	0.48765	0.55035	0
ENST00000426783.5	0	0	2.73372	0
ENST00000426824.8	0	1.16951	0	1.09407
ENST00000426961.1	0	0.56923	0	0.98042
ENST00000426981.5	0	0	0	0
ENST00000426982.7	0.57898	0.41753	0.32123	1.75216
ENST00000427108.6	0.34472	0.35414	0.37535	0.15981
ENST00000427128.5	1.23534	0.74698	0.71092	1.17182
ENST00000427231.7	1.79436	1.09429	2.39732	0.57446
ENST00000427238.1	2.43871	0.17933	0	0.08207
ENST00000427250.5	0.11764	0.59445	0.25123	0.85743
ENST00000427303.2	0	0.08207	0	0.26041
ENST00000427396.5	0.33799	0.11523	0.24662	0
ENST00000427481.6	4.92243	1.27339	4.8413	1.99655
ENST00000427505.5	0.12319	0.08113	0.12493	0
ENST00000427526.6	2.45748	4.22534	2.24926	4.72193
ENST00000427598.5	0.15276	0.73862	0.74039	0.83108
ENST00000427635.6	3.87718	2.31234	1.78401	3.21639
ENST00000427641.2	0.7386	2.88127	0.94351	2.59022
ENST00000427658.1	0.20899	0	0	0.35374
ENST00000427704.6	10.63992	0	2.61204	0
ENST00000427708.7	2.18009	1.03811	1.15249	1.54766
ENST00000427805.6	0.83486	0	0	0
ENST00000427908.6	2.42472	3.25291	1.99115	2.39342
ENST00000428002.6	0.49836	1.30496	0.23227	0.84212
ENST00000428004.6	1.09518	3.98867	1.15819	4.66845
ENST00000428079.6	1.29352	0.49904	0.60561	1.48718
ENST00000428084.6	3.75443	2.85886	8.62016	1.71685
ENST00000428154.5	4.08867	5.9977	0.26343	0
ENST00000428210.5	2.51783	1.24333	0.59868	0.43588
ENST00000428254.6	3.08936	0.34954	3.02715	0.09708
ENST00000428276.1	0.06097	0	0	0
ENST00000428331.6	0.24886	0.64444	2.60287	1.11202
ENST00000428425.1	11.78397	8.36022	8.85293	6.09065
ENST00000428430.1	1.03237	13.07568	0.65809	5.96887
ENST00000428437.6	1.60949	0.25463	0.59129	0.79543
ENST00000428457.1	5.58929	2.73364	5.27017	7.69422
ENST00000428670.8	99.27654	38.16682	92.89575	38.80608
ENST00000428771.6	10.95572	8.99318	15.99599	20.88838
ENST00000428809.5	0.79258	2.05478	0.74958	6.66694
ENST00000428971.2	0	3.50053	0	1.8983
ENST00000429001.7	1.21125	0.67583	0.82441	1.43096
ENST00000429081.1	0.4434	4.93936	0.21458	0.73914
ENST00000429089.6	0	0	0	0.18993
ENST00000429192.5	11.36763	4.80583	4.39884	12.87837
ENST00000429236.5	0.27146	0.49551	1.26729	0.43445
ENST00000429276.1	0	0	0.54116	0.32368
ENST00000429283.2	0.40605	0.14381	1.93355	0.92916
ENST00000429686.5	0.69861	0.20628	0.22479	0.11152
ENST00000429702.6	5.07923	4.68801	6.07932	5.59734
ENST00000429713.7	0.83073	1.35487	0.71303	0.38078
ENST00000429747.6	1.9296	4.48664	3.90015	2.90916
ENST00000429762.7	1.86336	0.40278	1.44097	0.51202
ENST00000429888.5	52.52507	34.56784	58.1317	30.9863
ENST00000429901.2	0.78248	0	0.23609	0.32827
ENST00000429989.8	19.45418	31.4501	9.53916	25.38618
ENST00000430114.2	2.76998	2.98763	4.0917	5.8498
ENST00000430167.1	0	0	0	0.08612
ENST00000430180.5	0.86136	0.18913	0.20036	0.79497
ENST00000430275.6	2.00551	0	1.64656	0
ENST00000430385.3	2.91026	2.07062	1.75182	2.93158
ENST00000430389.3	0	0.16922	0	24.02715
ENST00000430606.3	0.59766	0.69626999999999994	0	0
ENST00000430710.8	8.42737	7.70648	2.25094	7.53804
ENST00000430756.2	1.52419	1.41756	0.99944	3.76632
ENST00000430781.7	1.11062	0.34769	0.59902	0.34945
ENST00000430834.1	3.57209	0.81683	6.71157	0.91475
ENST00000430867.5	0	0.07741	0.24986	0.08506
ENST00000430969.6	10.80712	33.65418	10.35866	34.59063
ENST00000431002.6	3.9694	1.06999	9.57529	2.45786
ENST00000431025.1	0.23293	0.04429	0.11584	5.3e-4
ENST00000431138.5	2.43855	4.80943	2.54501	2.79515
ENST00000431156.7	1.97779	4.96185	2.38159	5.92512
ENST00000431182.3	0.06349	0	0	0
ENST00000431189.2	0.68614	0	0.95883	0.12793
ENST00000431261.6	0.62093	0.75054	0.27827	0.10695
ENST00000431281.5	1.48026	0	1.36894	0
ENST00000431285.5	3.17868	4.08452	0.85591	1.9358900000000001
ENST00000431348.1	0.06097	0.48948	0	0.22691
ENST00000431381.5	0.75488	0	0.44771	1.38306
ENST00000431464.6	0.57508	0.40735	0.67445	1.35189
ENST00000431515.6	0.11012	0	0.20284	0
ENST00000431520.5	0	0	0	0
ENST00000431523.5	1.03367	1.10508	0.65042	1.86757
ENST00000431553.7	0	0.64206	0.18031	1.33358
ENST00000431670.7	0.03297	1.64898	0	1.45106
ENST00000431792.2	0.35777	1.02801	0.37899	0.37737
ENST00000431807.6	0.34614	1.34917	0.15913	3.47825
ENST00000431882.4	0	0.0811	0.06246	0.09375
ENST00000431941.6	2.68516	2.92816	2.85342	0
ENST00000431948.6	3.49638	0.29843	5.76423	0
ENST00000431981.2	0.19154	0.16956	0.07341	0.10934
ENST00000431992.6	0.37781	0.72983	0.55227	0.28712
ENST00000432045.6	6.15539	0	1.49174	0.23764
ENST00000432063.6	0	2.16899	0	0.77997
ENST00000432072.6	6.11471	0.30213	2.65398	1.22273
ENST00000432073.6	1.27854	1.18743	0	0.46453
ENST00000432246.1	0.22531	0.10139	0.46863	0
ENST00000432306.5	1.12972	0.49249	1.24412	0.46249
ENST00000432334.2	0.38374	0.30454	0.28109	0.38298
ENST00000432379.5	0.44843	1.507	0.06529	1.28522
ENST00000432425.5	24.00171	10.3505	22.46878	6.64599
ENST00000432493.5	10.12908	12.5199	10.91175	8.61143
ENST00000432543.6	29.01655	3.16388	44.74384	2.81995
ENST00000432560.6	12.74902	17.35428	16.22406	22.07482
ENST00000432561.6	1.20064	2.8012	0.37035	2.66111
ENST00000432621.5	0	0.26801	0	1.00633
ENST00000432658.2	0.25268	1.65209	0.80985	2.97217
ENST00000432696.1	0.58428	0	0	0
ENST00000432797.6	9.95756	0	16.10215	3.4241
ENST00000432916.5	0.23574	0.74719	0.25494	1.35102
ENST00000432938.1	0.07114	0.10381	0.08961	0.16658
ENST00000433083.6	0.1635	0	0.1102	0.13542
ENST00000433119.5	0.53272	0.08852	0	0
ENST00000433134.5	0	0.64751	0.09774	0
ENST00000433212.5	0.71002	1.12755	0	1.18378
ENST00000433216.6	15.77464	14.51447	3.8932	15.85418
ENST00000433258.5	1.25061	2.2057	0.69272	2.99437
ENST00000433289.5	0.82818	0.54926	0.31364	0.53038
ENST00000433324.2	1.85823	0.1065	1.38496	0
ENST00000433360.6	6.46876	11.55307	9.77706	10.58833
ENST00000433430.5	0.57029	0.11097	0.46372	0.55358
ENST00000433480.3	0.48116	2.37518	0.87451	0.5729
ENST00000433579.1	0.92111	8.40987	0	9.72378
ENST00000433592.1	0	0	0	0.4924
ENST00000433728.5	0	0.41483	0.06579	0.35759
ENST00000433785.1	1.849	1.2209	1.83656	0.5069
ENST00000433805.6	2.72223	1.51433	4.67498	1.61836
ENST00000433868.5	0.0405	1.08668	1.68774	3.35598
ENST00000433881.5	17.7704	8.76892	21.41312	8.34415
ENST00000433931.7	9.16028	0	3.32089	0.95142
ENST00000433976.7	4.01867	6.1925	5.96025	7.62135
ENST00000434009.5	1.29244	0	5.95106	0
ENST00000434050.5	9.34688	3.69288	11.74043	1.46941
ENST00000434055.5	0.92227	1.98187	1.09771	1.10782
ENST00000434061.6	26.35232	16.3296	13.99784	12.31596
ENST00000434263.6	0	0	0	0
ENST00000434346.1	0	0.62985	0	0
ENST00000434382.2	0.71976	1.18759	0.9987	1.23074
ENST00000434410.5	1.43997	0	1.8372	0
ENST00000434411.6	3.09412	5.34669	2.68801	3.70624
ENST00000434436.8	5.67443	20.46579	3.29767	25.87585
ENST00000434477.5	1.05301	0.29843	2.4986	1.26618
ENST00000434550.2	0.28783	0.14952	0.22334	0.10483
ENST00000434555.7	1.46161	1.54989	0.89015	2.11538
ENST00000434576.2	0.96532	0	1.83398	0.17192
ENST00000434583.5	0.68816	0.48039	0.62225	0.75515
ENST00000434603.2	15.23337	33.44456	13.17812	29.0902
ENST00000434687.6	4.09342	3.33633	7.80849	4.00204
ENST00000434821.7	7.94351	10.29233	7.33523	9.90288
ENST00000434843.7	0.58096	0.08899	1.1820600000000001	0
ENST00000435036.6	2.54979	0	0	0
ENST00000435082.1	0	0	0	0.09054
ENST00000435136.8	0	0.83247	1.15704	1.94599
ENST00000435172.6	0.47685	0.18114	0.20476	0.13131
ENST00000435176.5	2.92557	4.41933	2.29404	7.62916
ENST00000435215.5	0.75605	1.47906	1.33212	2.27257
ENST00000435310.5	1.5423	2.36685	2.22392	1.42764
ENST00000435422.7	1.10373	0	0	0
ENST00000435454.5	0.12194	0.07461	0.24471	0.16413
ENST00000435464.5	5.75268	0.33783	1.70745	0.36448
ENST00000435507.6	1.56101	0	1.34035	0.38884
ENST00000435564.6	2.26232	0.569	1.16658	1.12319
ENST00000435606.1	0.2973	5.76038	0.92036	6.31842
ENST00000435662.1	0.22861	0.1225	0.07985	0.59781
ENST00000435817.7	2.52987	2.04455	1.43706	2.73276
ENST00000435822.6	9.16705	2.44979	4.77215	2.88726
ENST00000435893.6	0.37648	0	0.55029	0.32769
ENST00000435970.5	1e-5	5.5555	1e-5	7.62206
ENST00000436012.5	0.55707	0.53087	0.5526	0
ENST00000436088.6	12.24375	23.89316	16.21849	25.81703
ENST00000436139.6	1.49693	1.94321	1.17609	0.9393
ENST00000436190.6	1.29889	0.35832	0.7174	2.01039
ENST00000436227.5	23.20066	12.66509	29.76724	12.52196
ENST00000436258.1	0.24387	0.98502	1.31176	8.48427
ENST00000436290.2	0.85355	0.14922	0	0
ENST00000436346.7	12.81888	12.53315	9.14008	10.35149
ENST00000436447.5	1.39851	2.18167	0	0
ENST00000436535.5	0.84414	0.09949	0.17807	0.24732
ENST00000436547.7	14.3923	20.86924	11.95018	25.54061
ENST00000436581.7	0	1.69025	0	0
ENST00000436730.7	1.08552	1.96881	0.81445	2.68434
ENST00000436788.2	12.52478	0.20341	20.57679	1.10838
ENST00000436884.5	7.61064	2.80712	2.28422	1.07532
ENST00000436963.2	0.07574	0.71492	0.81204	0
ENST00000437003.3	0.79258	1.41756	1.0619	0.65653
ENST00000437046.6	0	0.19619	0.35809	0
ENST00000437139.7	17.95662	17.80156	27.94714	16.24441
ENST00000437176.5	7.99569	0.33852	7.2237	2.17565
ENST00000437180.5	0.12999	0.49115	0.24302	0.17825
ENST00000437211.5	1.21686	1.50978	0.27851	1.18522
ENST00000437275.5	0	0	0	5.74418
ENST00000437398.5	10.24433	18.27528	7.59855	23.55268
ENST00000437425.7	0.59334	0.79066	1.48871	0.79346
ENST00000437429.6	2.63017	0	0.54775	0
ENST00000437473.6	10.62098	0.66239	4.70916	0.82686
ENST00000437573.5	0.22903	1.40923	1.10316	2.28729
ENST00000437633.6	5.63012	5.68789	3.00091	4.57828
ENST00000437699.3	0	0.31669	37.54295	0.7723
ENST00000437766.5	1.03478	0.84648	0.4392	0.9293
ENST00000437774.5	1.06735	4.02246	2.03706	2.54877
ENST00000437809.5	3.08567	2.57173	3.8931	1.95714
ENST00000438022.5	0.26018	0.41149	0	0
ENST00000438035.5	0.34189	0.10182	0	0.46694
ENST00000438077.1	0.31859	0.07461	0	0
ENST00000438364.5	0.58585	0	1.25819	1.88829
ENST00000438389.6	1.63738	3.06982	0.85088	3.40557
ENST00000438418.8	0.05768	0.26821	0	0
ENST00000438432.6	0.19631	0.54081	0.39665	0.13587
ENST00000438590.5	0	0	0.12297	0
ENST00000438610.5	1.53031	0.43689	0.89394	0.99272
ENST00000438647.3	0.88019	1.13695	0.6712	1.15623
ENST00000438666.7	33.62922	29.03907	50.04432	28.84033
ENST00000438720.7	14.654	0.29727	13.38955	0.25614
ENST00000438896.3	0.38849	0.22319	0.19996	0.27461
ENST00000438952.5	5.92626	1.62596	9.35806	2.03374
ENST00000439057.6	0.19024	0.54673	1.43532	0.9755
ENST00000439096.3	5.28895	4.18307	5.26805	4.91678
ENST00000439169.2	0.22489	0.12241	0.27957	0.3498
ENST00000439231.6	0.38301	0.5001	0.71795	0.18059
ENST00000439374.6	19.82679	22.31538	16.2126	24.98268
ENST00000439473.5	1.67787	0.18843	0	0.27064
ENST00000439498.5	0	0	0.06342	0.2241
ENST00000439504.6	2.70059	2.41865	2.52925	3.74122
ENST00000439583.2	0.07483	0.49448	0	0.57255
ENST00000439587.6	1.49626	1.79359	2.33849	1.01998
ENST00000439598.6	0.19576	0	0	0.13796
ENST00000439615.1	2.10339	0	0.46849	0
ENST00000439640.5	6.32537	2.51152	2.47725	1.60269
