isoform_id	EP1.BRN3B.RO	EP1.WT_hRO_2	H9.BRN3B_hRO_2	H9.BRN3B.RO	H9.CRX_hRO_2
ENST00000301490.8	9.75377	0.52172	2.33614	11.13614	2.36077
ENST00000301671.12	18.09938	13.38895	22.58965	17.53311	21.8374
ENST00000301678.7	178.07533	108.76454	119.00151	162.56412	135.956
ENST00000301679.7	125.2437	25.38052	30.10054	25.40571	6.7537
ENST00000301770.10	0	3.5	7.33333	0	3
ENST00000301831.9	56.381	10.74907	18.28246	151.90903	20.35547
ENST00000301897.5	6.17869	3.65201	7.18254	12.1232	1.23892
ENST00000302251.9	160.14286	12.66667	16.36364	130.55556	26.66667
ENST00000302287.7	196.69417	57.14547	40.30166	100.02241	54.43024
ENST00000302533.6	25.66322	8.97252	2.05509	8.90161	1.10236
ENST00000302763.12	819.12294	606.1267	688.20035	835.94362	445.74548
ENST00000302913.8	45.29527	4.59126	6.73407	13.33055	2.74635
ENST00000302955.11	141.33292	128.16926	125.6396	91.58415	113.18035
ENST00000303025.10	50.85035	0	0	21.53446	1.59656
ENST00000303145.11	21.92954	52.30454	32.6695	6.5541	29.35453
ENST00000303230.6	381.28165	75.27774	41.91303	547.55924	41.60383
ENST00000303334.9	12.80665	26	31	13.18576	44
ENST00000303391.11	488.82076	127.71405	115.95614	503.18896	140.43497
ENST00000303586.11	29.01585	27.14638	17.7461	25.60322	11.44723
ENST00000304004.7	57.52878	13.35693	4.61129	61.00025	10.91183
ENST00000304032.13	447.26928	241.89066	173.79082	522.94098	193.32377
ENST00000304129.9	86.75677	4.30126	9.51987	101.33924	8.74568
ENST00000304372.6	0	0	0	0	0
ENST00000304771.8	464.14063	198.19986	194.18213	533.03155	239.32733
ENST00000304886.6	617.87156	233.21613	351.28336	588.0041	258.57662
ENST00000304952.11	391.1151	224.53686	286.41635	320.91327	254.78035
ENST00000305264.8	494.78488	235.32362	324.96327	423.97971	309.57612
ENST00000305476.10	115.559	42.84456	40.06008	81.62231	21.9934
ENST00000305557.9	95.90791	29.52782	24.69765	70.09385	25.72438
ENST00000305762.11	47.74875	33.65434	30.1031	44.12207	25.12757
ENST00000305958.9	136.91962	51.48271	23.01585	95.47909	51.33151
ENST00000306006.10	6.83737	3.98849	2.10462	20.20295	1.64108
ENST00000306315.9	132.54835	62.59078	9.14223	577.75792	148.93735
ENST00000306389.7	4.29054	4.30507	14.63867	3.22057	10.67292
ENST00000306433.9	117.76151	27.26316	26.1952	109.0607	12.4149
ENST00000306721.8	42.76221	76.79719	111.7626	8.56296	140.28212
ENST00000306875.10	333.3646	92.39064	62.23272	181.124	76.07068
ENST00000306910.9	59.75572	11.22418	20.8494	16.60054	10.75031
ENST00000307114.11	23.56217	10.51367	12.34752	28.471800000000002	9.31631
ENST00000307126.10	162.66442	58.59631	61.19997	258.69344	62.75982
ENST00000307355.12	10.66152	8.5993	0	3.19586	6.596
ENST00000307378.10	13	1.28908	49.57502	47.31717	18.92767
ENST00000307422.9	0	79.90581	3.76844	0	3.30467
ENST00000307602.9	789.50812	494.51439	505.05043	695.40012	528.0819
ENST00000307641.9	4.99264	6.97485	9.03989	8.34073	0
ENST00000307650.9	79.32842	102.17306	68.09254	111.96047	51.56005
ENST00000307662.5	523.85021	14.90149	12.75311	184.96767	8.29341
ENST00000307729.12	160.42229	127.92649	104.5695	209.82588	110.50714
ENST00000307808.10	417.0711	3e-5	2e-5	608.18289	2e-5
ENST00000307877.7	496.85698	249.15417	222.6199	414.37338	249.59696
ENST00000308110.9	198.20454	141.04865	172.99806	198.6888	138.57975
ENST00000308159.10	353.88375	224.35772	272.81617	379.39049	162.91424
ENST00000308212.9	65.53656	83.05742	32.01731	19.45283	99.2525
ENST00000308370.11	91.58831	57.68149	47.32704	38.47612	28.58904
ENST00000308375.10	15.12089	5.91831	6.78864	9.76032	8.47628
ENST00000308388.7	19.65915	19.04777	40.09556	7.34851	40.86567
ENST00000308440.11	12.94796	2.16645	4.64537	2.51327	2.87745
ENST00000308811.8	27.09418	1.78574	0	5.89494	0
ENST00000308964.7	59.092529999999996	54.25038	50.65254	84.4394	65.54701
ENST00000309050.9	5.4473	13.30864	9.0578	3.8488	6.55826
ENST00000309060.7	0	55.93717	27.2856	0	5.02732
ENST00000309190.9	137.1707	126.79711	136.37198	292.83557	122.31452
ENST00000309244.9	942.99558	492.72104	472.47097	809.83423	456.15901
ENST00000309657.8	85.45633	21.44603	19.34025	80.32513	6.93103
ENST00000309777.11	77.55936	23.69185	20.40111	18.8375	22.51454
ENST00000309863.11	405.0054	121.55845	211.67481	421.07234	297.53743
ENST00000309868.12	51.96432	0	9.02164	101.54715	4.02456
ENST00000310123.8	488.28925	164.48347	284.84448	211.23259	416.84631
ENST00000310132.11	38.39722	13.7371	29.0422	101.51796	11.34131
ENST00000310397.13	243.81905	1.50237	5	48.49571	0
ENST00000310496.9	225.26098	57.70854	61.47958	201.56473	45.62567
ENST00000310758.9	63.88648	81.82062	14.3344	357.4116	16
ENST00000310961.9	9.83223	1.36155	0	1.52467	0
ENST00000310998.8	0.89062	1	0	3.0407	0
ENST00000311001.9	0	0	0	1.72388	0
ENST00000311086.9	444.38501	395.59805	477.24314	452.24135	377.4946
ENST00000311160.14	175.0474	89.27627	107.95046	80.00099	91.80601
ENST00000311549.11	83.03294	1e-5	1e-5	4.20752	1e-5
ENST00000311573.9	2e-5	7.18893	88.42416	1.64084	82.2554
ENST00000311669.12	200.17148	1.53728	20.30779	116.15118	12.36878
ENST00000312210.9	10.12525	32.11202	10.55814	10.38556	13.2124
ENST00000312239.10	93.5483	77.31759	51.71001	69.86804	47.92171
ENST00000312265.9	0	1e-5	4.2354	0	0.55407
ENST00000312358.12	114.01867	48.26817	51.62492	112.93945	45.71071
ENST00000312413.10	23.89049	59.18087	58.16494	46.21144	48.21459
ENST00000312431.10	117.7571	34.6603	95.6563	0.00138	115.04394
ENST00000312493.5	2e-5	0	1e-5	5.59697	0
ENST00000312547.7	969.96841	286.76355	284.86372	927.959	269.17596
ENST00000312562.7	197.62998	17.09927	97.16462	26.30226	5
ENST00000312841.9	10.29507	0	0	7.04581	1.49424
ENST00000312938.5	146.7236	72.80458	81.7176	144.94838	97.06138
ENST00000313236.10	89.36688	25.63046	52.1122	137.89014	27.58093
ENST00000313243.6	295.66562	40.7715	19.07408	385.22208	22.52658
ENST00000313269.5	639.81379	105.48824	141.31811	730.17413	91.20009
ENST00000313349.3	293.83452	202.87413	216.90638	412	225
ENST00000313352.11	4.56688	1	1	2.14558	4
ENST00000313375.8	4.35246	0	0	8.6684	3.17239
ENST00000313386.9	160.18977	123.07773	181.75585	298.09518	136.34243
ENST00000313465.5	2.6867	22.6628	20.69185	7.14282	23.74418
ENST00000313565.10	14.61413	15.57067	38.2875	6.5003	21.46066
ENST00000313581.4	5.95974	0	5.63274	7.43823	40.81196
ENST00000313695.11	54.07984	32.57083	48.86549	32.48319	43.12769
ENST00000314070.9	0	7.29613	1e-5	2e-5	28.49871
ENST00000314167.9	216.19774	91.30092	93.99971	210.21423	82.4612
ENST00000314191.7	493.48966	348.98723	396.95135	453.2139	254.06995
ENST00000314250.11	27.40997	24.43955	14.8457	62.2116	3.40985
ENST00000314276.7	78.8529	0	0	29.23398	9.52385
ENST00000314328.14	344.9747	123.15984	207.48948	349.12676	122.42335
ENST00000314744.6	248.27724	256.17265	122	68.94961	171.54193
ENST00000314756.7	8.7905	1.2652	1.79247	6.01504	0.43997000000000003
ENST00000315013.9	2.69511	4.68217	33.09433	0	21.87417
ENST00000315082.9	164.94915	107.24738	150.09478	114.78619	152.42284
ENST00000315436.8	839.90953	187.98582	208.86139	558.89007	141.41111
ENST00000315554.15	186.68925	104.73611	132.44441	217.83769	84.75586
ENST00000315658.11	25.00393	0	5.40882	15.11842	1.85951
ENST00000315939.11	910.99525	534.60456	335.57247	464.96042	440.46909
ENST00000316156.8	238.76887	174.34726	212.79306	223.35282	114.19095
ENST00000316199.10	52.04394	84.56068	164.23568	17.6544	115.65125
ENST00000316308.9	137.65821	96.22017	150.10622	165.51521	124.51478
ENST00000316364.9	17.04174	0	0	11.2624	1e-5
ENST00000316433.9	46.40383	24.98573	24.11785	48.17071	23.35786
ENST00000316586.9	459.83772	312.78903	422.2273	432.79091	327.61154
ENST00000316623.10	218.53845	135.68236	83.33892	165.57555	97.35894
ENST00000316715.9	101.94992	87.6138	123.39515	45.5601	100.28963
ENST00000316724.10	164.47843	91.13677	196.92226	260.81283	165.06337
ENST00000316891.10	149.75025	181.26981	138.39367	168.12588	122.37913
ENST00000316981.8	100.93375	99.528809999999993	128.51024	105.68092	124.29349
ENST00000316999.9	323.74304	170.19961	303.52445	200.09596	235.45539
ENST00000317020.10	13.92988	5.14883	8.20379	11.69546	14.78589
ENST00000317151.7	20.52109	23.01743	22.18225	38.60188	0
ENST00000317502.11	675.48366	212.93461	234.58201	342.34509	188.06725
ENST00000317552.9	532.50724	582.96703	645.75687	258.51666	312.49743
ENST00000317571.8	184.58989	36.45275	40.12879	236.76239	38.91151
ENST00000317734.12	2.32329	0	3.25714	226.53485	3.0348
ENST00000317757.8	3.96164	0	4	23.18657	2.21275
ENST00000317827.9	253.31019	44.67368	55.51018	394.35661	35.86104
ENST00000318041.13	12.28734	2.60135	0	6.01129	2.2222
ENST00000318424.9	40.04918	1e-5	1e-5	72.38469	6.36134
ENST00000318443.10	314.165	188.93757	203.62633	204.1865	124.23848
ENST00000318948.7	908.30261	353.90804	634.23178	890.44172	955.26183
ENST00000319223.8	118.57664	167.91025	164.69425	85.89474	156.21081
ENST00000319481.8	80.81234	83.56952	101.16216	66.38542	80.47321
ENST00000319769.10	35.49737	63.152	79.80527	36.71624	55.30511
ENST00000319778.11	586.70397	2.7117	187.06321	674.36189	204.80432
ENST00000319792.7	40.45076	9.59619	17.25376	96.23	19.3577
ENST00000319826.8	138.42215	32.0305	54.09461	139.26834	53.6786
ENST00000319849.7	18.70347	1.1756	0	3.31143	2.13289
ENST00000320203.8	0	0	0	38.49532	0
ENST00000320552.6	39.59752	29.79367	17.28543	24.23592	16.13364
ENST00000320631.8	146.82675	90.6793	108.44262	119.1839	83.06513
ENST00000320912.8	669.01406	803.65353	941.48698	625.12334	781.40103
ENST00000321130.14	19.18327	2	7.70929	15.08534	16.82907
ENST00000321326.11	9.97391	2.67926	0	0	2.83783
ENST00000321505.9	19.19918	26.39915	15.28593	10.39061	32.03867
ENST00000321878.10	215.57632	84.40836	58.37016	154.42426	38.40726
ENST00000322038.5	123.70822	51.1029	77.18919	105.17342	63.68525
ENST00000322142.13	12.65578	2.35985	6.52641	80.15358	1.84211
ENST00000322266.9	61.1227	18.49312	13.44616	91.06107	23.51098
ENST00000322313.9	752.48372	281.25173	334.16051	780.42674	278.08229
ENST00000322396.7	100.42123	43.27182	42.31613	108.0773	59.25714
ENST00000322522.8	133.44	37.36742	50.90111	137.40391	64.55346
ENST00000322536.8	344.43036	194.96717	223.58779	204.93042	180.24154
ENST00000322680.7	373.1457	187.13876	114.14144	428.54019	121.78758
ENST00000322834.7	9.49453	3.22305	2	6.07343	1.02147
ENST00000322910.9	57.27478	27.28779	29.49743	32.09405	53.33018
ENST00000323301.8	47.67421	44.77081	41.36027	102.13538	50.43898
ENST00000323374.8	19.44033	20.28094	0	29.1493	6.22604
ENST00000323563.8	395.09858	217.68512	236.29977	376.9101	236.04541
ENST00000323588.9	10.16726	19.69817	19.57982	13.90423	12.91772
ENST00000323668.11	186.61358	33.02051	28.27932	0	7.35958
ENST00000323959.9	316.99179	145.3124	111.83927	214.72765	126.75582
ENST00000323997.10	12.47516	15.27291	2.52196	17.55203	0
ENST00000324170.7	121.59965	100.38423	133.66833	182.23482	111.87788
ENST00000324324.12	688.29429	316.44508	470.05176	646.39943	238.82978
ENST00000324461.9	1.4176	39.01374	0	23.30004	0
ENST00000324472.9	214.33923	158.37367	147.95279	228.41663	131.1489
ENST00000324545.9	163.49994	109.41404	78.79182	106.76431	32.05552
ENST00000324570.9	15.51063	24.75817	0	36.7385	7.57906
ENST00000324856.13	2097.43396	681.7113	1142.39159	1806.60748	740.83435
ENST00000324866.11	13.85439	46.5908	22.31815	10.74239	16.72089
ENST00000324894.13	107.55059	146.65272	134.75262	121.05211	112.83018
ENST00000324938.9	0	0	0	0	1.65076
ENST00000325215.10	44.43958	21.51304	17.80838	18.49727	13.96696
ENST00000325279.4	110.46194	115.66235	114.9559	39.54637	92.6418
ENST00000325303.9	124.95788	51.45359	56.46076	78.89531	48.73383
ENST00000325385.12	57.35127	44.64348	48.21887	47.95781	44.74655
ENST00000325577.8	55.48456	38.18932	59.51592	37.66192	37.41381
ENST00000325674.11	0	41.83932	45.25807	0	20.65959
ENST00000325747.9	41.85559	27.94928	41.54938	24.11934	33.57115
ENST00000325897.5	0.10904	19.14488	17.1248	5.69021	10.66667
ENST00000326080.10	120.87431	109.18502	99.18808	100.50499	126.08478
ENST00000326092.8	9.98923	6.67302	9.01577	8.3561	7.25386
ENST00000326172.9	230.30217	15	3.70266	283.06193	6.45054
ENST00000326413.7	4.41667	6.74032	14.202819999999999	6.9897	2.14286
ENST00000326685.11	161.87614	3.49117	0	96.27362	0
ENST00000326877.8	17.00634	9.41578	21.15909	10.84241	22.51412
ENST00000327347.10	500.46853	354.04497	460.06644	299.78247	390.44031
ENST00000327374.9	32.53472	50.88431	15.20895	40.38968	0
ENST00000327697.11	54.22347	62.48845	66.83682	57.47901	71.9689
ENST00000327794.10	11.24688	10.17872	4.34397	7.47439	1.45735
ENST00000327858.11	114.0507	84.27005	131.0324	58.36865	98.9784
ENST00000328453.9	161.65042	64.73492	51.04008	135.22112	16.6196
ENST00000328568.9	16.43372	0	0	10.35799	0
ENST00000329006.5	22.92674	52.71574	53.21168	28.38041	57.10966
ENST00000329043.7	27.04703	2.87535	0	42.866	5.40911
ENST00000329117.10	31.5373	1.73179	1.89956	34.05916	4.84224
ENST00000329153.10	293.92469	152.94432	95.12084	283.62845	59.95782
ENST00000330045.12	6.79641	17.08075	18.06376	5.98016	12.38044
ENST00000330276.4	160.47321	94.39759	58.97194	381.84396	98.59439
ENST00000330687.8	0	7.09412	52.47179	0	28.76476
ENST00000330753.6	681.6376	290.39811	383.75512	316.42419	157.56576
ENST00000330877.7	55.50575	39.6798	24.72198	49.5162	39.86686
ENST00000330938.8	1459.92277	600.18298	843.93654	884.17331	756.76231
ENST00000331075.10	49.34492	22.4853	26.81613	72.26105	19.98135
ENST00000331552.12	86.81745	53.79767	60.84922	74.36891	48.70483
ENST00000331559.9	12.52121	13.04286	1e-5	3.98323	5.35931
ENST00000331826.12	17.29466	4.8095	1.58539	3.25916	1
ENST00000331830.7	40.95987	549.79535	636.23022	10.05946	922.44786
ENST00000331856.7	0	0	1.48716	1.85653	0
ENST00000331923.9	325.47193	116.52813	136.69699	256.59915	169.1511
ENST00000332047.10	40.13435	10.0679	7.75715	17.34526	34.09431
ENST00000332065.9	344.06142	146.74826	205.90401	244.82477	168.02496
ENST00000332536.10	0	6.60109	1.57749	0	2.02294
ENST00000332725.7	14.63159	20.52781	23.43001	3.91361	5.19525
ENST00000333202.8	355.70069	136.72622	151.67786	241.3674	136.50961
ENST00000333213.11	125.60384	37.58338	57.54966	99.97018	47.56396
ENST00000333425.10	0	0	2.02146	1.5251	1.59327
ENST00000333447.11	171.63992	33.54649	41.00031	254.90013	70.66638
ENST00000333511.9	1024.45497	248.85333	154.19532	1279.23987	166.15853
ENST00000333868.10	61.08142	47.31559	67.6028	63.26642	36.67727
ENST00000334018.11	26.46141	14	29.93306	10.66667	21
ENST00000334121.11	836.44609	448.03642	571.92487	741.65191	522.92103
ENST00000334186.9	139.71007	52.81015	65.97806	140.68381	61.94681
ENST00000334192.8	86.93486	9.99794	26.31065	187.09779	40.1574
ENST00000334619.7	39.88088	7.25846	6.82031	444.34007	5.13844
ENST00000334686.6	118.50866	65.71765	30.24178	148.6123	34.65248
ENST00000334805.11	104.99842	87.41848	127.57736	124.24476	141.97276
ENST00000334944.9	82.54476	23.41108	80.84757	44.69211	88.46272
ENST00000334956.15	246.67589	188.81238	224.90241	180.11198	195
ENST00000335613.10	60.0728	3.5	14.66667	62.21684	3
ENST00000335765.9	6653.67094	738.8203	970.22374	11718.42526	806.02815
ENST00000335852.6	0	0	0.1534	0	0
ENST00000336034.8	0	5.87644	0	18.04532	4.45801
ENST00000336057.9	32.21802	171.62534	122.01295	76.87115	195.94765
ENST00000336279.9	22.68873	1e-5	1e-5	144.30179	0
ENST00000336498.8	65.65274	39.53921	49.37759	214.51369	53.79798
ENST00000336604.8	0.39029	0	0	61.01224	0
ENST00000336648.8	2.49167	13.62553	29.29243	4.57111	6.03762
ENST00000336783.9	469.86444	201.06555	79.49133	587.7147	178.86625
ENST00000336798.11	48.5112	224.43988	221.49854	67.38127	153.3336
ENST00000336873.9	76.25672	23.24187	34.61551	69.33892	53.63918
ENST00000336898.8	398.89823	62.49815	35.29658	403.64003	19.52126
ENST00000336904.7	28.8128	18.2322	13.205870000000001	28.82182	18.89626
ENST00000336985.11	15.18147	29.14143	36.89316	7.63026	31.44249
ENST00000336990.8	15.41119	3.11056	7.70899	27.95429	13.52752
ENST00000337019.7	8.2589	0	0	7.68316	0
ENST00000337057.8	92.87182	8.67892	0	49.76732	0
ENST00000337273.10	658.60113	410.32784	676.99393	741.32778	536.85231
ENST00000337393.10	520.88306	183.9797	145.61174	593.14546	195.11828
ENST00000337401.8	32.41339	0	0	37.72208	0
ENST00000337414.9	2.69569	1.93356	0	0	0
ENST00000337566.9	3.44248	0	3.17823	1.28869	3.71425
ENST00000337706.7	46.82073	5.04392	11.2193	78.58231	4.59109
ENST00000337851.9	30.45838	22.74153	26.68683	49.13451	61.92588
ENST00000337979.9	546.19193	261.15292	212.20376	1348.60209	186.01636
ENST00000338005.7	2.1272	0	0	2.75486	2.37503
ENST00000338325.1	0	4.87533	4	0	0
ENST00000338343.10	71.5956	175.99999	133.91794	44.59295	132
ENST00000338368.7	447.54776	128.00193	182.14394	498.0148	177.06534
ENST00000338387.11	145.29838	1	0	589.56691	20.28019
ENST00000338635.10	1e-5	0	0	0	0
ENST00000338732.7	27.21017	103.03677	129.72151	22.22374	82.2201
ENST00000338858.9	0	5.54343	11.76044	0	5.37838
ENST00000338891.12	98.81497	64.82054	61.57388	127.29622	82.9183
ENST00000338910.9	525.78727	126.98181	129.52716	490.95173	155.24045
ENST00000338977.5	123.16379	3.24236	0	0	13.34724
ENST00000339091.8	1.42758	1.11722	4.33778	0	1.09384
ENST00000339123.10	15.28774	13.98762	26.52451	12.15576	28.89118
ENST00000339362.9	68.63428	1e-5	6.99142	98.11136	1e-5
ENST00000339363.7	137.61651	23.7091	55.32214	142.46794	35.75619
ENST00000339382.3	35.33219	56.1514	218.24606	68.62729	109.21535
ENST00000339394.7	412.4888	72.56012	84.50146	144.60599	55.6664
ENST00000339450.10	32.33688	37.15972	21.97485	13.0312	37.48481
ENST00000339582.7	7.93183	0	11.31005	10.07385	6.71789
ENST00000339664.7	49.02102	36.24039	44.50806	40.7401	79.80973
ENST00000339837.9	6.3038	0	7.22575	1.6932	9.22869
ENST00000339859.8	63.20236	2e-5	4.91931	5.626	99.03187
ENST00000339868.10	21.82636	16.32831	13.96185	57.49897	6.5
ENST00000339877.8	36.98853	55.44729	36.87529	18.31276	19.65549
ENST00000339901.8	169.4565	102.01274	101.45848	183.9525	82.00529
ENST00000340006.7	20.28354	0.23973	1.48225	14.60589	0
ENST00000340080.9	97.59622	22.05719	27.84458	115.81315	20.45103
ENST00000340099.10	152.60749	57.32755	71.42293	124.08448	68.51403
ENST00000340116.12	9.98085	4.45342	1.11918	16.34368	9.27365
ENST00000340124.9	228.12215	75.3021	138.1775	173.2729	83.13789
ENST00000340394.12	255.69256	150.2481	156.53617	305.48174	119.24143
ENST00000340510.8	40.79227	40.19963	34.04	57.89386	25.74863
ENST00000340611.9	87.71742	70.22231	91.43115	58.47916	97.49174
ENST00000340635.11	26.16393	1e-5	1e-5	56.1195	2e-5
ENST00000340645.10	859.51307	251.43026	324.64478	870.32069	277.5973
ENST00000340647.8	0	0	2.70601	68.16004	0
ENST00000340694.8	110.59128	88.14816	138.10475	88.81557	85.20531
ENST00000340738.9	24.94097	2.59601	0.84215	21.64114	2.82084
ENST00000340828.7	864.1548	557.9012	897.00636	585.00667	642.18233
ENST00000340833.4	0	0	3.39836	2.19061	3.50166
ENST00000340834.10	408.03263	53.06268	73.31208	310.86432	74.30065
ENST00000340908.9	1404.46866	106.32762	278.44216	1086.04741	269.87919
ENST00000340965.4	16.75909	7.48176	12.41702	19.36585	8.5
ENST00000341084.7	417.05107	173.34201	174.7379	381.63762	160.73667
ENST00000341164.9	27.8337	32.41096	25.71516	7.72099	43.87783
ENST00000341170.5	269.91671	156.05628	93.11453	323.03855	104.0627
ENST00000341421.7	387.83944	142.76668	154.48858	457.74853	165.69704
ENST00000341491.9	110.94717	26.08994	33.56911	176.57653	9.5084
ENST00000341547.8	11.72363	19.35101	34.74272	28.18468	24.66251
ENST00000341671.12	38.66499	46.84531	81.79843	31.65878	42.17376
ENST00000341752.11	10.43131	3	6.77104	0	7.01711
ENST00000341754.8	98.92886	28.44376	42.66613	57.78726	51.50206
ENST00000341928.7	11.36617	3e-5	9.57079	5.09713	2e-5
ENST00000342175.11	0	58.73835	13.47072	0	25.0666
ENST00000342216.8	115.56891	227.33267	257.76084	262.36741	192.95905
ENST00000342228.7	42.53796	9.34042	3.97968	68.58901	0
ENST00000342247.10	3e-5	37.60781	164.25156	3e-5	111.97272
ENST00000342251.7	16.21935	0	22.24863	25.54464	4.37262
ENST00000342421.9	36.79374	12.38614	39.61373	159.3516	19.82757
ENST00000342503.8	379.4699	424.79516	690.66118	296.01683	411.85096
ENST00000342550.6	0	0	0	17.31168	1.49051
ENST00000342616.4	11.93907	9.42051	0	1.76912	0
ENST00000342771.10	405.44525	278.22598	269.52749	397.43233	226.01854
ENST00000342818.4	1.21084	3.92719	3.94207	0	0.58044
ENST00000342895.8	1.98446	23.14871	10.8	4.01711	4.9273
ENST00000342932.8	67.45735	22.78523	28.91642	102.74571	14.88791
ENST00000342933.7	305.38118	126.75431	102.8697	236.24108	91.11505
ENST00000342992.11	522.65818	115.30378	20.20558	0	71.26131
ENST00000343002.7	196.01095	85.43901	126.74526	60.71676	40.86809
ENST00000343043.7	101.43199	53.64607	53.6453	176.77541	41.06123
ENST00000343348.11	626.54462	376.77559	308.16334	339.63102	304.82978
ENST00000343455.8	184.97659	279.9619	289.80625	389.63128	378.00476
ENST00000343526.9	736.15294	479.48146	555.69465	606.65433	441.83688
ENST00000343529.9	70.36772	111.60959	83.78383	14.01287	30.71611
ENST00000343534.9	0.57395	6.66987	10.37496	1.03472	0
ENST00000343599.5	0	0	0	0	2.20251
ENST00000343600.9	67.60943	82.97161	47.8912	45.42175	32.72968
ENST00000343742.6	19.9802	5.59188	7	10.53841	0
ENST00000343815.10	122.04771	94.14582	140.33328	80.19086	219.40609
ENST00000343876.6	2.28765	0	1.20686	17.0945	0
ENST00000343882.10	390.32203	74.35326	69.66256	562.79578	43.00732
