isoform_id	EP1.BRN3B.RO	EP1.WT_hRO_2	H9.BRN3B_hRO_2	H9.BRN3B.RO	H9.CRX_hRO_2
ENST00000662554.1	0.26628	0.54234	2.59132	0.13476	0
ENST00000662576.1	0.24387	0.13226	0	0.22195	0
ENST00000662621.1	0.51679	1.1677	0	0.38646	0.50497
ENST00000662685.3	0	0.81767	1.58539	0	0.21894
ENST00000662688.1	0.11516	0.48819	0	0.086	0.49696
ENST00000662733.1	4.20678	0.19482	1.04942	0	0.94682
ENST00000662797.1	0.73161	0	0.94953	0.40722	0.12624
ENST00000662926.1	0.93307	2.50146	0.96866	1.44892	1.20421
ENST00000662949.1	0	0.12988	0.34981	0.06246	0.12624
ENST00000662990.1	3.52129	0.77037	0.26291	0	0
ENST00000663015.1	0.49832	0.38965	0.24448	0.25839	0.38535
ENST00000663159.1	0.06097	0	0.1166	0.62465	0
ENST00000663291.1	0	0	0	0.32331	0
ENST00000663379.1	0	0.58849	0.38969	0.15064	0.59255
ENST00000663411.1	0.4272	0.83386	0.72031	0.06338	0
ENST00000663424.1	0.06341	0.64674	0	0.06851	0
ENST00000663444.1	0.59848	0.24186	0.58524	0.87931	0
ENST00000663449.1	0.13685	0.31736	0	0.18387	0.35404
ENST00000663519.1	0	1.57885	1.0223	0.09081	1.83393
ENST00000663555.1	0	1.16895	1.04942	0	0
ENST00000663696.1	0.02674	0.12988	0.1166	0.8998	0
ENST00000663720.1	0.06097	0.12988	0.58301	0.12493	0.8837
ENST00000663853.1	0.1829	0.7793	0.34981	0.43725	0.25249
ENST00000663881.1	0.57424	0	0	0.13505	0
ENST00000663888.1	0.15242	0	0	0	0
ENST00000663894.1	0	31.64699	33.0167	0	28.51076
ENST00000663973.1	0.32852	0.36012	0.3472	0.45638	0.91799
ENST00000664094.1	1.12385	0.16275	1.2232	1.07582	0.79966
ENST00000664132.1	1.56634	2.1012	2.04847	0.88297	3.0728
ENST00000664155.1	0.25448	0.18184	0	0	0
ENST00000664183.1	0	0.9693	2.46871	0.28594	0.97567
ENST00000664197.1	0.34294	0.25977	0.1166	0.08348	0
ENST00000664225.1	1.01277	0.65735	0	0.2847	0.12799
ENST00000664341.1	0.06097	0.31891	0	0.09834	0.12624
ENST00000664417.1	0	0	0.19758	0	0
ENST00000664429.2	0.24387	1.81837	0.34981	0.78569	2.01988
ENST00000664563.3	0.89104	0	3.53579	1.0668	0.45634
ENST00000664595.1	0.26532	1.90045	0.03275	0.15144	0.12829
ENST00000664736.1	0.14879	0.12988	0.30156	0	0
ENST00000664779.1	0.30822	1.03907	0.58301	1.68655	0.37873
ENST00000664827.2	0	0	0	0.14127	0
ENST00000664838.1	0	0.28838	0.20309	0.41247	0.09997
ENST00000665000.1	0.33375	0.27902	0.23023	0.50093	0.17702
ENST00000665016.1	0	0.24186	0.43893	0	0.14763
ENST00000665030.1	0.23149	0	0	0.12828	0.69433
ENST00000665120.1	1.72104	1.98266	1.87087	1.96003	3.28116
ENST00000665204.1	0.39154	0.51274	0.40176	0.23813	7.46868
ENST00000665236.1	0.18651	0.41121	0.37626	0.42295	0.30586
ENST00000665261.1	0	0	0	0	0
ENST00000665272.1	0.60846	2.79412	4.76521	3.69471	4.06146
ENST00000665294.1	5.79194	0.25977	5.64559	0.31232	0.25249
ENST00000665332.1	0.0994	0.12988	0	0.28703	0.12624
ENST00000665432.1	0.14887	0.88763	0	1.57608	1.1356
ENST00000665483.1	0.55456	0.71868	0.23978	0.81582	0.52206
ENST00000665554.1	0.20276	0	0	0.08745	0.71123
ENST00000665583.1	0	0.15648	0.75301	4.76878	0.76917
ENST00000665598.1	0.63065	1.0184	1.63243	0.4271	3.78728
ENST00000665654.1	0.4566	1.36268	0	0.45998	0.18847
ENST00000665662.1	0.16486	0	0.57495	0	0
ENST00000665670.2	0.65646	1.68176	1.21368	0.71626	1.45937
ENST00000665678.1	0.3707	0.25607	0.22915	0.1261	0.24884
ENST00000666018.1	0.60544	2.10221	0.88932	1.78336	2.07283
ENST00000666045.1	0	0	0	1.25001	0.21571
ENST00000666106.1	0	1.16895	0.58301	0	0.44185
ENST00000666183.1	0.12194	0	0.13366	0.14535	0.33221
ENST00000666283.1	0.96439	0.4936	0.34514	2.13921	0.4243
ENST00000666396.1	1.61083	0.24399	0.18114	0.02014	0.07045
ENST00000666436.1	0.54871	0.12988	0	0.24986	0.50497
ENST00000666441.1	0.06097	0	0.24714	0.18739	0.25249
ENST00000666464.2	0.8299	1.05377	2.32421	0.16762	1.52353
ENST00000666474.1	0.06723	0.08659	0	0.20333	0.55917
ENST00000666555.2	0.5978	0	0	0.01484	0.63183
ENST00000666645.1	0	0	0.07947	0	0
ENST00000666697.1	0.40879	2.48835	3.82195	0.69575	4.85538
ENST00000666713.1	0.15778	0	1.30925	0.20058	0.73589
ENST00000666730.1	0.08417	0	0	0.32331	0
ENST00000666824.1	0.66555	0.41121	0.48962	0	0.20027
ENST00000666870.1	0.12194	0.64942	0.81621	0.18739	0.50497
ENST00000666993.1	0	5.9976	7.31527	5.33486	0
ENST00000666996.1	0.08161	0	0.13505	0	0
ENST00000667008.1	0.27467	0.82939	0	0	0.24646
ENST00000667034.1	0.56143	0.63029	0.78564	0.70489	0
ENST00000667092.1	0.12194	0	0.05059	0.44547	0.25249
ENST00000667142.1	0	0	0	0	0
ENST00000667214.1	0.43167	0.44688	0	1.61037	0
ENST00000667326.1	3.23129	0.51953	1.00168	4.1102	0.26585
ENST00000667327.2	0.42677	0.46082	0.53414	0	0.4097
ENST00000667331.1	0.51975	0	0	0.20427	0
ENST00000667351.1	0.81429	0	0.13397	0	0
ENST00000667362.1	0	0	0.95124	0	0
ENST00000667384.2	2.77774	3.34829	5.25809	1.72145	3.08787
ENST00000667409.1	0.09985	0.41633	0	0	1.96616
ENST00000667461.1	0	0	0	0	0
ENST00000667669.1	4.32128	1.29642	1.04282	3.34559	0.90165
ENST00000667672.2	0.16531	0.73202	0.18395	0.30419	0
ENST00000667706.1	2.84507	0	3.21974	0.37196	0.77033
ENST00000667729.1	2.43256	5.25934	2.71644	3.41138	2.93177
ENST00000667746.1	0	0	0	1.55458	0
ENST00000667809.1	0.69301	1.62031	0	0.18387	0
ENST00000667881.1	0	0	0	0.07201	0
ENST00000668081.1	0	0	0	0.08572	0
ENST00000668113.1	1.35312	0.2986	1.18748	5.22043	0.69036
ENST00000668169.1	1.40662	0	0	0	0.1606
ENST00000668232.1	0.54555	0.27083	0.84267	8.90212	0.25249
ENST00000668242.1	0.06097	0.12988	0.26707	0.25418	1.72221
ENST00000668335.1	0	0	0	0	0.21671
ENST00000668341.1	0.06723	0.08659	0	0	0.22539
ENST00000668366.1	0.06097	0	0	0	0
ENST00000668474.2	4.46411	5.39814	3.6457	5.9348	5.66496
ENST00000668495.1	5.32202	0	0	1.0823	1.05378
ENST00000668503.1	1.9085	0	0.5375	0	0
ENST00000668508.1	2.10334	1.0446	0.46641	7.40235	0.12624
ENST00000668527.1	0.28452	0.64942	0.50711	0.87451	0.12624
ENST00000668539.1	0.0665	0	0	0.18739	0
ENST00000668547.1	0	0.1974	0	0	0
ENST00000668656.1	0	0	0.54659	0	0.16622
ENST00000668657.1	0.74507	2.7984	2.90328	1.86373	3.14093
ENST00000668840.1	0	0.1886	0.2332	0.43725	0.35499000000000003
ENST00000668946.1	0.02982	0	0	0.0937	0
ENST00000669024.1	0.12194	0	0.1166	0	0
ENST00000669053.1	0.54411	0.85581	0.26188	0.95692	0.14765
ENST00000669077.1	2.82004	6.61322	2.30019	2.3687	2.87389
ENST00000669126.1	0.40414	0	0	0	1.05707
ENST00000669174.1	0.28587	0.3798	0.15035	0.6644	0
ENST00000669217.1	0.22112	0.38965	0	0	0.53447
ENST00000669279.1	0.12129	2.59767	0	0.39449	1.38867
ENST00000669288.1	0.89954	2.44739	0.44692	0.48409	0.3155
ENST00000669333.1	0.10351	0	0.26777	0.27573	0
ENST00000669367.1	0	1.81283	0	0	0
ENST00000669401.1	1.28032	0	0	0.81204	0
ENST00000669470.1	0.12194	1.55623	1.50231	0.13324	0.82774
ENST00000669528.1	0	0	0.12807	0.10423	0
ENST00000669576.1	11.83466	17.69096	10.14574	16.75799	13.61004
ENST00000669589.1	0.18465	0.37183	0	0.29262	0
ENST00000669754.1	0.39014	1.29883	0.04102	0.61569	0.18936
ENST00000669900.1	1.92264	0.9751	0	0	0
ENST00000670058.1	2.2383	6.84384	3.43821	0.74447	2.58161
ENST00000670091.1	9.07467	1.37543	0.79303	3.27027	1.54486
ENST00000670319.1	0	0	0.26607	0	0.12624
ENST00000670376.1	0	0.97155	1.69724	0.31788	0
ENST00000670436.1	0.1829	0	0.1166	0.37479	0
ENST00000670540.2	0	0.23833	0.20192	0	0.25225
ENST00000670683.1	0.51458	0	0	0.35919	0
ENST00000670745.1	2.22928	0.85903	1.6511	0.49509	5.75154
ENST00000670768.2	1.28029	1.46007	2.67891	3.72698	0
ENST00000670799.1	1.04759	0.72519	1.32789	0.55378	0.57891
ENST00000670969.2	0	0	0.25094	0.35528	0
ENST00000670993.1	0	0	2.993	1.33669	1.35448
ENST00000671018.1	4.78432	4.87588	3.99145	5.28928	2.30937
ENST00000671125.1	0.57272	1.8806	0.44261	0	0
ENST00000671191.1	4.78744	3.60795	3.154	1.80781	9.29281
ENST00000671199.2	2.37713	3.03172	2.87598	2.78512	3.79278
ENST00000671238.1	0.41657	0	0.4299	0.54424	0
ENST00000671267.1	0.24387	0.07142	0	0.73069	0.13139
ENST00000671326.1	0.73768	1.28723	0.79433	0.23951	0.45475
ENST00000671496.1	0.06532	0	0.06707	0	0
ENST00000671906.1	0	0	0	0	0.0182
ENST00000671971.1	11.84874	2.85238	0	23.60952	1.62018
ENST00000672088.1	1.9550399999999999	2.32619	0.99704	1.47172	0.46953
ENST00000672186.1	10.56799	384.39278	548.93934	0.17552	410.83879
ENST00000672240.1	2.2547	0	0	3.74379	0
ENST00000672366.1	0.78974	0	1.21079	0	2.51496
ENST00000672422.2	3.13993	10.28984	5.74039	7.79083	12.68877
ENST00000672502.1	0	8.03235	7.79737	0.32707	5.24811
ENST00000672930.1	1.36249	0.79328	0.41599	2.86022	0
ENST00000672955.1	2.49579	1.10874	2.29778	2.47777	2.6066
ENST00000673298.1	4.8214	9.73738	1.21773	15.42104	4.59828
ENST00000673363.1	13.74085	0	0	13.9945	0
ENST00000673475.1	3.45248	2.88611	0	3.52488	0
ENST00000673627.1	0	1.21539	3.55344	0	0.8037
ENST00000673633.1	0.4236	0.95546	0.51656	0.65279	0.35852
ENST00000673638.1	0.19201	0.14759	0.14031	0.6209	0.32074
ENST00000673691.1	2.94091	0	0.4953	7.30148	6.92799
ENST00000673722.1	18.73108	8.2364	3.50734	0.11063	0
ENST00000673735.1	0.45312	0	0	1.42312	0
ENST00000673749.1	0	0	0	0	0
ENST00000673762.1	0	0	0	15.83225	0
ENST00000673807.1	7.07073	7.67584	10.97799	6.26392	13.57932
ENST00000673816.1	0	0.29433	0	0	1.5179
ENST00000673847.1	0.15048	0	0	0.85716	0.25298
ENST00000673912.1	3.45285	0.51482000000000006	0.24912	4.46404	0.9961
ENST00000673945.1	0.14914	1.32613	0	0	1.1036300000000001
ENST00000673985.1	4.34397	1.43764	0	2.51066	4.83121
ENST00000674025.1	3.15912	5.54574	3.56084	3.00668	2.14646
ENST00000674042.1	0.46279	0.70019	0.32581	1.40817	2.14646
ENST00000674063.1	12.00739	4.47808	7.49152	14.13117	7.61183
ENST00000674072.1	0	0.52238	2.15741	0.26161	1.20087
ENST00000674120.1	0	0.82195	0.97053	0	1.16757
ENST00000674123.1	10.32844	0.11502	2.87182	21.24739	4.52655
ENST00000674129.1	0	0.14714	0	0.19261	0
ENST00000674162.1	0	0	0	0.20855	0.43678
ENST00000674193.1	0.16329	0	0.23996	0.06246	1.96794
ENST00000674200.2	7.17678	3.83413	0.97542	1.9	2.30323
ENST00000674212.1	0.3196	0.77045	0.3578	0.16624	1.77328
ENST00000674236.1	1.02366	0.3267	0.62015	0	0.64088
ENST00000674246.1	0.38832	0	0.26958	0.84422	0.37873
ENST00000674265.1	0.02026	0.16146	0.28782	0	1.39647
ENST00000674268.1	17.05836	11.0597	10.78004	8.30842	8.5222
ENST00000674271.1	0.27167	0.59375	0	0.10756	0
ENST00000674274.1	0.11759	0	4.52917	0.5561	0.85424
ENST00000674302.1	1.73295	0.32764	1.20149	2.02456	0.7292
ENST00000674371.1	5.94023	2.75789	2.38658	11.98914	3.72435
ENST00000674403.1	0.62206	3.96581	0.92484	1.99254	3.02983
ENST00000674430.1	0	1.19552	0	0.89448	0
ENST00000674435.1	14.03233	3.46796	4.12448	12.64327	4.469
ENST00000674564.1	2.14858	0	0	0.46154	0
ENST00000674586.1	1.24899	1.43258	0.35772	0	0.57699
ENST00000674587.1	2.02173	2.37248	0	0	0
ENST00000674595.1	0.24877	0	0	0.07602	0.40549
ENST00000674626.1	0.0265	0.03619	0	0	0.32111
ENST00000674628.2	1e-5	10.15011	1e-5	4.66835	0
ENST00000674638.1	0	140.21555	40.49543	0	41.4039
ENST00000674709.1	0	0	0	5.23602	0.07223
ENST00000674736.1	0	0.39639	0.44304	0	0
ENST00000674739.1	3.24428	0	0	0.18715	0.5796
ENST00000674743.1	5.38051	0.45396	0.64023	0	0.44673
ENST00000674771.1	0.17296	0.40191	0.26318	1.40954	0.45378
ENST00000674810.1	2.95363	1.03332	1.46187	0.8766	4.03047
ENST00000674818.1	0.40982	5.18916	2.24476	0.9359	2.16533
ENST00000674859.1	0	0.65265	0.2328	0	0.22855
ENST00000674895.3	5.92903	12.96404	7.72651	7.07176	6.91081
ENST00000674918.1	0.73161	0.25977	0.34981	1.12437	0.25249
ENST00000674984.1	4.33229	2.08199	3.71514	4.49364	2.80455
ENST00000675039.1	0	0.33348	0.15292	0	0.07223
ENST00000675057.1	0.74155	0.38102	0.51812	0.38564	0
ENST00000675077.1	0.301	0	0	0	0
ENST00000675080.1	3.39988	11.74313	4.79145	1.74804	9.44897
ENST00000675131.1	1.03684	1.22295	2.46719	0.67727	2.84224
ENST00000675140.1	1.28398	0	0	0.49972	0
ENST00000675143.1	0	0.69323	1.69776	0.28299	0
ENST00000675149.1	1.02924	1.56172	0.63104	0.95064	1.6022
ENST00000675179.1	16.58494	1.51156	1.04072	3.51302	0
ENST00000675203.2	2.55917	0.9082	0.58021	1.89268	0.19586
ENST00000675236.1	0.67132	0.40841	0.22916	7.24237	0.21384
ENST00000675244.1	2.94226	6.34798	6.96764	0	10.04754
ENST00000675279.1	1.34466	1.81837	0.93281	1.35985	1.32584
ENST00000675358.1	6.66148	0	0	0	0
ENST00000675364.1	0.36968	0.81744000000000006	0.69666	0.60141	0.27733
ENST00000675440.1	1.46225	10.6828	0	0.59859	1.5423
ENST00000675445.1	1.77246	0.74589	0	0	0.28882
ENST00000675459.1	0.0265	0.03619	0	0	0
ENST00000675525.1	1.06287	1.70035	4.67356	1.72991	1.22017
ENST00000675546.1	12.17105	4.89596	4.34503	7.17117	5.95741
ENST00000675561.1	1.16556	0.76449	0.93206	1.61295	0
ENST00000675562.1	0.10724	0.7185	0.15378	1.73834	0.48429
ENST00000675572.1	0.17296	0.40191	0.26318	1.40954	0.45378
ENST00000675577.1	0.63831	4.66492	1.68506	0.26674	1.07795
ENST00000675631.1	1e-5	48.11215	40.85397	0.64728	14.86694
ENST00000675641.1	6.18793	3.49041	2.94193	2.81411	2.12316
ENST00000675663.1	0.29519	0.23174	1.09289	0.25047	0.46624
ENST00000675699.1	0	2.423	0	0	6.06886
ENST00000675700.1	1.47977	4.38274	3.05556	2.34601	0
ENST00000675702.1	1.47977	4.38274	3.05556	1.25423	8.46535
ENST00000675725.1	0.64026	0	0	2.38666	0.19278
ENST00000675747.1	1.30648	4.72382	0.79532	5.38091	6.42035
ENST00000675777.1	2.16644	0.52429	0.61627	2.47622	1.44495
ENST00000675850.1	0.17977	0.29997	0	0	0.29067
ENST00000675858.1	1.95403	1.28276	3.53193	5.08265	3.80131
ENST00000675883.1	0	0	0	0.04696	0
ENST00000676061.1	0.82967	0.71084	0.42433	0.62468	1.03217
ENST00000676116.1	1.68007	0	0.20813	1.7764	0.4762
ENST00000676125.1	0	3.72438	0	0	1.77238
ENST00000676139.1	0	0.48215	0	0	0
ENST00000676160.1	1.18292	1.53826	0.76608	0.85725	2.40589
ENST00000676251.1	2.37964	2.70396	0.99817	2.23139	4.17199
ENST00000676290.1	12.53609	0.14515	0	0.19247	1.0295
ENST00000676302.1	5.86813	6.53999	2.64334	2.6205	3.80301
ENST00000676303.1	0.46834	0	0.62396	0.72786	0.51909
ENST00000676318.1	0	1.06625	0.45929	0	0
ENST00000676349.1	0	0	3.22136	0	0
ENST00000676399.1	0.1454	3.93646	0	0.18473	0.862
ENST00000676412.1	0.97548	0.64942	0.66277	1.15039	0.25249
ENST00000676512.1	4.49674	0	0	3.30127	0
ENST00000676598.1	2.23062	1.12071	0.41693	0.66089	0.66834
ENST00000676624.1	1.11856	1.19795	0	0.80445	0.19757
ENST00000676628.1	0.01351	0	0	0.16677	0
ENST00000676637.1	0.44969	1.42626	1.25913	1.44335	2.90029
ENST00000676670.1	0.8058	11.77803	10.00207	2.14372	0.70679
ENST00000676688.1	4.56304	3.95489	3.9473	1.91855	2.75673
ENST00000676706.1	74.84327	190.00662	317.01423	80.39394	307.37993
ENST00000676741.1	0.15819	18.78508	13.05313	0.17927	6.40599
ENST00000676760.1	1.37353	0.09122	0	1.31708	0
ENST00000676768.1	0.09858	1.30287	1.17163	0.2211	1.0873
ENST00000676786.1	0.12194	1.10779	0.37673	0.37479	0
ENST00000676810.1	1.17921	2.34244	1.98653	4.10331	0.20055
ENST00000676935.1	0.81679	1.12592	1.74714	1.13967	1.83016
ENST00000677015.1	0.9798	2.07239	0.73691	1.14417	1.18865
ENST00000677041.1	0	0.74496	0	1.30163	0.50935
ENST00000677074.1	2.78246	6.39575	22.02836	5.70654	20.51925
ENST00000677179.1	2.46514	1.26571	2.2341	4.22183	2.70969
ENST00000677181.1	3.84381	0.25977	0.25207	0.30175	1.13618
ENST00000677266.1	0.42133	0.6232	0.40214	0.40922	0
ENST00000677275.1	0.77328	1.59749	0.5942	1.0344	0.54908
ENST00000677364.1	0	0	0	0	0.66834
ENST00000677393.1	0.24466	0	0	0.25303	0
ENST00000677398.1	0.11923	0	0	0.23001	0.26571
ENST00000677420.1	0.1962	0.04498	0.44206	0	0.77153
ENST00000677447.1	9.96385	14.84178	11.36445	6.65406	11.21337
ENST00000677497.1	0	0	0	0	0
ENST00000677514.1	1.34396	1.19856	1.63663	0.79409	1.64494
ENST00000677551.1	1.12401	0.59707	4.24611	3.5591	0.50072
ENST00000677555.1	0	0.0953	0.56275	0	0
ENST00000677598.1	2.50198	5.2562	0.29409	0	4.93433
ENST00000677610.1	0.81679	1.12592	1.74714	1.13967	1.83016
ENST00000677646.1	1.25285	2.86825	3.07873	3.55935	1.59187
ENST00000677922.1	0.50037	0.22316	0.18148	0.92999	0.17674
ENST00000677965.1	5.59062	3.88416	2.98344	4.04883	5.08272
ENST00000677967.1	7.04621	3.50685	4.1391	6.51756	4.67098
ENST00000677996.1	0.89731	0	0.2332	0	0
ENST00000678015.1	0	0	0	3.33432	0
ENST00000678050.1	2.11135	1.39479	0.2891	2.08323	0
ENST00000678242.1	2.23415	2.96277	0	0	0.07239
ENST00000678314.1	3.09732	0.26592	0.2332	0	0.25249
ENST00000678353.1	0	3.22472	0.09064	0	1.54198
ENST00000678382.1	0	0.52761	0	2.15658	0.30068
ENST00000678473.1	1.91351	1.05572	0.39502	1.93624	1.60172
ENST00000678566.1	0.45434	0	0	0.38785	0
ENST00000678583.1	1.47822	0.26821	0.53397	3.49066	0.36128
ENST00000678668.1	0	0	0	0	1.17232
ENST00000678740.1	0	0.30912	0	0.91435	0.38901
ENST00000678756.1	0.30235	4.57618	0.81735	0.68816	0.82669
ENST00000678772.1	0.76336	0.21209	0.19794	0.11247	0.39036
ENST00000678777.1	0.2608	0	0	0	0.64607
ENST00000678857.1	0.71278	0.68551	1.3753	1.50722	0.17441
ENST00000678899.1	6.68413	8.78614	13.69016	3.34319	12.33146
ENST00000678986.1	0.30008	0.67607	0.59483	0.41637	1.72234
ENST00000678987.1	1.2647	0.34192	0.46838	1.17661	0
ENST00000679008.1	114.71749	57.55245	138.46908	97.53707	119.26458
ENST00000679167.1	0.2964	0.32856	0.31326	0.07986	0.443
ENST00000679182.1	8.65743	22.33992	11.66018	24.61117	14.7704
ENST00000679303.1	2.80452	2.07813	1.39922	3.68543	2.77734
ENST00000679327.1	0.80529	1.46602	0.58217	1.28673	0.11919
ENST00000679370.1	0.56616	0	1.01233	1.62214	0
ENST00000679371.1	3.78381	3.71181	0.68347	2.58821	1.10867
ENST00000679378.1	3.10957	2.05796	2.93484	2.07773	3.79497
ENST00000679421.1	1.97957	3.42594	0.4202	1.78698	1.25369
ENST00000679422.1	0.85768	0	0.29098	0	0
ENST00000679437.1	0	4.02853	5.83795	0.87032	11.57357
ENST00000679454.1	3.43142	0.99724	1.90178	2.42084	0.31773
ENST00000679459.1	0.75757	0	0.73909	0.10583	1.06849
ENST00000679496.1	6.33464	0	0	9.44344	0.37373
ENST00000679578.1	0.37042	0.53918	3.85263	0.28785	2.12536
ENST00000679603.1	0.32876	1.14645	0.2332	1.36529	0.47826
ENST00000679610.1	0.13402	1.66639	1.01585	2.44521	1.80815
ENST00000679689.1	0.40823	1.47989	2.35072	1.0619	5.33482
ENST00000679727.1	0.7586	0.43752	1.78794	0.53528	1.22033
ENST00000679738.1	0	2.15861	2.02884	0	0
ENST00000679751.1	0.21491	0.63486	0.26027	0	0.2886
ENST00000679757.1	0.88962	0	0.39627	0	0.60485
ENST00000679791.1	1e-5	30.43066	18.92361	12.40336	52.26769
ENST00000679798.1	8.13765	10.96484	10.4684	2.93689	14.805
ENST00000679818.1	1.56449	0.30631	0.5834	0.29095	0
ENST00000679850.1	3.05707	0.4476	0.44245	1.14744	0.71055
ENST00000679852.1	16.81271	0	0	7.30151	0
ENST00000679854.1	0.79011	0	0.33814	0.94778	1.29716
ENST00000679864.1	1.03431	0	0.51402	0	0
ENST00000679867.1	1.22805	1.49659	0	1.25239	0.77054
ENST00000679883.1	3.37506	3.29109	0.21761	6.32317	1.1825
ENST00000679915.1	0	2.39108	0.36167	0	0
ENST00000679935.1	5.89722	21.70112	14.59282	9.01656	18.34347
ENST00000679994.1	1.71896	2.17511	6.57398	2.70064	1.28595
ENST00000680064.1	1.31596	0.14735	0	1.26607	0.1593
ENST00000680084.1	5.24047	1.16245	1.16821	3.27791	0.06497
ENST00000680111.1	1.79613	8.90223	2.18723	6.1769	2.7055
ENST00000680125.1	2.02545	0.32816	0	0.94653	0.50267
ENST00000680154.1	2.76394	6.18607	3.39906	2.79533	0.92115
ENST00000680193.1	0	0	1.30848	0	0
ENST00000680205.1	1.053	0	0.91208	1.76533	0.30672
ENST00000680211.1	2.10427	2.34128	2.25722	1.97075	0.31527
ENST00000680224.1	0.93146	0.82701	1.05966	0.86808	1.31003
ENST00000680235.1	0.13175	0	0	0.37479	0.12624
ENST00000680245.1	0.53868	0	0.42618	1.2782	0.67591
ENST00000680248.1	3.53712	31.53451	17.78611	0	24.1358
ENST00000680332.1	0	2.73061	0.58076	0	0
ENST00000680335.1	0.25785	0.48269	0.43682	0.09729	0.15796
ENST00000680336.1	1.47466	1.31724	0.55553	2.6858	1.57837
ENST00000680361.1	69.22904	57.0642	41.34419	78.91136	32.11351
ENST00000680403.1	0.03096	0	0.81958	0	0.14887
ENST00000680411.1	0	0.04746	0	0	3.39291
ENST00000680422.1	0.21458	0.45602	0	0.20226	0.50497
ENST00000680468.1	0.26772	0.61309	0	0.3993	0.83733
ENST00000680489.1	0.79244	0.14616	0	0.60474000000000006	0
ENST00000680528.1	1.46846	0	0	0	1.31404
ENST00000680533.1	29.74692	19.05044	12.50071	31.21247	16.75286
ENST00000680568.1	2.36873	0	0.29687	3.16658	0
ENST00000680584.1	0	0	3.88317	0.504	0
ENST00000680590.1	0.15664	0	0	0	0.45807
ENST00000680608.1	0.17132	0.81397	0.79872	0.4955	1.59896
ENST00000680626.1	2.25071	2.65005	1.34679	5.30893	6.6573
ENST00000680669.1	0.43465	0	0	0	2.24872
ENST00000680745.1	0.14932	4.87357	0	0.6051	1.75057
ENST00000680746.1	4.09453	5.21448	9.18174	5.31859	5.0624
ENST00000680770.1	0.1885	0.61316	0.49273	2.12947	0
ENST00000680783.1	0.68557	0.65953	0.36694	0.83948	0.66477
ENST00000680785.1	0.32475	0.54205	0.73237	0.26755	0.25965
ENST00000680789.1	5.96152	1.01837	0	6.74302	0.40482
ENST00000680790.1	0	0.31652	0	0	0
ENST00000680818.1	0.06097	0	0	0	0.12624
ENST00000680821.2	0	0.89562	0.15214	0	0
ENST00000680836.1	3.40836	0.28695	0.12562	9.3556	0.45538
ENST00000680850.1	6.59435	9.01412	6.33998	6.63289	4.8664
ENST00000680878.1	0.54398	0.17682	0.15388	0.65587	0.57077
ENST00000680893.1	8.66969	1.72525	6.20973	9.25742	0
ENST00000680960.1	0.14404	0	0.26027	0.07614	0.29389
ENST00000681018.1	0.64008	0	0.41725	0	0.25046
ENST00000681038.1	25.99777	19.95569	14.76412	24.01215	14.21643
ENST00000681084.1	0.22168	0	0.74888	0.38957	0.50821
ENST00000681130.1	0.33102	0	2.3401	0.41991	0.60893
ENST00000681182.1	1.68146	1.74394	1.13564	0.93697	0.83597
ENST00000681195.1	9.78776	13.99625	19.76777	8.48197	18.15459
ENST00000681230.1	7.40797	1.76663	1.84886	6.96107	1.0884
ENST00000681248.1	0.36581	0.12988	1.65058	8.49523	1.7765
ENST00000681255.1	0	0	0	3.28188	0
ENST00000681287.1	20.42873	2.71761	3.22333	4.36923	1.75419
ENST00000681297.1	0.64595	0.16294	1.56836	4.07698	0.46887
ENST00000681306.1	12.41716	11.85669	19.67116	13.79331	19.21867
ENST00000681339.1	0.97123	0.92494	0.68175	0.23716	0
ENST00000681347.1	0.28959	0	0.29773	1.05795	0
ENST00000681364.1	0.48229	1e-5	8.22308	0.97863	0
ENST00000681372.1	1.59578	1.24465	1.8114	1.1232	0.91888
ENST00000681387.1	0.56081	0.52497	0.42418	0	1.21024
ENST00000681401.1	0	0.18898	0.17985	1.4905	0.14199
ENST00000681407.1	2.00917	7.57915	4.24598	3.99521	5.95537
ENST00000681409.1	2.91532	2.06028	0.78923	1.09332	2.50037
ENST00000681486.1	1.97688	9.85245	13.07925	4.36287	12.23236
ENST00000681511.1	1.14374	0.50595	0.51481	0.53464	0.82761
ENST00000681518.1	0.04615	3.58554	6.39251	1.59948	4.50892
ENST00000681524.1	3.05031	3.63612	3.94563	3.0648	2.69379
ENST00000681530.1	3.34867	5.83568	2.93844	0.4184	0.48413
ENST00000681532.1	0.69911	0.34983	0	0	0.44828
ENST00000681550.1	0.71380999999999994	1.14729	0.82956	0.54914	1.14708
ENST00000681587.1	0.30582	2.35241	1.49938	0.56573	2.52174
ENST00000681608.1	0.08645	0	0	0.2098	0.1611
ENST00000681618.1	0.95053	1.20796	1.61607	1.2301	1.92791
ENST00000681631.1	1.06813	1.73855	0.99825	0.82773	1.10281
ENST00000681646.1	6.51105	2.08991	1.47499	1e-5	3.66235
ENST00000681647.1	1.26958	0.32389	0	0.2113	0
ENST00000681654.1	4.76015	2.89944	3.69835	1.50449	7.37015
ENST00000681708.1	9.83363	5.88	6.65713	12.30731	6.57527
ENST00000681729.1	0.46966	0	0.5962	0.11078	0
ENST00000681770.1	0.40045	0.2714	2.84245	0.3184	0.41328
ENST00000681775.1	0.42712	0.4372	0.15822	0.62116	0.33521
ENST00000681793.1	0.12439	1.1767	0.4725	0	1.09252
