"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009895","negative regulation of catabolic process","180/6778","339/15460",0.530973451327434,1.2111020297318,3.4724307347001,0.000333569383840533,0.00616597951947653,0.00386770242507285,"CPTP/DFFB/TARDBP/MAD2L2/THRAP3/RRAGC/MFSD2A/ELAVL4/LRIG2/CSDE1/MCL1/DEDD/PKP1/ADORA1/MDM4/TRAF5/FMN2/HNRNPU/RPS7/NBAS/UBXN2A/ALK/FEZ2/LRPPRC/HTRA2/MARCHF7/SLC11A1/ERFE/HDAC4/MYD88/SMARCC1/WDR6/DHX36/PIK3CA/FXR1/EIF4G1/IGF2BP2/TBC1D14/RBM47/SNCA/LARP1B/USP38/RBM46/NAF1/TENT4A/DAP/GDNF/TAF9/HMGCR/TENT2/PPP2CA/LARP1/HNRNPAB/RBM24/BAG6/RNF5/MAPK14/SYNCRIP/SYNCRIP/CNR1/FYN/TAB2/QKI/IGF2BP3/PIK3CG/FMC1/CCAR2/ADRA1A/LAPTM4B/PABPC1/AZIN1/EIF3H/PHF20L1/PTPN3/ALAD/DAB2IP/GOLGA2/TSC1/TRAF2/LARP4B/WAC/A1CF/SUFU/EIF4G2/PDE3B/TMEM132A/UBXN1/BSCL2/AQP11/MTMR2/SORL1/TIRAP/YBX3/LRRK2/USP30/ACACB/MYCBP2/UPF3A/HNRNPC/SCFD1/STYX/PSEN1/SLIRP/AKT1/BMF/USP8/ANXA2/VPS13C/HERC1/SMAD3/PML/IREB2/CRTC3/FURIN/TSC2/MLST8/USP7/CLEC16A/PARN/N4BP1/PSME3IP1/CSNK2A2/SF3B3/ZDHHC7/SLC7A5/BANP/CBFA2T3/METTL16/PHF23/TP53/NCOR1/GIT1/TAF15/STAT3/SLC4A1/TLK2/AXIN2/USP36/RPTOR/FOXK2/USP14/ROCK1/NPC1/SMAD4/BCL2/SERPINB12/CIRBP/SIRT6/PLIN5/ELAVL1/PRKACA/GIPC1/ZFP36/GSK3A/NOP53/CSNK2A1/PSMF1/DDRGK1/BCL2L1/CTSA/RBM38/USP25/EIF4ENIF1/HMOX1/MGAT3/EP300/PPARA/TAB3/USP9X/RBM10/TIMP1/HDAC6/OPHN1/SNX12/TAF1/OGT/MTM1/FLNA/DKC1/F8A3",180
"GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","69/6778","115/15460",0.6,1.36854529359693,3.50499928266178,0.00034154627147675,0.00621920076420351,0.00390108624294733,"PRKCZ/CLSTN1/KIF2C/EPS15/LRRC7/GPSM2/SNX27/PPP3R1/ALS2/LHFPL4/GRIP2/DAG1/CBLB/IGSF11/TMEM108/AP2M1/TFRC/DLG1/CPLX1/NSG1/GRID2/ERBIN/NSG2/ATG5/SYNE1/RALA/AGAP3/ZDHHC2/NRG1/SCRIB/FRRS1L/OLFM1/LGI1/HRAS/DRD4/AP2A2/CTNND1/PPFIA1/DLG2/VPS26B/EPS8/GRIP1/MDM2/SNX6/GPHN/NUMB/ADAM10/STX1B/STX4/NETO2/VAC14/DLG4/SHISA6/ARHGAP44/FLOT2/AP2B1/ERBB2/RAB8A/AP2S1/CPT1C/AP2A1/CACNG7/SLC12A5/PORCN/GRIPAP1/IQSEC2/OPHN1/DLG3/OGT",69
"GO:0010720","positive regulation of cell development","216/6778","415/15460",0.520481927710843,1.18717182095155,3.4150731290404,0.000401625603228692,0.00700320507047882,0.0043928646128025,"PRKCZ/TP73/CTNNBIP1/KDM1A/RUNX3/ARID1A/MACF1/MPL/LRP8/IL23R/CD101/NOTCH2/ZBTB7B/ADCY10/ASPM/PTPRC/CR1/CD46/PLXNA2/HLX/DUSP10/DISC1/SOCS5/BCL11A/GLI2/BIN1/CXCR4/CASP8/CREB1/FN1/XRCC5/EPHA4/STK25/TGFBR2/GOLGA4/CTNNB1/TRAK1/SMARCC1/PLXNB1/RHOA/DAG1/TWF2/PBRM1/ROBO2/ROBO1/NFKBIZ/CD80/PLXNA1/DHX36/MME/SHOX2/SKIL/FXR1/CLCN2/MAP3K13/ETV5/ADIPOQ/OPA1/ADD1/SLIT2/KIT/PPP3CA/LEF1/PDE5A/TLR2/SEMA5A/IL7R/IL6ST/AP3B1/VCAN/EFNA5/MAN2A1/CDKL3/PPARGC1B/IL12B/RIPK1/NEDD9/CD83/AGER/HLA-DRB1/BRD2/CUL7/TTBK1/VEGFA/IL17A/NR2E1/HDAC2/VNN1/MYB/OPRM1/TIAM2/ARID1B/QKI/PHF10/ACTB/GLI3/CAMK2B/LIMK1/SMURF1/CUX1/RELN/PTPRZ1/BRAF/SMARCD3/RHEB/XRCC2/ADAM7/PRKDC/STAU2/IL7/RIPK2/TRIB1/SMARCA2/RFX3/IL33/PTPRD/NTRK2/SEMA4D/SYK/EEIG1/NOTCH1/ITGB1/EGR2/ZMIZ1/ZFYVE27/EIF4G2/BDNF/PAX6/CAPRIN1/RAG1/MDK/AMBRA1/SART1/TENM4/GRM5/IL18/ZBTB16/CD27/CD4/CLEC7A/KRAS/CAPRIN2/SMARCD1/TMPRSS12/TESPA1/SMARCC2/KITLG/PLXNC1/CUX2/RB1/LIG4/PCID2/MMP14/ACIN1/PPP2R3C/NIN/PRKCH/ZBTB1/NUMB/SNW1/DICER1/RASGRP1/MAP2K1/PARP6/NPTN/ISLR2/ACAN/BRD7/CYLD/IST1/SLC7A5/PAFAH1B1/FXR2/PIK3R6/SMARCE1/STAT5B/GFAP/MAPT/ACE/SMARCD2/PRKCA/RPTOR/BAIAP2/SMAD7/MALT1/BCL2/STK11/AP3D1/MAP2K2/SMARCA4/BRD4/WDR62/NUMBL/MEGF8/IL4I1/LILRB4/DDRGK1/TGM2/ADA/AURKA/SS18L1/ZBTB46/TIAM1/RUNX1/SOX10/EP300/PLXNB2/SHANK3/CDKL5/HDAC6/GPRASP3/FMR1/L1CAM/MECP2/GDI1/PLXNA3",216
"GO:1903706","regulation of hemopoiesis","193/6778","367/15460",0.525885558583106,1.19949701028251,3.41753702083789,0.000403205849064075,0.00700320507047882,0.0043928646128025,"PRKCZ/PRDM16/CTNNBIP1/PITHD1/RUNX3/ARID1A/CSF3R/MPL/MYSM1/IL23R/RBM15/CD101/NOTCH2/H4C15/ARNT/PGLYRP3/ZBTB7B/FCRL3/FCGR2B/RC3H1/CDC73/PTPRC/RAB7B/CR1/CD46/HLX/DUSP10/ABCB10/SOS1/TMEM178A/SOCS5/CYP26B1/LOXL3/GLI2/ACVR2A/STAT1/CASP8/CD28/CREB1/ERFE/ING5/TGFBR2/CTNNB1/SMARCC1/P4HTM/RHOA/PBRM1/MITF/FOXP1/NFKBIZ/CD80/GATA2/CLDN18/ADIPOQ/OPA1/PPP3CA/LEF1/FBXW7/TMEM131L/SH3RF1/TLR3/DROSHA/IL7R/PIK3R1/CARTPT/AP3B1/MEF2C/CAMK4/TCF7/HSPA9/SPINK5/PPARGC1B/FAXDC2/IL12B/RIPK1/NEDD9/CD83/H4C13/HLA-B/AGER/HLA-DRB1/BRD2/MAPK14/BRPF3/IL17A/SMAP1/PRDM1/VNN1/MYB/ARID1B/QKI/PHF10/ACTB/MTURN/GLI3/CDK6/LRRC17/CNOT4/BRAF/SLC4A2/SMARCD3/PTK2B/KAT6A/PRKDC/IL7/RIPK2/TRIB1/SMARCA2/SYK/RC3H2/EEIG1/ZEB1/KAT6B/ZMIZ1/IRF7/RAG1/MDK/AMBRA1/GPR137/SART1/IL18/ZBTB16/CRTAM/CD27/CD4/IAPP/SMARCD1/RARG/TESPA1/SMARCC2/KITLG/DTX1/RB1/PCID2/CUL4A/MMP14/ACIN1/PPP2R3C/NFKBIA/SOS2/ZBTB1/RCOR1/KLF13/MEIS2/RASGRP1/B2M/FBN1/BRD7/CYLD/ZFPM1/FANCA/PIK3R6/NF1/MED1/ERBB2/IKZF3/SMARCE1/STAT5B/STAT5A/STAT3/SMARCD2/PRKCA/RPTOR/PTPN2/SMAD7/MALT1/AP3D1/SMARCA4/BRD4/PGLYRP2/ZNF675/IFNL1/ZFP36/CEACAM1/PSG9/CLPTM1/PRMT1/IL4I1/LILRB3/LILRB1/LILRB4/DDRGK1/RASSF2/JAG1/L3MBTL1/ADA/ZBTB46/RUNX1/FBXO7/LGALS1/EP300/BRD1/GATA1",193
"GO:1902115","regulation of organelle assembly","124/6778","225/15460",0.551111111111111,1.25703419560014,3.43156733543877,0.000405783268185863,0.00700320507047882,0.0043928646128025,"RCC1/STIL/ODF2L/GPSM2/ELAPOR1/UBAP2L/TPR/RAB3GAP2/SDCCAG8/HNRNPU/TRAPPC12/FEZ2/CCDC88A/WDPCP/ALMS1/RAB3GAP1/MARCHF7/PIKFYVE/KAT2B/MAP4/RHOA/CHMP2B/CEP97/ATG3/GSK3B/IL1RAP/DYNLT2B/RNF4/HTT/TBC1D14/TAPT1/G3BP2/CNOT6L/GRID2/INTU/PLK4/CEP120/G3BP1/NPM1/MAPK9/CNOT6/DCDC2/RIPOR2/RNF5/SENP6/ATG5/LATS1/SEPTIN7/CHMP7/PTK2B/FGFR1/RP1/SDCBP/ASAP1/MAPK15/PTPRD/CDK5RAP2/LRSAM1/ODF2/GDI2/PIP4K2A/CAPRIN1/EML3/SPTBN2/LRFN4/NUMA1/CEP295/YAP1/ATM/RDX/VPS11/LRRK2/PRICKLE1/PAN2/TBC1D30/MDM1/CNOT2/TCHP/MPHOSPH9/PAN3/LCP1/DZIP1/CHMP4A/SCFD1/CDKL1/SYNE2/DYNC1H1/AKT1/BBS4/RAB11FIP3/IFT140/RABEP2/CYLD/CNOT1/ATMIN/USP10/CHMP1A/PHF23/IFT20/PIP4K2B/BRCA1/ABI3/TRIM37/WIPI1/SEPTIN9/CEP295NL/CHMP6/CEP76/SMAD4/VPS4B/PTPRS/EVI5L/MARK4/NUP62/LRRC4B/SRC/CHEK2/NF2/MTMR3/CDKL5/WDR45/ARHGEF9/MSN/MTM1",124
"GO:0044089","positive regulation of cellular component biogenesis","252/6778","491/15460",0.513238289205703,1.17064974197701,3.3953267724201,0.000423995770626839,0.00700320507047882,0.0043928646128025,"AGRN/NPHP4/CLSTN1/MAD2L2/ARHGEF10L/CDC42/COL16A1/STIL/GBP5/FNBP1L/PLPPR5/GPSM2/ELAPOR1/RHOC/PDE4DIP/SETDB1/UBAP2L/NTRK1/TPR/NEK7/RAB3GAP2/AGT/ITGB1BP1/ROCK2/FAM98A/CDC42EP3/PRKCE/RHOQ/NRXN1/CCDC88A/DCTN1/MAP4K4/NCK2/LIMS1/NPHP1/BCL2L11/EPB41L5/CLASP1/BIN1/RAB3GAP1/SUMO1/GHRL/CLASP2/MYD88/RHOA/DAG1/HYAL1/TWF2/TASOR/PHLDB2/GSK3B/EPHB1/NCK1/ATR/CLRN1/P2RY12/NLGN1/PIK3CA/EIF4G1/IL1RAP/TFRC/DLG1/HTT/TAPT1/LDB2/LIMCH1/SLAIN2/KIT/KDR/CRACD/HOPX/G3BP2/CNOT6L/SNCA/GRID2/PLK4/FNIP2/GPM6A/ICE1/RICTOR/PIK3R1/OCLN/SLF1/EFNA5/FER/CEP120/PPP2CA/DPYSL3/SYNPO/G3BP1/TENM2/MAPK9/CNOT6/RACK1/RIPOR2/CARMIL1/ATAT1/TTBK1/VEGFA/IL17A/ATG5/THBS2/RAC1/SEPTIN7/RALA/AUTS2/LIMK1/CD36/AKAP9/CAV1/BRAF/CNTNAP2/ARHGEF10/SORBS3/PTK2B/NRG1/SPIDR/RP1/SDCBP/STAU2/MTSS1/ASAP1/MAPK15/PTPRD/TEK/LINGO2/VCP/UNC13B/NTRK2/SEMA4D/SYK/TGFBR1/ABCA1/CDK5RAP2/DAB2IP/LRSAM1/TSC1/PIP4K2A/MYO3A/MPP7/MAPK8/PLCE1/SLF2/HRAS/BDNF/CAPRIN1/AMBRA1/CKAP5/PTPRJ/PPP2R5B/ARL2/NUMA1/FCHSD2/PAK1/CEP295/MMP3/ATM/APOA1/PHLDB1/TIRAP/CLSTN3/CLEC7A/CDKN1B/ATF7IP/EPS8/RESF1/PPHLN1/ACVRL1/PAN2/AVIL/RAP1B/CNOT2/NAV3/CUX2/TBX5/HRK/PXN/HIP1R/PAN3/LCP1/SETDB2/SLAIN1/DZIP1/PRKD1/FERMT2/TGFB3/FLRT2/EVL/WARS1/DYNC1H1/FMN1/BMF/TPM1/SMAD3/BBS4/ST8SIA2/RAB11FIP3/MLST8/ABCA3/ATF7IP2/SLX1B/SLX1A/CNOT1/FHOD1/CARMIL2/ATMIN/DHX33/TP53/NDEL1/IFT20/GIT1/PIP4K2B/PLEKHM1/MAPT/SNF8/PRKCA/WIPI1/GRB2/SEPTIN9/BAIAP2/HGS/ROCK1/SMAD4/VPS4B/CBLN2/PALM/APOE/MARK4/VASP/NUP62/LRRC4B/EPS8L1/ZNF304/TRIM28/FERMT1/SRC/ZMYND8/BMP7/NF2/BAIAP2L2/ACE2/DDX3X/WDR45/IQSEC2/GNL3L/MSN/ATP7A/GPRASP3/SLITRK2/FMR1/MECP2/FLNA",252
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","144/6778","266/15460",0.541353383458647,1.23477770850851,3.41266145177367,0.000425413148990208,0.00700320507047882,0.0043928646128025,"PRKCZ/MASP2/MAD2L2/MPL/JAK1/IL23R/RORC/ZBTB7B/CD1D/CD1A/SLAMF6/SLAMF1/FCER1G/FCGR2A/FCGR3A/FCGR2B/RC3H1/MR1/DENND1B/PTPRC/C4BPA/CD55/CR2/CR1/CR1L/CD46/HLX/EXO1/ADAM17/SOCS5/MSH6/SANBR/APLF/LOXL3/IL1RL1/STAT4/HSPD1/CD28/SLC11A1/RFTN1/MLH1/MYD88/NFKBIZ/CD80/IL20RB/OPA1/TFRC/PCYT1A/NSD2/LEF1/IL7R/C7/C6/IL6ST/MEF2C/FBXO38/IL12B/DUSP22/HLA-F/HLA-A/HLA-B/C4A/C4B/AGER/HLA-DRB1/TAP2/BRD2/BACH2/MAP3K7/ARG1/TNFAIP3/RAET1E/CCR6/PMS2/AHR/ZP3/PAXIP1/RIPK2/NBN/EBAG9/CYRIB/IL33/C5/RC3H2/NOTCH1/TRAF2/PRF1/ENTPD7/NFKB2/HRAS/IRF7/CD81/HPX/NLRP10/NCR3LG1/KMT5B/CTSC/IL18/HSPA8/CRACR2A/CD27/CD4/C1RL/CLEC6A/CLEC7A/KLRD1/STAT6/SLC15A4/LIG4/TNFSF13B/ZBTB1/TP53BP1/B2M/RAB27A/RORA/CTSH/CD19/SPN/C1QBP/SUPT6H/STAT5A/STAT3/SMAD7/MALT1/CD226/GZMM/C3/TYK2/PKN1/BRD4/CEACAM1/PSG9/NECTIN2/RELB/IL4I1/LILRB1/LILRB4/JAG1/ADA/AIRE/LGALS1/EP300/WAS/HPRT1",144
"GO:0030705","cytoskeleton-dependent intracellular transport","115/6778","207/15460",0.555555555555556,1.26717156814531,3.41923828184699,0.000428613983370964,0.00700320507047882,0.0043928646128025,"PRKCZ/TMEM201/KIF1B/KIF17/CDC42/AGBL4/HOOK1/SSX2IP/FNBP1L/SPAG17/TRIM46/ARL8A/HNRNPU/WDR35/SPAST/LRPPRC/CCDC88A/WDPCP/RAB1A/KIF5C/TTC21B/DYNC1I2/TRAK2/MAP2/DAW1/KIF1A/ARL8B/TTC21A/TRAK1/IFT122/TMEM108/IFT80/MAP6D1/OPA1/DYNLT2B/HTT/WDR19/BBS12/INTU/MYO10/AP3B1/AP3S1/KIF3A/PURA/FBXW11/DTNBP1/KIF13A/DST/ATG5/SUN1/HSPB1/DYNC2I1/PCM1/HOOK3/STAU2/SYBU/IFT74/ARHGAP21/KIFBP/DLG2/DYNC2H1/IFT46/HSPA8/KIF21A/PRICKLE1/TUBA1A/PPFIA2/CCDC38/IFT81/BICDL1/ACTR10/SYNE2/IFT43/CCDC88C/DYNC1H1/RASGRP1/SPG11/BLOC1S6/MYO5A/AP3B2/AP3S2/RHOT2/IFT140/CLUAP1/CLN3/TERF2/HSBP1/SPG7/MYO1C/PAFAH1B1/NDEL1/IFT20/FLOT2/RHOT1/MYO19/MAPT/TANC2/CEP131/MYO5B/STK11/AP3D1/MAP1S/BORCS8/CLIP3/ACTN4/KLC3/APP/LCA5L/IFT27/SUN2/RABL2B/HDAC6/ARMCX3/MECP2/F8A3",115
"GO:0045582","positive regulation of T cell differentiation","64/6778","106/15460",0.60377358490566,1.37715249670131,3.4426331123609,0.000433310754366225,0.00700320507047882,0.0043928646128025,"PRKCZ/RUNX3/ARID1A/IL23R/ZBTB7B/PTPRC/CR1/CD46/HLX/DUSP10/SOCS5/GLI2/TGFBR2/SMARCC1/RHOA/PBRM1/NFKBIZ/CD80/OPA1/LEF1/IL7R/AP3B1/IL12B/CD83/HLA-DRB1/BRD2/VNN1/ARID1B/PHF10/ACTB/GLI3/SMARCD3/IL7/RIPK2/SMARCA2/SYK/ZMIZ1/RAG1/MDK/AMBRA1/SART1/IL18/ZBTB16/CD27/SMARCD1/TESPA1/SMARCC2/ZBTB1/RASGRP1/BRD7/CYLD/PIK3R6/SMARCE1/STAT5B/SMARCD2/MALT1/AP3D1/SMARCA4/BRD4/IL4I1/LILRB4/ADA/RUNX1/EP300",64
"GO:0048167","regulation of synaptic plasticity","111/6778","199/15460",0.557788944723618,1.27226572520318,3.41554180051239,0.00043652947276606,0.00700320507047882,0.0043928646128025,"PRKCZ/KCNJ10/NCSTN/PTGS2/ADORA1/CNTN2/SCTR/RAB3GAP1/SLC4A10/EPHA4/CNTN4/DAG1/IGSF11/GSK3B/MME/FXR1/NSG1/SORCS2/KIT/SNCA/GRID2/CAMK2D/RAPGEF2/HMGCR/RASGRF2/MEF2C/MCTP1/CAMK2A/GRIA1/CPLX2/PRRT1/AGER/SYNGAP1/ITPR3/CD2AP/GRIK2/NR2E1/PRKAR1B/CAMK2B/ADCY1/RELN/BRAF/ZDHHC2/PTK2B/STAU2/KCNQ3/VPS13A/NTRK2/STXBP1/GRIN1/NSMF/EGR2/CAMK2G/HRAS/SCT/P2RX3/SYT7/SHANK2/GRM5/KMT2A/KRAS/SLC38A1/SSH1/JPH4/NFATC4/SLC8A3/SIPA1L1/PSEN1/LGMN/UBE3A/EIF2AK4/UNC13C/SLC24A1/NPTN/RASGRF1/CLN3/PRRT2/STX4/JPH3/DLG4/FXR2/SHISA6/NF1/GFAP/MAPT/ACE/BAIAP2/GIPC1/RAB8A/TSHZ3/APOE/SLC8A2/PPFIA3/BRSK1/SHISA7/SNAP25/KCNB1/YTHDF1/APP/PDE9A/MAPK1/ADORA2A/YWHAH/LARGE1/ATF4/SHANK3/SYP/IQSEC2/CHRDL1/FMR1/MECP2",111
"GO:0051017","actin filament bundle assembly","89/6778","155/15460",0.574193548387097,1.30968313043147,3.42372063689382,0.000438515467994756,0.00700320507047882,0.0043928646128025,"ESPN/ARHGEF10L/CDC42/ASAP3/STMN1/RHOC/FMN2/ITGB1BP1/ROCK2/CCDC88A/ADD2/ALMS1/CLASP1/ZEB2/MYO1B/TMEFF2/CUL3/ESPNL/CLASP2/RHOA/PHLDB2/ITGB5/PLS1/ADD1/LIMCH1/PIK3R1/DPYSL3/SYNPO/NEDD9/PHACTR1/CARMIL1/PRKN/RAC1/LIMK1/FSCN3/CALD1/BRAF/ZYX/ARHGEF10/DLC1/SORBS3/PTK2B/MTSS1/TGFBR1/AIF1L/TSC1/SORBS1/USH1C/CORO1B/PPFIA1/PAK1/RDX/APOA1/EPS8/LIMA1/PAWR/HSP90B1/PXN/LCP1/DIAPH3/FERMT2/ACTN1/TGFB3/TTC8/EVL/TJP1/BLOC1S6/TPM1/SMAD3/CORO2B/BBS4/KCTD13/FHOD1/BAIAP2/ACTG1/ARHGAP28/SPIRE1/ROCK1/ARHGEF18/DNM2/PIK3R2/RHPN2/SHANK1/SRC/NF2/BAIAP2L2/SHANK3/WAS/FLNA",89
"GO:0051170","import into nucleus","94/6778","165/15460",0.56969696969697,1.29942684442537,3.41656395677644,0.000445978496550404,0.00700320507047882,0.0043928646128025,"TARDBP/KPNA6/ADAR/LMNA/TPR/PTGS2/NUP133/PPP3R1/RANBP2/RGPD5/RGPD6/RGPD8/ATF2/NUP35/SUMO1/SEC13/APPL1/CBLB/KPNA1/ECT2/NUP54/PPP3CA/IPO11/PIK3R1/TNPO1/FAM53C/RANBP17/POM121L2/PPP1R10/MAPK14/CDKN1A/BACH2/EPM2A/GLI3/CD36/MDFIC/STK3/UBR5/KCNQ3/IL33/SYK/NUP188/NUP214/NOTCH1/CDK1/SUFU/FAM53B/NUP98/IPO7/CRY2/MMP12/ZPR1/HSPA8/IPO8/LRRK2/PRICKLE1/PRKAG1/HNRNPA1/NUP107/APPL2/RAN/NUP58/IPO4/PRKD1/NFKBIA/PSEN1/AKT1/CHP1/SPG11/SMAD3/PML/TSC2/HEATR3/NUP93/NUTF2/NFATC3/MBTPS1/NUP88/TP53/NF1/MED1/STAT3/KPNA2/NUP85/SIRT6/ELAVL1/PIK3R2/NUP62/TRIM28/FERMT1/STK4/EIF4ENIF1/EP300/FLNA",94
"GO:0061013","regulation of mRNA catabolic process","101/6778","179/15460",0.564245810055866,1.28699324630624,3.41235255153519,0.000447745897948646,0.00700320507047882,0.0043928646128025,"TARDBP/PUM1/THRAP3/PABPC4/ELAVL4/TUT4/MOV10/CSDE1/RC3H1/PKP1/TRAF5/HNRNPU/ROCK2/NBAS/FASTKD1/SLC11A1/CNOT9/DIS3L2/GIGYF2/CNOT10/MLH1/MYD88/PCBP4/DHX36/FXR1/IGF2BP2/RBM47/CNOT6L/LARP1B/RBM46/TENT4A/GDNF/LARP1/NPM1/HNRNPAB/CNOT6/RBM24/MAPK14/SYNCRIP/SYNCRIP/QKI/IGF2BP3/CALCR/CNOT4/ZC3HAV1/RBM33/YTHDF3/PABPC1/AGO2/TUT7/RC3H2/TRAF2/LARP4B/A1CF/CAPRIN1/PRR5L/TNKS1BP1/TIRAP/MAGOHB/YBX3/SENP1/PAN2/CNOT2/PIWIL1/PAN3/PCID2/UPF3A/HNRNPC/SAMD4A/AKT1/IREB2/CARHSP1/PARN/TNRC6A/FTO/CNOT1/PABPN1L/METTL16/FXR2/TAF15/CASC3/AXIN2/PRKCA/TNRC6C/EIF4A3/ROCK1/CIRBP/PIAS4/ELAVL1/NANOS3/UPF1/SAMD4B/ZFP36/CACNG7/CNOT3/RBM38/YTHDF1/EIF4ENIF1/TNRC6B/RBM10/FMR1",101
"GO:0050867","positive regulation of cell activation","173/6778","327/15460",0.529051987767584,1.20671934654571,3.33829009503469,0.000540772355359764,0.00816805649871766,0.00512353500825517,"PRKCZ/MAD2L2/RUNX3/RPS6KA1/ARID1A/MPL/IL23R/VAV3/VTCN1/CD160/CHRNB2/ZBTB7B/PEAR1/FCRL3/CD1D/SPTA1/SLAMF1/FCGR3A/DDR2/SELP/ABL2/PTPRC/CD55/CR1/CD46/HLX/DUSP10/SOCS5/IL1RL1/NCK2/GLI2/DPP4/HSPD1/CD28/TGFBR2/MLH1/MYD88/SMARCC1/RHOA/PBRM1/WNT5A/NFKBIZ/HHLA2/CD80/NCK1/PIK3CA/OPA1/TFRC/NSD2/TNIP2/BST1/STAP1/PPP3CA/LEF1/PRLR/IL7R/IL6ST/AP3B1/MEF2C/FBXO38/IRGM/IL12B/CD83/HLA-A/AGER/HLA-DRB1/HLA-DQA1/HLA-DQB2/BRD2/HLA-DPA1/HLA-DPB1/CDKN1A/TTBK1/FYN/VNN1/MYB/ARID1B/PHF10/ACTB/PMS2/GLI3/ZP3/CAV1/SMARCD3/PAXIP1/PRKDC/IL7/RIPK2/CYRIB/DOCK8/SMARCA2/IL33/SYK/NR4A3/ZMIZ1/CD81/RAG1/MDK/AMBRA1/PTPRJ/CD6/SART1/KMT5B/CTSC/MMP8/IL18/ZBTB16/TIRAP/CD27/CD4/CLEC7A/LRRK2/SMARCD1/TESPA1/SMARCC2/STAT6/KITLG/SLC7A1/TNFSF13B/PCID2/MMP14/PPP2R3C/ZBTB1/AKT1/RASGRP1/CAPN3/TP53BP1/B2M/BLOC1S6/CD276/CSK/IL16/PDPK1/SPN/CORO1A/BRD7/CYLD/PIK3R6/FLOT2/CCL5/SMARCE1/STAT5B/SMARCD2/YES1/MALT1/BCL2/CD226/TCF3/AP3D1/TNFSF14/CD209/TYK2/SMARCA4/DHPS/BRD4/FCHO1/NECTIN2/IL4I1/LILRA2/LILRB1/LILRB4/DDRGK1/SRC/ADA/NFATC2/APP/RUNX1/ICOSLG/GP1BB/LGALS1/EP300/SH3KBP1/FLNA",173
"GO:0016050","vesicle organization","194/6778","371/15460",0.522911051212938,1.19271243017882,3.31969392494054,0.000569517204665274,0.00816805649871766,0.00512353500825517,"UBR4/PLA2G5/EPS15/HOOK1/BTBD8/FNBP1L/VAV3/SORT1/SLAMF1/STX6/KLHL12/RAB7B/MIA3/SNAP47/LYST/TRAPPC12/RAB1A/TMEM127/ZEB2/STAM2/PLEKHA3/ALS2/CREB1/PIKFYVE/AP1S3/CUL3/AGFG1/ARL8B/SEC13/SCAP/TMF1/CHMP2B/TFG/ATP6V1A/TMCC1/DNAJC13/HPS3/AP2M1/VPS8/CPLX1/TMEM175/USO1/SCARB2/SEC31A/SNCA/SEC24D/CLCN3/TRAPPC11/TRAPPC13/AP3B1/AP3S1/SEPTIN8/SAR1B/CPLX2/TMED9/RUFY1/DTNBP1/KIF13A/SNAP91/TBPL1/VTA1/STX11/PRKN/SNX10/CHN2/ZNRF2/VPS41/ZPBP/STX1A/AP1S1/CAV1/GARIN1A/GARIN1B/CCDC136/VPS37A/CHMP7/HOOK3/ATP6V1H/SDCBP/PLEKHF2/LAPTM4B/VPS13B/TRAPPC9/TSNARE1/MAPK15/VPS28/STX17/ABCA1/ATP6V1G1/RAB14/MVB12B/STXBP1/DNM1/PIP4K2A/ANXA8/SAR1A/HPS1/SEC31B/GBF1/ARFGAP2/SYT7/STX5/UVRAG/AQP11/PICALM/VPS11/SNX19/C2CD5/IRAG2/TMPRSS12/ZNF385A/RAB5B/SYT1/CCDC38/WASHC4/PHETA1/VPS33A/STX2/ZDHHC20/RUBCNL/VPS36/DIAPH3/TBC1D4/CHMP4A/ATP6V1D/VTI1B/VIPAS39/KNL1/SNAP23/SPG11/BLOC1S6/USP8/WDR72/RAB27A/ANXA2/AP3B2/AP3S2/BAIAP3/CLN3/PRRT2/DOC2A/CORO1A/STX1B/STX4/AP1G1/IST1/ZNRF1/CHMP1A/RPH3AL/PAFAH1B1/ANKFY1/DLG4/STX8/RAB34/GOSR1/PIP4K2B/ZPBP2/ATP6V0A1/PLEKHM1/GOSR2/SNX11/SNF8/SPHK1/CHMP6/HGS/TRAPPC8/BCL2/VPS4B/AP3D1/RFX2/DNM2/CC2D1A/RAB8A/AP1M1/RAB4B/GRIK5/NECTIN2/APOE/TBC1D20/SNAP25/ASIP/ARFGEF2/SYNJ1/KCNE1/TRAPPC10/ATP6V1E1/HPS4/AP1B1/TRAPPC2/AP1S2/ATP6AP2/SYP/CYLC1/VAMP7",194
