"isoform_id","gene_id","gene_symbol"
"ENST00000595916","ENSG00000167654","ATCAY"
"ENST00000593844","ENSG00000167657","DAPK3"
"ENST00000600720","ENSG00000167658","EEF2"
"ENST00000593518","ENSG00000105229","PIAS4"
"ENST00000596144","ENSG00000105229","PIAS4"
"ENST00000601439","ENSG00000105229","PIAS4"
"ENST00000602167","ENSG00000126934","MAP2K2"
"ENST00000597008","ENSG00000126934","MAP2K2"
"ENST00000599345","ENSG00000126934","MAP2K2"
"ENST00000599365","ENSG00000077463","SIRT6"
"ENST00000601488","ENSG00000077463","SIRT6"
"ENST00000305232","ENSG00000077463","SIRT6"
"ENST00000262970","ENSG00000089847","ANKRD24"
"ENST00000600475","ENSG00000105251","SHD"
"ENST00000596722","ENSG00000008382","MPND"
"ENST00000594162","ENSG00000008382","MPND"
"ENST00000417295","ENSG00000141985","SH3GL1"
"ENST00000598230","ENSG00000141985","SH3GL1"
"ENST00000590350","ENSG00000214456","PLIN5"
"ENST00000677828","ENSG00000167680","SEMA6B"
"ENST00000536716","ENSG00000185361","TNFAIP8L1"
"ENST00000600621","ENSG00000142002","DPP9"
"ENST00000600497","ENSG00000142002","DPP9"
"ENST00000597024","ENSG00000142002","DPP9"
"ENST00000612630","ENSG00000276043","UHRF1"
"ENST00000624301","ENSG00000276043","UHRF1"
"ENST00000588337","ENSG00000127663","KDM4B"
"ENST00000592175","ENSG00000127663","KDM4B"
"ENST00000588166","ENSG00000127663","KDM4B"
"ENST00000587303","ENSG00000105426","PTPRS"
"ENST00000589925","ENSG00000130254","SAFB2"
"ENST00000591666","ENSG00000160633","SAFB"
"ENST00000540670","ENSG00000196365","LONP1"
"ENST00000381624","ENSG00000174898","CATSPERD"
"ENST00000320699","ENSG00000141994","DUS3L"
"ENST00000590087","ENSG00000141994","DUS3L"
"ENST00000589620","ENSG00000171124","FUT3"
"ENST00000588525","ENSG00000130383","FUT5"
"ENST00000593025","ENSG00000031823","RANBP3"
"ENST00000590953","ENSG00000031823","RANBP3"
"ENST00000588879","ENSG00000031823","RANBP3"
"ENST00000589353","ENSG00000031823","RANBP3"
"ENST00000588010","ENSG00000031823","RANBP3"
"ENST00000585339","ENSG00000031823","RANBP3"
"ENST00000591124","ENSG00000031823","RANBP3"
"ENST00000591333","ENSG00000031823","RANBP3"
"ENST00000592266","ENSG00000031823","RANBP3"
"ENST00000592337","ENSG00000087903","RFX2"
"ENST00000592281","ENSG00000087903","RFX2"
"ENST00000587181","ENSG00000087903","RFX2"
"ENST00000588304","ENSG00000130377","ACSBG2"
"ENST00000591403","ENSG00000130377","ACSBG2"
"ENST00000586696","ENSG00000130377","ACSBG2"
"ENST00000458275","ENSG00000181240","SLC25A41"
"ENST00000675206","ENSG00000125735","TNFSF14"
"ENST00000599899","ENSG00000125730","C3"
"ENST00000695690","ENSG00000125730","C3"
"ENST00000596944","ENSG00000174837","ADGRE1"
"ENST00000693237","ENSG00000182315","MBD3L3"
"ENST00000600492","ENSG00000171105","INSR"
"ENST00000671891","ENSG00000104880","ARHGEF18"
"ENST00000597207","ENSG00000198723","TEX45"
"ENST00000414982","ENSG00000032444","PNPLA6"
"ENST00000599947","ENSG00000032444","PNPLA6"
"ENST00000597202","ENSG00000032444","PNPLA6"
"ENST00000598935","ENSG00000174788","PCP2"
"ENST00000597467","ENSG00000076944","STXBP2"
"ENST00000601061","ENSG00000076944","STXBP2"
"ENST00000602355","ENSG00000076944","STXBP2"
"ENST00000597959","ENSG00000269711","ENSG00000269711"
"ENST00000315599","ENSG00000090659","CD209"
"ENST00000597440","ENSG00000142459","EVI5L"
"ENST00000599036","ENSG00000142459","EVI5L"
"ENST00000593511","ENSG00000171017","LRRC8E"
"ENST00000468058","ENSG00000076984","MAP2K7"
"ENST00000397983","ENSG00000076984","MAP2K7"
"ENST00000593807","ENSG00000066044","ELAVL1"
"ENST00000559490","ENSG00000090661","CERS4"
"ENST00000600912","ENSG00000090661","CERS4"
"ENST00000558302","ENSG00000090661","CERS4"
"ENST00000595079","ENSG00000167772","ANGPTL4"
"ENST00000593998","ENSG00000167772","ANGPTL4"
"ENST00000594875","ENSG00000167772","ANGPTL4"
"ENST00000599698","ENSG00000133246","PRAM1"
"ENST00000596772","ENSG00000133250","ZNF414"
"ENST00000613525","ENSG00000142347","MYO1F"
"ENST00000596245","ENSG00000142347","MYO1F"
"ENST00000597222","ENSG00000142347","MYO1F"
"ENST00000598005","ENSG00000142347","MYO1F"
"ENST00000602136","ENSG00000142347","MYO1F"
"ENST00000601502","ENSG00000142347","MYO1F"
"ENST00000594977","ENSG00000142347","MYO1F"
"ENST00000600825","ENSG00000142347","MYO1F"
"ENST00000596645","ENSG00000142347","MYO1F"
"ENST00000595046","ENSG00000142347","MYO1F"
"ENST00000691075","ENSG00000268480","NFILZ"
"ENST00000671902","ENSG00000268480","NFILZ"
"ENST00000673603","ENSG00000268480","NFILZ"
"ENST00000397910","ENSG00000181143","MUC16"
"ENST00000599436","ENSG00000181143","MUC16"
"ENST00000641627","ENSG00000170929","OR1M1"
"ENST00000641288","ENSG00000188000","OR7D2"
"ENST00000641244","ENSG00000174667","OR7D4"
"ENST00000587557","ENSG00000188321","ZNF559"
"ENST00000592504","ENSG00000188321","ZNF559"
"ENST00000317221","ENSG00000188321","ZNF559"
"ENST00000586255","ENSG00000188321","ZNF559"
"ENST00000393883","ENSG00000188321","ZNF559"
"ENST00000588124","ENSG00000188321","ZNF559"
"ENST00000591652","ENSG00000188321","ZNF559"
"ENST00000446085","ENSG00000270011","ZNF559-ZNF177"
"ENST00000603099","ENSG00000270011","ZNF559-ZNF177"
"ENST00000603024","ENSG00000270011","ZNF559-ZNF177"
"ENST00000604886","ENSG00000270011","ZNF559-ZNF177"
"ENST00000605071","ENSG00000270011","ZNF559-ZNF177"
"ENST00000541595","ENSG00000270011","ZNF559-ZNF177"
"ENST00000605471","ENSG00000270011","ZNF559-ZNF177"
"ENST00000683217","ENSG00000188629","ZNF177"
"ENST00000343499","ENSG00000188629","ZNF177"
"ENST00000589262","ENSG00000188629","ZNF177"
"ENST00000590616","ENSG00000188629","ZNF177"
"ENST00000301480","ENSG00000198028","ZNF560"
"ENST00000635810","ENSG00000130818","ZNF426"
"ENST00000587650","ENSG00000196605","ZNF846"
"ENST00000590841","ENSG00000105088","OLFM2"
"ENST00000461214","ENSG00000080573","COL5A3"
"ENST00000253109","ENSG00000130812","ANGPTL6"
"ENST00000588709","ENSG00000130811","EIF3G"
"ENST00000677250","ENSG00000130816","DNMT1"
"ENST00000677946","ENSG00000130816","DNMT1"
"ENST00000585920","ENSG00000130816","DNMT1"
"ENST00000590619","ENSG00000130816","DNMT1"
"ENST00000586086","ENSG00000130816","DNMT1"
"ENST00000307422","ENSG00000105364","MRPL4"
"ENST00000586529","ENSG00000267303","ENSG00000267303"
"ENST00000589900","ENSG00000076662","ICAM3"
"ENST00000699357","ENSG00000105397","TYK2"
"ENST00000524470","ENSG00000105397","TYK2"
"ENST00000293683","ENSG00000065989","PDE4A"
"ENST00000588972","ENSG00000130734","ATG4D"
"ENST00000312962","ENSG00000129347","KRI1"
"ENST00000592531","ENSG00000213339","QTRT1"
"ENST00000588976","ENSG00000079805","DNM2"
"ENST00000591118","ENSG00000079805","DNM2"
"ENST00000587329","ENSG00000079805","DNM2"
"ENST00000710361","ENSG00000142453","CARM1"
"ENST00000642726","ENSG00000127616","SMARCA4"
"ENST00000646693","ENSG00000127616","SMARCA4"
"ENST00000444061","ENSG00000127616","SMARCA4"
"ENST00000643208","ENSG00000127616","SMARCA4"
"ENST00000642350","ENSG00000127616","SMARCA4"
"ENST00000645061","ENSG00000127616","SMARCA4"
"ENST00000644290","ENSG00000127616","SMARCA4"
"ENST00000647268","ENSG00000127616","SMARCA4"
"ENST00000644267","ENSG00000127616","SMARCA4"
"ENST00000646746","ENSG00000127616","SMARCA4"
"ENST00000643534","ENSG00000127616","SMARCA4"
"ENST00000560628","ENSG00000130164","LDLR"
"ENST00000590452","ENSG00000130158","DOCK6"
"ENST00000585904","ENSG00000130158","DOCK6"
"ENST00000588196","ENSG00000105520","PLPPR2"
"ENST00000592445","ENSG00000130175","PRKCSH"
"ENST00000592218","ENSG00000196361","ELAVL3"
"ENST00000588468","ENSG00000130176","CNN1"
"ENST00000695820","ENSG00000102575","ACP5"
"ENST00000695812","ENSG00000102575","ACP5"
"ENST00000695813","ENSG00000102575","ACP5"
"ENST00000695815","ENSG00000102575","ACP5"
"ENST00000411841","ENSG00000197647","ZNF433"
"ENST00000455799","ENSG00000257591","ZNF625"
"ENST00000416136","ENSG00000249709","ZNF564"
"ENST00000440366","ENSG00000188033","ZNF490"
"ENST00000465656","ENSG00000188033","ZNF490"
"ENST00000498389","ENSG00000173875","ZNF791"
"ENST00000469423","ENSG00000104774","MAN2B1"
"ENST00000493218","ENSG00000104774","MAN2B1"
"ENST00000221363","ENSG00000104774","MAN2B1"
"ENST00000600639","ENSG00000095059","DHPS"
"ENST00000590627","ENSG00000105607","GCDH"
"ENST00000588025","ENSG00000179115","FARSA"
"ENST00000585575","ENSG00000008441","NFIX"
"ENST00000676441","ENSG00000008441","NFIX"
"ENST00000622520","ENSG00000008441","NFIX"
"ENST00000590120","ENSG00000104903","LYL1"
"ENST00000700232","ENSG00000160877","NACC1"
"ENST00000637769","ENSG00000141837","CACNA1A"
"ENST00000637736","ENSG00000141837","CACNA1A"
"ENST00000636389","ENSG00000141837","CACNA1A"
"ENST00000637432","ENSG00000141837","CACNA1A"
"ENST00000638029","ENSG00000141837","CACNA1A"
"ENST00000635727","ENSG00000141837","CACNA1A"
"ENST00000636012","ENSG00000141837","CACNA1A"
"ENST00000637276","ENSG00000141837","CACNA1A"
"ENST00000637927","ENSG00000141837","CACNA1A"
"ENST00000636549","ENSG00000141837","CACNA1A"
"ENST00000664864","ENSG00000141837","CACNA1A"
"ENST00000637832","ENSG00000141837","CACNA1A"
"ENST00000636022","ENSG00000141837","CACNA1A"
"ENST00000591727","ENSG00000187556","NANOS3"
"ENST00000397555","ENSG00000187556","NANOS3"
"ENST00000589606","ENSG00000132024","CC2D1A"
"ENST00000588932","ENSG00000132024","CC2D1A"
"ENST00000669674","ENSG00000187867","PALM3"
"ENST00000350356","ENSG00000072062","PRKACA"
"ENST00000589994","ENSG00000072062","PRKACA"
"ENST00000586993","ENSG00000123136","DDX39A"
"ENST00000585619","ENSG00000123143","PKN1"
"ENST00000586557","ENSG00000123143","PKN1"
"ENST00000586900","ENSG00000123143","PKN1"
"ENST00000586237","ENSG00000123143","PKN1"
"ENST00000587215","ENSG00000123143","PKN1"
"ENST00000586039","ENSG00000123143","PKN1"
"ENST00000585606","ENSG00000123159","GIPC1"
"ENST00000587934","ENSG00000123159","GIPC1"
"ENST00000676577","ENSG00000132002","DNAJB1"
"ENST00000596853","ENSG00000132002","DNAJB1"
"ENST00000678098","ENSG00000132002","DNAJB1"
"ENST00000677113","ENSG00000132002","DNAJB1"
"ENST00000598987","ENSG00000099797","TECR"
"ENST00000593775","ENSG00000099797","TECR"
"ENST00000593353","ENSG00000099795","NDUFB7"
"ENST00000641666","ENSG00000127530","OR7C1"
"ENST00000641113","ENSG00000185385","OR7A17"
"ENST00000292574","ENSG00000160994","CCDC105"
"ENST00000427043","ENSG00000105141","CASP14"
"ENST00000600252","ENSG00000105137","SYDE1"
"ENST00000595045","ENSG00000074181","NOTCH3"
"ENST00000263377","ENSG00000141867","BRD4"
"ENST00000594066","ENSG00000141867","BRD4"
"ENST00000601941","ENSG00000141867","BRD4"
"ENST00000609519","ENSG00000011243","AKAP8L"
"ENST00000681405","ENSG00000011243","AKAP8L"
"ENST00000680865","ENSG00000011243","AKAP8L"
"ENST00000680642","ENSG00000011243","AKAP8L"
"ENST00000674001","ENSG00000011451","WIZ"
"ENST00000599910","ENSG00000011451","WIZ"
"ENST00000292609","ENSG00000161031","PGLYRP2"
"ENST00000612078","ENSG00000186526","CYP4F8"
"ENST00000546608","ENSG00000186204","CYP4F12"
"ENST00000586499","ENSG00000167460","TPM4"
"ENST00000647464","ENSG00000167460","TPM4"
"ENST00000668959","ENSG00000167460","TPM4"
"ENST00000653979","ENSG00000167460","TPM4"
"ENST00000300933","ENSG00000167460","TPM4"
"ENST00000664983","ENSG00000167460","TPM4"
"ENST00000591645","ENSG00000167460","TPM4"
"ENST00000587156","ENSG00000167461","RAB8A"
"ENST00000616070","ENSG00000196684","HSH2D"
"ENST00000590945","ENSG00000072958","AP1M1"
"ENST00000409035","ENSG00000141979","ENSG00000141979"
"ENST00000599550","ENSG00000105072","C19orf44"
"ENST00000544299","ENSG00000085872","CHERP"
"ENST00000600356","ENSG00000127526","SLC35E1"
"ENST00000601478","ENSG00000105085","MED26"
"ENST00000599872","ENSG00000214046","SMIM7"
"ENST00000627144","ENSG00000214046","SMIM7"
"ENST00000461488","ENSG00000214046","SMIM7"
"ENST00000594372","ENSG00000127511","SIN3B"
"ENST00000597335","ENSG00000160111","CPAMD8"
"ENST00000594824","ENSG00000099331","MYO9B"
"ENST00000602177","ENSG00000099331","MYO9B"
"ENST00000598464","ENSG00000099331","MYO9B"
"ENST00000598419","ENSG00000099331","MYO9B"
"ENST00000596878","ENSG00000160113","NR2F6"
"ENST00000594059","ENSG00000269095","ENSG00000269095"
"ENST00000594194","ENSG00000127220","ABHD8"
"ENST00000600434","ENSG00000130312","MRPL34"
"ENST00000597643","ENSG00000074855","ANO8"
"ENST00000595194","ENSG00000130299","GTPBP3"
"ENST00000593701","ENSG00000130304","SLC27A1"
"ENST00000598848","ENSG00000130304","SLC27A1"
"ENST00000335393","ENSG00000167483","NIBAN3"
"ENST00000599164","ENSG00000167483","NIBAN3"
"ENST00000651880","ENSG00000167483","NIBAN3"
"ENST00000595601","ENSG00000167483","NIBAN3"
"ENST00000597147","ENSG00000130309","COLGALT1"
"ENST00000690947","ENSG00000130309","COLGALT1"
"ENST00000600474","ENSG00000130309","COLGALT1"
"ENST00000601354","ENSG00000130309","COLGALT1"
"ENST00000551649","ENSG00000130477","UNC13A"
"ENST00000552293","ENSG00000130477","UNC13A"
"ENST00000523229","ENSG00000130477","UNC13A"
"ENST00000600608","ENSG00000130479","MAP1S"
"ENST00000544059","ENSG00000130479","MAP1S"
"ENST00000597000","ENSG00000130479","MAP1S"
"ENST00000601097","ENSG00000130479","MAP1S"
"ENST00000596951","ENSG00000130475","FCHO1"
"ENST00000596536","ENSG00000130475","FCHO1"
"ENST00000615435","ENSG00000105642","KCNN1"
"ENST00000683588","ENSG00000105642","KCNN1"
"ENST00000682421","ENSG00000105642","KCNN1"
"ENST00000617642","ENSG00000105647","PIK3R2"
"ENST00000426902","ENSG00000105647","PIK3R2"
"ENST00000643046","ENSG00000284797","ENSG00000284797"
"ENST00000593659","ENSG00000130518","IQCN"
"ENST00000595552","ENSG00000130517","PGPEP1"
"ENST00000598159","ENSG00000130511","SSBP4"
"ENST00000601614","ENSG00000130511","SSBP4"
"ENST00000597960","ENSG00000105701","FKBP8"
"ENST00000704676","ENSG00000005007","UPF1"
"ENST00000704677","ENSG00000005007","UPF1"
"ENST00000601981","ENSG00000005007","UPF1"
"ENST00000623882","ENSG00000223802","CERS1"
"ENST00000433218","ENSG00000051128","HOMER3"
"ENST00000221222","ENSG00000051128","HOMER3"
"ENST00000594794","ENSG00000051128","HOMER3"
"ENST00000597163","ENSG00000064607","SUGP2"
"ENST00000594445","ENSG00000064607","SUGP2"
"ENST00000543877","ENSG00000105676","ARMC6"
"ENST00000392336","ENSG00000105676","ARMC6"
"ENST00000535758","ENSG00000105676","ARMC6"
"ENST00000462498","ENSG00000254901","BORCS8"
"ENST00000448576","ENSG00000167491","GATAD2A"
"ENST00000432704","ENSG00000167491","GATAD2A"
"ENST00000429242","ENSG00000167491","GATAD2A"
"ENST00000587205","ENSG00000089639","GMIP"
"ENST00000455627","ENSG00000105726","ATP13A1"
"ENST00000450683","ENSG00000081665","ZNF506"
"ENST00000589668","ENSG00000256771","ZNF253"
"ENST00000397126","ENSG00000160321","ZNF208"
"ENST00000594947","ENSG00000197134","ZNF257"
"ENST00000597796","ENSG00000197134","ZNF257"
"ENST00000601693","ENSG00000196350","ZNF729"
"ENST00000599879","ENSG00000197360","ZNF98"
"ENST00000593645","ENSG00000167232","ZNF91"
"ENST00000599535","ENSG00000197372","ZNF675"
"ENST00000574233","ENSG00000105176","URI1"
"ENST00000574666","ENSG00000105176","URI1"
"ENST00000570704","ENSG00000105176","URI1"
"ENST00000558569","ENSG00000121297","TSHZ3"
"ENST00000592503","ENSG00000178904","DPY19L3"
"ENST00000586427","ENSG00000178904","DPY19L3"
"ENST00000647536","ENSG00000173809","TDRD12"
"ENST00000023064","ENSG00000021488","SLC7A9"
"ENST00000590465","ENSG00000021488","SLC7A9"
"ENST00000588683","ENSG00000131941","RHPN2"
"ENST00000592765","ENSG00000166359","WDR88"
"ENST00000698429","ENSG00000124299","PEPD"
"ENST00000698430","ENSG00000124299","PEPD"
"ENST00000590755","ENSG00000124299","PEPD"
"ENST00000587559","ENSG00000153885","KCTD15"
"ENST00000589583","ENSG00000166398","GARRE1"
"ENST00000592124","ENSG00000166398","GARRE1"
"ENST00000589640","ENSG00000105220","GPI"
"ENST00000587065","ENSG00000126249","PDCD2L"
"ENST00000588585","ENSG00000126261","UBA2"
"ENST00000601540","ENSG00000168661","ZNF30"
"ENST00000603669","ENSG00000089351","GRAMD1A"
"ENST00000638536","ENSG00000105711","SCN1B"
"ENST00000676410","ENSG00000105711","SCN1B"
"ENST00000675741","ENSG00000105711","SCN1B"
"ENST00000344013","ENSG00000089356","FXYD3"
"ENST00000346446","ENSG00000089356","FXYD3"
"ENST00000604504","ENSG00000089356","FXYD3"
"ENST00000605552","ENSG00000089356","FXYD3"
"ENST00000603524","ENSG00000089356","FXYD3"
"ENST00000587056","ENSG00000266964","FXYD1"
"ENST00000590462","ENSG00000266964","FXYD1"
"ENST00000621372","ENSG00000105699","LSR"
"ENST00000402589","ENSG00000161249","DMKN"
"ENST00000402764","ENSG00000105672","ETV2"
"ENST00000392197","ENSG00000011590","ZBTB32"
"ENST00000442282","ENSG00000011590","ZBTB32"
"ENST00000687718","ENSG00000272333","KMT2B"
"ENST00000689139","ENSG00000272333","KMT2B"
"ENST00000691421","ENSG00000272333","KMT2B"
"ENST00000689544","ENSG00000272333","KMT2B"
"ENST00000592092","ENSG00000272333","KMT2B"
"ENST00000589133","ENSG00000004777","ARHGAP33"
"ENST00000221905","ENSG00000004777","ARHGAP33"
"ENST00000586918","ENSG00000004777","ARHGAP33"
"ENST00000591165","ENSG00000105290","APLP1"
"ENST00000495116","ENSG00000239382","ALKBH6"
"ENST00000490483","ENSG00000239382","ALKBH6"
"ENST00000585466","ENSG00000105270","CLIP3"
"ENST00000586457","ENSG00000105270","CLIP3"
"ENST00000680321","ENSG00000075702","WDR62"
"ENST00000681625","ENSG00000075702","WDR62"
"ENST00000680739","ENSG00000075702","WDR62"
"ENST00000681648","ENSG00000075702","WDR62"
"ENST00000680597","ENSG00000075702","WDR62"
"ENST00000679598","ENSG00000075702","WDR62"
"ENST00000585332","ENSG00000105261","OVOL3"
"ENST00000589624","ENSG00000105254","TBCB"
"ENST00000590874","ENSG00000126247","CAPNS1"
"ENST00000588780","ENSG00000126247","CAPNS1"
"ENST00000590049","ENSG00000126247","CAPNS1"
"ENST00000481297","ENSG00000161281","COX7A1"
"ENST00000585994","ENSG00000196357","ZNF565"
"ENST00000585983","ENSG00000186020","ZNF529"
"ENST00000590785","ENSG00000161298","ZNF382"
"ENST00000585467","ENSG00000161298","ZNF382"
"ENST00000525288","ENSG00000197863","ZNF790"
"ENST00000331800","ENSG00000251247","ZNF345"
"ENST00000586646","ENSG00000251247","ZNF345"
"ENST00000529989","ENSG00000251247","ZNF345"
"ENST00000455427","ENSG00000198453","ZNF568"
"ENST00000706169","ENSG00000198453","ZNF568"
"ENST00000433993","ENSG00000198453","ZNF568"
"ENST00000586353","ENSG00000198453","ZNF568"
"ENST00000706172","ENSG00000198453","ZNF568"
"ENST00000591887","ENSG00000198453","ZNF568"
"ENST00000588873","ENSG00000267360","ENSG00000267360"
"ENST00000585860","ENSG00000267360","ENSG00000267360"
"ENST00000586320","ENSG00000245680","ZNF585B"
"ENST00000392156","ENSG00000245680","ZNF585B"
"ENST00000526705","ENSG00000245680","ZNF585B"
"ENST00000352998","ENSG00000188283","ZNF383"
"ENST00000587570","ENSG00000181666","ZNF875"
"ENST00000590386","ENSG00000181666","ZNF875"
"ENST00000445217","ENSG00000188227","ZNF793"
"ENST00000585547","ENSG00000267552","ENSG00000267552"
"ENST00000586606","ENSG00000267552","ENSG00000267552"
"ENST00000392138","ENSG00000189144","ZNF573"
"ENST00000489148","ENSG00000189144","ZNF573"
"ENST00000588443","ENSG00000189144","ZNF573"
"ENST00000447313","ENSG00000171804","WDR87"
"ENST00000303868","ENSG00000171804","WDR87"
"ENST00000601881","ENSG00000105738","SIPA1L3"
"ENST00000600919","ENSG00000105738","SIPA1L3"
"ENST00000355526","ENSG00000011332","DPF1"
"ENST00000689228","ENSG00000011332","DPF1"
"ENST00000412732","ENSG00000011332","DPF1"
"ENST00000416611","ENSG00000011332","DPF1"
"ENST00000494031","ENSG00000011332","DPF1"
"ENST00000488378","ENSG00000011332","DPF1"
"ENST00000586624","ENSG00000011332","DPF1"
"ENST00000392124","ENSG00000167645","YIF1B"
"ENST00000412458","ENSG00000099338","CATSPERG"
"ENST00000585424","ENSG00000099338","CATSPERG"
"ENST00000587676","ENSG00000179168","GGN"
"ENST00000586301","ENSG00000188766","SPRED3"
"ENST00000587947","ENSG00000188766","SPRED3"
"ENST00000338502","ENSG00000188766","SPRED3"
"ENST00000615340","ENSG00000171777","RASGRP4"
"ENST00000586305","ENSG00000171777","RASGRP4"
"ENST00000592322","ENSG00000171777","RASGRP4"
"ENST00000617966","ENSG00000171777","RASGRP4"
"ENST00000359596","ENSG00000196218","RYR1"
"ENST00000600337","ENSG00000196218","RYR1"
"ENST00000688602","ENSG00000196218","RYR1"
"ENST00000589528","ENSG00000130402","ACTN4"
"ENST00000697712","ENSG00000130402","ACTN4"
"ENST00000477174","ENSG00000130402","ACTN4"
"ENST00000597740","ENSG00000182472","CAPN12"
"ENST00000596118","ENSG00000104823","ECH1"
"ENST00000647557","ENSG00000104824","HNRNPL"
"ENST00000392079","ENSG00000104825","NFKBIB"
"ENST00000613087","ENSG00000197110","IFNL3"
"ENST00000333625","ENSG00000182393","IFNL1"
"ENST00000596271","ENSG00000179134","SAMD4B"
