isoform_id	EP1.WT_hRO_2	EP1.WT_ROs_D45	H9.BRN3B_hRO_2	H9.CRX_hRO_2	H9.CRX_ROs_D45
ENST00000394128.7	16.46337	23.34527	11.11232	14.74598	32.16665
ENST00000394129.6	3.62139	0	2.63622	0	1.82961
ENST00000394132.7	0.49633	1.75288	0.71954	1.07246	1.79616
ENST00000394135.7	0	1.91532	0	1.41777	1.41509
ENST00000394150.5	0.53884	0.62738	0.32655	0.35616	0.13225
ENST00000394152.7	3.47771	4.72848	1.65193	3.14182	4.79583
ENST00000394180.6	3.87833	2.36239	0	1.27233	2.35946
ENST00000394196.9	90.24275	45.46802	87.90066	103.74981	48.70991
ENST00000394235.6	13.87565	26.91654	16.51933	9.58571	18.83187
ENST00000394249.8	29.20598	26.41471	20.49623	19.39082	29.87608
ENST00000394269.7	0.84602	0.46522	0.84537	0.78405	0.77279
ENST00000394303.8	9.486	3.91661	6.23606	3.69634	2.09584
ENST00000394310.7	0.30607	2.03957	0.35322	0.32631	3.60064
ENST00000394315.3	2.18745	0	1.41044	2.18947	0.14008
ENST00000394349.9	290.55986	431.17519	341.07732	296.67261	404.74664
ENST00000394363.6	4.06653	10.05856	5.22516	5.65546	15.30032
ENST00000394376.7	0	0.1162	0.7884	2.80055	0.29943
ENST00000394439.5	3.29342	4.26655	3.93097	1.31122	0
ENST00000394481.5	16.72689	0.43084	7.11223	12.79751	0.47245
ENST00000394583.7	16.04487	4.95112	17.95847	17.07617	3.31392
ENST00000394609.6	30.69606	0.56816	18.98408	18.51648	0.18795
ENST00000394671.8	1.93057	3.49158	1.74239	2.05386	4.03517
ENST00000394684.8	1.81837	0.27356	1.77344	1.6627	0.65352
ENST00000394783.7	2.03285	0	0.26956	0	0.41863
ENST00000394853.8	2.13514	12.4691	7.47943	3.12461	11.04642
ENST00000394854.8	8.48029	15.56552	10.99411	17.99671	25.43207
ENST00000394863.8	5.3127	4.50481	3.18742	2.44	4.98141
ENST00000394890.7	3.31303	0.5928	0.90272	2.60662	0
ENST00000394893.5	3.10639	1.22569	2.01743	2.51519	1.23179
ENST00000394920.6	25.20157	24.3679	25.71426	14.94888	33.64444
ENST00000394926.7	2.76458	0.76337	5.12775	4.0257	0.86443
ENST00000394965.6	0	2.23409	0.57802	1.15462	0.93548
ENST00000395002.6	15.44251	10.51402	24.55013	20.67227	7.52503
ENST00000395038.6	5.53874	7.68956	4.90595	3.36175	7.76143
ENST00000395044.7	142.4458	125.0774	188.62374	161.85175	113.0508
ENST00000395047.6	14.34784	49.03677	12.54281	10.76145	44.19908
ENST00000395080.8	85.48153	35.09013	186.54477	161.92821	64.17617
ENST00000395218.3	21.31112	30.58997	10.57486	12.66555	28.07394
ENST00000395243.7	7.99381	3.85327	5.63863	7.73178	4.60569
ENST00000395245.9	10.69084	19.49595	13.06738	9.89659	23.57141
ENST00000395285.3	2.30641	0.40084	2.40714	1.46115	1.3168
ENST00000395325.7	3.71304	0.7206	5.13767	3.32077	0
ENST00000395436.7	0	0	1.64484	0	0.35748
ENST00000395474.7	26.71442	1.85009	32.71662	2.89416	43.69886
ENST00000395479.10	7.08084	0.85354	10.21999	9.14358	1.12365
ENST00000395487.6	32.9733	15.6019	28.41378	27.65311	14.14578
ENST00000395540.6	0.32413	0	0	0	0
ENST00000395542.6	1.90546	0	1.55724	1.23188	0.34305
ENST00000395611.7	2.89178	24.10099	5.16376	10.46244	24.25421
ENST00000395678.7	0	0	0.44684	0	0
ENST00000395713.6	0	0	0	0	2.21579
ENST00000395715.8	1.74011	9.39322	0.85627	2.48462	3.13433
ENST00000395734.8	19.14172	1.90572	7.80549	4.9934	21.20736
ENST00000395745.6	1.75324	3.13916	1.30206	1.31118	1.50124
ENST00000395855.7	0.01932	0	0	0.37721	0.11369
ENST00000395925.8	35.1525	53.48178	20.22331	29.56179	83.19214
ENST00000395965.8	17.22991	16.19108	18.10064	23.96913	19.90133
ENST00000396026.7	0.47269	0	0	0	0
ENST00000396027.9	2.6292	1.67919	7.98861	3.65247	6.92091
ENST00000396033.6	7.7925	1.50361	0	0.37052	1.05637
ENST00000396059.7	2.91039	6.40311	1.06421	2.16967	6.08429
ENST00000396085.6	39.60486	0	7.31948	35.79285	0
ENST00000396087.7	0.43331	0.59548	0.88252	2.45085	0.60964
ENST00000396103.7	7.99706	0.79417	7.24859	5.55234	2.11825
ENST00000396144.8	12.26996	18.05587	15.20537	18.02551	11.64009
ENST00000396148.2	5.35203	9.19311	7.08965	9.76915	9.73519
ENST00000396281.8	4.10951	1.74622	9.43679	3.65912	0
ENST00000396302.7	4.02252	0.33702	3.67551	2.53239	0.26535
ENST00000396307.6	5.50951	3.71291	3.3605	6.41583	2.16037
ENST00000396319.7	25.04076	20.86849	21.50307	18.15388	19.43538
ENST00000396391.5	4.26346	5.49895	9.29633	8.27458	7.96733
ENST00000396396.6	6.79773	11.04088	3.03851	4.38616	14.00558
ENST00000396505.7	198.41079	85.35679	184.6732	224.40052	83.47536
ENST00000396516.6	3.27891	2.00233	1.68689	2.90572	0.97448
ENST00000396559.5	0.50796	0.25844	0	0.49376	0.17172
ENST00000396560.6	1.985	2.87639	1.89098	2.50416	0.88194
ENST00000396671.7	17.55287	14.58286	23.21554	28.68319	18.16933
ENST00000396679.6	6.51132	36.53014	11.39601	10.45128	38.92606
ENST00000396688.5	0.5621	0.07545	0.12163	0.51713	0.16991
ENST00000396698.5	1.04569	1.78671	1.37865	4.16732	1.70144
ENST00000396774.6	0.76794	1.05276	1.02058	1.22148	1.35365
ENST00000396801.7	1.86384	3.90346	3.41222	1.38254	7.65781
ENST00000396819.8	7.91548	10.19068	12.45062	8.25814	11.73536
ENST00000396827.3	2.25676	1.59384	0.49543	2.9682	2.78499
ENST00000396840.6	2.3808	3.89592	1.98783	1.83786	2.96456
ENST00000396878.8	2.25437	4.62334	1.21428	1.27387	4.14568
ENST00000396923.7	0	0.29035	0	0	0.77209
ENST00000396925.1	0.69603	0	1.92547	0.2263	0
ENST00000396976.6	21.93909	11.43003	17.60444	23.07785	8.95556
ENST00000397036.4	0.38965	0.07461	0.58301	0.25249	0.16413
ENST00000397130.8	12.12999	16.50288	13.50878	18.47961	16.44729
ENST00000397166.7	31.74728	28.7075	38.29394	24.06065	28.51152
ENST00000397225.2	12.66878	4.29107	16.22742	10.29161	3.67196
ENST00000397238.7	10.22932	13.17346	9.15629	10.22473	15.09101
ENST00000397260.7	15.87543	0.75632	11.63673	17.86324	0.86832
ENST00000397267.6	0.8647	6.18102	0.34842	0.58748	4.63062
ENST00000397274.6	31.3278	6.22951	19.53869	23.14728	16.1182
ENST00000397323.9	12.09096	7.26836	8.01049	8.03148	9.01514
ENST00000397345.8	0.52209	0	0.89405	1.26243	0
ENST00000397388.7	4.52844	0	7.61652	0.86587	0.00815
ENST00000397425.5	0.81202	0.43234	0.2895	0.17436	0.27849
ENST00000397488.6	0	0.56402	0	0	0.49587
ENST00000397496.7	9.04328	0	16.40881	12.58353	0
ENST00000397505.2	1.82265	1.01955	0	2.39866	2.76918
ENST00000397631.7	1.44154	4.17731	1.129	0.68081	2.83476
ENST00000397632.7	2.66622	0.40625	2.73198	0.65586	3.24869
ENST00000397708.1	9.80846	4.93275	3.76934	2.15122	9.5796
ENST00000397783.5	8.44248	9.32138	8.87093	8.05116	8.91174
ENST00000397799.2	0.24358	0.994	0	0	0.38571
ENST00000397958.5	51.08148	12.14966	8.54784	4.61271	4.56431
ENST00000397985.7	1.8068	0.79363	1.45539	0.62363	1.47036
ENST00000397992.5	48.42184	29.28425	35.3862	42.35014	27.1311
ENST00000398016.7	0.77234	0	4.10698	3.35747	0
ENST00000398051.8	1.73088	0.63583	0	0	0.62009
ENST00000398052.9	1.55143	1.95704	2.16822	3.00287	0.87417
ENST00000398083.5	0	0	0.40322	0	0
ENST00000398084.6	1.41699	0.77349	3.48701	1.67582	0.87024
ENST00000398090.3	1.46119	0	1.55782	1.48335	0
ENST00000398125.5	19.10113	11.47686	12.08619	7.31857	10.17265
ENST00000398129.5	25.58143	5.13498	2.59168	35.01834	11.54916
ENST00000398301.7	0.92516	4.49787	0	0.72232	0.99855
ENST00000398309.6	0	0	0	0	0
ENST00000398319.6	29.65123	27.36113	22.74067	19.14261	38.75145
ENST00000398322.7	3.10529	0.84426	2.78471	6.49549	1.5794
ENST00000398425.7	0.25516	1.3081	1.45431	1.35954	0
ENST00000398437.1	0	0	0.21156	0.80352	0
ENST00000398449.8	3.64423	3.127	1.83458	1.78519	2.6194
ENST00000398484.6	0	0	0.31846	0.42532	0.12139
ENST00000398492.8	23.20039	1.86557	17.66241	36.85309	1.71229
ENST00000398494.8	6.45783	0.2768	1.63974	2.65711	0.1975
ENST00000398497.2	0	0.20397	0.1861	0.25249	0
ENST00000398505.7	4.03313	1.65661	0.71168	6.68663	3.98821
ENST00000398511.3	7.9419	6.64875	7.78277	7.14867	7.35214
ENST00000398532.9	35.35089	40.22013	30.49556	53.84936	43.63775
ENST00000398542.5	2.94059	6.93868	2.89009	2.80019	7.95003
ENST00000398547.5	0	0.38934	0.59686	0	0.66388
ENST00000398556.7	3.94998	2.65807	4.30242	4.98353	0.66061
ENST00000398675.8	20.41994	33.00341	22.00532	22.45748	21.03902
ENST00000398788.4	14.64129	0	3.40073	19.68665	0.34386
ENST00000398808.3	0	0.74487	0	0.25249	0
ENST00000398810.6	2.64688	4.69033	92.66189	46.02953	4.74872
ENST00000398812.6	63.43533	1.89782	2.40315	14.08955	2.00368
ENST00000398904.6	1.71456	0.09837	0	0	0
ENST00000398960.7	0	0	0	5.44198	0
ENST00000398982.6	0.90016	0	0.13593	0.14865	0.19815
ENST00000398985.1	0.64942	0.07461	0.69961	0	0
ENST00000398988.7	12.89362	1.45401	6.30725	9.03917	2.96215
ENST00000399000.7	0	0	5.2281	0.45341	0.19223
ENST00000399001.5	0.43884	0.31221	0.77473	0.25364	0.43969
ENST00000399006.6	5.8279	8.02411	7.72923	6.79832	4.26524
ENST00000399026.1	0.27809	0	0.24956	0.13379	0.08376
ENST00000399066.7	0	0	0.64799	0.35194	1.51023
ENST00000399100.6	4.7022	11.46561	7.32608	4.26616	12.97178
ENST00000399138.5	36.60104	43.11834	32.27492	30.39348	45.17642
ENST00000399161.8	0.81694	1.61934	0	0	0.97141
ENST00000399200.7	1.88629	2.36298	1.97173	2.16279	2.43946
ENST00000399201.5	0	0.5184	0	0	0.18084
ENST00000399205.5	0	0	1.81053	0	0.18084
ENST00000399208.6	1.78475	0.42582	0.72258	0.79619	0.84747
ENST00000399212.5	1.55836	0.13315	2.24454	0.5079	1.12703
ENST00000399215.5	3.12189	1.44848	3.3623	4.14002	2.00791
ENST00000399332.6	9.60917	20.58606	6.75723	3.41535	19.52765
ENST00000399338.8	0.40604	1.02626	0.65724	0.68848	1.94316
ENST00000399349.5	0	2.43052	8.21341	2.18223	3.57685
ENST00000399352.5	28.84122	11.70665	13.6878	3.55402	6.43282
ENST00000399353.5	0	1.76871	0	1.18533	1.43164
ENST00000399362.8	2.78298	7.57315	4.00887	11.78198	8.2327
ENST00000399367.7	1.04004	1.34306	0.69175	0.8195	7.16115
ENST00000399434.2	3.02791	1.42696	1.18899	1.14099	1.40572
ENST00000399441.4	0	0.66486	3.02979	0.67179	1.7511
ENST00000399443.7	26.22324	25.26924	25.84339	36.17249	17.05626
ENST00000399451.6	4.50102	10.72819	4.2924	5.83929	15.74374
ENST00000399492.6	0.32315	0.17622	0.25078	1.14104	0
ENST00000399537.8	45.25629	33.39651	39.63301	44.78287	49.14216
ENST00000399583.4	3.52496	6.57421	2.96242	5.91685	7.30095
ENST00000399688.7	4.69199	0.53957	5.6783	5.59276	0.56961
ENST00000399696.3	1.76559	1.06009	0.13337	0.14311	0.75422
ENST00000399697.7	30.65511	32.60115	36.62489	31.16672	31.54935
ENST00000399820.8	11.67943	13.00537	12.54052	13.27477	12.95081
ENST00000399838.3	1.19591	4.60528	0.51859	0.19308	1.40835
ENST00000399850.7	2.67576	2.08417	0	10.00931	0.66193
ENST00000399878.8	11.95841	18.06192	7.88395	7.68355	22.94496
ENST00000400143.7	6.02713	4.77108	5.65771	5.56248	4.64395
ENST00000400242.8	0.6005	0	0.71046	0	0.36235
ENST00000400246.7	0	2.05245	0	0	1.07222
ENST00000400248.7	0	0	0	0	0.56873
ENST00000400249.7	0	0	0	0.29004	0
ENST00000400294.6	0	0	0	0.30055	0
ENST00000400301.5	7.47764	22.74207	15.55848	0.54099	22.68296
ENST00000400345.8	17.88299	2.89987	13.20827	12.70149	4.89474
ENST00000400384.7	13.89751	3.84648	9.32462	13.25549	2.78883
ENST00000400490.2	7.5473	2.61435	9.69773	20.48397	1.79573
ENST00000400558.7	3.49019	5.05444	2.86075	2.5168	6.5395
ENST00000400559.7	0	4.17805	0	0	0.12827
ENST00000400794.7	0	0.86569	4.87531	4.70946	0
ENST00000400796.7	0.33152	3.70503	1.2141	1.0368	2.52653
ENST00000400809.8	3.28567	6.26333	2.26864	3.70103	7.80433
ENST00000400904.7	13.13259	40.86794	9.57537	7.0349	35.08588
ENST00000401035.7	0.43443	2.18035	0.25269	0	2.38748
ENST00000401073.7	12.88045	3.46814	10.60178	7.71542	7.01885
ENST00000401419.7	3.04621	8.22702	4.28316	3.63602	8.55295
ENST00000401530.5	0.42179	0.17876	0	0.36145	0.08726
ENST00000401547.6	8.28486	0.76693	23.15342	19.79276	3.13136
ENST00000401558.7	41.6005	93.87109	39.5047	44.18881	91.08823
ENST00000401609.5	276.75428	0	0.85812	622.40768	3e-5
ENST00000401790.6	0.75723	0	1.67452	0.89893	0
ENST00000401869.5	32.80246	6.91767	21.17352	25.37201	9.33846
ENST00000401874.7	10.92229	15.75101	14.14347	14.10865	17.43998
ENST00000401884.5	0.12927	1.77351	0	0	0.64157
ENST00000401949.6	8.68398	6.35811	1.67217	4.27398	7.67454
ENST00000401957.6	2.12254	1.46137	0.99631	1.08083	2.12473
ENST00000402219.8	52.06844	24.6374	24.93668	33.24457	21.49453
ENST00000402238.5	0	0.14922	0	0.13207	0.08207
ENST00000402285.7	0.13421	66.46696	0.35944	0.45058	37.52058
ENST00000402321.5	0	0.12126	0	0	0.14692
ENST00000402369.5	0.38965	1.10043	0.69961	0.27721	1.1079
ENST00000402497.6	2.47906	9.6218	2.25677	0.97767	9.38148
ENST00000402613.4	1.39177	0.65543	0.29644	0.83822	2.31559
ENST00000402615.6	3.58314	0	1.03986	37.00298	0.24901
ENST00000402675.5	1.09703	0.4417	0.19069	0	0.45408
ENST00000402714.6	54.79984	82.49409	68.57215	69.6739	82.55567
ENST00000402789.5	2.15308	1.4089	4.36251	2.13433	2.01004
ENST00000403018.3	1.11769	0.72268	0.78513	0.55145	0.53946
ENST00000403084.1	5.96763	2.62411	3.12993	7.14214	1.97812
ENST00000403150.5	0.13553	1.44709	0.11975	0.25249	2.21579
ENST00000403167.5	65.37238	31.03325	52.82317	61.16858	68.58758
ENST00000403346.7	3.56318	6.93469	5.72056	2.58341	6.74253
ENST00000403527.6	0	3.82773	0	0	3.16015
ENST00000403558.1	0	3.46874	0	2.49057	0
ENST00000403565.5	1.62968	0.31485	0	0	0.16986
ENST00000403579.1	7.13614	0	6.46985	7.93087	0.79193
ENST00000403646.8	7.78232	1.83514	0.56023	9.46465	2.61849
ENST00000403663.6	4.90074	13.77388	4.58418	3.44054	12.28918
ENST00000403799.8	2.72869	1.04423	2.23854	1.19754	0.53252
ENST00000404032.7	0	0.16183	0	0.87221	0.29864
ENST00000404034.5	0	0.17157	0.54918	0.34934	0.41735
ENST00000404251.1	40.97824	5.01173	53.05251	70.39446	23.10682
ENST00000404282.6	0	0	0	0.1822	0
ENST00000404390.7	1.11238	0	0.52877	0.30045	0
ENST00000404627.3	6.02308	0.4874	0.41683	1.52582	0.99747
ENST00000404674.7	5.98847	0	8.42277	7.25842	13.27869
ENST00000404735.1	28.33568	38.31559	24.75704	23.52509	50.6175
ENST00000404760.6	6.77228	25.21228	11.88504	14.20824	28.46639
ENST00000404783.7	0	0.64442	0.41784	0	0.6697
ENST00000404895.7	0.4416	5.03548	0	0.38898	4.77597
ENST00000405015.7	0.54699	1.05642	0.75363	0.69421	0.38191
ENST00000405068.3	7.84645	2.95541	4.38509	3.66352	1.77052
ENST00000405074.7	18.9202	15.4986	19.0651	19.05767	17.73014
ENST00000405192.6	0	0	0	1.93922	0
ENST00000405218.6	2.67608	6.6128	1.96112	0.66779	6.11394
ENST00000405243.1	0	0.20593	0	0.26411	0
ENST00000405289.5	0.41822	0.75178	0.8845	0.87897	0.6879
ENST00000405358.8	0.13493	3.69253	1.81976	0	2.1696
ENST00000405482.5	0	0.97351	0.36612	0.78525	1.19448
ENST00000405515.5	13.86939	16.8107	18.80027	15.90248	27.82329
ENST00000405547.7	0.19513	0.68002	0.58301	4.98059	0
ENST00000405646.5	10.29579	6.64395	5.6055	6.45668	7.67934
ENST00000405807.10	0	0.43032	0.15441	0.16899	0.21098
ENST00000405822.6	2.5125	1.51441	4.05286	1.58942	1.3529
ENST00000405977.5	2.81069	3.70563	2.69993	2.75325	3.23215
ENST00000406028.1	0	3.93275	1.04331	0	3.77103
ENST00000406043.3	9.83293	9.333	13.47215	11.422790000000001	9.76914
ENST00000406191.5	10.9903	22.4894	24.3932	13.32429	29.88006
ENST00000406360.2	17.09871	5.21938	22.8933	23.85895	10.25667
ENST00000406361.6	1.12472	0.12126	0	1.41249	0
ENST00000406595.5	0.27398	0	0.09683	0	0
ENST00000406691.7	5.2259	12.11394	5.49733	2.79461	10.1966
ENST00000406768.1	3.41552	1.47535	4.2912	1.72715	6.78379
ENST00000406892.6	0	0.62924	0.37366	0	0.27137
ENST00000406902.6	0	0	0	0.20879	0
ENST00000407319.7	6.12301	3.56349	4.45804	2.62329	3.77211
ENST00000407361.8	0	0	0	0	0.84677
ENST00000407464.7	2.07813	4.81952	1.5795	0.73615	7.59114
ENST00000407471.7	5.26683	8.64214	2.59288	1.92842	11.50755
ENST00000407643.5	1.69803	1.85217	0.8476	0.22349	3.11405
ENST00000407796.7	12.48691	49.85472	10.44798	9.19915	49.63761
ENST00000407838.7	2.7456	0.6687	2.56437	2.96037	1.89457
ENST00000407889.6	2.29675	6.89664	3.63318	3.20867	5.88811
ENST00000407982.6	1.15233	0.09914	0.14867	0	0
ENST00000408936.8	16.59635	28.95097	3.98617	30.86446	29.46039
ENST00000408954.8	30.27363	18.18355	13.95669	17.71083	16.82216
ENST00000408974.8	6.82104	14.18734	7.3222	5.30361	16.47901
ENST00000409022.2	0.44657	0.28479	1.25288	0.64752	0.51392
ENST00000409065.5	0.56225	0.23824	6.45257	0	0
ENST00000409078.8	2.04316	13.60988	13.22639	9.70403	23.85992
ENST00000409079.1	0.03763	0.12664	0.1082	0	0
ENST00000409109.6	4.48656	1.13526	1.19906	3.94551	2.32379
ENST00000409124.1	0.57801	0.21144	0.54637	0.36999	0.12356
ENST00000409138.6	1.04291	2.71764	2.1247	1.16376	4.99897
ENST00000409140.8	9.29214	17.24996	7.66692	10.02856	17.75414
ENST00000409144.5	0.52395	1.21626	0.76629	1.39423	0.4924
ENST00000409156.7	2.54703	2.94588	1.96352	0.91208	3.07412
ENST00000409198.5	0	0	0.89405	0	0
ENST00000409222.7	0	0.18872	0.47238	0	0.15802
ENST00000409231.7	0.24713	0	0	0.16843	0.2641
ENST00000409235.8	1.93312	0.52655	0.49386	0.06995	0.78342
ENST00000409267.5	2.38687	0.85931	0	7.51814	0
ENST00000409293.6	5.84159	7.86244	5.19262	4.15304	13.8075
ENST00000409365.6	0	0	0	0	0
ENST00000409397.6	0.5745	0.88807	0	2.47878	0.91039
ENST00000409407.4	8.29523	1.44599	11.14252	9.05485	10.47137
ENST00000409408.5	4.52688	2.11231	8.17151	7.94175	2.78137
ENST00000409410.6	0	0.36016	0.12597	0.75478	0
ENST00000409444.6	33.02365	36.00927	39.44512	39.77122	31.69495
ENST00000409450.7	0	0.27759	0	0	0.34378
ENST00000409477.1	7.51237	96.94741	1e-5	8.47981	110.30913
ENST00000409526.1	0.14174	0.25016	0	0.14354	0.51233
ENST00000409548.7	5.68897	4.11031	7.20669	4.10055	13.4496
ENST00000409578.5	0	0.29912	0	0	1.23884
ENST00000409645.5	1.1626	3.87615	2.88501	1.18291	11.60049
ENST00000409655.5	0.67531	0	0	0	0.77977
ENST00000409663.7	3.20614	20.2094	3.08704	2.96368	13.53059
ENST00000409708.5	1.6409	0	0.38855	1.51241	0
ENST00000409718.5	0.31333	0	0.58238	0.55586	0.76224
ENST00000409736.6	4.70551	0.21961	1.43101	0.90644	0.13094
ENST00000409813.7	16.36975	0	14.63923	12.36696	1.64059
ENST00000409842.5	0.9691	2.6995	0.9212	1.42889	3.12984
ENST00000409870.1	0.14612	0	0.34981	0	0
ENST00000409875.5	0.6554	0.4641	0.54433	0.26548	0.50844
ENST00000409883.7	7.26076	7.90772	5.20046	7.76349	6.3387
ENST00000409900.9	4.05873	11.73053	5.0606	4.16499	11.70958
ENST00000409906.9	311.27573	296.55536	365.65306	373.07359	389.05027
ENST00000409931.7	0	2.22048	0	0	3.58484
ENST00000409959.8	3.20614	0	3.08704	2.96368	0
ENST00000409988.7	2.58534	6.08791	2.4894	1.51636	3.62453
ENST00000409991.5	0	1.49357	0.59953	0	1.92424
ENST00000410018.5	1.93312	0.52655	0.49386	0.06995	0.78342
ENST00000410075.5	10.88339	12.30774	9.19821	4.62543	6.15821
ENST00000410103.2	0	0.47552	0	0	0.50527
ENST00000411419.7	5.72779	4.46358	1.81385	1.68701	4.15135
ENST00000411426.1	1.35426	0.1987	2.50589	2.34509	0.26197
ENST00000411539.7	30.19348	8.14033	9.96935	20.41173	4.82063
ENST00000411698.6	1.45684	2.28615	0.84068	1.07499	2.22228
ENST00000411767.7	4.233	16.08321	4.31438	3.57211	5.01689
ENST00000411896.6	11.52209	18.88575	15.99607	10.8318	28.41654
ENST00000411995.6	1.67669	2.48188	0.40132	0.98979	1.74848
ENST00000412094.6	2.64163	2.19912	3.97346	4.79621	2.62943
ENST00000412277.6	1.22429	0.43936	3.12681	0.63153	0
ENST00000412297.2	0	0.26242	0.12727	0	0.38688
ENST00000412318.5	0	0.46792	1.29981	0.23012	0.20716
ENST00000412423.8	0	0.39434	0.47732	0	0.63829
ENST00000412458.6	4.54597	0	0.21776	0.20296	0
ENST00000412531.7	2.19475	3.1436	1.9873	1.93615	2.9474
ENST00000412670.1	1.87019	1.0078	1.57961	30.80375	1.71073
ENST00000412711.7	21.52835	0.33545	5.53719	15.30496	1.02192
ENST00000412723.6	1.67308	1.06547	3.04707	1.00994	21.82966
ENST00000412770.7	17.9723	17.4678	14.47997	9.87687	34.19597
ENST00000412882.5	0.12988	0	0	0.23049	0
ENST00000412920.7	2.44721	1.22339	3.02471	1.50482	2.66074
ENST00000413029.2	2.07411	0.08339	1.30594	1.08445	0.51233
ENST00000413034.3	0	0.51953	0	0	1.2563
ENST00000413127.1	0	18.10906	0	0	0
ENST00000413549.1	0	0.07461	0	1.7674	0
ENST00000413553.1	0.57767	0.41654	1.33055	0.5095	0.72508
ENST00000413626.2	0.98781	0.37911	0	0.74311	0.7625
ENST00000413643.5	7.0112	0.85586	8.74285	7.53082	1.61126
ENST00000413756.5	0.29109	0.08446	0	0.53192	0.70531
ENST00000413828.3	1.74825	0.2663	0.34981	0.84162	0.38256
ENST00000413904.6	0.56104	0	0	0	0.15681
ENST00000414202.7	10.49921	14.14183	8.09666	7.49535	8.28959
ENST00000414212.5	0.29784	0.27454	0.41863	0.72854	1.18625
ENST00000414324.5	1.21582	0.16037	0.23607	1.47447	0.57236
ENST00000414362.6	0.34043	0	0.13682	0.29864	0
ENST00000414371.6	0.32471	0.29843	0.1749	0.06312	0.38298
ENST00000414606.1	0.51953	0.30056	0	0.15791	0.75752
ENST00000414739.3	14.61612	15.76921	7.80222	8.85944	15.17251
ENST00000414762.1	0.04239	1.16609	0.60464	0.00109	0
ENST00000414769.2	9.28259	1.15661	13.38636	17.22295	2.25334
ENST00000414851.6	2.62316	1.8091	2.60309	2.32525	2.00606
ENST00000414996.1	0.22866	0.21956	0.48645	0.17751	0.36956
ENST00000415040.6	1.59217	5.30494	0.69519	2.4224	3.99787
ENST00000415083.7	37.46105	38.96553	37.18016	44.31378	45.78516
ENST00000415124.2	0.51953	0	0.34981	0.12624	0
ENST00000415460.5	0	0.62029	0.36078	0.5276	0.33773
ENST00000415497.6	2.07141	0.5458	0.44807	0.74259	0.52505
ENST00000415516.5	0.16702	0.10179	0.4914	0.22452	0.24285
ENST00000415585.7	1.53912	0.69773	2.20658	6.13658	0.93681
ENST00000415609.6	0.82592	2.25356	1.83843	4.38391	3.3322600000000002
ENST00000415740.6	0.47318	1.34876	1.1107	0	0.45304
ENST00000415803.2	0.71087	0.90795	0.95584	1.27569	1.31306
ENST00000415862.6	0.58867	0.92726	14.01821	2.71871	0.9288
ENST00000415912.6	21.15001	16.46496	15.94123	14.1183	20.7842
ENST00000415992.5	4.23048	4.17483	4.61445	2.32552	4.64261
ENST00000416005.6	0	0.30565	0	0	0
ENST00000416114.3	0	0.14922	0	0	0
ENST00000416220.7	0.80842	0.5364	0.94999	0.64392	0.85657
ENST00000416295.1	0.14081	0.37927	0	0.3244	0
ENST00000416365.2	0	0.52226	0	0	0
ENST00000416382.6	15.29879	9.98066	9.97185	11.08922	14.26121
ENST00000416441.2	1.83878	0.38838	0.63881	0	1.42205
ENST00000416496.6	0.80245	2.537	0	0	0
ENST00000416541.5	0	0.21873	4.9674	5.16782	0
ENST00000416605.6	0	0.69954	2.53678	2.39833	0
ENST00000416629.5	0.65297	2.11417	1.9942	1.27385	1.56485
ENST00000416689.2	9.7645	35.12524	3.22674	3.6191	5.28611
ENST00000416826.6	0	1.66974	0.46288	0.11306	1.18769
ENST00000416913.5	5.41589	3.72402	3.13843	7.99003	3.49433
ENST00000417058.6	1.95791	0.13604	1.18732	2.99707	0
ENST00000417122.7	0.70101	5.59613	2.03171	1.46738	1.0161
ENST00000417128.7	0	1.64568	0.84884	0.96366	1.84659
ENST00000417486.6	1.32543	0.39963	0.15001	1.45095	0.3978
ENST00000417816.2	1.59508	3.99612	1.24357	2.62898	8.77918
ENST00000417897.2	0	0.92412	0	0	0.57446
ENST00000417956.6	8.03197	0.74553	0	1e-5	1.08316
